1.824756601133070352e-02,-7.428811894518948244e-02,1.954032967800481135e-01,-5.352385281659296362e-02,3.639409820259111306e-01,-2.344129533376013153e-01,-3.079010145315770886e-01,-2.574166094839352992e-01,-5.576057230755714356e-01,2.358428800634893296e-01,1.743842509036314381e-01,-2.507425264185297320e-01,5.487377617433732493e-03,1.203636181589186512e-03,2.140733821316864478e-03,4.851823617509414487e-04,-3.433433429033605575e-03,4.103442303112233127e-04,-1.657984435485845495e-02,1.437140446222523286e-02
-3.679662098766929568e-02,-9.001413594600168877e-02,-4.439677333299678341e-02,1.673720567702060777e-02,-1.128501940413708660e-01,3.767520918264082724e-02,-4.167006634351981542e-02,3.184751951779249413e-02,6.188147591314746565e-02,4.008534650118014339e-03,3.039328654591194265e-02,6.058928614927170525e-02,4.100391439018994007e-03,-6.611597380502747890e-04,-3.261143308589040238e-06,-2.616031377934607328e-04,-5.578236111407125150e-04,-1.480308696599314747e-03,1.431749076440797224e-03,-1.242168473995709527e-03
-1.352870175285655063e-01,-1.600665485125603027e-01,6.624168522094400768e-02,6.276131642728281779e-02,-1.939973583394815349e-01,2.395199923949786203e-01,-7.893870966950804202e-02,-5.722502349563246549e-02,2.917189005015902725e-01,-1.981017182533523213e-01,-2.725652194299165165e-01,2.212174035261004756e-01,5.962338897072605622e-03,-6.825550233387104671e-04,-1.999153280368012701e-03,-2.479603923550587931e-03,9.814754181382036313e-04,-2.067607492019202676e-03,1.903590359185992290e-03,-3.620835403550824901e-03
-1.179923452836287545e+01,-1.385733418063914435e+01,1.342906337588875942e+01,-6.527937056226345014e+00,6.192770796292261792e+00,-1.372123674043082353e+01,-1.427021753725331443e+01,-9.014117624360635794e-01,-1.590591724149977892e+01,8.900570190728526399e+00,-3.529346246530338238e+00,-1.197878354130678780e+01,9.194678948250485373e-01,6.551947577340389017e-01,-3.456539366839380539e-02,-1.023960489304295285e-01,-6.226052512273109185e-01,7.676775518705578616e-01,-3.761538210749699185e-01,4.323682163478216323e-01
-6.700047789037136825e-01,-5.206805244890782003e-01,-8.925879005432040270e-01,-9.220505093381979600e-03,-7.397127559209535352e-01,3.265831575479664073e-01,-7.291361227371713494e-02,-7.537424444464081719e-02,-3.290398641831759896e-01,-1.571400833508054817e-01,1.369036877002666186e-01,-2.144068200935265230e-03,6.034073920563065574e-02,2.433550020744547696e-02,2.214268949050001377e-04,-5.948315124662018581e-03,-4.103620082655672074e-02,2.088162709309332107e-02,-1.785603667352245703e-03,1.055378019467707179e-02
3.216695735673969825e+00,-1.483974135802466288e+00,2.057026859352600656e+00,7.716351691631625487e-01,-7.184829176990680466e+00,1.201893950168836511e+01,-8.047553557032188776e-01,-1.319343154939587137e+01,6.823565054603183633e+00,-5.543111965021727094e+00,-6.347900044082960491e+00,8.505591356207894194e+00,7.448298759968365046e-03,-1.645762032302683642e-01,-1.051532402500392378e-02,-3.107132947351100641e-02,3.237464656236701405e-02,-3.189372195655365005e-01,-5.926795758814794313e-03,-5.821776576127531827e-02
8.850238252877856704e-01,-2.091745653730649190e-02,6.353764662765726268e-01,4.138540125539005299e-01,-6.630068635043624425e-01,5.294969661977531050e-01,4.236038926880324462e-01,-9.592052462379513367e-03,3.765184158707118867e-01,1.431982877176025785e-02,2.987539348166300401e-01,-9.425042508693011467e-02,4.592849005806111662e-01,-3.624661400704761588e-02,-3.080240952021090581e-03,1.825730416838567370e-03,3.349424593957269630e-02,-5.582890848076907386e-02,-1.334701310304897692e-02,1.271865129416238855e-03
6.259535133058915513e+00,2.918546351515238335e+00,1.031225792285771270e+01,1.928037164132085479e+00,-4.545450209361447946e+00,6.187261035610541526e+00,3.476736329192313235e+00,-3.252109418489627646e-01,5.028996073892136209e+00,-1.728757535789602062e-01,-2.761743625594259566e+00,-2.011661823825493300e+00,-4.123223438205076974e-01,-3.960628323475061663e-01,-1.676707859962351527e-02,4.320766417761266048e-02,5.608706078659199123e-01,-9.862483207647785299e-01,-2.372869063736575135e-01,3.672866440996850335e-01
-1.382505162653656683e+01,-3.017887990019820776e+00,-2.733924971862166942e+01,2.667415807894835567e+00,2.717819000914404093e+00,-2.432463326483588428e+00,-3.568537276693770632e+00,1.162970780932884551e+01,-4.578330568295640113e+00,-2.380700975609627346e+00,8.777465220821918379e+00,6.751961994573323800e+00,7.633095320930395333e-01,3.102090530800488688e-01,3.313592979443493181e-01,-1.221243647154832274e-01,1.213316341722649461e-01,6.700250686948547862e-01,1.301493628449555406e-01,1.926573660864787374e-02
1.139353468908693223e+01,1.411994327022337625e+00,1.938954596063561553e+01,-3.134330930358510070e+00,-4.260749457362368098e+00,1.564883142215359069e+00,7.012181973011135661e+00,-1.642483760951131577e+00,2.708211953025395857e+00,2.808301202935293173e+00,-2.489538287577572895e+00,-4.378927697847917244e+00,-6.960050268331438028e-01,-1.183746707954714920e-02,6.904454302688713477e-03,4.595451283863347114e-01,-2.715820640698889954e-01,-3.036139685453142500e-01,4.043551017416831261e-03,-1.661255449131091577e-01
2.871907265520367236e+00,1.276850987013351313e+00,4.529769241921737688e+00,1.043635742027696489e+00,-2.266808073924169165e+00,2.383438579113889677e+00,1.602603780509342934e+00,-2.331679220437293532e-01,1.955750083204892631e+00,-8.878203975379435342e-02,-9.104578786171834137e-01,1.489333529313824900e-01,-1.782286726444735070e-01,-4.132253464965448542e-01,-3.915064013308855971e-03,2.837306852897954895e-02,7.557549392394350418e-01,-4.490716070689728112e-01,-7.386368030116417793e-02,1.408805771946667895e-01
-1.504263984718442915e+00,-1.206347441330856363e+00,-4.676094281634739502e+00,1.083270725078313290e-01,1.890481914473473468e+00,-2.906636219627285911e+00,-8.445423092544248611e-01,-1.974965068269193269e-01,-2.125116482428631048e+00,1.922318930213606225e-01,2.472021761553073738e+00,1.047732602425873960e+00,1.276251340783408628e-01,4.112422917060144512e-01,1.202285958092322304e-02,-3.553620594669091703e-03,-2.238737573365254807e-01,9.425501791879258295e-01,1.895784031859694407e-01,-2.751834824609025176e-01
3.260446584650640300e+00,-5.289341108466709684e+00,8.877423652650401564e+00,1.514274223396323560e+00,-4.497134658615900449e+00,7.163757007884009376e+00,-3.232545852161918365e+00,-2.604687505098699063e+00,1.380240412242975001e+00,4.583791294873349464e-01,-3.318501285435597303e+00,1.938629039914563923e-01,-4.219912188427408367e-02,-5.545345376929167180e-01,-2.448878074874082794e-02,-5.376517939386456918e-02,2.079773092366504206e-01,-7.334976207877368370e-01,2.967776357616417893e-01,1.753224296842567087e-01
4.300237870114233196e+00,-2.934817717496124967e+00,9.447445422341504084e+00,3.997055258390697086e-01,-3.874379307397082695e+00,6.836917937071576468e+00,-1.754994831762512142e+00,-2.909638379688014087e+00,1.555091074912677174e+00,9.710478900207999420e-01,-2.701290863469034242e+00,-2.378026916322316886e+00,-1.270798114268017753e-01,-5.458769365885354219e-01,-2.351547974815838132e-02,-4.978458676007156691e-02,2.001098995138018977e-01,-7.081515669711843097e-01,-1.549720276694590559e-01,6.472288222680993020e-01
