3.785071991821779315e-03,2.111482201906665027e-03,1.104068146886374470e-04,-1.419884166943234140e-03,-6.126639294414506142e-04,1.604301811145459429e-03,3.294071019400756696e-04,-2.419885278031939577e-03,5.223371516204975123e-04,-1.085642607415933684e-03,-3.406473529138857002e-03,1.439157310291050169e-03,1.046967683010779004e-03,-2.423227166737597815e-04,-8.940712960225186980e-05,-1.490118306728032072e-05,7.823108149780227125e-05,-7.450579441456969593e-05,3.725290184065655754e-05,-9.033830539745357042e-05
2.395406030506995194e-04,2.224786024497212879e-04,-3.117748769568428236e-05,-1.546788859452494257e-04,-2.479177973177807326e-05,5.871598906362717173e-05,1.995872464543860453e-04,-2.213694116481465469e-04,-2.091815803445731402e-04,2.952142834463173304e-04,-6.165529814710914939e-04,-4.831187521999415397e-04,5.689257582666691554e-06,6.754672917013018014e-05,-2.799793671123852610e-05,-2.293385204455719524e-05,-7.359675168358477968e-05,7.094057485024303131e-05,4.639514452169995150e-05,-3.621244640777780688e-05
-4.478234507437676938e-04,-1.670917479869325816e-04,-2.621359959650014807e-04,1.762479190964787219e-06,2.652299606721704396e-05,-2.094543331948580745e-04,-2.934140698095236469e-04,6.647097633618687064e-05,-1.021371494991510972e-04,2.309322918228590539e-04,1.032285754181887704e-03,7.462560433527908044e-04,-2.141585753989225650e-04,-2.455406468909054974e-05,1.676383532192656005e-05,-9.313239383619970803e-06,4.284083015131412181e-05,-3.725289684964945178e-05,-2.654269431205365245e-05,4.190951590361927147e-06
4.706050152194955760e-02,5.713462494182221067e-03,3.184366003133978079e-02,5.201993487703417606e-05,-8.519949031886268551e-03,1.729068035269760994e-02,-2.348355219527143226e-02,2.118835366580436655e-02,3.046531104131602191e-02,-1.497101398361020130e-01,-1.420671920297678914e-01,-9.192927013996135543e-02,2.545757855256028934e-01,7.492284383836955372e-03,-9.723024583783721267e-04,-8.326036032922132886e-04,-5.728564049976912591e-03,5.708075122073967209e-03,1.942564335683919386e-03,-3.221211986855870000e-04
1.001859135474262967e-02,7.288502077743855279e-03,2.900676545999286617e-03,9.505207471813657480e-03,-8.272603977976312681e-03,-2.210611374491310011e-02,-1.354583092647193739e-02,1.406891236758872881e-03,2.226936034003617476e-02,-3.403930545561791032e-02,1.814572416882339473e-02,-9.759148726049972356e-03,-1.034496693782004269e-03,4.061252234534301273e-03,-2.793252331226218736e-03,-2.951954919690932908e-03,-4.308284611120152862e-04,6.001652678760668880e-03,9.812933907218151976e-04,-1.551456339054070079e-03
2.792307657372452775e-02,4.061379481589243862e-02,1.484483698328190916e-02,6.094055246695244225e-03,1.356708414645937900e-03,3.273402773995547771e-02,6.451675548955602968e-02,-6.034571019932525454e-02,-1.550449868743682645e-03,6.309611705392541292e-02,-6.797652415335847693e-03,1.425007044636107389e-01,-6.923159748212751041e-02,1.792308313592469102e-03,-1.420268879883904590e-03,1.005829853044751124e-03,-1.512467583768855933e-03,2.854037590948686493e-03,3.881054268614667069e-03,3.950671206650605699e-03
-3.284334535440297000e-03,-6.134654821253069041e-04,5.083352427701046637e-03,5.064880284093610519e-03,-7.592846565886081801e-04,-6.560811350471279328e-03,-2.517307777847186279e-03,2.135701284331351698e-03,-3.373029634883322608e-03,2.914425382889737973e-02,-1.216549114545992412e-02,-1.457881473880633279e-02,5.001567843543904823e-01,5.097726790785602272e-04,4.842884665741749479e-04,-3.427272091932943875e-04,-2.663582019492578942e-04,2.719461412547354625e-04,-1.319800579936585179e-03,-8.182834871789755994e-04
-3.442879936463336121e-02,1.451506943902705904e-01,-3.446577849652117387e-02,4.774562428699458821e-02,-7.809567837860030559e-02,7.804153791404982998e-02,6.225340333765861517e-02,-1.979508636149059086e-01,-1.775411520462010506e-01,2.783815065117984933e-01,-2.839212977352510367e-02,4.848515905920022795e-01,3.544156841743133918e-02,3.899878816291999506e-01,-6.945814336802293328e-03,-7.245700279617316815e-04,9.805148434269778113e-02,-9.312944815547244404e-02,5.276524977145390961e-03,1.048855693279348439e-02
-1.258824634748749727e-01,1.505846030942561697e-01,-4.567224916162027082e-02,1.125639938862132566e-01,-9.701113271148223416e-02,1.214269059281518071e-01,1.256259739634902062e-01,-1.104531903384208258e-01,-1.336140482889525971e-01,6.706492603430523614e-02,-2.295198792267142407e-01,3.534577324356824590e-01,6.512867384818355442e-03,-2.089412087348558461e-02,4.879542520543952988e-01,-3.565107988337007806e-03,1.605692946646731373e-02,-2.421531438345966847e-02,4.053695138642340878e-02,-1.162034556857872471e-02
2.386209177238246826e-01,-1.416765501920006116e-02,-4.197367426772405374e-02,-1.831891923074509265e-01,7.108801026499270148e-02,-3.990625637566643652e-02,-1.169545353057046266e-01,1.326924278133374130e-02,7.584269731971865491e-02,-1.348796059511718215e-01,-2.279972283550736056e-01,-2.738787590967999286e-01,-9.732169492687825149e-03,2.581015604299196839e-02,-1.410028750225514110e-03,4.911988723526030109e-01,-3.257858856874374515e-02,1.665390729608030168e-02,2.585408768180674863e-03,-3.470469436217872572e-02
-5.006118938075426045e-02,8.512270973866420398e-02,-9.611726654393129218e-03,3.770223870068670213e-02,-2.163568807820078627e-02,2.546807221272075206e-02,6.932498564317808587e-02,-9.952756093951702077e-02,-5.148631823221194725e-02,1.637232834701388140e-01,-1.024223800327226236e-01,1.048147476667477679e-01,1.850504045171248030e-02,-4.843319780158383131e-02,-4.678972080577075386e-03,-9.899973495679373695e-04,5.412808506130531994e-01,-3.856140485831632131e-02,5.752561611068044908e-03,4.029368033236474522e-03
2.391222078318572947e-02,-7.602296870404584572e-02,1.863294408157793042e-02,-2.695692639989434244e-02,5.558841160310070556e-02,-5.391204132627839402e-02,-3.211058493819369392e-02,1.174912071562810578e-01,9.992142142807491911e-02,-1.071987485338050800e-01,-7.066424985844793616e-02,-2.454280534102503963e-01,-1.989172747139899070e-02,5.304289420903249286e-02,2.594668180406571687e-03,2.617020262558461801e-04,-4.641431417178058100e-02,5.429078865803406151e-01,-2.208282555761978752e-03,-7.839089146846776532e-03
3.016632056055346123e-02,1.261711333380579614e-01,-3.679337038261063647e-02,-3.116088117495169688e-02,-3.066449470535093785e-02,4.702472197035956203e-02,5.463021415305166495e-02,-2.087937716999518634e-01,-7.392756942978127854e-02,8.059862946378350268e-02,1.077506726337238568e-01,3.420870706832658814e-01,3.029707740934314830e-02,-4.469687383921929630e-02,-3.863482650699787135e-03,-5.493530903206666517e-03,3.222142657274492533e-02,-2.940688385663938961e-02,5.001630831812253764e-01,-5.214694341906410922e-03
-1.064360479313351815e-02,1.300466170489505691e-01,-4.049643530203207026e-02,1.717589951421515104e-02,-4.093158439602134768e-02,3.551851612769297423e-02,8.536527115937384003e-02,-1.793591374549834971e-01,-5.445988153639796242e-02,1.856558327706128025e-02,6.143715845998765079e-02,2.070259102426404429e-01,2.688072653539889598e-02,-4.300208280896090918e-02,2.616030990902554546e-03,-1.351583853797661808e-04,3.005342263601868194e-02,-2.910248330502886518e-02,-4.754839691245019628e-04,4.960831475541630509e-01
