9.982206440624623589e-01,-3.354282226807997719e-04,-2.281871139100079965e-03,4.953447171059703613e-02,2.409045864310102884e-04,-1.103984979808618917e-03,1.019291687285849620e-03,-4.649426869500491804e-04,-2.695498175565946115e-05,-4.494118009970003464e-05,1.845535128662357063e-04,-1.600791153085455725e-04,-2.285784645055621942e-04,-2.535629186036096648e-04
4.367628071197535904e-06,9.994430763654392758e-01,1.220140201550273436e-05,-4.307112854182032525e-06,5.140815378438665789e-02,-3.241186850303694276e-05,1.676462292625991197e-06,3.454045401546165122e-05,-2.470423671081037263e-05,-2.075133462055701359e-05,-3.238911266580741990e-05,4.328115655576054408e-05,2.755619501044432470e-05,-2.299266363955934840e-05
1.946039034199512411e-04,5.091944275172724012e-05,1.000178996214168503e+00,-2.085613753664744595e-04,-8.249250857664208552e-05,5.011485528449953486e-02,-1.233595698636858579e-04,6.993280571063223768e-06,1.261429027666311707e-05,-1.475730882573457691e-05,1.534913899421587474e-05,-1.566053224202917276e-05,-2.670482750558123129e-07,1.375506311391338204e-05
6.972539421810572402e-02,1.084438089982081056e-02,9.397378827798696932e-02,6.259527241789913932e-01,-1.626462633649735853e-02,2.394394683539789737e-01,1.852286506894316453e-01,6.589228095478691719e-03,-2.414975545753416612e-03,1.272167128421617570e-03,-3.287441295556365727e-04,-7.627189915186270881e-04,6.552316364045805523e-03,2.856401334278570268e-03
-2.484290804621279870e-03,6.889785095031807083e-02,-3.532737354176746294e-03,4.236983652717439715e-04,7.624564536991766950e-01,-1.332656666112976398e-03,-7.866091899547300766e-04,3.317415488367762670e-03,-2.578227199845923873e-03,-2.859164980704634665e-03,2.459360419066983650e-04,5.226328983504073024e-03,5.160159352316686775e-04,-1.211579671802054696e-03
-7.680390349271490336e-02,-6.693872970384005805e-03,-9.640150018463447545e-02,6.268278361560032652e-02,-2.571920471166440608e-03,7.773211392737223724e-01,-4.305367332297352356e-02,1.038211094142216142e-04,-6.239626452741527281e-04,-3.156054318346771052e-05,-2.361673959574508291e-03,4.033306562746605782e-03,5.674921717580912097e-04,1.542938003308924307e-03
1.255665117845863269e-03,7.968486216156900857e-04,2.615970770937546888e-03,5.052248402833114591e-03,-1.242935424390476454e-03,9.001821813108021146e-04,4.980244098362854310e-01,7.179342016043046898e-04,3.973469181030789407e-04,-2.893544450651572763e-04,-3.321603554495247039e-04,2.618760756149192989e-04,-9.499130764719296294e-04,-7.276908190389071380e-04
-5.145874026250495809e-02,-2.838458876093149716e-02,-6.547584187196382743e-02,3.653067316877014331e-02,5.490608299971933698e-02,-9.675720416287921302e-03,2.965774578098951883e-02,3.914522379051382783e-01,-7.164662908433062742e-03,-2.345775445490468330e-04,9.748478543105516814e-02,-9.270377962043695186e-02,6.689846173006753181e-03,1.138027874897073674e-02
-1.722868889852918403e-02,-5.314311490204792765e-02,-1.176761751312860663e-02,5.782769603342928499e-02,3.079258130704821683e-01,-1.005426959286417551e-02,-8.893713908112642298e-04,-1.940069642686124279e-02,4.880043587664409932e-01,-3.054448710605223074e-03,1.547812543746599975e-02,-2.384083510394775091e-02,4.156317080840171707e-02,-1.041631780755589154e-02
1.216338868825498840e-02,-3.968798002793723356e-02,2.226685700797325067e-03,-3.760438094897585598e-02,2.486270363034728814e-01,2.134987700343188993e-02,-4.076368825414207822e-03,2.495081153281617295e-02,-1.052639856313558001e-03,4.914217767080045762e-01,-3.238733430299091387e-02,1.638779800460552286e-02,1.981486881818232335e-03,-3.499518778519782741e-02
-2.328509472635861485e-02,-5.989795543179654916e-03,-2.763139094556169018e-02,1.568531925793669596e-02,-5.883618126426300816e-04,-1.010383373935676114e-02,1.580042357362994657e-02,-4.783189975887463391e-02,-4.766285913695498047e-03,-7.635578556711852686e-04,5.411821127051134050e-01,-3.848112885809808897e-02,6.379036808147746027e-03,4.513461136052925732e-03
2.823629734751522194e-02,1.770989684606695536e-02,3.522354416522949228e-02,-1.527080509560901043e-02,-5.150070084821605637e-02,1.008742953449339765e-02,-1.721259905142513008e-02,5.249864135539320659e-02,2.691243721360018874e-03,7.973933462636030231e-05,-4.615619693466010282e-02,5.427590945265454714e-01,-2.682384101793963346e-03,-8.077297051133695144e-03
-3.055989983619717548e-02,-2.055769637931672417e-02,-3.615488965918958741e-02,1.786529017383387333e-02,8.002388287827977287e-02,1.097382877523797248e-02,2.258954613564861935e-02,-4.422025363511283835e-02,-4.278194695013027085e-03,-4.850290076607481800e-03,3.231572738300998032e-02,-2.995656423441917654e-02,5.021913326080073015e-01,-4.220486515079730459e-03
-3.152627842189677232e-02,-1.169173466485974762e-03,-3.865335234938910292e-02,1.690316107192198908e-02,4.123753791718482581e-02,1.072233127402838146e-02,2.112636403177518829e-02,-4.206235526880297559e-02,2.254358323867533629e-03,3.135960691157902097e-04,2.964896940131311193e-02,-2.886417332630430641e-02,9.410849933629914909e-04,4.970748997034516448e-01
