Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-95.09,,0.0,-82.34,-0.0,43.84,,,,,,,,0.0,0.0,0.0,1.1,-0.84,0.17,-0.84,0.67,0.6,-0.21,0.11,-0.21,0.18,1.1,0.3,0.18,0.3,1.02,0.8,0.17,0.01,0.17,0.8,1.1,0.21,0.06,0.21,1.07,0.7,0.64,0.01,0.64,0.29,1.2,0.09,0.27,0.09,1.09,1.0,-0.14,0.14,-0.14,0.97,1.4,-0.9,0.45,-0.9,0.93,1.0,-0.99,0.04,-0.99,0.1,0.7,-0.15,0.17,-0.15,0.17,1.4,-1.21,0.05,-1.21,0.68
0.0,2.93,4.124,0.04,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.923,-19.719,98.908,1.1,-0.05,0.17,-0.05,0.9,0.8,-0.75,0.15,-0.75,0.12,1.1,0.48,0.05,0.48,0.92,1.2,0.34,0.22,0.34,1.14,1.2,0.07,0.03,0.07,1.12,0.2,-0.14,0.33,-0.14,0.03,1.9,0.03,0.38,0.03,1.79,0.9,0.14,0.01,0.14,0.87,1.5,-1.02,0.03,-1.02,1.03,1.1,-0.99,0.08,-0.99,0.53,0.6,0.48,0.09,0.48,0.38,1.2,-0.92,0.03,-0.92,0.77
1.0,2.92,4.312,1.34,-0.01,-0.17,3.5,-8.09,-8.469,-4.545,-2.901,2.224,-1.304,96.978,-9.21,97.418,1.2,-0.03,0.26,-0.03,1.03,0.7,-0.71,0.26,-0.71,0.04,1.1,0.53,0.1,0.53,0.94,1.3,0.29,0.3,0.29,1.28,1.1,0.08,0.03,0.08,1.12,0.4,-0.3,0.09,-0.3,0.05,1.9,-0.02,0.29,-0.02,1.75,0.9,0.1,0.01,0.1,0.9,1.4,-0.96,0.04,-0.96,1.02,1.2,-1.05,0.11,-1.05,0.52,0.6,0.43,0.09,0.43,0.39,1.2,-0.99,0.01,-0.99,0.7
2.0,2.95,4.351,2.39,-0.02,-0.28,5.8,-3.771,-5.289,-0.808,-6.378,3.647,-2.124,98.37,-9.006,98.786,1.2,-0.03,0.26,-0.03,1.03,0.7,-0.71,0.26,-0.71,0.04,1.1,0.53,0.1,0.53,0.94,1.3,0.29,0.3,0.29,1.28,1.1,0.08,0.03,0.08,1.12,0.4,-0.3,0.09,-0.3,0.05,1.9,-0.02,0.29,-0.02,1.75,0.9,0.1,0.01,0.1,0.9,1.4,-0.96,0.04,-0.96,1.02,1.2,-1.05,0.11,-1.05,0.52,0.6,0.43,0.09,0.43,0.39,1.2,-0.99,0.01,-0.99,0.7
3.0,3.01,4.39,3.43,-0.03,-0.38,9.2,2.802,-0.157,-2.625,-4.309,5.57,-3.641,96.897,-10.725,97.494,1.2,-0.03,0.26,-0.03,1.03,0.7,-0.71,0.26,-0.71,0.04,1.1,0.53,0.1,0.53,0.94,1.3,0.29,0.3,0.29,1.28,1.1,0.08,0.03,0.08,1.12,0.4,-0.3,0.09,-0.3,0.05,1.9,-0.02,0.29,-0.02,1.75,0.9,0.1,0.01,0.1,0.9,1.4,-0.96,0.04,-0.96,1.02,1.2,-1.05,0.11,-1.05,0.52,0.6,0.43,0.09,0.43,0.39,1.2,-0.99,0.01,-0.99,0.7
4.0,3.06,4.428,4.47,-0.04,-0.51,13.4,7.5,3.29,-4.345,-3.324,7.854,-5.658,96.908,-11.831,97.632,1.2,-0.03,0.26,-0.03,1.03,0.7,-0.71,0.26,-0.71,0.04,1.1,0.53,0.1,0.53,0.94,1.3,0.29,0.3,0.29,1.28,1.1,0.08,0.03,0.08,1.12,0.4,-0.3,0.09,-0.3,0.05,1.9,-0.02,0.29,-0.02,1.75,0.9,0.1,0.01,0.1,0.9,1.4,-0.96,0.04,-0.96,1.02,1.2,-1.05,0.11,-1.05,0.52,0.6,0.43,0.09,0.43,0.39,1.2,-0.99,0.01,-0.99,0.7
5.0,3.11,4.466,5.5,-0.05,-0.65,17.8,11.586,6.187,-6.031,-2.691,10.252,-7.834,97.398,-12.738,98.232,1.2,-0.03,0.26,-0.03,1.03,0.7,-0.71,0.26,-0.71,0.04,1.1,0.53,0.1,0.53,0.94,1.3,0.29,0.3,0.29,1.28,1.1,0.08,0.03,0.08,1.12,0.4,-0.3,0.09,-0.3,0.05,1.9,-0.02,0.29,-0.02,1.75,0.9,0.1,0.01,0.1,0.9,1.4,-0.96,0.04,-0.96,1.02,1.2,-1.05,0.11,-1.05,0.52,0.6,0.43,0.09,0.43,0.39,1.2,-0.99,0.01,-0.99,0.7
6.0,3.18,4.504,6.54,-0.05,-0.79,22.2,15.392,8.863,-6.9,-2.467,12.689,-10.016,97.824,-13.896,98.81,1.3,-0.01,0.38,-0.01,1.18,0.7,-0.74,0.25,-0.74,0.05,1.2,0.59,0.12,0.59,0.93,1.5,0.35,0.41,0.35,1.41,1.1,0.05,0.05,0.05,1.11,0.5,-0.35,0.06,-0.35,0.09,2.0,0.05,0.34,0.05,1.84,0.9,0.11,0.01,0.11,0.92,1.4,-0.9,0.1,-0.9,1.01,1.2,-1.09,0.13,-1.09,0.51,0.5,0.28,0.14,0.28,0.37,1.2,-0.99,0.02,-0.99,0.62
7.0,3.24,4.542,7.57,-0.07,-0.95,26.9,17.38,10.1,-2.338,-4.955,15.42,-12.266,97.827,-16.742,99.256,1.3,-0.01,0.38,-0.01,1.18,0.7,-0.74,0.25,-0.74,0.05,1.2,0.59,0.12,0.59,0.93,1.5,0.35,0.41,0.35,1.41,1.1,0.05,0.05,0.05,1.11,0.5,-0.35,0.06,-0.35,0.09,2.0,0.05,0.34,0.05,1.84,0.9,0.11,0.01,0.11,0.92,1.4,-0.9,0.1,-0.9,1.01,1.2,-1.09,0.13,-1.09,0.51,0.5,0.28,0.14,0.28,0.37,1.2,-0.99,0.02,-0.99,0.62
8.0,3.3,4.58,8.6,-0.08,-1.13,31.5,17.142,9.824,2.548,-6.28,18.019,-14.389,97.785,-17.276,99.307,1.3,-0.01,0.38,-0.01,1.18,0.7,-0.74,0.25,-0.74,0.05,1.2,0.59,0.12,0.59,0.93,1.5,0.35,0.41,0.35,1.41,1.1,0.05,0.05,0.05,1.11,0.5,-0.35,0.06,-0.35,0.09,2.0,0.05,0.34,0.05,1.84,0.9,0.11,0.01,0.11,0.92,1.4,-0.9,0.1,-0.9,1.01,1.2,-1.09,0.13,-1.09,0.51,0.5,0.28,0.14,0.28,0.37,1.2,-0.99,0.02,-0.99,0.62
