Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.42,,0.0,-81.32,-0.0,43.03,,,,,,,,0.0,0.0,0.0,1.5,1.3,0.08,1.3,0.64,1.1,0.79,0.01,0.79,0.53,0.6,0.46,0.0,0.46,0.27,0.3,0.15,0.31,0.15,0.26,1.0,1.01,0.01,1.01,0.19,2.0,1.61,0.0,1.61,1.18,2.1,1.95,0.13,1.95,0.74,1.6,1.07,0.05,1.07,1.0,1.2,0.46,0.1,0.46,1.01,1.0,0.92,0.08,0.92,0.24,1.0,0.68,0.01,0.68,0.71,1.0,0.91,0.11,0.91,0.31
0.0,2.93,4.079,0.03,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.92,-19.719,98.906,1.8,1.46,0.19,1.46,0.62,0.9,0.71,0.12,0.71,0.42,1.3,1.1,0.45,1.1,0.0,0.8,-0.03,0.21,-0.03,0.68,1.5,1.41,0.11,1.41,0.39,2.0,1.58,0.06,1.58,1.19,1.8,1.43,0.2,1.43,1.13,1.4,1.03,0.1,1.03,0.84,0.9,0.05,0.11,0.05,0.82,1.1,0.93,0.04,0.93,0.53,0.8,0.58,0.12,0.58,0.56,0.5,0.43,0.33,0.43,0.01
1.0,2.87,4.25,1.28,-0.01,-0.21,4.0,-9.798,-9.708,-5.619,7.793,1.739,-2.319,96.129,-12.247,96.906,1.8,1.44,0.14,1.44,0.52,0.9,0.73,0.11,0.73,0.41,1.3,1.11,0.4,1.11,0.11,0.8,0.01,0.22,0.01,0.69,1.4,1.43,0.06,1.43,0.01,2.0,1.58,0.06,1.58,1.19,1.8,1.45,0.25,1.45,1.01,1.3,0.97,0.15,0.97,0.79,0.9,0.11,0.15,0.11,0.76,1.1,0.94,0.07,0.94,0.6,0.8,0.6,0.13,0.6,0.5,0.4,0.42,0.32,0.42,0.02
2.0,2.87,4.327,2.38,-0.01,-0.36,6.3,-7.617,-7.285,-2.585,7.133,2.726,-3.637,96.174,-9.999,96.693,1.8,1.44,0.14,1.44,0.52,0.9,0.73,0.11,0.73,0.41,1.3,1.11,0.4,1.11,0.11,0.8,0.01,0.22,0.01,0.69,1.4,1.43,0.06,1.43,0.01,2.0,1.58,0.06,1.58,1.19,1.8,1.45,0.25,1.45,1.01,1.3,0.97,0.15,0.97,0.79,0.9,0.11,0.15,0.11,0.76,1.1,0.94,0.07,0.94,0.6,0.8,0.6,0.13,0.6,0.5,0.4,0.42,0.32,0.42,0.02
3.0,2.92,4.366,3.42,-0.02,-0.47,8.6,-4.171,-2.74,1.21,5.088,3.83,-4.817,96.672,-10.263,97.216,1.8,1.44,0.14,1.44,0.52,0.9,0.73,0.11,0.73,0.41,1.3,1.11,0.4,1.11,0.11,0.8,0.01,0.22,0.01,0.69,1.4,1.43,0.06,1.43,0.01,2.0,1.58,0.06,1.58,1.19,1.8,1.45,0.25,1.45,1.01,1.3,0.97,0.15,0.97,0.79,0.9,0.11,0.15,0.11,0.76,1.1,0.94,0.07,0.94,0.6,0.8,0.6,0.13,0.6,0.5,0.4,0.42,0.32,0.42,0.02
4.0,3.0,4.405,4.46,-0.02,-0.57,11.9,0.22,3.846,0.697,5.934,5.583,-6.311,97.252,-11.279,97.904,1.8,1.39,0.12,1.39,0.47,0.9,0.72,0.12,0.72,0.39,1.3,1.11,0.4,1.11,0.11,0.8,0.07,0.2,0.07,0.68,1.6,1.42,0.17,1.42,0.52,2.0,1.63,0.1,1.63,1.16,1.8,1.45,0.25,1.45,1.01,1.3,0.94,0.17,0.94,0.77,0.8,0.16,0.16,0.16,0.77,1.1,0.94,0.07,0.94,0.6,0.8,0.61,0.14,0.61,0.46,0.4,0.4,0.31,0.4,0.02
5.0,3.05,4.443,5.5,-0.02,-0.71,15.7,2.271,8.574,-4.973,8.991,8.008,-7.73,97.426,-13.406,98.345,1.8,1.39,0.12,1.39,0.47,0.9,0.72,0.12,0.72,0.39,1.3,1.11,0.4,1.11,0.11,0.8,0.07,0.2,0.07,0.68,1.6,1.42,0.17,1.42,0.52,2.0,1.63,0.1,1.63,1.16,1.8,1.45,0.25,1.45,1.01,1.3,0.94,0.17,0.94,0.77,0.8,0.16,0.16,0.16,0.77,1.1,0.94,0.07,0.94,0.6,0.8,0.61,0.14,0.61,0.46,0.4,0.4,0.31,0.4,0.02
6.0,3.12,4.481,6.53,-0.02,-0.85,18.7,4.584,12.131,-1.26,4.338,10.137,-8.747,97.148,-13.448,98.075,1.8,1.39,0.12,1.39,0.47,0.9,0.72,0.12,0.72,0.39,1.3,1.11,0.4,1.11,0.11,0.8,0.07,0.2,0.07,0.68,1.6,1.42,0.17,1.42,0.52,2.0,1.63,0.1,1.63,1.16,1.8,1.45,0.25,1.45,1.01,1.3,0.94,0.17,0.94,0.77,0.8,0.16,0.16,0.16,0.77,1.1,0.94,0.07,0.94,0.6,0.8,0.61,0.14,0.61,0.46,0.4,0.4,0.31,0.4,0.02
7.0,3.19,4.52,7.56,-0.02,-1.0,21.8,6.197,14.378,2.984,0.026,12.274,-9.906,97.008,-14.856,98.139,1.8,1.39,0.12,1.39,0.47,0.9,0.72,0.12,0.72,0.39,1.3,1.11,0.4,1.11,0.11,0.8,0.07,0.2,0.07,0.68,1.6,1.42,0.17,1.42,0.52,2.0,1.63,0.1,1.63,1.16,1.8,1.45,0.25,1.45,1.01,1.3,0.94,0.17,0.94,0.77,0.8,0.16,0.16,0.16,0.77,1.1,0.94,0.07,0.94,0.6,0.8,0.61,0.14,0.61,0.46,0.4,0.4,0.31,0.4,0.02
8.0,3.26,4.558,8.59,-0.02,-1.17,25.0,7.047,15.291,5.829,-3.154,14.336,-11.198,96.986,-17.287,98.514,1.8,1.39,0.12,1.39,0.47,0.9,0.72,0.12,0.72,0.39,1.3,1.11,0.4,1.11,0.11,0.8,0.07,0.2,0.07,0.68,1.6,1.42,0.17,1.42,0.52,2.0,1.63,0.1,1.63,1.16,1.8,1.45,0.25,1.45,1.01,1.3,0.94,0.17,0.94,0.77,0.8,0.16,0.16,0.16,0.77,1.1,0.94,0.07,0.94,0.6,0.8,0.61,0.14,0.61,0.46,0.4,0.4,0.31,0.4,0.02
