Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
,,0.116,-81.22,0.0,42.95,,,,,,,,0.0,0.0,0.0,0.3,0.26,0.03,0.26,0.16,0.5,-0.04,0.01,-0.04,0.42,0.6,0.36,0.02,0.36,0.15,0.7,-0.11,0.27,-0.11,0.28,1.2,1.02,0.01,1.02,0.55,1.3,0.34,0.12,0.34,1.25,1.4,1.12,0.16,1.12,0.87,0.8,0.65,0.01,0.65,0.24,0.6,0.51,0.09,0.51,0.09,0.4,0.27,0.26,0.27,0.22,0.6,0.5,0.13,0.5,0.26,0.7,0.63,0.02,0.63,0.2
0.0,2.93,4.599,0.05,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.901,-19.511,97.866,0.4,-0.09,0.12,-0.09,0.39,0.4,0.02,0.03,0.02,0.41,0.6,0.47,0.03,0.47,0.12,0.4,-0.08,0.17,-0.08,0.14,1.4,1.27,0.05,1.27,0.55,0.9,0.0,0.17,0.0,0.84,1.5,1.14,0.01,1.14,0.88,0.7,0.6,0.08,0.6,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.48,0.14,0.48,0.48,0.8,0.57,0.09,0.57,0.47,0.6,0.52,0.06,0.52,0.2
1.0,2.88,4.796,1.34,-0.02,-0.21,5.4,-13.834,-12.29,-1.059,2.71,-3.305,2.233,96.994,-13.93,97.99,0.4,-0.09,0.12,-0.09,0.39,0.4,0.02,0.03,0.02,0.41,0.6,0.47,0.03,0.47,0.12,0.4,-0.08,0.17,-0.08,0.14,1.5,1.29,0.08,1.29,0.64,0.9,0.0,0.17,0.0,0.84,1.5,1.14,0.01,1.14,0.88,0.7,0.57,0.1,0.57,0.01,0.6,0.54,0.06,0.54,0.0,0.7,0.48,0.14,0.48,0.48,0.8,0.57,0.09,0.57,0.47,0.6,0.52,0.06,0.52,0.2
2.0,2.89,4.835,2.38,-0.03,-0.34,8.7,-12.779,-10.151,-2.98,3.661,-5.876,4.238,96.22,-13.853,97.212,0.4,-0.09,0.12,-0.09,0.39,0.4,0.02,0.03,0.02,0.41,0.6,0.47,0.03,0.47,0.12,0.4,-0.08,0.17,-0.08,0.14,1.5,1.29,0.08,1.29,0.64,0.9,0.0,0.17,0.0,0.84,1.5,1.14,0.01,1.14,0.88,0.7,0.57,0.1,0.57,0.01,0.6,0.54,0.06,0.54,0.0,0.7,0.48,0.14,0.48,0.48,0.8,0.57,0.09,0.57,0.47,0.6,0.52,0.06,0.52,0.2
3.0,2.92,4.873,3.42,-0.03,-0.47,11.2,-9.34,-6.059,0.048,0.908,-8.326,6.728,96.679,-14.571,97.772,0.4,-0.09,0.12,-0.09,0.39,0.4,0.02,0.03,0.02,0.41,0.6,0.47,0.03,0.47,0.12,0.4,-0.08,0.17,-0.08,0.14,1.5,1.29,0.08,1.29,0.64,0.9,0.0,0.17,0.0,0.84,1.5,1.14,0.01,1.14,0.88,0.7,0.57,0.1,0.57,0.01,0.6,0.54,0.06,0.54,0.0,0.7,0.48,0.14,0.48,0.48,0.8,0.57,0.09,0.57,0.47,0.6,0.52,0.06,0.52,0.2
4.0,2.96,4.911,4.45,-0.03,-0.6,13.8,-5.906,-1.975,3.07,-1.84,-10.772,9.214,97.138,-15.287,98.337,0.4,0.01,0.11,0.01,0.39,0.4,0.01,0.08,0.01,0.37,0.5,0.39,0.04,0.39,0.08,0.3,0.03,0.24,0.03,0.18,1.4,1.33,0.02,1.33,0.46,0.9,0.07,0.09,0.07,0.88,1.4,1.14,0.01,1.14,0.87,0.6,0.54,0.13,0.54,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.47,0.09,0.47,0.47,0.8,0.63,0.03,0.63,0.32,0.6,0.52,0.06,0.52,0.2
5.0,3.0,4.95,5.48,-0.03,-0.76,23.0,-2.374,3.512,6.179,-6.464,-13.288,11.83,94.176,-14.799,95.333,0.4,0.01,0.11,0.01,0.39,0.4,0.01,0.08,0.01,0.37,0.5,0.39,0.04,0.39,0.08,0.3,0.03,0.24,0.03,0.18,1.4,1.33,0.02,1.33,0.46,0.9,0.07,0.09,0.07,0.88,1.4,1.14,0.01,1.14,0.87,0.6,0.54,0.13,0.54,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.47,0.09,0.47,0.47,0.8,0.63,0.03,0.63,0.32,0.6,0.52,0.06,0.52,0.2
6.0,3.04,4.99,6.51,-0.03,-0.93,28.6,4.076,9.724,10.781,-8.276,-14.975,13.983,92.8,-15.207,94.039,0.4,0.01,0.11,0.01,0.39,0.4,0.01,0.08,0.01,0.37,0.5,0.39,0.04,0.39,0.08,0.3,0.03,0.24,0.03,0.18,1.4,1.33,0.02,1.33,0.46,0.9,0.07,0.09,0.07,0.88,1.4,1.14,0.01,1.14,0.87,0.6,0.54,0.13,0.54,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.47,0.09,0.47,0.47,0.8,0.63,0.03,0.63,0.32,0.6,0.52,0.06,0.52,0.2
7.0,3.08,5.03,7.54,-0.03,-1.11,30.9,10.714,14.873,12.727,-4.969,-16.081,15.672,92.923,-16.103,94.309,0.4,0.01,0.11,0.01,0.39,0.4,0.01,0.08,0.01,0.37,0.5,0.39,0.04,0.39,0.08,0.3,0.03,0.24,0.03,0.18,1.4,1.33,0.02,1.33,0.46,0.9,0.07,0.09,0.07,0.88,1.4,1.14,0.01,1.14,0.87,0.6,0.54,0.13,0.54,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.47,0.09,0.47,0.47,0.8,0.63,0.03,0.63,0.32,0.6,0.52,0.06,0.52,0.2
8.0,3.13,5.069,8.56,-0.02,-1.29,33.0,13.607,17.221,7.865,3.808,-17.129,17.086,93.12,-16.576,94.584,0.4,0.01,0.11,0.01,0.39,0.4,0.01,0.08,0.01,0.37,0.5,0.39,0.04,0.39,0.08,0.3,0.03,0.24,0.03,0.18,1.4,1.33,0.02,1.33,0.46,0.9,0.07,0.09,0.07,0.88,1.4,1.14,0.01,1.14,0.87,0.6,0.54,0.13,0.54,0.02,0.6,0.54,0.06,0.54,0.0,0.7,0.47,0.09,0.47,0.47,0.8,0.63,0.03,0.63,0.32,0.6,0.52,0.06,0.52,0.2
