Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
,,0.009,-81.72,0.0,43.35,,,,,,,,0.0,0.0,0.0,1.1,0.84,0.11,0.84,0.53,1.4,1.33,0.12,1.33,0.4,1.3,1.23,0.11,1.23,0.17,1.8,1.72,0.17,1.72,0.19,1.7,1.66,0.38,1.66,0.14,1.3,1.08,0.28,1.08,0.64,1.9,1.79,0.05,1.79,0.48,1.9,1.33,0.12,1.33,0.62,2.3,2.25,0.23,2.25,0.31,1.9,1.64,0.03,1.64,0.56,2.3,2.11,0.93,2.11,0.69,2.1,1.95,0.03,1.95,0.79
0.0,2.93,4.396,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,94.902,-19.308,96.846,1.0,0.82,0.08,0.82,0.6,2.0,1.82,0.41,1.82,0.53,1.3,1.26,0.01,1.26,0.43,1.8,1.66,0.07,1.66,0.58,1.3,1.1,0.15,1.1,0.44,2.0,1.54,0.56,1.54,1.26,2.0,1.96,0.17,1.96,0.04,1.7,1.56,0.24,1.56,0.1,2.0,1.95,0.08,1.95,0.29,1.1,1.02,0.42,1.02,0.46,2.0,1.68,0.3,1.68,0.9,2.3,2.19,0.11,2.19,0.52
1.0,2.87,4.584,1.34,0.01,-0.21,2.9,-9.557,-7.391,-1.533,0.308,1.704,-1.86,94.192,-20.394,96.381,1.0,0.82,0.08,0.82,0.6,2.0,1.82,0.41,1.82,0.53,1.3,1.26,0.01,1.26,0.43,1.8,1.66,0.07,1.66,0.58,1.3,1.1,0.15,1.1,0.44,2.0,1.54,0.56,1.54,1.26,2.0,1.96,0.17,1.96,0.04,1.7,1.56,0.24,1.56,0.1,2.0,1.95,0.08,1.95,0.29,1.1,1.02,0.42,1.02,0.46,2.0,1.68,0.3,1.68,0.9,2.3,2.19,0.11,2.19,0.52
2.0,2.88,4.636,2.38,0.02,-0.35,5.7,-5.964,-4.303,-2.18,0.54,2.836,-3.258,94.25,-18.135,95.983,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
3.0,2.91,4.676,3.41,0.03,-0.48,8.4,-2.379,-1.222,-2.827,0.771,3.964,-4.653,94.307,-15.881,95.638,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
4.0,2.95,4.716,4.45,0.05,-0.62,11.2,1.219,1.897,-3.538,1.098,5.194,-6.065,94.313,-14.035,95.353,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
5.0,2.99,4.755,5.48,0.05,-0.77,14.4,4.882,5.209,-4.571,1.897,6.921,-7.564,94.064,-14.196,95.131,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
6.0,3.04,4.794,6.51,0.06,-0.92,17.5,8.543,8.519,-5.603,2.697,8.648,-9.063,93.816,-14.357,94.91,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
7.0,3.1,4.833,7.54,0.07,-1.09,20.4,11.591,11.008,-8.599,2.203,10.334,-10.538,94.382,-16.047,95.738,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
8.0,3.16,4.872,8.57,0.08,-1.27,23.3,13.462,12.373,-9.86,-0.098,11.955,-11.981,94.708,-17.501,96.315,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.3,1.1,0.15,1.1,0.44,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.7,1.56,0.24,1.56,0.1,2.0,1.94,0.06,1.94,0.33,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
