Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-5.76;NaN;0001-01-01T00:00:00.0000000+01:00;-4.92;0.00;0.97;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.038+01:00|W1|2.4|2.36|0.19|2.36|0.31;0001-01-01T00:00:00.038+01:00|W2|1.7|1.65|0.12|1.65|0.39;0001-01-01T00:00:00.038+01:00|W3|2.2|2.11|0.18|2.11|0.39;0001-01-01T00:00:00.038+01:00|W4|2.0|1.92|0.02|1.92|0.57;0001-01-01T00:00:00.038+01:00|W5|1.7|1.66|0.03|1.66|0.22;0001-01-01T00:00:00.038+01:00|W6|1.4|1.10|0.09|1.10|0.69;0001-01-01T00:00:00.038+01:00|W7|2.7|2.62|0.43|2.62|0.59;0001-01-01T00:00:00.038+01:00|W8|0.9|0.55|0.32|0.55|0.60;0001-01-01T00:00:00.038+01:00|W9|2.8|2.65|0.24|2.65|0.58;0001-01-01T00:00:00.038+01:00|W10|2.5|2.28|0.38|2.28|1.01;0001-01-01T00:00:00.038+01:00|W11|2.0|1.62|0.33|1.62|1.24;0001-01-01T00:00:00.038+01:00|W12|1.6|1.51|0.14|1.51|0.30"
0.00;2.93;0001-01-01T00:00:00.8350000+01:00;-46.61;0.00;9.48;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;86.963;-17.693;88.744;"0001-01-01T00:00:00.787+01:00|W1|2.3|2.30|0.09|2.30|0.10;0001-01-01T00:00:00.787+01:00|W2|1.9|1.87|0.33|1.87|0.43;0001-01-01T00:00:00.787+01:00|W3|2.0|1.95|0.37|1.95|0.34;0001-01-01T00:00:00.787+01:00|W4|2.0|1.93|0.00|1.93|0.47;0001-01-01T00:00:00.787+01:00|W5|1.8|1.79|0.14|1.79|0.19;0001-01-01T00:00:00.787+01:00|W6|1.3|0.93|0.04|0.93|0.73;0001-01-01T00:00:00.787+01:00|W7|2.9|2.87|0.49|2.87|0.33;0001-01-01T00:00:00.787+01:00|W8|1.0|0.72|0.38|0.72|0.62;0001-01-01T00:00:00.787+01:00|W9|2.6|2.55|0.04|2.55|0.41;0001-01-01T00:00:00.787+01:00|W10|2.4|2.27|0.27|2.27|0.84;0001-01-01T00:00:00.787+01:00|W11|2.1|1.43|0.26|1.43|1.44;0001-01-01T00:00:00.787+01:00|W12|1.8|1.67|0.37|1.67|0.54"
1.00;8.83;0001-01-01T00:00:02.6920000+01:00;2.05;-0.29;5.65;1.0;11.694;10.604;-4.168;-0.754;-0.221;-0.617;88.480;4.993;88.644;"0001-01-01T00:00:02.788+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:02.788+01:00|W2|1.9|1.87|0.18|1.87|0.24;0001-01-01T00:00:02.788+01:00|W3|2.2|2.19|0.08|2.19|0.46;0001-01-01T00:00:02.788+01:00|W4|1.6|1.55|0.25|1.55|0.04;0001-01-01T00:00:02.788+01:00|W5|2.0|2.04|0.24|2.04|0.04;0001-01-01T00:00:02.788+01:00|W6|0.8|0.69|0.43|0.69|0.18;0001-01-01T00:00:02.788+01:00|W7|3.5|3.51|0.64|3.51|0.38;0001-01-01T00:00:02.788+01:00|W8|1.2|0.71|0.32|0.71|0.93;0001-01-01T00:00:02.788+01:00|W9|2.2|2.05|0.32|2.05|0.12;0001-01-01T00:00:02.788+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:02.788+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:02.788+01:00|W12|1.5|1.37|0.13|1.37|0.56"
2.00;9.09;0001-01-01T00:00:02.7390000+01:00;3.22;-0.32;5.73;2.0;14.267;13.682;-3.046;-2.576;1.321;-2.177;88.366;8.816;88.832;"0001-01-01T00:00:02.788+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:02.788+01:00|W2|1.9|1.87|0.18|1.87|0.24;0001-01-01T00:00:02.788+01:00|W3|2.2|2.19|0.08|2.19|0.46;0001-01-01T00:00:02.788+01:00|W4|1.6|1.55|0.25|1.55|0.04;0001-01-01T00:00:02.788+01:00|W5|2.0|2.04|0.24|2.04|0.04;0001-01-01T00:00:02.788+01:00|W6|0.8|0.69|0.43|0.69|0.18;0001-01-01T00:00:02.788+01:00|W7|3.5|3.51|0.64|3.51|0.38;0001-01-01T00:00:02.788+01:00|W8|1.2|0.71|0.32|0.71|0.93;0001-01-01T00:00:02.788+01:00|W9|2.2|2.05|0.32|2.05|0.12;0001-01-01T00:00:02.788+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:02.788+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:02.788+01:00|W12|1.5|1.37|0.13|1.37|0.56"
3.00;9.38;0001-01-01T00:00:02.7860000+01:00;4.39;-0.35;5.82;3.9;16.983;18.682;-2.114;-0.466;3.093;-4.191;88.283;8.186;88.718;"0001-01-01T00:00:02.788+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:02.788+01:00|W2|1.9|1.87|0.18|1.87|0.24;0001-01-01T00:00:02.788+01:00|W3|2.2|2.19|0.08|2.19|0.46;0001-01-01T00:00:02.788+01:00|W4|1.6|1.55|0.25|1.55|0.04;0001-01-01T00:00:02.788+01:00|W5|2.0|2.04|0.24|2.04|0.04;0001-01-01T00:00:02.788+01:00|W6|0.8|0.69|0.43|0.69|0.18;0001-01-01T00:00:02.788+01:00|W7|3.5|3.51|0.64|3.51|0.38;0001-01-01T00:00:02.788+01:00|W8|1.2|0.71|0.32|0.71|0.93;0001-01-01T00:00:02.788+01:00|W9|2.2|2.05|0.32|2.05|0.12;0001-01-01T00:00:02.788+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:02.788+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:02.788+01:00|W12|1.5|1.37|0.13|1.37|0.56"
4.00;9.64;0001-01-01T00:00:02.8330000+01:00;5.56;-0.38;5.87;7.4;19.630;22.019;-1.205;0.218;4.821;-6.371;88.651;6.185;88.931;"0001-01-01T00:00:02.788+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:02.788+01:00|W2|1.9|1.87|0.18|1.87|0.24;0001-01-01T00:00:02.788+01:00|W3|2.2|2.19|0.08|2.19|0.46;0001-01-01T00:00:02.788+01:00|W4|1.6|1.55|0.25|1.55|0.04;0001-01-01T00:00:02.788+01:00|W5|2.0|2.04|0.24|2.04|0.04;0001-01-01T00:00:02.788+01:00|W6|0.8|0.69|0.43|0.69|0.18;0001-01-01T00:00:02.788+01:00|W7|3.5|3.51|0.64|3.51|0.38;0001-01-01T00:00:02.788+01:00|W8|1.2|0.71|0.32|0.71|0.93;0001-01-01T00:00:02.788+01:00|W9|2.2|2.05|0.32|2.05|0.12;0001-01-01T00:00:02.788+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:02.788+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:02.788+01:00|W12|1.5|1.37|0.13|1.37|0.56"
5.00;9.89;0001-01-01T00:00:02.8790000+01:00;6.72;-0.40;5.88;11.4;22.242;24.458;-0.308;-0.157;6.526;-8.558;89.282;4.268;89.441;"0001-01-01T00:00:02.788+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:02.788+01:00|W2|1.9|1.87|0.18|1.87|0.24;0001-01-01T00:00:02.788+01:00|W3|2.2|2.19|0.08|2.19|0.46;0001-01-01T00:00:02.788+01:00|W4|1.6|1.55|0.25|1.55|0.04;0001-01-01T00:00:02.788+01:00|W5|2.0|2.04|0.24|2.04|0.04;0001-01-01T00:00:02.788+01:00|W6|0.8|0.69|0.43|0.69|0.18;0001-01-01T00:00:02.788+01:00|W7|3.5|3.51|0.64|3.51|0.38;0001-01-01T00:00:02.788+01:00|W8|1.2|0.71|0.32|0.71|0.93;0001-01-01T00:00:02.788+01:00|W9|2.2|2.05|0.32|2.05|0.12;0001-01-01T00:00:02.788+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:02.788+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:02.788+01:00|W12|1.5|1.37|0.13|1.37|0.56"
6.00;10.17;0001-01-01T00:00:02.9250000+01:00;7.88;-0.43;5.90;15.3;24.845;26.888;0.586;-0.530;8.225;-10.738;89.912;2.358;89.992;"0001-01-01T00:00:03.038+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:03.038+01:00|W2|1.9|1.89|0.19|1.89|0.27;0001-01-01T00:00:03.038+01:00|W3|2.4|2.36|0.27|2.36|0.49;0001-01-01T00:00:03.038+01:00|W4|1.6|1.57|0.24|1.57|0.02;0001-01-01T00:00:03.038+01:00|W5|1.9|1.90|0.10|1.90|0.10;0001-01-01T00:00:03.038+01:00|W6|0.8|0.69|0.41|0.69|0.22;0001-01-01T00:00:03.038+01:00|W7|3.7|3.63|0.70|3.63|0.40;0001-01-01T00:00:03.038+01:00|W8|1.2|0.73|0.26|0.73|0.88;0001-01-01T00:00:03.038+01:00|W9|2.2|2.04|0.30|2.04|0.20;0001-01-01T00:00:03.038+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:03.038+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:03.038+01:00|W12|1.5|1.32|0.12|1.32|0.68"
7.00;10.46;0001-01-01T00:00:02.9700000+01:00;9.04;-0.45;5.92;19.3;27.455;29.326;1.482;-0.904;9.929;-12.924;90.543;0.442;90.587;"0001-01-01T00:00:03.038+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:03.038+01:00|W2|1.9|1.89|0.19|1.89|0.27;0001-01-01T00:00:03.038+01:00|W3|2.4|2.36|0.27|2.36|0.49;0001-01-01T00:00:03.038+01:00|W4|1.6|1.57|0.24|1.57|0.02;0001-01-01T00:00:03.038+01:00|W5|1.9|1.90|0.10|1.90|0.10;0001-01-01T00:00:03.038+01:00|W6|0.8|0.69|0.41|0.69|0.22;0001-01-01T00:00:03.038+01:00|W7|3.7|3.63|0.70|3.63|0.40;0001-01-01T00:00:03.038+01:00|W8|1.2|0.73|0.26|0.73|0.88;0001-01-01T00:00:03.038+01:00|W9|2.2|2.04|0.30|2.04|0.20;0001-01-01T00:00:03.038+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:03.038+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:03.038+01:00|W12|1.5|1.32|0.12|1.32|0.68"
8.00;10.75;0001-01-01T00:00:03.0160000+01:00;10.21;-0.48;5.92;23.0;29.368;31.357;2.964;-2.268;11.772;-14.981;91.069;-1.526;91.125;"0001-01-01T00:00:03.038+01:00|W1|2.5|2.43|0.20|2.43|0.07;0001-01-01T00:00:03.038+01:00|W2|1.9|1.89|0.19|1.89|0.27;0001-01-01T00:00:03.038+01:00|W3|2.4|2.36|0.27|2.36|0.49;0001-01-01T00:00:03.038+01:00|W4|1.6|1.57|0.24|1.57|0.02;0001-01-01T00:00:03.038+01:00|W5|1.9|1.90|0.10|1.90|0.10;0001-01-01T00:00:03.038+01:00|W6|0.8|0.69|0.41|0.69|0.22;0001-01-01T00:00:03.038+01:00|W7|3.7|3.63|0.70|3.63|0.40;0001-01-01T00:00:03.038+01:00|W8|1.2|0.73|0.26|0.73|0.88;0001-01-01T00:00:03.038+01:00|W9|2.2|2.04|0.30|2.04|0.20;0001-01-01T00:00:03.038+01:00|W10|2.5|2.39|0.16|2.39|0.73;0001-01-01T00:00:03.038+01:00|W11|2.0|1.34|0.20|1.34|1.47;0001-01-01T00:00:03.038+01:00|W12|1.5|1.32|0.12|1.32|0.68"
