Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.63;NaN;0001-01-01T00:00:00.0000000+01:00;-81.44;0.00;43.12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.069+01:00|W1|2.3|2.21|0.58|2.21|0.16;0001-01-01T00:00:00.069+01:00|W2|2.3|2.19|0.09|2.19|0.56;0001-01-01T00:00:00.069+01:00|W3|2.0|1.88|0.28|1.88|0.36;0001-01-01T00:00:00.069+01:00|W4|2.0|1.93|0.08|1.93|0.10;0001-01-01T00:00:00.069+01:00|W5|1.6|1.56|0.12|1.56|0.14;0001-01-01T00:00:00.069+01:00|W6|2.2|1.94|0.23|1.94|0.93;0001-01-01T00:00:00.069+01:00|W7|1.6|1.18|0.15|1.18|0.88;0001-01-01T00:00:00.069+01:00|W8|1.5|1.45|0.08|1.45|0.45;0001-01-01T00:00:00.069+01:00|W9|1.4|1.37|0.28|1.37|0.03;0001-01-01T00:00:00.069+01:00|W10|1.1|0.94|0.22|0.94|0.44;0001-01-01T00:00:00.069+01:00|W11|0.8|0.79|0.17|0.79|0.05;0001-01-01T00:00:00.069+01:00|W12|1.9|1.41|0.27|1.41|0.91"
0.00;2.93;0001-01-01T00:00:04.1520000+01:00;0.06;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;94.386;-19.203;96.319;"0001-01-01T00:00:04.066+01:00|W1|2.1|1.86|0.09|1.86|0.80;0001-01-01T00:00:04.066+01:00|W2|1.9|1.86|0.16|1.86|0.01;0001-01-01T00:00:04.066+01:00|W3|2.2|2.12|0.18|2.12|0.19;0001-01-01T00:00:04.066+01:00|W4|2.4|2.36|0.22|2.36|0.03;0001-01-01T00:00:04.066+01:00|W5|1.9|1.92|0.32|1.92|0.26;0001-01-01T00:00:04.066+01:00|W6|1.9|1.55|0.13|1.55|1.13;0001-01-01T00:00:04.066+01:00|W7|2.1|1.45|0.27|1.45|1.23;0001-01-01T00:00:04.066+01:00|W8|0.9|0.83|0.31|0.83|0.05;0001-01-01T00:00:04.066+01:00|W9|1.2|1.00|0.13|1.00|0.11;0001-01-01T00:00:04.066+01:00|W10|0.9|0.47|0.09|0.47|0.68;0001-01-01T00:00:04.066+01:00|W11|1.2|1.14|0.27|1.14|0.15;0001-01-01T00:00:04.066+01:00|W12|1.2|0.87|0.43|0.87|0.63"
1.00;2.92;0001-01-01T00:00:04.3450000+01:00;1.34;-0.00;-0.16;3.5;-8.397;-8.968;-4.431;3.457;1.995;-1.589;93.194;-9.078;93.636;"0001-01-01T00:00:04.317+01:00|W1|2.2|1.90|0.01|1.90|0.79;0001-01-01T00:00:04.317+01:00|W2|1.9|1.86|0.16|1.86|0.01;0001-01-01T00:00:04.317+01:00|W3|2.2|2.14|0.18|2.14|0.17;0001-01-01T00:00:04.317+01:00|W4|2.4|2.33|0.20|2.33|0.19;0001-01-01T00:00:04.317+01:00|W5|1.9|1.92|0.32|1.92|0.26;0001-01-01T00:00:04.317+01:00|W6|1.9|1.52|0.11|1.52|1.17;0001-01-01T00:00:04.317+01:00|W7|2.0|1.44|0.24|1.44|1.24;0001-01-01T00:00:04.317+01:00|W8|0.9|0.83|0.31|0.83|0.05;0001-01-01T00:00:04.317+01:00|W9|1.2|1.00|0.13|1.00|0.11;0001-01-01T00:00:04.317+01:00|W10|0.9|0.48|0.06|0.48|0.71;0001-01-01T00:00:04.317+01:00|W11|1.2|1.14|0.27|1.14|0.15;0001-01-01T00:00:04.317+01:00|W12|1.2|0.87|0.43|0.87|0.63"
2.00;2.96;0001-01-01T00:00:04.3890000+01:00;2.39;-0.02;-0.27;6.5;-4.169;-7.090;-4.663;2.305;3.472;-3.085;95.467;-9.339;95.932;"0001-01-01T00:00:04.317+01:00|W1|2.2|1.90|0.01|1.90|0.79;0001-01-01T00:00:04.317+01:00|W2|1.9|1.86|0.16|1.86|0.01;0001-01-01T00:00:04.317+01:00|W3|2.2|2.14|0.18|2.14|0.17;0001-01-01T00:00:04.317+01:00|W4|2.4|2.33|0.20|2.33|0.19;0001-01-01T00:00:04.317+01:00|W5|1.9|1.92|0.32|1.92|0.26;0001-01-01T00:00:04.317+01:00|W6|1.9|1.52|0.11|1.52|1.17;0001-01-01T00:00:04.317+01:00|W7|2.0|1.44|0.24|1.44|1.24;0001-01-01T00:00:04.317+01:00|W8|0.9|0.83|0.31|0.83|0.05;0001-01-01T00:00:04.317+01:00|W9|1.2|1.00|0.13|1.00|0.11;0001-01-01T00:00:04.317+01:00|W10|0.9|0.48|0.06|0.48|0.71;0001-01-01T00:00:04.317+01:00|W11|1.2|1.14|0.27|1.14|0.15;0001-01-01T00:00:04.317+01:00|W12|1.2|0.87|0.43|0.87|0.63"
3.00;3.01;0001-01-01T00:00:04.4270000+01:00;3.43;-0.05;-0.38;8.9;0.990;-3.126;-5.684;0.122;5.308;-5.024;95.776;-11.282;96.452;"0001-01-01T00:00:04.317+01:00|W1|2.2|1.90|0.01|1.90|0.79;0001-01-01T00:00:04.317+01:00|W2|1.9|1.86|0.16|1.86|0.01;0001-01-01T00:00:04.317+01:00|W3|2.2|2.14|0.18|2.14|0.17;0001-01-01T00:00:04.317+01:00|W4|2.4|2.33|0.20|2.33|0.19;0001-01-01T00:00:04.317+01:00|W5|1.9|1.92|0.32|1.92|0.26;0001-01-01T00:00:04.317+01:00|W6|1.9|1.52|0.11|1.52|1.17;0001-01-01T00:00:04.317+01:00|W7|2.0|1.44|0.24|1.44|1.24;0001-01-01T00:00:04.317+01:00|W8|0.9|0.83|0.31|0.83|0.05;0001-01-01T00:00:04.317+01:00|W9|1.2|1.00|0.13|1.00|0.11;0001-01-01T00:00:04.317+01:00|W10|0.9|0.48|0.06|0.48|0.71;0001-01-01T00:00:04.317+01:00|W11|1.2|1.14|0.27|1.14|0.15;0001-01-01T00:00:04.317+01:00|W12|1.2|0.87|0.43|0.87|0.63"
4.00;3.07;0001-01-01T00:00:04.4660000+01:00;4.47;-0.06;-0.50;12.9;6.567;0.933;-7.088;1.042;7.313;-7.372;96.011;-12.791;96.867;"0001-01-01T00:00:04.571+01:00|W1|2.1|1.87|0.03|1.87|0.74;0001-01-01T00:00:04.571+01:00|W2|1.9|1.91|0.09|1.91|0.05;0001-01-01T00:00:04.571+01:00|W3|2.1|2.11|0.11|2.11|0.10;0001-01-01T00:00:04.571+01:00|W4|2.3|2.14|0.06|2.14|0.54;0001-01-01T00:00:04.571+01:00|W5|1.9|1.91|0.29|1.91|0.29;0001-01-01T00:00:04.571+01:00|W6|1.9|1.52|0.09|1.52|1.16;0001-01-01T00:00:04.571+01:00|W7|2.1|1.54|0.29|1.54|1.34;0001-01-01T00:00:04.571+01:00|W8|1.2|1.19|0.08|1.19|0.01;0001-01-01T00:00:04.571+01:00|W9|1.3|1.24|0.28|1.24|0.05;0001-01-01T00:00:04.571+01:00|W10|0.9|0.50|0.02|0.50|0.71;0001-01-01T00:00:04.571+01:00|W11|1.2|1.19|0.29|1.19|0.23;0001-01-01T00:00:04.571+01:00|W12|1.2|0.83|0.36|0.83|0.72"
5.00;3.14;0001-01-01T00:00:04.5060000+01:00;5.51;-0.04;-0.62;19.2;11.668;3.883;-7.414;4.837;9.387;-10.035;96.982;-12.862;97.831;"0001-01-01T00:00:04.571+01:00|W1|2.1|1.87|0.03|1.87|0.74;0001-01-01T00:00:04.571+01:00|W2|1.9|1.91|0.09|1.91|0.05;0001-01-01T00:00:04.571+01:00|W3|2.1|2.11|0.11|2.11|0.10;0001-01-01T00:00:04.571+01:00|W4|2.3|2.14|0.06|2.14|0.54;0001-01-01T00:00:04.571+01:00|W5|1.9|1.91|0.29|1.91|0.29;0001-01-01T00:00:04.571+01:00|W6|1.9|1.52|0.09|1.52|1.16;0001-01-01T00:00:04.571+01:00|W7|2.1|1.54|0.29|1.54|1.34;0001-01-01T00:00:04.571+01:00|W8|1.2|1.19|0.08|1.19|0.01;0001-01-01T00:00:04.571+01:00|W9|1.3|1.24|0.28|1.24|0.05;0001-01-01T00:00:04.571+01:00|W10|0.9|0.50|0.02|0.50|0.71;0001-01-01T00:00:04.571+01:00|W11|1.2|1.19|0.29|1.19|0.23;0001-01-01T00:00:04.571+01:00|W12|1.2|0.83|0.36|0.83|0.72"
6.00;3.21;0001-01-01T00:00:04.5440000+01:00;6.55;-0.04;-0.76;24.0;13.597;6.642;-1.383;-3.087;11.717;-12.638;95.954;-12.775;96.801;"0001-01-01T00:00:04.571+01:00|W1|2.1|1.87|0.03|1.87|0.74;0001-01-01T00:00:04.571+01:00|W2|1.9|1.91|0.09|1.91|0.05;0001-01-01T00:00:04.571+01:00|W3|2.1|2.11|0.11|2.11|0.10;0001-01-01T00:00:04.571+01:00|W4|2.3|2.14|0.06|2.14|0.54;0001-01-01T00:00:04.571+01:00|W5|1.9|1.91|0.29|1.91|0.29;0001-01-01T00:00:04.571+01:00|W6|1.9|1.52|0.09|1.52|1.16;0001-01-01T00:00:04.571+01:00|W7|2.1|1.54|0.29|1.54|1.34;0001-01-01T00:00:04.571+01:00|W8|1.2|1.19|0.08|1.19|0.01;0001-01-01T00:00:04.571+01:00|W9|1.3|1.24|0.28|1.24|0.05;0001-01-01T00:00:04.571+01:00|W10|0.9|0.50|0.02|0.50|0.71;0001-01-01T00:00:04.571+01:00|W11|1.2|1.19|0.29|1.19|0.23;0001-01-01T00:00:04.571+01:00|W12|1.2|0.83|0.36|0.83|0.72"
7.00;3.28;0001-01-01T00:00:04.5830000+01:00;7.58;-0.02;-0.91;26.7;15.094;7.965;0.834;-6.574;14.224;-14.642;96.126;-15.376;97.348;"0001-01-01T00:00:04.571+01:00|W1|2.1|1.87|0.03|1.87|0.74;0001-01-01T00:00:04.571+01:00|W2|1.9|1.91|0.09|1.91|0.05;0001-01-01T00:00:04.571+01:00|W3|2.1|2.11|0.11|2.11|0.10;0001-01-01T00:00:04.571+01:00|W4|2.3|2.14|0.06|2.14|0.54;0001-01-01T00:00:04.571+01:00|W5|1.9|1.91|0.29|1.91|0.29;0001-01-01T00:00:04.571+01:00|W6|1.9|1.52|0.09|1.52|1.16;0001-01-01T00:00:04.571+01:00|W7|2.1|1.54|0.29|1.54|1.34;0001-01-01T00:00:04.571+01:00|W8|1.2|1.19|0.08|1.19|0.01;0001-01-01T00:00:04.571+01:00|W9|1.3|1.24|0.28|1.24|0.05;0001-01-01T00:00:04.571+01:00|W10|0.9|0.50|0.02|0.50|0.71;0001-01-01T00:00:04.571+01:00|W11|1.2|1.19|0.29|1.19|0.23;0001-01-01T00:00:04.571+01:00|W12|1.2|0.83|0.36|0.83|0.72"
8.00;3.36;0001-01-01T00:00:04.6230000+01:00;8.61;0.00;-1.08;29.2;15.526;9.044;4.417;-9.309;16.753;-16.546;95.687;-15.989;97.014;"0001-01-01T00:00:04.571+01:00|W1|2.1|1.87|0.03|1.87|0.74;0001-01-01T00:00:04.571+01:00|W2|1.9|1.91|0.09|1.91|0.05;0001-01-01T00:00:04.571+01:00|W3|2.1|2.11|0.11|2.11|0.10;0001-01-01T00:00:04.571+01:00|W4|2.3|2.14|0.06|2.14|0.54;0001-01-01T00:00:04.571+01:00|W5|1.9|1.91|0.29|1.91|0.29;0001-01-01T00:00:04.571+01:00|W6|1.9|1.52|0.09|1.52|1.16;0001-01-01T00:00:04.571+01:00|W7|2.1|1.54|0.29|1.54|1.34;0001-01-01T00:00:04.571+01:00|W8|1.2|1.19|0.08|1.19|0.01;0001-01-01T00:00:04.571+01:00|W9|1.3|1.24|0.28|1.24|0.05;0001-01-01T00:00:04.571+01:00|W10|0.9|0.50|0.02|0.50|0.71;0001-01-01T00:00:04.571+01:00|W11|1.2|1.19|0.29|1.19|0.23;0001-01-01T00:00:04.571+01:00|W12|1.2|0.83|0.36|0.83|0.72"
