Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.04;NaN;0001-01-01T00:00:00.0130000+01:00;-82.58;0.00;44.03;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.7|1.62|0.16|1.62|0.33;0001-01-01T00:00:00.000+01:00|W2|1.1|1.07|0.45|1.07|0.10;0001-01-01T00:00:00.000+01:00|W3|1.4|1.33|0.00|1.33|0.17;0001-01-01T00:00:00.000+01:00|W4|1.5|1.46|0.00|1.46|0.25;0001-01-01T00:00:00.000+01:00|W5|1.0|0.43|0.09|0.43|0.87;0001-01-01T00:00:00.000+01:00|W6|0.6|0.56|0.08|0.56|0.00;0001-01-01T00:00:00.000+01:00|W7|0.3|0.19|0.12|0.19|0.20;0001-01-01T00:00:00.000+01:00|W8|0.6|0.57|0.11|0.57|0.22;0001-01-01T00:00:00.000+01:00|W9|0.8|0.69|0.08|0.69|0.01;0001-01-01T00:00:00.000+01:00|W10|0.6|-0.46|0.05|-0.46|0.31;0001-01-01T00:00:00.000+01:00|W11|0.5|-0.31|0.06|-0.31|0.35;0001-01-01T00:00:00.000+01:00|W12|0.5|-0.18|0.08|-0.18|0.44"
0.00;2.93;0001-01-01T00:00:04.2960000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;95.346;-19.398;97.299;"0001-01-01T00:00:04.248+01:00|W1|1.6|1.57|0.08|1.57|0.09;0001-01-01T00:00:04.248+01:00|W2|1.1|1.10|0.02|1.10|0.15;0001-01-01T00:00:04.248+01:00|W3|1.1|0.92|0.19|0.92|0.15;0001-01-01T00:00:04.248+01:00|W4|1.7|1.62|0.07|1.62|0.01;0001-01-01T00:00:04.248+01:00|W5|1.0|0.47|0.05|0.47|0.91;0001-01-01T00:00:04.248+01:00|W6|0.2|0.08|0.25|0.08|0.10;0001-01-01T00:00:04.248+01:00|W7|0.2|0.12|0.02|0.12|0.08;0001-01-01T00:00:04.248+01:00|W8|0.2|0.22|0.15|0.22|0.01;0001-01-01T00:00:04.248+01:00|W9|0.5|0.39|0.20|0.39|0.28;0001-01-01T00:00:04.248+01:00|W10|0.7|-0.24|0.00|-0.24|0.60;0001-01-01T00:00:04.248+01:00|W11|0.4|-0.23|0.12|-0.23|0.21;0001-01-01T00:00:04.248+01:00|W12|0.3|-0.12|0.23|-0.12|0.30"
1.00;2.89;0001-01-01T00:00:04.4760000+01:00;1.34;0.00;-0.20;3.6;-10.467;-10.277;-3.607;2.903;1.238;-2.467;95.500;-9.559;95.977;"0001-01-01T00:00:04.501+01:00|W1|1.6|1.57|0.08|1.57|0.09;0001-01-01T00:00:04.501+01:00|W2|1.1|1.10|0.02|1.10|0.15;0001-01-01T00:00:04.501+01:00|W3|1.1|0.92|0.19|0.92|0.15;0001-01-01T00:00:04.501+01:00|W4|1.7|1.62|0.07|1.62|0.01;0001-01-01T00:00:04.501+01:00|W5|1.0|0.47|0.05|0.47|0.91;0001-01-01T00:00:04.501+01:00|W6|0.2|0.08|0.25|0.08|0.10;0001-01-01T00:00:04.501+01:00|W7|0.2|0.12|0.02|0.12|0.08;0001-01-01T00:00:04.501+01:00|W8|0.2|0.22|0.15|0.22|0.01;0001-01-01T00:00:04.501+01:00|W9|0.5|0.39|0.20|0.39|0.28;0001-01-01T00:00:04.501+01:00|W10|0.6|-0.29|0.01|-0.29|0.56;0001-01-01T00:00:04.501+01:00|W11|0.4|-0.23|0.12|-0.23|0.21;0001-01-01T00:00:04.501+01:00|W12|0.3|-0.12|0.23|-0.12|0.30"
2.00;2.92;0001-01-01T00:00:04.5160000+01:00;2.38;0.00;-0.31;5.9;-8.395;-8.701;-4.022;2.746;1.780;-4.140;95.015;-10.002;95.541;"0001-01-01T00:00:04.501+01:00|W1|1.6|1.57|0.08|1.57|0.09;0001-01-01T00:00:04.501+01:00|W2|1.1|1.10|0.02|1.10|0.15;0001-01-01T00:00:04.501+01:00|W3|1.1|0.92|0.19|0.92|0.15;0001-01-01T00:00:04.501+01:00|W4|1.7|1.62|0.07|1.62|0.01;0001-01-01T00:00:04.501+01:00|W5|1.0|0.47|0.05|0.47|0.91;0001-01-01T00:00:04.501+01:00|W6|0.2|0.08|0.25|0.08|0.10;0001-01-01T00:00:04.501+01:00|W7|0.2|0.12|0.02|0.12|0.08;0001-01-01T00:00:04.501+01:00|W8|0.2|0.22|0.15|0.22|0.01;0001-01-01T00:00:04.501+01:00|W9|0.5|0.39|0.20|0.39|0.28;0001-01-01T00:00:04.501+01:00|W10|0.6|-0.29|0.01|-0.29|0.56;0001-01-01T00:00:04.501+01:00|W11|0.4|-0.23|0.12|-0.23|0.21;0001-01-01T00:00:04.501+01:00|W12|0.3|-0.12|0.23|-0.12|0.30"
3.00;2.99;0001-01-01T00:00:04.5550000+01:00;3.42;0.01;-0.41;8.9;-5.398;-5.953;0.812;-0.245;2.784;-6.114;96.399;-11.347;97.065;"0001-01-01T00:00:04.501+01:00|W1|1.6|1.57|0.08|1.57|0.09;0001-01-01T00:00:04.501+01:00|W2|1.1|1.10|0.02|1.10|0.15;0001-01-01T00:00:04.501+01:00|W3|1.1|0.92|0.19|0.92|0.15;0001-01-01T00:00:04.501+01:00|W4|1.7|1.62|0.07|1.62|0.01;0001-01-01T00:00:04.501+01:00|W5|1.0|0.47|0.05|0.47|0.91;0001-01-01T00:00:04.501+01:00|W6|0.2|0.08|0.25|0.08|0.10;0001-01-01T00:00:04.501+01:00|W7|0.2|0.12|0.02|0.12|0.08;0001-01-01T00:00:04.501+01:00|W8|0.2|0.22|0.15|0.22|0.01;0001-01-01T00:00:04.501+01:00|W9|0.5|0.39|0.20|0.39|0.28;0001-01-01T00:00:04.501+01:00|W10|0.6|-0.29|0.01|-0.29|0.56;0001-01-01T00:00:04.501+01:00|W11|0.4|-0.23|0.12|-0.23|0.21;0001-01-01T00:00:04.501+01:00|W12|0.3|-0.12|0.23|-0.12|0.30"
4.00;3.03;0001-01-01T00:00:04.5930000+01:00;4.46;0.01;-0.54;12.0;-1.750;-2.769;-1.561;2.447;4.037;-7.997;96.877;-12.766;97.715;"0001-01-01T00:00:04.501+01:00|W1|1.6|1.57|0.08|1.57|0.09;0001-01-01T00:00:04.501+01:00|W2|1.1|1.10|0.02|1.10|0.15;0001-01-01T00:00:04.501+01:00|W3|1.1|0.92|0.19|0.92|0.15;0001-01-01T00:00:04.501+01:00|W4|1.7|1.62|0.07|1.62|0.01;0001-01-01T00:00:04.501+01:00|W5|1.0|0.47|0.05|0.47|0.91;0001-01-01T00:00:04.501+01:00|W6|0.2|0.08|0.25|0.08|0.10;0001-01-01T00:00:04.501+01:00|W7|0.2|0.12|0.02|0.12|0.08;0001-01-01T00:00:04.501+01:00|W8|0.2|0.22|0.15|0.22|0.01;0001-01-01T00:00:04.501+01:00|W9|0.5|0.39|0.20|0.39|0.28;0001-01-01T00:00:04.501+01:00|W10|0.6|-0.29|0.01|-0.29|0.56;0001-01-01T00:00:04.501+01:00|W11|0.4|-0.23|0.12|-0.23|0.21;0001-01-01T00:00:04.501+01:00|W12|0.3|-0.12|0.23|-0.12|0.30"
5.00;3.08;0001-01-01T00:00:04.6320000+01:00;5.50;0.02;-0.68;15.5;1.376;0.099;-3.314;3.055;5.538;-9.952;96.980;-13.944;97.977;"0001-01-01T00:00:04.749+01:00|W1|1.5|1.50|0.12|1.50|0.15;0001-01-01T00:00:04.749+01:00|W2|1.1|1.06|0.05|1.06|0.16;0001-01-01T00:00:04.749+01:00|W3|1.1|0.96|0.18|0.96|0.04;0001-01-01T00:00:04.749+01:00|W4|1.7|1.70|0.13|1.70|0.17;0001-01-01T00:00:04.749+01:00|W5|1.0|0.53|0.02|0.53|0.83;0001-01-01T00:00:04.749+01:00|W6|0.2|0.06|0.21|0.06|0.14;0001-01-01T00:00:04.749+01:00|W7|0.2|0.09|0.01|0.09|0.10;0001-01-01T00:00:04.749+01:00|W8|0.2|0.18|0.16|0.18|0.03;0001-01-01T00:00:04.749+01:00|W9|0.5|0.36|0.18|0.36|0.33;0001-01-01T00:00:04.749+01:00|W10|0.6|-0.32|0.03|-0.32|0.52;0001-01-01T00:00:04.749+01:00|W11|0.3|-0.19|0.15|-0.19|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|-0.13|0.25|-0.13|0.28"
6.00;3.14;0001-01-01T00:00:04.6710000+01:00;6.53;0.02;-0.83;19.1;3.869;2.573;-2.908;0.473;7.218;-11.991;96.932;-14.879;98.067;"0001-01-01T00:00:04.749+01:00|W1|1.5|1.50|0.12|1.50|0.15;0001-01-01T00:00:04.749+01:00|W2|1.1|1.06|0.05|1.06|0.16;0001-01-01T00:00:04.749+01:00|W3|1.1|0.96|0.18|0.96|0.04;0001-01-01T00:00:04.749+01:00|W4|1.7|1.70|0.13|1.70|0.17;0001-01-01T00:00:04.749+01:00|W5|1.0|0.53|0.02|0.53|0.83;0001-01-01T00:00:04.749+01:00|W6|0.2|0.06|0.21|0.06|0.14;0001-01-01T00:00:04.749+01:00|W7|0.2|0.09|0.01|0.09|0.10;0001-01-01T00:00:04.749+01:00|W8|0.2|0.18|0.16|0.18|0.03;0001-01-01T00:00:04.749+01:00|W9|0.5|0.36|0.18|0.36|0.33;0001-01-01T00:00:04.749+01:00|W10|0.6|-0.32|0.03|-0.32|0.52;0001-01-01T00:00:04.749+01:00|W11|0.3|-0.19|0.15|-0.19|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|-0.13|0.25|-0.13|0.28"
7.00;3.21;0001-01-01T00:00:04.7090000+01:00;7.56;0.03;-0.98;22.8;6.356;5.040;-2.502;-2.102;8.892;-14.025;96.883;-15.811;98.166;"0001-01-01T00:00:04.749+01:00|W1|1.5|1.50|0.12|1.50|0.15;0001-01-01T00:00:04.749+01:00|W2|1.1|1.06|0.05|1.06|0.16;0001-01-01T00:00:04.749+01:00|W3|1.1|0.96|0.18|0.96|0.04;0001-01-01T00:00:04.749+01:00|W4|1.7|1.70|0.13|1.70|0.17;0001-01-01T00:00:04.749+01:00|W5|1.0|0.53|0.02|0.53|0.83;0001-01-01T00:00:04.749+01:00|W6|0.2|0.06|0.21|0.06|0.14;0001-01-01T00:00:04.749+01:00|W7|0.2|0.09|0.01|0.09|0.10;0001-01-01T00:00:04.749+01:00|W8|0.2|0.18|0.16|0.18|0.03;0001-01-01T00:00:04.749+01:00|W9|0.5|0.36|0.18|0.36|0.33;0001-01-01T00:00:04.749+01:00|W10|0.6|-0.32|0.03|-0.32|0.52;0001-01-01T00:00:04.749+01:00|W11|0.3|-0.19|0.15|-0.19|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|-0.13|0.25|-0.13|0.28"
8.00;3.27;0001-01-01T00:00:04.7480000+01:00;8.59;0.03;-1.16;26.1;7.134;5.702;-1.483;-0.650;10.539;-15.713;96.185;-16.113;97.527;"0001-01-01T00:00:04.749+01:00|W1|1.5|1.50|0.12|1.50|0.15;0001-01-01T00:00:04.749+01:00|W2|1.1|1.06|0.05|1.06|0.16;0001-01-01T00:00:04.749+01:00|W3|1.1|0.96|0.18|0.96|0.04;0001-01-01T00:00:04.749+01:00|W4|1.7|1.70|0.13|1.70|0.17;0001-01-01T00:00:04.749+01:00|W5|1.0|0.53|0.02|0.53|0.83;0001-01-01T00:00:04.749+01:00|W6|0.2|0.06|0.21|0.06|0.14;0001-01-01T00:00:04.749+01:00|W7|0.2|0.09|0.01|0.09|0.10;0001-01-01T00:00:04.749+01:00|W8|0.2|0.18|0.16|0.18|0.03;0001-01-01T00:00:04.749+01:00|W9|0.5|0.36|0.18|0.36|0.33;0001-01-01T00:00:04.749+01:00|W10|0.6|-0.32|0.03|-0.32|0.52;0001-01-01T00:00:04.749+01:00|W11|0.3|-0.19|0.15|-0.19|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|-0.13|0.25|-0.13|0.28"
