Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
NaN;NaN;0001-01-01T00:00:00.0430000+01:00;-81.09;0.00;42.85;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.0|0.63|0.35|0.63|0.31;0001-01-01T00:00:00.000+01:00|W2|1.4|0.71|0.08|0.71|1.11;0001-01-01T00:00:00.000+01:00|W3|1.0|0.84|0.11|0.84|0.19;0001-01-01T00:00:00.000+01:00|W4|1.5|0.47|0.16|0.47|1.18;0001-01-01T00:00:00.000+01:00|W5|2.8|2.45|0.03|2.45|1.31;0001-01-01T00:00:00.000+01:00|W6|2.2|1.92|0.02|1.92|1.00;0001-01-01T00:00:00.000+01:00|W7|1.0|0.92|0.06|0.92|0.32;0001-01-01T00:00:00.000+01:00|W8|0.9|0.75|0.07|0.75|0.27;0001-01-01T00:00:00.000+01:00|W9|0.8|0.74|0.19|0.74|0.12;0001-01-01T00:00:00.000+01:00|W10|0.1|0.03|0.16|0.03|0.05;0001-01-01T00:00:00.000+01:00|W11|1.2|0.66|0.25|0.66|1.00;0001-01-01T00:00:00.000+01:00|W12|0.5|0.13|0.11|0.13|0.40"
0.00;2.93;0001-01-01T00:00:04.2190000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.300;-19.796;99.293;"0001-01-01T00:00:04.247+01:00|W1|0.6|0.36|0.20|0.36|0.36;0001-01-01T00:00:04.247+01:00|W2|1.2|0.37|0.07|0.37|1.12;0001-01-01T00:00:04.247+01:00|W3|0.7|0.45|0.24|0.45|0.28;0001-01-01T00:00:04.247+01:00|W4|1.4|0.54|0.08|0.54|1.08;0001-01-01T00:00:04.247+01:00|W5|2.2|1.00|0.37|1.00|1.96;0001-01-01T00:00:04.247+01:00|W6|2.7|1.97|0.33|1.97|1.69;0001-01-01T00:00:04.247+01:00|W7|0.8|0.61|0.10|0.61|0.46;0001-01-01T00:00:04.247+01:00|W8|0.6|0.58|0.11|0.58|0.21;0001-01-01T00:00:04.247+01:00|W9|0.6|0.60|0.02|0.60|0.07;0001-01-01T00:00:04.247+01:00|W10|0.3|0.11|0.09|0.11|0.00;0001-01-01T00:00:04.247+01:00|W11|0.7|0.25|0.31|0.25|0.64;0001-01-01T00:00:04.247+01:00|W12|0.3|0.10|0.03|0.10|0.27"
1.00;2.90;0001-01-01T00:00:04.3980000+01:00;1.34;-0.01;-0.19;2.5;-10.296;-10.400;-0.606;7.264;1.386;-1.186;99.346;-13.839;100.310;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
2.00;2.91;0001-01-01T00:00:04.4360000+01:00;2.38;-0.01;-0.33;3.8;-8.519;-7.791;-1.499;7.303;1.918;-1.886;99.180;-13.702;100.128;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
3.00;2.93;0001-01-01T00:00:04.4730000+01:00;3.42;-0.02;-0.46;5.0;-6.743;-5.185;-2.390;7.341;2.449;-2.585;99.013;-13.564;99.945;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
4.00;2.96;0001-01-01T00:00:04.5110000+01:00;4.45;-0.04;-0.61;6.3;-4.263;-1.564;-3.843;8.366;3.050;-3.282;98.891;-13.788;99.855;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
5.00;2.99;0001-01-01T00:00:04.5490000+01:00;5.48;-0.05;-0.77;7.6;-1.540;2.659;-5.147;9.871;3.918;-4.038;98.865;-14.550;99.937;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
6.00;3.02;0001-01-01T00:00:04.5860000+01:00;6.51;-0.08;-0.94;8.7;-0.954;4.981;-3.139;9.029;5.700;-5.075;99.087;-16.159;100.404;"0001-01-01T00:00:04.498+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.498+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.498+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.498+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.498+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.498+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.498+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.498+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.498+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.498+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.498+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.498+01:00|W12|0.4|0.10|0.06|0.10|0.37"
7.00;3.07;0001-01-01T00:00:04.6240000+01:00;7.53;-0.10;-1.12;9.7;-0.369;7.302;-1.131;8.188;7.482;-6.112;99.308;-17.768;100.895;"0001-01-01T00:00:04.748+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.748+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.748+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.748+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.748+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.748+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.748+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.748+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.748+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.748+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.748+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.748+01:00|W12|0.4|0.10|0.06|0.10|0.37"
8.00;3.13;0001-01-01T00:00:04.6610000+01:00;8.56;-0.13;-1.29;10.7;0.217;9.622;0.876;7.347;9.264;-7.148;99.529;-19.376;101.410;"0001-01-01T00:00:04.748+01:00|W1|0.6|0.32|0.24|0.32|0.30;0001-01-01T00:00:04.748+01:00|W2|1.2|0.37|0.08|0.37|1.11;0001-01-01T00:00:04.748+01:00|W3|0.8|0.55|0.10|0.55|0.36;0001-01-01T00:00:04.748+01:00|W4|1.4|0.59|0.05|0.59|1.09;0001-01-01T00:00:04.748+01:00|W5|2.5|1.29|0.03|1.29|2.15;0001-01-01T00:00:04.748+01:00|W6|2.4|1.46|0.04|1.46|1.76;0001-01-01T00:00:04.748+01:00|W7|0.8|0.54|0.08|0.54|0.53;0001-01-01T00:00:04.748+01:00|W8|0.7|0.45|0.03|0.45|0.51;0001-01-01T00:00:04.748+01:00|W9|0.7|0.64|0.04|0.64|0.05;0001-01-01T00:00:04.748+01:00|W10|0.2|0.13|0.04|0.13|0.06;0001-01-01T00:00:04.748+01:00|W11|0.6|0.26|0.30|0.26|0.59;0001-01-01T00:00:04.748+01:00|W12|0.4|0.10|0.06|0.10|0.37"
