Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.71;NaN;0001-01-01T00:00:00.0930000+01:00;-81.58;0.00;43.23;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.3|0.04|0.06|0.04|0.09;0001-01-01T00:00:00.000+01:00|W2|0.6|0.07|0.04|0.07|0.49;0001-01-01T00:00:00.000+01:00|W3|1.0|0.90|0.12|0.90|0.31;0001-01-01T00:00:00.000+01:00|W4|0.8|0.18|0.04|0.18|0.56;0001-01-01T00:00:00.000+01:00|W5|0.8|0.72|0.02|0.72|0.34;0001-01-01T00:00:00.000+01:00|W6|1.0|0.40|0.22|0.40|0.88;0001-01-01T00:00:00.000+01:00|W7|0.7|0.43|0.13|0.43|0.16;0001-01-01T00:00:00.000+01:00|W8|0.5|-0.18|0.14|-0.18|0.11;0001-01-01T00:00:00.000+01:00|W9|0.7|0.67|0.08|0.67|0.12;0001-01-01T00:00:00.000+01:00|W10|0.2|0.09|0.16|0.09|0.02;0001-01-01T00:00:00.000+01:00|W11|0.3|-0.22|0.09|-0.22|0.06;0001-01-01T00:00:00.000+01:00|W12|0.2|-0.24|0.08|-0.24|0.02"
0.00;2.93;0001-01-01T00:00:04.1800000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.311;-19.798;99.305;"0001-01-01T00:00:04.250+01:00|W1|0.4|0.28|0.04|0.28|0.11;0001-01-01T00:00:04.250+01:00|W2|0.6|0.11|0.03|0.11|0.53;0001-01-01T00:00:04.250+01:00|W3|0.8|0.67|0.14|0.67|0.21;0001-01-01T00:00:04.250+01:00|W4|0.9|0.24|0.07|0.24|0.73;0001-01-01T00:00:04.250+01:00|W5|1.2|0.99|0.41|0.99|0.64;0001-01-01T00:00:04.250+01:00|W6|1.0|0.51|0.04|0.51|0.88;0001-01-01T00:00:04.250+01:00|W7|0.6|0.49|0.07|0.49|0.17;0001-01-01T00:00:04.250+01:00|W8|0.2|0.03|0.15|0.03|0.21;0001-01-01T00:00:04.250+01:00|W9|0.6|0.51|0.01|0.51|0.26;0001-01-01T00:00:04.250+01:00|W10|0.5|0.38|0.12|0.38|0.33;0001-01-01T00:00:04.250+01:00|W11|0.2|-0.17|0.03|-0.17|0.01;0001-01-01T00:00:04.250+01:00|W12|0.2|-0.13|0.04|-0.13|0.11"
1.00;2.92;0001-01-01T00:00:04.3780000+01:00;1.34;0.00;-0.17;3.6;-10.458;-9.726;-0.250;3.048;2.277;-1.387;97.262;-15.793;98.536;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
2.00;2.93;0001-01-01T00:00:04.4180000+01:00;2.38;0.01;-0.30;6.5;-9.634;-8.324;-0.448;5.459;4.077;-2.483;97.223;-12.626;98.039;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
3.00;2.96;0001-01-01T00:00:04.4570000+01:00;3.42;0.01;-0.43;9.7;-7.189;-5.421;-1.287;5.032;6.047;-3.664;96.911;-11.651;97.609;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
4.00;3.01;0001-01-01T00:00:04.4960000+01:00;4.46;0.01;-0.56;13.2;-2.420;-0.369;-3.357;0.848;8.244;-4.967;96.328;-13.601;97.283;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
5.00;3.07;0001-01-01T00:00:04.5350000+01:00;5.50;0.02;-0.69;16.1;1.225;3.568;-7.553;0.829;10.016;-6.119;96.911;-12.646;97.734;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
6.00;3.13;0001-01-01T00:00:04.5730000+01:00;6.53;0.00;-0.84;17.6;3.528;6.823;-3.521;-1.121;11.539;-7.252;96.321;-13.256;97.231;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
7.00;3.20;0001-01-01T00:00:04.6120000+01:00;7.56;0.01;-0.99;20.0;5.510;9.124;2.482;-3.071;13.001;-8.325;96.102;-15.325;97.318;"0001-01-01T00:00:04.499+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.499+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.499+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.499+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.499+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.499+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.499+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.499+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.499+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.499+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.499+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.499+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
8.00;3.27;0001-01-01T00:00:04.6500000+01:00;8.59;0.04;-1.16;23.5;7.015;10.165;7.824;-5.057;14.385;-9.333;96.431;-17.935;98.086;"0001-01-01T00:00:04.747+01:00|W1|0.4|0.30|0.08|0.30|0.10;0001-01-01T00:00:04.747+01:00|W2|0.6|0.11|0.02|0.11|0.53;0001-01-01T00:00:04.747+01:00|W3|0.8|0.62|0.13|0.62|0.23;0001-01-01T00:00:04.747+01:00|W4|0.9|0.18|0.04|0.18|0.73;0001-01-01T00:00:04.747+01:00|W5|1.1|0.86|0.27|0.86|0.64;0001-01-01T00:00:04.747+01:00|W6|1.0|0.44|0.01|0.44|0.84;0001-01-01T00:00:04.747+01:00|W7|0.6|0.40|0.00|0.40|0.07;0001-01-01T00:00:04.747+01:00|W8|0.2|0.06|0.12|0.06|0.18;0001-01-01T00:00:04.747+01:00|W9|0.7|0.58|0.06|0.58|0.24;0001-01-01T00:00:04.747+01:00|W10|0.5|0.36|0.09|0.36|0.33;0001-01-01T00:00:04.747+01:00|W11|0.3|-0.21|0.03|-0.21|0.04;0001-01-01T00:00:04.747+01:00|W12|0.2|-0.05|0.03|-0.05|0.13"
