Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.73;NaN;0001-01-01T00:00:00.1080000+01:00;-81.67;0.00;43.30;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.9|0.84|0.01|0.84|0.08;0001-01-01T00:00:00.000+01:00|W2|1.3|0.76|0.08|0.76|0.91;0001-01-01T00:00:00.000+01:00|W3|1.6|1.46|0.03|1.46|0.46;0001-01-01T00:00:00.000+01:00|W4|1.1|0.55|0.13|0.55|0.91;0001-01-01T00:00:00.000+01:00|W5|2.1|1.92|0.02|1.92|0.75;0001-01-01T00:00:00.000+01:00|W6|1.9|1.80|0.12|1.80|0.54;0001-01-01T00:00:00.000+01:00|W7|2.0|1.64|0.04|1.64|1.09;0001-01-01T00:00:00.000+01:00|W8|1.4|1.05|0.14|1.05|0.87;0001-01-01T00:00:00.000+01:00|W9|0.4|0.18|0.00|0.18|0.34;0001-01-01T00:00:00.000+01:00|W10|0.7|-0.35|0.08|-0.35|0.55;0001-01-01T00:00:00.000+01:00|W11|1.1|1.10|0.20|1.10|0.04;0001-01-01T00:00:00.000+01:00|W12|0.4|0.34|0.03|0.34|0.06"
0.00;2.93;0001-01-01T00:00:04.3260000+01:00;0.05;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;93.917;-19.108;95.841;"0001-01-01T00:00:04.250+01:00|W1|0.7|0.65|0.14|0.65|0.01;0001-01-01T00:00:04.250+01:00|W2|1.5|0.90|0.07|0.90|0.97;0001-01-01T00:00:04.250+01:00|W3|1.7|1.73|0.11|1.73|0.12;0001-01-01T00:00:04.250+01:00|W4|0.9|0.38|0.01|0.38|0.73;0001-01-01T00:00:04.250+01:00|W5|2.8|2.34|0.42|2.34|1.59;0001-01-01T00:00:04.250+01:00|W6|2.4|0.99|0.31|0.99|1.98;0001-01-01T00:00:04.250+01:00|W7|1.7|1.35|0.54|1.35|1.00;0001-01-01T00:00:04.250+01:00|W8|1.5|1.35|0.08|1.35|0.55;0001-01-01T00:00:04.250+01:00|W9|0.5|0.17|0.12|0.17|0.37;0001-01-01T00:00:04.250+01:00|W10|0.6|-0.01|0.02|-0.01|0.61;0001-01-01T00:00:04.250+01:00|W11|0.8|0.69|0.17|0.69|0.11;0001-01-01T00:00:04.250+01:00|W12|0.3|0.24|0.05|0.24|0.14"
1.00;2.87;0001-01-01T00:00:04.4780000+01:00;1.29;0.00;-0.22;1.8;-11.698;-11.695;-0.621;-1.832;0.846;-0.964;95.601;-12.873;96.464;"0001-01-01T00:00:04.497+01:00|W1|0.6|0.62|0.14|0.62|0.03;0001-01-01T00:00:04.497+01:00|W2|1.5|0.91|0.09|0.91|0.97;0001-01-01T00:00:04.497+01:00|W3|1.7|1.73|0.10|1.73|0.10;0001-01-01T00:00:04.497+01:00|W4|1.0|0.37|0.01|0.37|0.75;0001-01-01T00:00:04.497+01:00|W5|2.8|2.34|0.42|2.34|1.59;0001-01-01T00:00:04.497+01:00|W6|2.3|0.97|0.23|0.97|1.96;0001-01-01T00:00:04.497+01:00|W7|1.7|1.35|0.55|1.35|0.97;0001-01-01T00:00:04.497+01:00|W8|1.5|1.38|0.09|1.38|0.57;0001-01-01T00:00:04.497+01:00|W9|0.5|0.18|0.14|0.18|0.39;0001-01-01T00:00:04.497+01:00|W10|0.6|0.01|0.04|0.01|0.58;0001-01-01T00:00:04.497+01:00|W11|0.8|0.71|0.11|0.71|0.14;0001-01-01T00:00:04.497+01:00|W12|0.3|0.24|0.05|0.24|0.14"
2.00;2.86;0001-01-01T00:00:04.5410000+01:00;2.37;0.00;-0.37;3.4;-12.195;-12.962;-3.038;-1.799;1.253;-2.206;95.959;-11.494;96.646;"0001-01-01T00:00:04.497+01:00|W1|0.6|0.62|0.14|0.62|0.03;0001-01-01T00:00:04.497+01:00|W2|1.5|0.91|0.09|0.91|0.97;0001-01-01T00:00:04.497+01:00|W3|1.7|1.73|0.10|1.73|0.10;0001-01-01T00:00:04.497+01:00|W4|1.0|0.37|0.01|0.37|0.75;0001-01-01T00:00:04.497+01:00|W5|2.8|2.34|0.42|2.34|1.59;0001-01-01T00:00:04.497+01:00|W6|2.3|0.97|0.23|0.97|1.96;0001-01-01T00:00:04.497+01:00|W7|1.7|1.35|0.55|1.35|0.97;0001-01-01T00:00:04.497+01:00|W8|1.5|1.38|0.09|1.38|0.57;0001-01-01T00:00:04.497+01:00|W9|0.5|0.18|0.14|0.18|0.39;0001-01-01T00:00:04.497+01:00|W10|0.6|0.01|0.04|0.01|0.58;0001-01-01T00:00:04.497+01:00|W11|0.8|0.71|0.11|0.71|0.14;0001-01-01T00:00:04.497+01:00|W12|0.3|0.24|0.05|0.24|0.14"
3.00;2.88;0001-01-01T00:00:04.5800000+01:00;3.41;-0.00;-0.51;5.2;-11.007;-12.638;-2.992;-1.956;1.543;-3.776;95.935;-12.491;96.745;"0001-01-01T00:00:04.497+01:00|W1|0.6|0.62|0.14|0.62|0.03;0001-01-01T00:00:04.497+01:00|W2|1.5|0.91|0.09|0.91|0.97;0001-01-01T00:00:04.497+01:00|W3|1.7|1.73|0.10|1.73|0.10;0001-01-01T00:00:04.497+01:00|W4|1.0|0.37|0.01|0.37|0.75;0001-01-01T00:00:04.497+01:00|W5|2.8|2.34|0.42|2.34|1.59;0001-01-01T00:00:04.497+01:00|W6|2.3|0.97|0.23|0.97|1.96;0001-01-01T00:00:04.497+01:00|W7|1.7|1.35|0.55|1.35|0.97;0001-01-01T00:00:04.497+01:00|W8|1.5|1.38|0.09|1.38|0.57;0001-01-01T00:00:04.497+01:00|W9|0.5|0.18|0.14|0.18|0.39;0001-01-01T00:00:04.497+01:00|W10|0.6|0.01|0.04|0.01|0.58;0001-01-01T00:00:04.497+01:00|W11|0.8|0.71|0.11|0.71|0.14;0001-01-01T00:00:04.497+01:00|W12|0.3|0.24|0.05|0.24|0.14"
4.00;2.92;0001-01-01T00:00:04.6180000+01:00;4.44;-0.00;-0.65;7.4;-8.134;-10.757;-0.961;-2.164;1.815;-5.685;95.825;-14.165;96.866;"0001-01-01T00:00:04.497+01:00|W1|0.6|0.62|0.14|0.62|0.03;0001-01-01T00:00:04.497+01:00|W2|1.5|0.91|0.09|0.91|0.97;0001-01-01T00:00:04.497+01:00|W3|1.7|1.73|0.10|1.73|0.10;0001-01-01T00:00:04.497+01:00|W4|1.0|0.37|0.01|0.37|0.75;0001-01-01T00:00:04.497+01:00|W5|2.8|2.34|0.42|2.34|1.59;0001-01-01T00:00:04.497+01:00|W6|2.3|0.97|0.23|0.97|1.96;0001-01-01T00:00:04.497+01:00|W7|1.7|1.35|0.55|1.35|0.97;0001-01-01T00:00:04.497+01:00|W8|1.5|1.38|0.09|1.38|0.57;0001-01-01T00:00:04.497+01:00|W9|0.5|0.18|0.14|0.18|0.39;0001-01-01T00:00:04.497+01:00|W10|0.6|0.01|0.04|0.01|0.58;0001-01-01T00:00:04.497+01:00|W11|0.8|0.71|0.11|0.71|0.14;0001-01-01T00:00:04.497+01:00|W12|0.3|0.24|0.05|0.24|0.14"
5.00;2.95;0001-01-01T00:00:04.6570000+01:00;5.47;-0.01;-0.80;9.9;-4.810;-9.116;-0.749;-0.679;2.047;-7.960;95.567;-14.830;96.710;"0001-01-01T00:00:04.749+01:00|W1|0.7|0.70|0.04|0.70|0.06;0001-01-01T00:00:04.749+01:00|W2|1.5|0.90|0.07|0.90|0.95;0001-01-01T00:00:04.749+01:00|W3|1.7|1.73|0.10|1.73|0.07;0001-01-01T00:00:04.749+01:00|W4|1.0|0.36|0.05|0.36|0.78;0001-01-01T00:00:04.749+01:00|W5|2.8|2.20|0.27|2.20|1.65;0001-01-01T00:00:04.749+01:00|W6|2.2|0.92|0.06|0.92|1.87;0001-01-01T00:00:04.749+01:00|W7|1.6|1.28|0.57|1.28|1.00;0001-01-01T00:00:04.749+01:00|W8|1.4|1.30|0.00|1.30|0.52;0001-01-01T00:00:04.749+01:00|W9|0.6|0.19|0.17|0.19|0.45;0001-01-01T00:00:04.749+01:00|W10|0.6|0.01|0.03|0.01|0.59;0001-01-01T00:00:04.749+01:00|W11|0.8|0.70|0.07|0.70|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|0.24|0.05|0.24|0.14"
6.00;3.00;0001-01-01T00:00:04.6960000+01:00;6.50;-0.01;-0.96;12.5;-1.476;-7.472;-0.535;0.810;2.280;-10.240;95.307;-15.496;96.559;"0001-01-01T00:00:04.749+01:00|W1|0.7|0.70|0.04|0.70|0.06;0001-01-01T00:00:04.749+01:00|W2|1.5|0.90|0.07|0.90|0.95;0001-01-01T00:00:04.749+01:00|W3|1.7|1.73|0.10|1.73|0.07;0001-01-01T00:00:04.749+01:00|W4|1.0|0.36|0.05|0.36|0.78;0001-01-01T00:00:04.749+01:00|W5|2.8|2.20|0.27|2.20|1.65;0001-01-01T00:00:04.749+01:00|W6|2.2|0.92|0.06|0.92|1.87;0001-01-01T00:00:04.749+01:00|W7|1.6|1.28|0.57|1.28|1.00;0001-01-01T00:00:04.749+01:00|W8|1.4|1.30|0.00|1.30|0.52;0001-01-01T00:00:04.749+01:00|W9|0.6|0.19|0.17|0.19|0.45;0001-01-01T00:00:04.749+01:00|W10|0.6|0.01|0.03|0.01|0.59;0001-01-01T00:00:04.749+01:00|W11|0.8|0.70|0.07|0.70|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|0.24|0.05|0.24|0.14"
7.00;3.05;0001-01-01T00:00:04.7350000+01:00;7.53;-0.01;-1.13;14.8;1.353;-5.517;2.627;-2.718;2.506;-12.314;95.445;-16.380;96.840;"0001-01-01T00:00:04.749+01:00|W1|0.7|0.70|0.04|0.70|0.06;0001-01-01T00:00:04.749+01:00|W2|1.5|0.90|0.07|0.90|0.95;0001-01-01T00:00:04.749+01:00|W3|1.7|1.73|0.10|1.73|0.07;0001-01-01T00:00:04.749+01:00|W4|1.0|0.36|0.05|0.36|0.78;0001-01-01T00:00:04.749+01:00|W5|2.8|2.20|0.27|2.20|1.65;0001-01-01T00:00:04.749+01:00|W6|2.2|0.92|0.06|0.92|1.87;0001-01-01T00:00:04.749+01:00|W7|1.6|1.28|0.57|1.28|1.00;0001-01-01T00:00:04.749+01:00|W8|1.4|1.30|0.00|1.30|0.52;0001-01-01T00:00:04.749+01:00|W9|0.6|0.19|0.17|0.19|0.45;0001-01-01T00:00:04.749+01:00|W10|0.6|0.01|0.03|0.01|0.59;0001-01-01T00:00:04.749+01:00|W11|0.8|0.70|0.07|0.70|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|0.24|0.05|0.24|0.14"
8.00;3.10;0001-01-01T00:00:04.7730000+01:00;8.56;-0.01;-1.32;17.1;3.457;-3.545;5.731;-7.139;2.812;-14.240;95.589;-17.460;97.170;"0001-01-01T00:00:04.749+01:00|W1|0.7|0.70|0.04|0.70|0.06;0001-01-01T00:00:04.749+01:00|W2|1.5|0.90|0.07|0.90|0.95;0001-01-01T00:00:04.749+01:00|W3|1.7|1.73|0.10|1.73|0.07;0001-01-01T00:00:04.749+01:00|W4|1.0|0.36|0.05|0.36|0.78;0001-01-01T00:00:04.749+01:00|W5|2.8|2.20|0.27|2.20|1.65;0001-01-01T00:00:04.749+01:00|W6|2.2|0.92|0.06|0.92|1.87;0001-01-01T00:00:04.749+01:00|W7|1.6|1.28|0.57|1.28|1.00;0001-01-01T00:00:04.749+01:00|W8|1.4|1.30|0.00|1.30|0.52;0001-01-01T00:00:04.749+01:00|W9|0.6|0.19|0.17|0.19|0.45;0001-01-01T00:00:04.749+01:00|W10|0.6|0.01|0.03|0.01|0.59;0001-01-01T00:00:04.749+01:00|W11|0.8|0.70|0.07|0.70|0.19;0001-01-01T00:00:04.749+01:00|W12|0.3|0.24|0.05|0.24|0.14"
