Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-91.68;NaN;0001-01-01T00:00:00.0790000+01:00;-80.10;0.00;42.05;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|2.3|2.20|0.10|2.20|0.28;0001-01-01T00:00:00.000+01:00|W2|1.1|0.76|0.07|0.76|0.77;0001-01-01T00:00:00.000+01:00|W3|2.2|2.13|0.13|2.13|0.01;0001-01-01T00:00:00.000+01:00|W4|1.4|1.22|0.05|1.22|0.68;0001-01-01T00:00:00.000+01:00|W5|2.0|1.57|0.25|1.57|1.27;0001-01-01T00:00:00.000+01:00|W6|2.0|1.91|0.34|1.91|0.42;0001-01-01T00:00:00.000+01:00|W7|2.1|2.05|0.59|2.05|0.44;0001-01-01T00:00:00.000+01:00|W8|2.2|2.21|0.08|2.21|0.18;0001-01-01T00:00:00.000+01:00|W9|1.5|1.47|0.66|1.47|0.25;0001-01-01T00:00:00.000+01:00|W10|2.9|2.74|0.15|2.74|0.34;0001-01-01T00:00:00.000+01:00|W11|1.5|1.49|0.16|1.49|0.20;0001-01-01T00:00:00.000+01:00|W12|1.4|1.25|0.12|1.25|0.08"
0.00;2.93;0001-01-01T00:00:04.1390000+01:00;0.07;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;94.724;-19.272;96.665;"0001-01-01T00:00:04.251+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.251+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.251+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.251+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.251+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.251+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.251+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.251+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.251+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.251+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.251+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.251+01:00|W12|1.7|1.54|0.10|1.54|0.24"
1.00;2.90;0001-01-01T00:00:04.3340000+01:00;1.34;0.00;-0.19;2.0;-13.758;-12.280;-4.541;-1.794;0.768;-1.298;95.907;-14.870;97.053;"0001-01-01T00:00:04.251+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.251+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.251+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.251+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.251+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.251+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.251+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.251+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.251+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.251+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.251+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.251+01:00|W12|1.7|1.54|0.10|1.54|0.24"
2.00;2.90;0001-01-01T00:00:04.3750000+01:00;2.38;0.01;-0.33;3.6;-15.597;-12.915;-8.240;-3.256;1.394;-2.355;96.870;-11.285;97.525;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
3.00;2.94;0001-01-01T00:00:04.4140000+01:00;3.42;0.01;-0.45;6.3;-15.363;-11.204;-6.220;-4.000;2.565;-3.889;96.226;-11.181;96.875;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
4.00;2.97;0001-01-01T00:00:04.4530000+01:00;4.45;0.02;-0.59;9.5;-13.524;-8.584;-3.964;-2.853;3.906;-5.780;95.691;-12.389;96.493;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
5.00;3.02;0001-01-01T00:00:04.4920000+01:00;5.49;0.02;-0.74;13.2;-10.754;-5.463;-1.445;-2.086;5.418;-7.919;95.511;-13.818;96.507;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
6.00;3.08;0001-01-01T00:00:04.5310000+01:00;6.52;0.03;-0.88;17.2;-7.902;-2.208;1.948;-4.339;7.116;-10.162;95.665;-14.531;96.762;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
7.00;3.13;0001-01-01T00:00:04.5690000+01:00;7.55;0.03;-1.06;20.6;-5.446;0.097;0.996;-4.681;8.369;-12.266;95.943;-15.724;97.223;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
8.00;3.18;0001-01-01T00:00:04.6080000+01:00;8.57;0.04;-1.24;24.0;-2.992;2.400;0.045;-5.023;9.621;-14.370;96.221;-16.916;97.697;"0001-01-01T00:00:04.496+01:00|W1|2.3|2.25|0.01|2.25|0.01;0001-01-01T00:00:04.496+01:00|W2|1.3|0.87|0.08|0.87|0.82;0001-01-01T00:00:04.496+01:00|W3|2.8|2.76|0.33|2.76|0.01;0001-01-01T00:00:04.496+01:00|W4|1.3|1.10|0.06|1.10|0.77;0001-01-01T00:00:04.496+01:00|W5|2.3|1.73|0.17|1.73|1.57;0001-01-01T00:00:04.496+01:00|W6|1.1|0.63|0.53|0.63|0.42;0001-01-01T00:00:04.496+01:00|W7|2.8|2.57|0.25|2.57|1.02;0001-01-01T00:00:04.496+01:00|W8|2.5|2.54|0.05|2.54|0.08;0001-01-01T00:00:04.496+01:00|W9|1.8|1.66|0.06|1.66|0.70;0001-01-01T00:00:04.496+01:00|W10|2.3|2.00|0.32|2.00|1.20;0001-01-01T00:00:04.496+01:00|W11|1.6|1.36|0.11|1.36|0.85;0001-01-01T00:00:04.496+01:00|W12|1.7|1.54|0.10|1.54|0.24"
