Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.49;NaN;0001-01-01T00:00:00.0000000+01:00;-81.30;0.00;43.01;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.040+01:00|W1|1.5|-0.02|0.14|-0.02|1.40;0001-01-01T00:00:00.040+01:00|W2|1.0|-0.08|0.17|-0.08|1.02;0001-01-01T00:00:00.040+01:00|W3|1.1|-0.04|0.05|-0.04|1.06;0001-01-01T00:00:00.040+01:00|W4|2.4|-1.98|0.50|-1.98|1.33;0001-01-01T00:00:00.040+01:00|W5|1.0|-0.15|0.15|-0.15|0.96;0001-01-01T00:00:00.040+01:00|W6|1.5|-1.32|0.10|-1.32|0.68;0001-01-01T00:00:00.040+01:00|W7|0.9|-0.69|0.40|-0.69|0.52;0001-01-01T00:00:00.040+01:00|W8|1.1|-0.91|0.68|-0.91|0.59;0001-01-01T00:00:00.040+01:00|W9|1.4|-1.10|0.12|-1.10|0.89;0001-01-01T00:00:00.040+01:00|W10|1.7|-1.53|0.14|-1.53|0.75;0001-01-01T00:00:00.040+01:00|W11|0.9|-0.55|0.03|-0.55|0.70;0001-01-01T00:00:00.040+01:00|W12|2.2|-2.11|0.16|-2.11|0.60"
0.00;2.93;0001-01-01T00:00:03.9810000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.613;-19.860;99.613;"0001-01-01T00:00:04.043+01:00|W1|1.3|-0.02|0.13|-0.02|1.33;0001-01-01T00:00:04.043+01:00|W2|0.8|0.09|0.07|0.09|0.78;0001-01-01T00:00:04.043+01:00|W3|1.1|0.24|0.06|0.24|1.01;0001-01-01T00:00:04.043+01:00|W4|2.3|-0.30|0.25|-0.30|2.18;0001-01-01T00:00:04.043+01:00|W5|0.9|-0.89|0.16|-0.89|0.19;0001-01-01T00:00:04.043+01:00|W6|2.7|-2.27|0.69|-2.27|1.33;0001-01-01T00:00:04.043+01:00|W7|1.3|-0.45|0.23|-0.45|1.21;0001-01-01T00:00:04.043+01:00|W8|1.1|-1.13|0.12|-1.13|0.14;0001-01-01T00:00:04.043+01:00|W9|1.8|-1.77|0.26|-1.77|0.42;0001-01-01T00:00:04.043+01:00|W10|1.4|-1.29|0.34|-1.29|0.63;0001-01-01T00:00:04.043+01:00|W11|1.0|-0.64|0.09|-0.64|0.64;0001-01-01T00:00:04.043+01:00|W12|2.3|-2.28|0.08|-2.28|0.10"
1.00;2.90;0001-01-01T00:00:04.1570000+01:00;1.34;0.01;-0.19;2.8;-10.545;-9.526;-4.854;1.625;0.933;-1.883;97.309;-9.609;97.789;"0001-01-01T00:00:04.043+01:00|W1|1.3|-0.02|0.13|-0.02|1.33;0001-01-01T00:00:04.043+01:00|W2|0.8|0.09|0.07|0.09|0.78;0001-01-01T00:00:04.043+01:00|W3|1.1|0.24|0.06|0.24|1.01;0001-01-01T00:00:04.043+01:00|W4|2.3|-0.30|0.25|-0.30|2.18;0001-01-01T00:00:04.043+01:00|W5|0.9|-0.89|0.16|-0.89|0.19;0001-01-01T00:00:04.043+01:00|W6|2.7|-2.27|0.69|-2.27|1.33;0001-01-01T00:00:04.043+01:00|W7|1.3|-0.45|0.23|-0.45|1.21;0001-01-01T00:00:04.043+01:00|W8|1.1|-1.13|0.12|-1.13|0.14;0001-01-01T00:00:04.043+01:00|W9|1.8|-1.77|0.26|-1.77|0.42;0001-01-01T00:00:04.043+01:00|W10|1.4|-1.29|0.34|-1.29|0.63;0001-01-01T00:00:04.043+01:00|W11|1.0|-0.64|0.09|-0.64|0.64;0001-01-01T00:00:04.043+01:00|W12|2.3|-2.28|0.08|-2.28|0.10"
2.00;2.91;0001-01-01T00:00:04.1960000+01:00;2.38;0.01;-0.32;3.9;-10.304;-8.992;1.035;6.493;1.247;-2.758;98.550;-9.848;99.046;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
3.00;2.96;0001-01-01T00:00:04.2340000+01:00;3.42;0.02;-0.43;7.7;-8.036;-6.452;4.255;-0.711;2.721;-5.058;98.510;-12.194;99.264;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
4.00;3.00;0001-01-01T00:00:04.2710000+01:00;4.46;0.03;-0.57;12.7;-5.375;-4.341;5.086;-4.406;4.832;-7.864;98.527;-13.902;99.503;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
5.00;3.03;0001-01-01T00:00:04.3090000+01:00;5.49;0.03;-0.73;18.2;-2.626;-2.815;4.261;-3.823;7.332;-10.921;98.738;-14.841;99.848;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
6.00;3.08;0001-01-01T00:00:04.3460000+01:00;6.52;0.03;-0.88;23.8;0.122;-1.290;3.436;-3.240;9.831;-13.976;98.949;-15.780;100.201;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
7.00;3.13;0001-01-01T00:00:04.3840000+01:00;7.55;0.04;-1.06;27.9;2.815;0.392;1.309;0.504;11.776;-16.150;99.114;-17.157;100.589;"0001-01-01T00:00:04.297+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.297+01:00|W2|0.8|0.05|0.04|0.05|0.81;0001-01-01T00:00:04.297+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.297+01:00|W4|2.2|-0.29|0.35|-0.29|2.08;0001-01-01T00:00:04.297+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.297+01:00|W6|2.7|-2.30|0.58|-2.30|1.22;0001-01-01T00:00:04.297+01:00|W7|1.2|-0.44|0.04|-0.44|1.05;0001-01-01T00:00:04.297+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.297+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.297+01:00|W10|1.4|-1.17|0.37|-1.17|0.78;0001-01-01T00:00:04.297+01:00|W11|1.1|-0.74|0.12|-0.74|0.46;0001-01-01T00:00:04.297+01:00|W12|2.3|-2.27|0.06|-2.27|0.15"
8.00;3.19;0001-01-01T00:00:04.4210000+01:00;8.57;0.05;-1.24;31.4;4.736;1.814;2.002;2.591;13.721;-17.703;99.193;-18.047;100.822;"0001-01-01T00:00:04.544+01:00|W1|1.4|-0.06|0.04|-0.06|1.39;0001-01-01T00:00:04.544+01:00|W2|0.8|0.04|0.05|0.04|0.80;0001-01-01T00:00:04.544+01:00|W3|1.1|0.28|0.07|0.28|1.00;0001-01-01T00:00:04.544+01:00|W4|2.1|-0.33|0.43|-0.33|1.99;0001-01-01T00:00:04.544+01:00|W5|1.0|-1.03|0.04|-1.03|0.07;0001-01-01T00:00:04.544+01:00|W6|2.7|-2.35|0.52|-2.35|1.14;0001-01-01T00:00:04.544+01:00|W7|1.1|-0.51|0.02|-0.51|0.96;0001-01-01T00:00:04.544+01:00|W8|1.0|-0.93|0.04|-0.93|0.24;0001-01-01T00:00:04.544+01:00|W9|1.7|-1.66|0.12|-1.66|0.36;0001-01-01T00:00:04.544+01:00|W10|1.4|-1.10|0.33|-1.10|0.91;0001-01-01T00:00:04.544+01:00|W11|1.1|-0.89|0.20|-0.89|0.26;0001-01-01T00:00:04.544+01:00|W12|2.2|-2.19|0.01|-2.19|0.17"
