Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.83;NaN;0001-01-01T00:00:00.0760000+01:00;-81.76;0.00;43.38;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.5|0.16|0.05|0.16|0.42;0001-01-01T00:00:00.000+01:00|W2|0.6|0.11|0.01|0.11|0.53;0001-01-01T00:00:00.000+01:00|W3|1.3|1.17|0.31|1.17|0.10;0001-01-01T00:00:00.000+01:00|W4|0.8|0.29|0.11|0.29|0.74;0001-01-01T00:00:00.000+01:00|W5|1.7|1.40|1.06|1.40|0.89;0001-01-01T00:00:00.000+01:00|W6|1.2|0.30|0.07|0.30|1.12;0001-01-01T00:00:00.000+01:00|W7|1.7|1.13|0.12|1.13|1.13;0001-01-01T00:00:00.000+01:00|W8|1.9|1.90|0.41|1.90|0.35;0001-01-01T00:00:00.000+01:00|W9|1.6|1.48|0.07|1.48|0.44;0001-01-01T00:00:00.000+01:00|W10|1.9|1.71|0.22|1.71|0.62;0001-01-01T00:00:00.000+01:00|W11|1.3|1.05|0.07|1.05|0.76;0001-01-01T00:00:00.000+01:00|W12|1.1|0.75|0.05|0.75|0.47"
0.00;2.93;0001-01-01T00:00:04.2370000+01:00;0.06;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;94.373;-19.200;96.306;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.250+01:00|W2|0.6|0.16|0.01|0.16|0.51;0001-01-01T00:00:04.250+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.250+01:00|W4|1.0|0.38|0.18|0.38|0.85;0001-01-01T00:00:04.250+01:00|W5|1.3|1.20|0.12|1.20|0.42;0001-01-01T00:00:04.250+01:00|W6|0.9|0.37|0.06|0.37|0.78;0001-01-01T00:00:04.250+01:00|W7|1.7|0.58|0.02|0.58|1.55;0001-01-01T00:00:04.250+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.250+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.250+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.250+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.250+01:00|W12|1.3|1.16|0.06|1.16|0.38"
1.00;2.86;0001-01-01T00:00:04.3760000+01:00;1.34;0.00;-0.23;4.2;-9.476;-10.402;-2.414;7.153;2.250;-2.028;94.349;-11.430;95.039;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
2.00;2.88;0001-01-01T00:00:04.3850000+01:00;2.38;-0.00;-0.35;6.7;-5.125;-7.298;-1.876;6.334;3.546;-3.375;93.751;-11.007;94.395;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
3.00;2.92;0001-01-01T00:00:04.5030000+01:00;3.42;-0.01;-0.47;8.5;0.262;-4.619;-0.120;6.368;5.343;-5.978;93.860;-11.770;94.597;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
4.00;2.95;0001-01-01T00:00:04.5570000+01:00;4.45;-0.01;-0.61;13.6;3.327;-1.998;0.902;6.401;7.730;-8.523;94.287;-13.143;95.201;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
5.00;2.99;0001-01-01T00:00:04.5950000+01:00;5.48;-0.00;-0.77;19.4;5.868;0.607;1.759;6.433;10.247;-11.053;94.785;-14.652;95.912;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
6.00;3.04;0001-01-01T00:00:04.5800000+01:00;6.51;-0.00;-0.92;25.2;8.406;3.210;2.615;6.466;12.761;-13.580;95.281;-16.158;96.643;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
7.00;3.11;0001-01-01T00:00:04.3880000+01:00;7.54;0.00;-1.07;31.0;10.942;5.809;3.469;6.499;15.271;-16.104;95.778;-17.663;97.393;"0001-01-01T00:00:04.496+01:00|W1|0.5|0.33|0.06|0.33|0.13;0001-01-01T00:00:04.496+01:00|W2|0.6|0.19|0.02|0.19|0.51;0001-01-01T00:00:04.496+01:00|W3|1.1|0.95|0.25|0.95|0.20;0001-01-01T00:00:04.496+01:00|W4|1.0|0.43|0.17|0.43|0.82;0001-01-01T00:00:04.496+01:00|W5|1.2|1.14|0.17|1.14|0.36;0001-01-01T00:00:04.496+01:00|W6|1.0|0.43|0.03|0.43|0.79;0001-01-01T00:00:04.496+01:00|W7|1.6|0.68|0.11|0.68|1.35;0001-01-01T00:00:04.496+01:00|W8|1.4|1.36|0.41|1.36|0.15;0001-01-01T00:00:04.496+01:00|W9|2.2|2.16|0.16|2.16|0.36;0001-01-01T00:00:04.496+01:00|W10|1.4|1.38|0.36|1.38|0.31;0001-01-01T00:00:04.496+01:00|W11|1.4|1.26|0.07|1.26|0.59;0001-01-01T00:00:04.496+01:00|W12|1.3|1.16|0.06|1.16|0.38"
8.00;3.17;0001-01-01T00:00:04.6300000+01:00;8.57;0.00;-1.26;35.3;10.449;6.078;6.765;3.999;17.008;-18.634;95.244;-16.949;96.740;"0001-01-01T00:00:04.748+01:00|W1|0.5|0.26|0.06|0.26|0.13;0001-01-01T00:00:04.748+01:00|W2|0.6|0.20|0.02|0.20|0.50;0001-01-01T00:00:04.748+01:00|W3|0.9|0.82|0.39|0.82|0.17;0001-01-01T00:00:04.748+01:00|W4|1.0|0.41|0.12|0.41|0.79;0001-01-01T00:00:04.748+01:00|W5|1.3|1.21|0.09|1.21|0.34;0001-01-01T00:00:04.748+01:00|W6|1.0|0.43|0.02|0.43|0.77;0001-01-01T00:00:04.748+01:00|W7|1.4|0.76|0.21|0.76|1.19;0001-01-01T00:00:04.748+01:00|W8|1.3|1.25|0.42|1.25|0.27;0001-01-01T00:00:04.748+01:00|W9|2.2|2.16|0.13|2.16|0.41;0001-01-01T00:00:04.748+01:00|W10|1.4|1.37|0.35|1.37|0.31;0001-01-01T00:00:04.748+01:00|W11|1.4|1.37|0.12|1.37|0.47;0001-01-01T00:00:04.748+01:00|W12|1.3|1.18|0.05|1.18|0.37"
