Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.76;NaN;0001-01-01T00:00:00.0440000+01:00;-81.97;0.00;43.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.6|0.05|0.00|0.05|0.43;0001-01-01T00:00:00.000+01:00|W2|0.8|0.50|0.03|0.50|0.56;0001-01-01T00:00:00.000+01:00|W3|0.8|0.77|0.05|0.77|0.19;0001-01-01T00:00:00.000+01:00|W4|0.9|0.58|0.03|0.58|0.55;0001-01-01T00:00:00.000+01:00|W5|1.4|1.09|0.01|1.09|0.93;0001-01-01T00:00:00.000+01:00|W6|1.3|1.15|0.07|1.15|0.50;0001-01-01T00:00:00.000+01:00|W7|1.4|0.92|0.17|0.92|0.98;0001-01-01T00:00:00.000+01:00|W8|0.5|0.47|0.37|0.47|0.16;0001-01-01T00:00:00.000+01:00|W9|0.3|0.04|0.26|0.04|0.26;0001-01-01T00:00:00.000+01:00|W10|0.4|-0.09|0.11|-0.09|0.23;0001-01-01T00:00:00.000+01:00|W11|0.7|0.69|0.15|0.69|0.06;0001-01-01T00:00:00.000+01:00|W12|0.7|-0.55|0.02|-0.55|0.45"
0.00;2.93;0001-01-01T00:00:04.1520000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.596;-19.856;99.595;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.250+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.250+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.250+01:00|W4|0.9|0.56|0.01|0.56|0.55;0001-01-01T00:00:04.250+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.250+01:00|W6|1.2|1.07|0.13|1.07|0.41;0001-01-01T00:00:04.250+01:00|W7|1.1|0.98|0.10|0.98|0.39;0001-01-01T00:00:04.250+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.250+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.250+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.250+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.250+01:00|W12|0.5|-0.30|0.02|-0.30|0.45"
1.00;2.90;0001-01-01T00:00:04.3230000+01:00;1.34;0.01;-0.19;3.9;-9.272;-10.263;-2.698;2.681;2.187;-1.782;98.399;-13.331;99.298;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.250+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.250+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.250+01:00|W4|0.9|0.56|0.01|0.56|0.55;0001-01-01T00:00:04.250+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.250+01:00|W6|1.2|1.07|0.13|1.07|0.41;0001-01-01T00:00:04.250+01:00|W7|1.1|0.98|0.10|0.98|0.39;0001-01-01T00:00:04.250+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.250+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.250+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.250+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.250+01:00|W12|0.5|-0.30|0.02|-0.30|0.45"
2.00;2.92;0001-01-01T00:00:04.3620000+01:00;2.38;0.01;-0.32;6.7;-5.778;-7.781;-2.448;2.613;3.669;-3.014;98.074;-12.094;98.817;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.250+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.250+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.250+01:00|W4|0.9|0.56|0.01|0.56|0.55;0001-01-01T00:00:04.250+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.250+01:00|W6|1.2|1.07|0.13|1.07|0.41;0001-01-01T00:00:04.250+01:00|W7|1.1|0.98|0.10|0.98|0.39;0001-01-01T00:00:04.250+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.250+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.250+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.250+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.250+01:00|W12|0.5|-0.30|0.02|-0.30|0.45"
3.00;2.95;0001-01-01T00:00:04.4000000+01:00;3.42;0.01;-0.44;9.7;-2.015;-5.154;-2.325;2.971;5.258;-4.449;97.985;-11.387;98.645;"0001-01-01T00:00:04.504+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.504+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.504+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.504+01:00|W4|0.9|0.56|0.02|0.56|0.53;0001-01-01T00:00:04.504+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.504+01:00|W6|1.2|1.06|0.15|1.06|0.37;0001-01-01T00:00:04.504+01:00|W7|1.2|1.06|0.01|1.06|0.48;0001-01-01T00:00:04.504+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.504+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.504+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.504+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.504+01:00|W12|0.6|-0.39|0.09|-0.39|0.51"
4.00;3.00;0001-01-01T00:00:04.4380000+01:00;4.46;0.01;-0.57;14.7;3.443;-1.612;-2.992;5.986;7.516;-7.151;99.369;-13.973;100.347;"0001-01-01T00:00:04.504+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.504+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.504+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.504+01:00|W4|0.9|0.56|0.02|0.56|0.53;0001-01-01T00:00:04.504+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.504+01:00|W6|1.2|1.06|0.15|1.06|0.37;0001-01-01T00:00:04.504+01:00|W7|1.2|1.06|0.01|1.06|0.48;0001-01-01T00:00:04.504+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.504+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.504+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.504+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.504+01:00|W12|0.6|-0.39|0.09|-0.39|0.51"
5.00;3.04;0001-01-01T00:00:04.4760000+01:00;5.49;0.01;-0.72;20.1;5.183;-0.427;-2.444;6.695;9.961;-10.202;99.013;-14.182;100.023;"0001-01-01T00:00:04.504+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.504+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.504+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.504+01:00|W4|0.9|0.56|0.02|0.56|0.53;0001-01-01T00:00:04.504+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.504+01:00|W6|1.2|1.06|0.15|1.06|0.37;0001-01-01T00:00:04.504+01:00|W7|1.2|1.06|0.01|1.06|0.48;0001-01-01T00:00:04.504+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.504+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.504+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.504+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.504+01:00|W12|0.6|-0.39|0.09|-0.39|0.51"
6.00;3.09;0001-01-01T00:00:04.5130000+01:00;6.52;0.01;-0.88;25.7;6.164;0.537;-0.386;5.960;12.372;-13.364;98.774;-15.377;99.964;"0001-01-01T00:00:04.504+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.504+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.504+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.504+01:00|W4|0.9|0.56|0.02|0.56|0.53;0001-01-01T00:00:04.504+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.504+01:00|W6|1.2|1.06|0.15|1.06|0.37;0001-01-01T00:00:04.504+01:00|W7|1.2|1.06|0.01|1.06|0.48;0001-01-01T00:00:04.504+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.504+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.504+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.504+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.504+01:00|W12|0.6|-0.39|0.09|-0.39|0.51"
7.00;3.15;0001-01-01T00:00:04.5100000+01:00;7.55;0.01;-1.04;31.0;6.902;1.534;2.883;4.036;14.594;-16.479;98.985;-17.824;100.577;"0001-01-01T00:00:04.504+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.504+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.504+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.504+01:00|W4|0.9|0.56|0.02|0.56|0.53;0001-01-01T00:00:04.504+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.504+01:00|W6|1.2|1.06|0.15|1.06|0.37;0001-01-01T00:00:04.504+01:00|W7|1.2|1.06|0.01|1.06|0.48;0001-01-01T00:00:04.504+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.504+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.504+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.504+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.504+01:00|W12|0.6|-0.39|0.09|-0.39|0.51"
8.00;3.19;0001-01-01T00:00:04.2850000+01:00;8.57;0.00;-1.23;35.3;6.118;1.115;5.689;0.990;16.195;-19.134;98.871;-18.642;100.614;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.46|0.07|0.46|0.12;0001-01-01T00:00:04.250+01:00|W2|0.8|0.52|0.01|0.52|0.63;0001-01-01T00:00:04.250+01:00|W3|1.1|1.02|0.06|1.02|0.11;0001-01-01T00:00:04.250+01:00|W4|0.9|0.56|0.01|0.56|0.55;0001-01-01T00:00:04.250+01:00|W5|1.3|1.08|0.02|1.08|0.75;0001-01-01T00:00:04.250+01:00|W6|1.2|1.07|0.13|1.07|0.41;0001-01-01T00:00:04.250+01:00|W7|1.1|0.98|0.10|0.98|0.39;0001-01-01T00:00:04.250+01:00|W8|0.9|0.73|0.17|0.73|0.44;0001-01-01T00:00:04.250+01:00|W9|0.2|0.09|0.08|0.09|0.18;0001-01-01T00:00:04.250+01:00|W10|0.4|-0.17|0.03|-0.17|0.35;0001-01-01T00:00:04.250+01:00|W11|0.7|0.60|0.01|0.60|0.33;0001-01-01T00:00:04.250+01:00|W12|0.5|-0.30|0.02|-0.30|0.45"
