Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-84.44;NaN;0001-01-01T00:00:00.0000000+01:00;-75.01;0.00;37.99;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.038+01:00|W1|2.0|1.93|0.18|1.93|0.39;0001-01-01T00:00:00.038+01:00|W2|2.1|2.03|0.03|2.03|0.19;0001-01-01T00:00:00.038+01:00|W3|2.7|2.55|0.15|2.55|0.61;0001-01-01T00:00:00.038+01:00|W4|2.1|1.97|0.19|1.97|0.59;0001-01-01T00:00:00.038+01:00|W5|1.7|1.64|0.07|1.64|0.23;0001-01-01T00:00:00.038+01:00|W6|2.0|1.61|0.37|1.61|1.15;0001-01-01T00:00:00.038+01:00|W7|1.5|1.45|0.45|1.45|0.31;0001-01-01T00:00:00.038+01:00|W8|0.9|0.86|0.45|0.86|0.37;0001-01-01T00:00:00.038+01:00|W9|1.0|0.99|0.20|0.99|0.22;0001-01-01T00:00:00.038+01:00|W10|1.9|1.89|0.13|1.89|0.27;0001-01-01T00:00:00.038+01:00|W11|1.7|1.25|0.13|1.25|0.13;0001-01-01T00:00:00.038+01:00|W12|0.9|0.78|0.04|0.78|0.43"
0.00;2.93;0001-01-01T00:00:03.6600000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;94.521;-19.230;96.457;"0001-01-01T00:00:03.536+01:00|W1|2.0|2.01|0.05|2.01|0.22;0001-01-01T00:00:03.536+01:00|W2|1.9|1.83|0.02|1.83|0.32;0001-01-01T00:00:03.536+01:00|W3|2.5|2.38|0.08|2.38|0.16;0001-01-01T00:00:03.536+01:00|W4|2.0|1.77|0.06|1.77|0.87;0001-01-01T00:00:03.536+01:00|W5|1.4|1.28|0.22|1.28|0.47;0001-01-01T00:00:03.536+01:00|W6|1.8|1.33|0.21|1.33|1.15;0001-01-01T00:00:03.536+01:00|W7|1.7|1.72|0.08|1.72|0.18;0001-01-01T00:00:03.536+01:00|W8|0.9|0.69|0.02|0.69|0.47;0001-01-01T00:00:03.536+01:00|W9|0.9|0.80|0.09|0.80|0.40;0001-01-01T00:00:03.536+01:00|W10|2.1|1.92|0.12|1.92|0.09;0001-01-01T00:00:03.536+01:00|W11|1.7|1.25|0.05|1.25|0.88;0001-01-01T00:00:03.536+01:00|W12|1.6|1.22|0.60|1.22|0.54"
1.00;2.87;0001-01-01T00:00:03.7920000+01:00;1.34;0.00;-0.22;0.4;-8.633;-10.840;-5.387;-0.117;1.567;1.755;94.083;-11.990;94.848;"0001-01-01T00:00:03.787+01:00|W1|2.0|1.97|0.09|1.97|0.22;0001-01-01T00:00:03.787+01:00|W2|1.9|1.85|0.00|1.85|0.32;0001-01-01T00:00:03.787+01:00|W3|2.5|2.38|0.07|2.38|0.16;0001-01-01T00:00:03.787+01:00|W4|2.1|1.87|0.16|1.87|0.87;0001-01-01T00:00:03.787+01:00|W5|1.3|1.24|0.23|1.24|0.42;0001-01-01T00:00:03.787+01:00|W6|1.7|1.26|0.28|1.26|1.09;0001-01-01T00:00:03.787+01:00|W7|1.7|1.70|0.06|1.70|0.15;0001-01-01T00:00:03.787+01:00|W8|0.9|0.69|0.06|0.69|0.50;0001-01-01T00:00:03.787+01:00|W9|0.9|0.79|0.08|0.79|0.38;0001-01-01T00:00:03.787+01:00|W10|2.1|2.01|0.17|2.01|0.03;0001-01-01T00:00:03.787+01:00|W11|1.7|1.23|0.04|1.23|0.91;0001-01-01T00:00:03.787+01:00|W12|1.5|1.16|0.51|1.16|0.58"
2.00;2.89;0001-01-01T00:00:03.8600000+01:00;2.38;0.02;-0.34;0.9;-4.168;-7.717;-7.517;3.935;2.799;2.142;93.329;-11.009;93.982;"0001-01-01T00:00:03.787+01:00|W1|2.0|1.97|0.09|1.97|0.22;0001-01-01T00:00:03.787+01:00|W2|1.9|1.85|0.00|1.85|0.32;0001-01-01T00:00:03.787+01:00|W3|2.5|2.38|0.07|2.38|0.16;0001-01-01T00:00:03.787+01:00|W4|2.1|1.87|0.16|1.87|0.87;0001-01-01T00:00:03.787+01:00|W5|1.3|1.24|0.23|1.24|0.42;0001-01-01T00:00:03.787+01:00|W6|1.7|1.26|0.28|1.26|1.09;0001-01-01T00:00:03.787+01:00|W7|1.7|1.70|0.06|1.70|0.15;0001-01-01T00:00:03.787+01:00|W8|0.9|0.69|0.06|0.69|0.50;0001-01-01T00:00:03.787+01:00|W9|0.9|0.79|0.08|0.79|0.38;0001-01-01T00:00:03.787+01:00|W10|2.1|2.01|0.17|2.01|0.03;0001-01-01T00:00:03.787+01:00|W11|1.7|1.23|0.04|1.23|0.91;0001-01-01T00:00:03.787+01:00|W12|1.5|1.16|0.51|1.16|0.58"
3.00;2.93;0001-01-01T00:00:03.9000000+01:00;3.42;0.05;-0.46;3.0;0.966;-4.266;-6.531;0.487;4.930;2.911;94.195;-11.690;94.934;"0001-01-01T00:00:03.787+01:00|W1|2.0|1.97|0.09|1.97|0.22;0001-01-01T00:00:03.787+01:00|W2|1.9|1.85|0.00|1.85|0.32;0001-01-01T00:00:03.787+01:00|W3|2.5|2.38|0.07|2.38|0.16;0001-01-01T00:00:03.787+01:00|W4|2.1|1.87|0.16|1.87|0.87;0001-01-01T00:00:03.787+01:00|W5|1.3|1.24|0.23|1.24|0.42;0001-01-01T00:00:03.787+01:00|W6|1.7|1.26|0.28|1.26|1.09;0001-01-01T00:00:03.787+01:00|W7|1.7|1.70|0.06|1.70|0.15;0001-01-01T00:00:03.787+01:00|W8|0.9|0.69|0.06|0.69|0.50;0001-01-01T00:00:03.787+01:00|W9|0.9|0.79|0.08|0.79|0.38;0001-01-01T00:00:03.787+01:00|W10|2.1|2.01|0.17|2.01|0.03;0001-01-01T00:00:03.787+01:00|W11|1.7|1.23|0.04|1.23|0.91;0001-01-01T00:00:03.787+01:00|W12|1.5|1.16|0.51|1.16|0.58"
4.00;2.98;0001-01-01T00:00:03.9400000+01:00;4.45;0.09;-0.58;5.1;6.080;-0.827;-5.549;-2.949;7.054;3.676;95.058;-12.368;95.890;"0001-01-01T00:00:04.036+01:00|W1|1.9|1.83|0.17|1.83|0.36;0001-01-01T00:00:04.036+01:00|W2|1.9|1.86|0.03|1.86|0.30;0001-01-01T00:00:04.036+01:00|W3|2.4|2.39|0.08|2.39|0.14;0001-01-01T00:00:04.036+01:00|W4|2.1|1.92|0.19|1.92|0.86;0001-01-01T00:00:04.036+01:00|W5|1.4|1.35|0.12|1.35|0.30;0001-01-01T00:00:04.036+01:00|W6|1.5|1.11|0.36|1.11|1.05;0001-01-01T00:00:04.036+01:00|W7|1.7|1.69|0.04|1.69|0.15;0001-01-01T00:00:04.036+01:00|W8|0.9|0.68|0.09|0.68|0.51;0001-01-01T00:00:04.036+01:00|W9|0.8|0.74|0.11|0.74|0.37;0001-01-01T00:00:04.036+01:00|W10|2.1|2.07|0.16|2.07|0.01;0001-01-01T00:00:04.036+01:00|W11|1.6|1.22|0.00|1.22|0.91;0001-01-01T00:00:04.036+01:00|W12|1.5|1.15|0.44|1.15|0.61"
5.00;3.04;0001-01-01T00:00:03.9790000+01:00;5.49;0.06;-0.72;6.2;8.917;2.506;-2.632;-6.279;9.945;4.418;94.759;-13.211;95.686;"0001-01-01T00:00:04.036+01:00|W1|1.9|1.83|0.17|1.83|0.36;0001-01-01T00:00:04.036+01:00|W2|1.9|1.86|0.03|1.86|0.30;0001-01-01T00:00:04.036+01:00|W3|2.4|2.39|0.08|2.39|0.14;0001-01-01T00:00:04.036+01:00|W4|2.1|1.92|0.19|1.92|0.86;0001-01-01T00:00:04.036+01:00|W5|1.4|1.35|0.12|1.35|0.30;0001-01-01T00:00:04.036+01:00|W6|1.5|1.11|0.36|1.11|1.05;0001-01-01T00:00:04.036+01:00|W7|1.7|1.69|0.04|1.69|0.15;0001-01-01T00:00:04.036+01:00|W8|0.9|0.68|0.09|0.68|0.51;0001-01-01T00:00:04.036+01:00|W9|0.8|0.74|0.11|0.74|0.37;0001-01-01T00:00:04.036+01:00|W10|2.1|2.07|0.16|2.07|0.01;0001-01-01T00:00:04.036+01:00|W11|1.6|1.22|0.00|1.22|0.91;0001-01-01T00:00:04.036+01:00|W12|1.5|1.15|0.44|1.15|0.61"
6.00;3.11;0001-01-01T00:00:04.0180000+01:00;6.53;0.04;-0.86;7.6;11.279;5.723;0.877;-8.311;12.984;5.265;94.494;-13.861;95.509;"0001-01-01T00:00:04.036+01:00|W1|1.9|1.83|0.17|1.83|0.36;0001-01-01T00:00:04.036+01:00|W2|1.9|1.86|0.03|1.86|0.30;0001-01-01T00:00:04.036+01:00|W3|2.4|2.39|0.08|2.39|0.14;0001-01-01T00:00:04.036+01:00|W4|2.1|1.92|0.19|1.92|0.86;0001-01-01T00:00:04.036+01:00|W5|1.4|1.35|0.12|1.35|0.30;0001-01-01T00:00:04.036+01:00|W6|1.5|1.11|0.36|1.11|1.05;0001-01-01T00:00:04.036+01:00|W7|1.7|1.69|0.04|1.69|0.15;0001-01-01T00:00:04.036+01:00|W8|0.9|0.68|0.09|0.68|0.51;0001-01-01T00:00:04.036+01:00|W9|0.8|0.74|0.11|0.74|0.37;0001-01-01T00:00:04.036+01:00|W10|2.1|2.07|0.16|2.07|0.01;0001-01-01T00:00:04.036+01:00|W11|1.6|1.22|0.00|1.22|0.91;0001-01-01T00:00:04.036+01:00|W12|1.5|1.15|0.44|1.15|0.61"
7.00;3.18;0001-01-01T00:00:04.0570000+01:00;7.56;0.05;-1.01;9.6;13.314;8.405;4.465;-9.095;15.899;6.148;94.442;-14.541;95.560;"0001-01-01T00:00:04.036+01:00|W1|1.9|1.83|0.17|1.83|0.36;0001-01-01T00:00:04.036+01:00|W2|1.9|1.86|0.03|1.86|0.30;0001-01-01T00:00:04.036+01:00|W3|2.4|2.39|0.08|2.39|0.14;0001-01-01T00:00:04.036+01:00|W4|2.1|1.92|0.19|1.92|0.86;0001-01-01T00:00:04.036+01:00|W5|1.4|1.35|0.12|1.35|0.30;0001-01-01T00:00:04.036+01:00|W6|1.5|1.11|0.36|1.11|1.05;0001-01-01T00:00:04.036+01:00|W7|1.7|1.69|0.04|1.69|0.15;0001-01-01T00:00:04.036+01:00|W8|0.9|0.68|0.09|0.68|0.51;0001-01-01T00:00:04.036+01:00|W9|0.8|0.74|0.11|0.74|0.37;0001-01-01T00:00:04.036+01:00|W10|2.1|2.07|0.16|2.07|0.01;0001-01-01T00:00:04.036+01:00|W11|1.6|1.22|0.00|1.22|0.91;0001-01-01T00:00:04.036+01:00|W12|1.5|1.15|0.44|1.15|0.61"
8.00;3.25;0001-01-01T00:00:04.0970000+01:00;8.59;0.06;-1.18;11.5;14.028;9.668;7.955;-9.873;18.546;6.803;94.066;-16.048;95.429;"0001-01-01T00:00:04.036+01:00|W1|1.9|1.83|0.17|1.83|0.36;0001-01-01T00:00:04.036+01:00|W2|1.9|1.86|0.03|1.86|0.30;0001-01-01T00:00:04.036+01:00|W3|2.4|2.39|0.08|2.39|0.14;0001-01-01T00:00:04.036+01:00|W4|2.1|1.92|0.19|1.92|0.86;0001-01-01T00:00:04.036+01:00|W5|1.4|1.35|0.12|1.35|0.30;0001-01-01T00:00:04.036+01:00|W6|1.5|1.11|0.36|1.11|1.05;0001-01-01T00:00:04.036+01:00|W7|1.7|1.69|0.04|1.69|0.15;0001-01-01T00:00:04.036+01:00|W8|0.9|0.68|0.09|0.68|0.51;0001-01-01T00:00:04.036+01:00|W9|0.8|0.74|0.11|0.74|0.37;0001-01-01T00:00:04.036+01:00|W10|2.1|2.07|0.16|2.07|0.01;0001-01-01T00:00:04.036+01:00|W11|1.6|1.22|0.00|1.22|0.91;0001-01-01T00:00:04.036+01:00|W12|1.5|1.15|0.44|1.15|0.61"
