Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
NaN;NaN;0001-01-01T00:00:00.0000000+01:00;-67.89;0.00;32.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.004+01:00|W1|1.1|0.17|0.04|0.17|1.07;0001-01-01T00:00:00.004+01:00|W2|0.8|0.65|0.16|0.65|0.10;0001-01-01T00:00:00.004+01:00|W3|1.0|0.24|0.00|0.24|0.88;0001-01-01T00:00:00.004+01:00|W4|1.8|-0.43|0.32|-0.43|1.70;0001-01-01T00:00:00.004+01:00|W5|0.3|0.25|0.10|0.25|0.20;0001-01-01T00:00:00.004+01:00|W6|0.7|-0.53|0.01|-0.53|0.30;0001-01-01T00:00:00.004+01:00|W7|2.6|-0.51|0.19|-0.51|2.51;0001-01-01T00:00:00.004+01:00|W8|1.8|-0.19|0.02|-0.19|1.78;0001-01-01T00:00:00.004+01:00|W9|0.9|-0.62|0.19|-0.62|0.62;0001-01-01T00:00:00.004+01:00|W10|1.7|-1.60|0.56|-1.60|0.36;0001-01-01T00:00:00.004+01:00|W11|0.4|-0.19|0.07|-0.19|0.39;0001-01-01T00:00:00.004+01:00|W12|1.1|-0.94|0.03|-0.94|0.47"
0.00;2.93;0001-01-01T00:00:02.8530000+01:00;0.02;0.00;-0.00;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;96.039;-19.539;98.006;"0001-01-01T00:00:02.753+01:00|W1|1.5|0.31|0.24|0.31|1.38;0001-01-01T00:00:02.753+01:00|W2|0.6|0.47|0.05|0.47|0.09;0001-01-01T00:00:02.753+01:00|W3|1.1|0.09|0.06|0.09|1.07;0001-01-01T00:00:02.753+01:00|W4|1.6|0.01|0.19|0.01|1.55;0001-01-01T00:00:02.753+01:00|W5|0.4|0.39|0.01|0.39|0.13;0001-01-01T00:00:02.753+01:00|W6|0.5|-0.40|0.09|-0.40|0.27;0001-01-01T00:00:02.753+01:00|W7|2.4|-0.54|0.03|-0.54|2.29;0001-01-01T00:00:02.753+01:00|W8|2.1|-0.65|0.13|-0.65|1.93;0001-01-01T00:00:02.753+01:00|W9|1.3|-1.17|0.23|-1.17|0.62;0001-01-01T00:00:02.753+01:00|W10|1.8|-1.50|0.29|-1.50|0.79;0001-01-01T00:00:02.753+01:00|W11|0.4|-0.17|0.09|-0.17|0.29;0001-01-01T00:00:02.753+01:00|W12|1.0|-0.63|0.02|-0.63|0.77"
1.00;2.83;0001-01-01T00:00:02.9840000+01:00;1.33;0.00;-0.26;3.5;-9.683;-9.150;-2.558;5.143;1.647;-1.894;94.806;-12.202;95.588;"0001-01-01T00:00:03.001+01:00|W1|1.5|0.28|0.23|0.28|1.40;0001-01-01T00:00:03.001+01:00|W2|0.6|0.48|0.04|0.48|0.11;0001-01-01T00:00:03.001+01:00|W3|1.1|0.15|0.05|0.15|1.06;0001-01-01T00:00:03.001+01:00|W4|1.5|0.18|0.19|0.18|1.50;0001-01-01T00:00:03.001+01:00|W5|0.4|0.38|0.01|0.38|0.11;0001-01-01T00:00:03.001+01:00|W6|0.5|-0.40|0.06|-0.40|0.27;0001-01-01T00:00:03.001+01:00|W7|2.4|-0.38|0.03|-0.38|2.36;0001-01-01T00:00:03.001+01:00|W8|2.2|-0.69|0.14|-0.69|1.96;0001-01-01T00:00:03.001+01:00|W9|1.3|-1.12|0.17|-1.12|0.59;0001-01-01T00:00:03.001+01:00|W10|1.7|-1.46|0.15|-1.46|0.81;0001-01-01T00:00:03.001+01:00|W11|0.3|-0.18|0.09|-0.18|0.26;0001-01-01T00:00:03.001+01:00|W12|1.0|-0.64|0.04|-0.64|0.73"
2.00;2.85;0001-01-01T00:00:02.9640000+01:00;2.37;-0.00;-0.38;5.5;-6.004;-5.163;-2.777;4.810;2.556;-2.979;94.543;-11.960;95.297;"0001-01-01T00:00:03.001+01:00|W1|1.5|0.28|0.23|0.28|1.40;0001-01-01T00:00:03.001+01:00|W2|0.6|0.48|0.04|0.48|0.11;0001-01-01T00:00:03.001+01:00|W3|1.1|0.15|0.05|0.15|1.06;0001-01-01T00:00:03.001+01:00|W4|1.5|0.18|0.19|0.18|1.50;0001-01-01T00:00:03.001+01:00|W5|0.4|0.38|0.01|0.38|0.11;0001-01-01T00:00:03.001+01:00|W6|0.5|-0.40|0.06|-0.40|0.27;0001-01-01T00:00:03.001+01:00|W7|2.4|-0.38|0.03|-0.38|2.36;0001-01-01T00:00:03.001+01:00|W8|2.2|-0.69|0.14|-0.69|1.96;0001-01-01T00:00:03.001+01:00|W9|1.3|-1.12|0.17|-1.12|0.59;0001-01-01T00:00:03.001+01:00|W10|1.7|-1.46|0.15|-1.46|0.81;0001-01-01T00:00:03.001+01:00|W11|0.3|-0.18|0.09|-0.18|0.26;0001-01-01T00:00:03.001+01:00|W12|1.0|-0.64|0.04|-0.64|0.73"
3.00;2.87;0001-01-01T00:00:03.0800000+01:00;3.41;-0.00;-0.51;7.8;-1.150;-0.580;-3.456;3.880;3.621;-4.204;95.843;-13.536;96.795;"0001-01-01T00:00:03.001+01:00|W1|1.5|0.28|0.23|0.28|1.40;0001-01-01T00:00:03.001+01:00|W2|0.6|0.48|0.04|0.48|0.11;0001-01-01T00:00:03.001+01:00|W3|1.1|0.15|0.05|0.15|1.06;0001-01-01T00:00:03.001+01:00|W4|1.5|0.18|0.19|0.18|1.50;0001-01-01T00:00:03.001+01:00|W5|0.4|0.38|0.01|0.38|0.11;0001-01-01T00:00:03.001+01:00|W6|0.5|-0.40|0.06|-0.40|0.27;0001-01-01T00:00:03.001+01:00|W7|2.4|-0.38|0.03|-0.38|2.36;0001-01-01T00:00:03.001+01:00|W8|2.2|-0.69|0.14|-0.69|1.96;0001-01-01T00:00:03.001+01:00|W9|1.3|-1.12|0.17|-1.12|0.59;0001-01-01T00:00:03.001+01:00|W10|1.7|-1.46|0.15|-1.46|0.81;0001-01-01T00:00:03.001+01:00|W11|0.3|-0.18|0.09|-0.18|0.26;0001-01-01T00:00:03.001+01:00|W12|1.0|-0.64|0.04|-0.64|0.73"
4.00;2.92;0001-01-01T00:00:03.1320000+01:00;4.44;-0.01;-0.65;10.1;3.687;3.987;-4.133;2.953;4.683;-5.425;97.139;-15.107;98.307;"0001-01-01T00:00:03.248+01:00|W1|1.5|0.25|0.22|0.25|1.42;0001-01-01T00:00:03.248+01:00|W2|0.5|0.43|0.10|0.43|0.13;0001-01-01T00:00:03.248+01:00|W3|1.1|0.22|0.04|0.22|1.04;0001-01-01T00:00:03.248+01:00|W4|1.5|0.31|0.15|0.31|1.49;0001-01-01T00:00:03.248+01:00|W5|0.5|0.50|0.08|0.50|0.14;0001-01-01T00:00:03.248+01:00|W6|0.5|-0.41|0.04|-0.41|0.29;0001-01-01T00:00:03.248+01:00|W7|2.4|-0.26|0.03|-0.26|2.33;0001-01-01T00:00:03.248+01:00|W8|2.1|-0.73|0.10|-0.73|1.89;0001-01-01T00:00:03.248+01:00|W9|1.2|-1.07|0.11|-1.07|0.56;0001-01-01T00:00:03.248+01:00|W10|1.7|-1.48|0.13|-1.48|0.81;0001-01-01T00:00:03.248+01:00|W11|0.3|-0.19|0.09|-0.19|0.25;0001-01-01T00:00:03.248+01:00|W12|0.9|-0.65|0.06|-0.65|0.68"
5.00;2.96;0001-01-01T00:00:03.1700000+01:00;5.47;-0.01;-0.80;12.5;6.596;6.683;-4.280;3.166;5.825;-6.755;97.077;-15.243;98.267;"0001-01-01T00:00:03.248+01:00|W1|1.5|0.25|0.22|0.25|1.42;0001-01-01T00:00:03.248+01:00|W2|0.5|0.43|0.10|0.43|0.13;0001-01-01T00:00:03.248+01:00|W3|1.1|0.22|0.04|0.22|1.04;0001-01-01T00:00:03.248+01:00|W4|1.5|0.31|0.15|0.31|1.49;0001-01-01T00:00:03.248+01:00|W5|0.5|0.50|0.08|0.50|0.14;0001-01-01T00:00:03.248+01:00|W6|0.5|-0.41|0.04|-0.41|0.29;0001-01-01T00:00:03.248+01:00|W7|2.4|-0.26|0.03|-0.26|2.33;0001-01-01T00:00:03.248+01:00|W8|2.1|-0.73|0.10|-0.73|1.89;0001-01-01T00:00:03.248+01:00|W9|1.2|-1.07|0.11|-1.07|0.56;0001-01-01T00:00:03.248+01:00|W10|1.7|-1.48|0.13|-1.48|0.81;0001-01-01T00:00:03.248+01:00|W11|0.3|-0.19|0.09|-0.19|0.25;0001-01-01T00:00:03.248+01:00|W12|0.9|-0.65|0.06|-0.65|0.68"
6.00;2.99;0001-01-01T00:00:03.2080000+01:00;6.50;-0.02;-0.97;15.2;8.129;8.079;-3.113;2.939;7.051;-8.261;96.375;-15.217;97.570;"0001-01-01T00:00:03.248+01:00|W1|1.5|0.25|0.22|0.25|1.42;0001-01-01T00:00:03.248+01:00|W2|0.5|0.43|0.10|0.43|0.13;0001-01-01T00:00:03.248+01:00|W3|1.1|0.22|0.04|0.22|1.04;0001-01-01T00:00:03.248+01:00|W4|1.5|0.31|0.15|0.31|1.49;0001-01-01T00:00:03.248+01:00|W5|0.5|0.50|0.08|0.50|0.14;0001-01-01T00:00:03.248+01:00|W6|0.5|-0.41|0.04|-0.41|0.29;0001-01-01T00:00:03.248+01:00|W7|2.4|-0.26|0.03|-0.26|2.33;0001-01-01T00:00:03.248+01:00|W8|2.1|-0.73|0.10|-0.73|1.89;0001-01-01T00:00:03.248+01:00|W9|1.2|-1.07|0.11|-1.07|0.56;0001-01-01T00:00:03.248+01:00|W10|1.7|-1.48|0.13|-1.48|0.81;0001-01-01T00:00:03.248+01:00|W11|0.3|-0.19|0.09|-0.19|0.25;0001-01-01T00:00:03.248+01:00|W12|0.9|-0.65|0.06|-0.65|0.68"
7.00;3.04;0001-01-01T00:00:03.2470000+01:00;7.53;-0.02;-1.14;18.1;10.134;10.049;0.781;-1.394;8.339;-10.043;97.020;-18.176;98.709;"0001-01-01T00:00:03.248+01:00|W1|1.5|0.25|0.22|0.25|1.42;0001-01-01T00:00:03.248+01:00|W2|0.5|0.43|0.10|0.43|0.13;0001-01-01T00:00:03.248+01:00|W3|1.1|0.22|0.04|0.22|1.04;0001-01-01T00:00:03.248+01:00|W4|1.5|0.31|0.15|0.31|1.49;0001-01-01T00:00:03.248+01:00|W5|0.5|0.50|0.08|0.50|0.14;0001-01-01T00:00:03.248+01:00|W6|0.5|-0.41|0.04|-0.41|0.29;0001-01-01T00:00:03.248+01:00|W7|2.4|-0.26|0.03|-0.26|2.33;0001-01-01T00:00:03.248+01:00|W8|2.1|-0.73|0.10|-0.73|1.89;0001-01-01T00:00:03.248+01:00|W9|1.2|-1.07|0.11|-1.07|0.56;0001-01-01T00:00:03.248+01:00|W10|1.7|-1.48|0.13|-1.48|0.81;0001-01-01T00:00:03.248+01:00|W11|0.3|-0.19|0.09|-0.19|0.25;0001-01-01T00:00:03.248+01:00|W12|0.9|-0.65|0.06|-0.65|0.68"
8.00;3.08;0001-01-01T00:00:03.2850000+01:00;8.55;-0.02;-1.34;21.5;9.919;9.791;2.477;-3.624;9.823;-12.003;96.389;-18.279;98.107;"0001-01-01T00:00:03.248+01:00|W1|1.5|0.25|0.22|0.25|1.42;0001-01-01T00:00:03.248+01:00|W2|0.5|0.43|0.10|0.43|0.13;0001-01-01T00:00:03.248+01:00|W3|1.1|0.22|0.04|0.22|1.04;0001-01-01T00:00:03.248+01:00|W4|1.5|0.31|0.15|0.31|1.49;0001-01-01T00:00:03.248+01:00|W5|0.5|0.50|0.08|0.50|0.14;0001-01-01T00:00:03.248+01:00|W6|0.5|-0.41|0.04|-0.41|0.29;0001-01-01T00:00:03.248+01:00|W7|2.4|-0.26|0.03|-0.26|2.33;0001-01-01T00:00:03.248+01:00|W8|2.1|-0.73|0.10|-0.73|1.89;0001-01-01T00:00:03.248+01:00|W9|1.2|-1.07|0.11|-1.07|0.56;0001-01-01T00:00:03.248+01:00|W10|1.7|-1.48|0.13|-1.48|0.81;0001-01-01T00:00:03.248+01:00|W11|0.3|-0.19|0.09|-0.19|0.25;0001-01-01T00:00:03.248+01:00|W12|0.9|-0.65|0.06|-0.65|0.68"
