Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.13;NaN;0001-01-01T00:00:00.0190000+01:00;-81.35;0.00;43.05;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.8|0.72|0.20|0.72|0.26;0001-01-01T00:00:00.000+01:00|W2|0.6|0.02|0.00|0.02|0.49;0001-01-01T00:00:00.000+01:00|W3|1.0|0.99|0.12|0.99|0.08;0001-01-01T00:00:00.000+01:00|W4|0.8|-0.53|0.23|-0.53|0.08;0001-01-01T00:00:00.000+01:00|W5|1.0|0.91|0.19|0.91|0.42;0001-01-01T00:00:00.000+01:00|W6|1.0|0.56|0.07|0.56|0.45;0001-01-01T00:00:00.000+01:00|W7|1.2|1.05|0.01|1.05|0.21;0001-01-01T00:00:00.000+01:00|W8|0.7|0.58|0.18|0.58|0.35;0001-01-01T00:00:00.000+01:00|W9|1.1|0.47|0.02|0.47|0.97;0001-01-01T00:00:00.000+01:00|W10|1.0|0.69|0.39|0.69|0.69;0001-01-01T00:00:00.000+01:00|W11|1.0|0.63|0.07|0.63|0.77;0001-01-01T00:00:00.000+01:00|W12|1.1|0.38|0.26|0.38|1.04"
0.00;2.93;0001-01-01T00:00:04.1980000+01:00;0.06;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;93.901;-19.104;95.825;"0001-01-01T00:00:04.249+01:00|W1|1.0|0.80|0.01|0.80|0.48;0001-01-01T00:00:04.249+01:00|W2|0.7|0.14|0.09|0.14|0.65;0001-01-01T00:00:04.249+01:00|W3|1.0|0.94|0.05|0.94|0.03;0001-01-01T00:00:04.249+01:00|W4|0.6|-0.57|0.12|-0.57|0.19;0001-01-01T00:00:04.249+01:00|W5|1.0|0.90|0.12|0.90|0.35;0001-01-01T00:00:04.249+01:00|W6|1.1|0.15|0.18|0.15|0.09;0001-01-01T00:00:04.249+01:00|W7|1.2|1.01|0.01|1.01|0.73;0001-01-01T00:00:04.249+01:00|W8|1.0|0.75|0.17|0.75|0.61;0001-01-01T00:00:04.249+01:00|W9|1.2|0.63|0.03|0.63|1.01;0001-01-01T00:00:04.249+01:00|W10|1.2|0.74|0.11|0.74|0.93;0001-01-01T00:00:04.249+01:00|W11|1.1|0.71|0.04|0.71|0.84;0001-01-01T00:00:04.249+01:00|W12|1.1|0.63|0.05|0.63|0.84"
1.00;2.88;0001-01-01T00:00:04.4050000+01:00;1.33;0.05;-0.21;1.7;-8.840;-8.607;-6.485;0.347;1.387;-0.768;91.591;-10.991;92.270;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
2.00;2.91;0001-01-01T00:00:04.4550000+01:00;2.38;0.03;-0.32;4.2;-5.009;-6.280;0.261;0.625;2.914;-1.387;93.354;-10.101;93.905;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
3.00;2.95;0001-01-01T00:00:04.4960000+01:00;3.42;0.03;-0.44;7.5;-0.283;-2.239;0.237;2.521;4.832;-2.703;93.587;-11.417;94.284;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
4.00;3.00;0001-01-01T00:00:04.5350000+01:00;4.46;0.04;-0.57;11.8;3.311;1.466;0.054;3.219;7.248;-4.583;93.991;-13.475;94.957;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
5.00;3.04;0001-01-01T00:00:04.5750000+01:00;5.49;0.05;-0.72;16.8;4.899;3.712;3.106;1.703;10.024;-6.820;95.101;-15.364;96.339;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
6.00;3.08;0001-01-01T00:00:04.6140000+01:00;6.52;0.06;-0.89;21.8;5.045;4.756;6.045;-0.311;12.661;-9.200;94.957;-16.327;96.357;"0001-01-01T00:00:04.500+01:00|W1|1.0|0.81|0.04|0.81|0.51;0001-01-01T00:00:04.500+01:00|W2|0.7|0.14|0.05|0.14|0.61;0001-01-01T00:00:04.500+01:00|W3|1.0|0.94|0.04|0.94|0.01;0001-01-01T00:00:04.500+01:00|W4|0.5|-0.41|0.24|-0.41|0.18;0001-01-01T00:00:04.500+01:00|W5|1.1|1.01|0.02|1.01|0.45;0001-01-01T00:00:04.500+01:00|W6|1.1|0.55|0.14|0.55|0.00;0001-01-01T00:00:04.500+01:00|W7|1.3|1.07|0.09|1.07|0.78;0001-01-01T00:00:04.500+01:00|W8|1.0|0.76|0.15|0.76|0.61;0001-01-01T00:00:04.500+01:00|W9|1.2|0.59|0.03|0.59|1.05;0001-01-01T00:00:04.500+01:00|W10|1.2|0.74|0.10|0.74|0.95;0001-01-01T00:00:04.500+01:00|W11|1.1|0.69|0.02|0.69|0.85;0001-01-01T00:00:04.500+01:00|W12|1.1|0.57|0.02|0.57|0.91"
7.00;3.14;0001-01-01T00:00:04.6530000+01:00;7.55;0.07;-1.05;26.7;5.191;5.796;8.975;-2.318;15.289;-11.573;94.814;-17.286;96.384;"0001-01-01T00:00:04.748+01:00|W1|1.0|0.85|0.09|0.85|0.56;0001-01-01T00:00:04.748+01:00|W2|0.7|0.16|0.06|0.16|0.61;0001-01-01T00:00:04.748+01:00|W3|0.9|0.94|0.05|0.94|0.04;0001-01-01T00:00:04.748+01:00|W4|0.5|-0.38|0.20|-0.38|0.26;0001-01-01T00:00:04.748+01:00|W5|1.1|0.99|0.00|0.99|0.43;0001-01-01T00:00:04.748+01:00|W6|1.1|0.73|0.18|0.73|0.05;0001-01-01T00:00:04.748+01:00|W7|1.4|1.10|0.15|1.10|0.82;0001-01-01T00:00:04.748+01:00|W8|1.0|0.75|0.14|0.75|0.61;0001-01-01T00:00:04.748+01:00|W9|1.2|0.55|0.03|0.55|1.08;0001-01-01T00:00:04.748+01:00|W10|1.2|0.71|0.08|0.71|0.95;0001-01-01T00:00:04.748+01:00|W11|1.1|0.69|0.04|0.69|0.88;0001-01-01T00:00:04.748+01:00|W12|1.1|0.52|0.01|0.52|0.95"
8.00;3.20;0001-01-01T00:00:04.6920000+01:00;8.58;0.08;-1.23;31.0;4.726;5.899;13.314;-5.056;17.429;-13.685;94.779;-17.606;96.407;"0001-01-01T00:00:04.748+01:00|W1|1.0|0.85|0.09|0.85|0.56;0001-01-01T00:00:04.748+01:00|W2|0.7|0.16|0.06|0.16|0.61;0001-01-01T00:00:04.748+01:00|W3|0.9|0.94|0.05|0.94|0.04;0001-01-01T00:00:04.748+01:00|W4|0.5|-0.38|0.20|-0.38|0.26;0001-01-01T00:00:04.748+01:00|W5|1.1|0.99|0.00|0.99|0.43;0001-01-01T00:00:04.748+01:00|W6|1.1|0.73|0.18|0.73|0.05;0001-01-01T00:00:04.748+01:00|W7|1.4|1.10|0.15|1.10|0.82;0001-01-01T00:00:04.748+01:00|W8|1.0|0.75|0.14|0.75|0.61;0001-01-01T00:00:04.748+01:00|W9|1.2|0.55|0.03|0.55|1.08;0001-01-01T00:00:04.748+01:00|W10|1.2|0.71|0.08|0.71|0.95;0001-01-01T00:00:04.748+01:00|W11|1.1|0.69|0.04|0.69|0.88;0001-01-01T00:00:04.748+01:00|W12|1.1|0.52|0.01|0.52|0.95"
