Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
NaN;NaN;0001-01-01T00:00:00.0000000+01:00;-82.48;0.00;43.95;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.046+01:00|W1|0.9|-0.07|0.00|-0.07|0.90;0001-01-01T00:00:00.046+01:00|W2|0.4|-0.13|0.05|-0.13|0.36;0001-01-01T00:00:00.046+01:00|W3|0.9|0.56|0.01|0.56|0.67;0001-01-01T00:00:00.046+01:00|W4|1.3|0.63|0.14|0.63|1.10;0001-01-01T00:00:00.046+01:00|W5|1.0|0.79|0.61|0.79|0.60;0001-01-01T00:00:00.046+01:00|W6|1.0|0.38|0.23|0.38|0.82;0001-01-01T00:00:00.046+01:00|W7|0.8|0.45|0.31|0.45|0.58;0001-01-01T00:00:00.046+01:00|W8|1.4|0.74|0.12|0.74|1.11;0001-01-01T00:00:00.046+01:00|W9|0.4|0.42|0.31|0.42|0.10;0001-01-01T00:00:00.046+01:00|W10|0.4|0.35|0.09|0.35|0.19;0001-01-01T00:00:00.046+01:00|W11|0.4|0.33|0.05|0.33|0.11;0001-01-01T00:00:00.046+01:00|W12|0.9|-0.91|0.33|-0.91|0.08"
0.00;2.93;0001-01-01T00:00:04.3840000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;99.349;-20.213;101.384;"0001-01-01T00:00:04.298+01:00|W1|1.1|-0.02|0.12|-0.02|0.99;0001-01-01T00:00:04.298+01:00|W2|0.3|-0.11|0.06|-0.11|0.32;0001-01-01T00:00:04.298+01:00|W3|0.9|0.51|0.01|0.51|0.66;0001-01-01T00:00:04.298+01:00|W4|1.3|0.38|0.17|0.38|1.26;0001-01-01T00:00:04.298+01:00|W5|0.8|0.39|0.06|0.39|0.70;0001-01-01T00:00:04.298+01:00|W6|0.7|-0.19|0.18|-0.19|0.56;0001-01-01T00:00:04.298+01:00|W7|1.0|0.33|0.00|0.33|0.98;0001-01-01T00:00:04.298+01:00|W8|1.4|0.59|0.09|0.59|1.28;0001-01-01T00:00:04.298+01:00|W9|0.5|0.26|0.13|0.26|0.20;0001-01-01T00:00:04.298+01:00|W10|0.5|0.34|0.02|0.34|0.21;0001-01-01T00:00:04.298+01:00|W11|0.3|0.04|0.02|0.04|0.15;0001-01-01T00:00:04.298+01:00|W12|1.1|-1.13|0.19|-1.13|0.14"
1.00;2.91;0001-01-01T00:00:04.5190000+01:00;1.24;0.04;-0.17;3.0;-11.504;-11.445;-3.454;2.477;1.243;-1.800;97.480;-15.369;98.690;"0001-01-01T00:00:04.542+01:00|W1|1.1|0.03|0.11|0.03|1.00;0001-01-01T00:00:04.542+01:00|W2|0.4|-0.12|0.04|-0.12|0.33;0001-01-01T00:00:04.542+01:00|W3|0.9|0.50|0.02|0.50|0.66;0001-01-01T00:00:04.542+01:00|W4|1.3|0.38|0.13|0.38|1.22;0001-01-01T00:00:04.542+01:00|W5|0.8|0.39|0.06|0.39|0.70;0001-01-01T00:00:04.542+01:00|W6|0.7|-0.19|0.18|-0.19|0.56;0001-01-01T00:00:04.542+01:00|W7|1.0|0.33|0.00|0.33|0.98;0001-01-01T00:00:04.542+01:00|W8|1.4|0.59|0.09|0.59|1.28;0001-01-01T00:00:04.542+01:00|W9|0.5|0.26|0.13|0.26|0.20;0001-01-01T00:00:04.542+01:00|W10|0.5|0.34|0.02|0.34|0.21;0001-01-01T00:00:04.542+01:00|W11|0.3|0.04|0.02|0.04|0.15;0001-01-01T00:00:04.542+01:00|W12|1.2|-1.15|0.20|-1.15|0.16"
2.00;2.91;0001-01-01T00:00:04.6150000+01:00;2.38;0.07;-0.32;5.2;-11.146;-10.743;-5.461;4.234;2.416;-3.480;97.242;-11.916;97.984;"0001-01-01T00:00:04.542+01:00|W1|1.1|0.03|0.11|0.03|1.00;0001-01-01T00:00:04.542+01:00|W2|0.4|-0.12|0.04|-0.12|0.33;0001-01-01T00:00:04.542+01:00|W3|0.9|0.50|0.02|0.50|0.66;0001-01-01T00:00:04.542+01:00|W4|1.3|0.38|0.13|0.38|1.22;0001-01-01T00:00:04.542+01:00|W5|0.8|0.39|0.06|0.39|0.70;0001-01-01T00:00:04.542+01:00|W6|0.7|-0.19|0.18|-0.19|0.56;0001-01-01T00:00:04.542+01:00|W7|1.0|0.33|0.00|0.33|0.98;0001-01-01T00:00:04.542+01:00|W8|1.4|0.59|0.09|0.59|1.28;0001-01-01T00:00:04.542+01:00|W9|0.5|0.26|0.13|0.26|0.20;0001-01-01T00:00:04.542+01:00|W10|0.5|0.34|0.02|0.34|0.21;0001-01-01T00:00:04.542+01:00|W11|0.3|0.04|0.02|0.04|0.15;0001-01-01T00:00:04.542+01:00|W12|1.2|-1.15|0.20|-1.15|0.16"
3.00;2.95;0001-01-01T00:00:04.6520000+01:00;3.42;0.07;-0.44;6.5;-9.968;-9.121;-5.923;4.966;3.508;-4.989;99.106;-10.883;99.719;"0001-01-01T00:00:04.542+01:00|W1|1.1|0.03|0.11|0.03|1.00;0001-01-01T00:00:04.542+01:00|W2|0.4|-0.12|0.04|-0.12|0.33;0001-01-01T00:00:04.542+01:00|W3|0.9|0.50|0.02|0.50|0.66;0001-01-01T00:00:04.542+01:00|W4|1.3|0.38|0.13|0.38|1.22;0001-01-01T00:00:04.542+01:00|W5|0.8|0.39|0.06|0.39|0.70;0001-01-01T00:00:04.542+01:00|W6|0.7|-0.19|0.18|-0.19|0.56;0001-01-01T00:00:04.542+01:00|W7|1.0|0.33|0.00|0.33|0.98;0001-01-01T00:00:04.542+01:00|W8|1.4|0.59|0.09|0.59|1.28;0001-01-01T00:00:04.542+01:00|W9|0.5|0.26|0.13|0.26|0.20;0001-01-01T00:00:04.542+01:00|W10|0.5|0.34|0.02|0.34|0.21;0001-01-01T00:00:04.542+01:00|W11|0.3|0.04|0.02|0.04|0.15;0001-01-01T00:00:04.542+01:00|W12|1.2|-1.15|0.20|-1.15|0.16"
4.00;2.98;0001-01-01T00:00:04.6900000+01:00;4.45;0.09;-0.58;10.8;-5.761;-7.506;-11.461;5.695;4.778;-6.493;98.825;-14.201;99.850;"0001-01-01T00:00:04.793+01:00|W1|1.0|0.09|0.08|0.09|0.99;0001-01-01T00:00:04.793+01:00|W2|0.4|-0.11|0.02|-0.11|0.35;0001-01-01T00:00:04.793+01:00|W3|0.9|0.49|0.02|0.49|0.66;0001-01-01T00:00:04.793+01:00|W4|1.3|0.33|0.09|0.33|1.19;0001-01-01T00:00:04.793+01:00|W5|1.0|0.60|0.20|0.60|0.84;0001-01-01T00:00:04.793+01:00|W6|0.8|-0.15|0.16|-0.15|0.65;0001-01-01T00:00:04.793+01:00|W7|0.9|0.21|0.12|0.21|0.89;0001-01-01T00:00:04.793+01:00|W8|1.3|0.59|0.15|0.59|1.21;0001-01-01T00:00:04.793+01:00|W9|0.5|0.19|0.06|0.19|0.32;0001-01-01T00:00:04.793+01:00|W10|0.5|0.38|0.01|0.38|0.24;0001-01-01T00:00:04.793+01:00|W11|0.4|0.04|0.05|0.04|0.17;0001-01-01T00:00:04.793+01:00|W12|1.1|-1.13|0.17|-1.13|0.15"
5.00;3.03;0001-01-01T00:00:04.7280000+01:00;5.49;0.11;-0.73;12.5;-3.012;-6.173;-11.384;4.656;5.723;-7.956;99.885;-13.863;100.871;"0001-01-01T00:00:04.793+01:00|W1|1.0|0.09|0.08|0.09|0.99;0001-01-01T00:00:04.793+01:00|W2|0.4|-0.11|0.02|-0.11|0.35;0001-01-01T00:00:04.793+01:00|W3|0.9|0.49|0.02|0.49|0.66;0001-01-01T00:00:04.793+01:00|W4|1.3|0.33|0.09|0.33|1.19;0001-01-01T00:00:04.793+01:00|W5|1.0|0.60|0.20|0.60|0.84;0001-01-01T00:00:04.793+01:00|W6|0.8|-0.15|0.16|-0.15|0.65;0001-01-01T00:00:04.793+01:00|W7|0.9|0.21|0.12|0.21|0.89;0001-01-01T00:00:04.793+01:00|W8|1.3|0.59|0.15|0.59|1.21;0001-01-01T00:00:04.793+01:00|W9|0.5|0.19|0.06|0.19|0.32;0001-01-01T00:00:04.793+01:00|W10|0.5|0.38|0.01|0.38|0.24;0001-01-01T00:00:04.793+01:00|W11|0.4|0.04|0.05|0.04|0.17;0001-01-01T00:00:04.793+01:00|W12|1.1|-1.13|0.17|-1.13|0.15"
6.00;3.08;0001-01-01T00:00:04.7650000+01:00;6.52;0.13;-0.89;14.5;-0.829;-4.935;-9.495;3.080;6.702;-9.399;100.562;-13.971;101.572;"0001-01-01T00:00:04.793+01:00|W1|1.0|0.09|0.08|0.09|0.99;0001-01-01T00:00:04.793+01:00|W2|0.4|-0.11|0.02|-0.11|0.35;0001-01-01T00:00:04.793+01:00|W3|0.9|0.49|0.02|0.49|0.66;0001-01-01T00:00:04.793+01:00|W4|1.3|0.33|0.09|0.33|1.19;0001-01-01T00:00:04.793+01:00|W5|1.0|0.60|0.20|0.60|0.84;0001-01-01T00:00:04.793+01:00|W6|0.8|-0.15|0.16|-0.15|0.65;0001-01-01T00:00:04.793+01:00|W7|0.9|0.21|0.12|0.21|0.89;0001-01-01T00:00:04.793+01:00|W8|1.3|0.59|0.15|0.59|1.21;0001-01-01T00:00:04.793+01:00|W9|0.5|0.19|0.06|0.19|0.32;0001-01-01T00:00:04.793+01:00|W10|0.5|0.38|0.01|0.38|0.24;0001-01-01T00:00:04.793+01:00|W11|0.4|0.04|0.05|0.04|0.17;0001-01-01T00:00:04.793+01:00|W12|1.1|-1.13|0.17|-1.13|0.15"
7.00;3.13;0001-01-01T00:00:04.8020000+01:00;7.55;0.15;-1.06;17.8;1.202;-3.705;-7.500;1.515;7.853;-10.833;100.209;-16.112;101.528;"0001-01-01T00:00:04.793+01:00|W1|1.0|0.09|0.08|0.09|0.99;0001-01-01T00:00:04.793+01:00|W2|0.4|-0.11|0.02|-0.11|0.35;0001-01-01T00:00:04.793+01:00|W3|0.9|0.49|0.02|0.49|0.66;0001-01-01T00:00:04.793+01:00|W4|1.3|0.33|0.09|0.33|1.19;0001-01-01T00:00:04.793+01:00|W5|1.0|0.60|0.20|0.60|0.84;0001-01-01T00:00:04.793+01:00|W6|0.8|-0.15|0.16|-0.15|0.65;0001-01-01T00:00:04.793+01:00|W7|0.9|0.21|0.12|0.21|0.89;0001-01-01T00:00:04.793+01:00|W8|1.3|0.59|0.15|0.59|1.21;0001-01-01T00:00:04.793+01:00|W9|0.5|0.19|0.06|0.19|0.32;0001-01-01T00:00:04.793+01:00|W10|0.5|0.38|0.01|0.38|0.24;0001-01-01T00:00:04.793+01:00|W11|0.4|0.04|0.05|0.04|0.17;0001-01-01T00:00:04.793+01:00|W12|1.1|-1.13|0.17|-1.13|0.15"
8.00;3.20;0001-01-01T00:00:04.8400000+01:00;8.58;0.16;-1.23;21.1;3.232;-2.477;-5.507;-0.049;9.004;-12.265;99.856;-18.251;101.533;"0001-01-01T00:00:04.793+01:00|W1|1.0|0.09|0.08|0.09|0.99;0001-01-01T00:00:04.793+01:00|W2|0.4|-0.11|0.02|-0.11|0.35;0001-01-01T00:00:04.793+01:00|W3|0.9|0.49|0.02|0.49|0.66;0001-01-01T00:00:04.793+01:00|W4|1.3|0.33|0.09|0.33|1.19;0001-01-01T00:00:04.793+01:00|W5|1.0|0.60|0.20|0.60|0.84;0001-01-01T00:00:04.793+01:00|W6|0.8|-0.15|0.16|-0.15|0.65;0001-01-01T00:00:04.793+01:00|W7|0.9|0.21|0.12|0.21|0.89;0001-01-01T00:00:04.793+01:00|W8|1.3|0.59|0.15|0.59|1.21;0001-01-01T00:00:04.793+01:00|W9|0.5|0.19|0.06|0.19|0.32;0001-01-01T00:00:04.793+01:00|W10|0.5|0.38|0.01|0.38|0.24;0001-01-01T00:00:04.793+01:00|W11|0.4|0.04|0.05|0.04|0.17;0001-01-01T00:00:04.793+01:00|W12|1.1|-1.13|0.17|-1.13|0.15"
