Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-4.29;NaN;0001-01-01T00:00:00.0000000+01:00;-37.28;0.00;11.26;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.093+01:00|W1|2.4|2.28|0.20|2.28|0.58;0001-01-01T00:00:00.093+01:00|W2|2.1|1.91|0.03|1.91|0.77;0001-01-01T00:00:00.093+01:00|W3|2.3|2.24|0.03|2.24|0.67;0001-01-01T00:00:00.093+01:00|W4|2.2|2.20|0.11|2.20|0.22;0001-01-01T00:00:00.093+01:00|W5|1.8|1.73|0.39|1.73|0.59;0001-01-01T00:00:00.093+01:00|W6|1.5|1.25|0.25|1.25|0.77;0001-01-01T00:00:00.093+01:00|W7|2.7|2.64|0.52|2.64|0.59;0001-01-01T00:00:00.093+01:00|W8|2.2|1.88|0.17|1.88|1.11;0001-01-01T00:00:00.093+01:00|W9|3.0|2.99|0.70|2.99|0.42;0001-01-01T00:00:00.093+01:00|W10|1.2|1.15|0.40|1.15|0.32;0001-01-01T00:00:00.093+01:00|W11|2.3|2.07|0.12|2.07|0.93;0001-01-01T00:00:00.093+01:00|W12|2.5|2.35|0.23|2.35|0.76"
0.00;2.93;0001-01-01T00:00:02.3780000+01:00;-0.03;0.00;0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.539;-19.845;99.538;"0001-01-01T00:00:02.342+01:00|W1|2.3|2.19|0.10|2.19|0.72;0001-01-01T00:00:02.342+01:00|W2|1.4|1.38|0.58|1.38|0.27;0001-01-01T00:00:02.342+01:00|W3|2.3|2.14|0.04|2.14|0.72;0001-01-01T00:00:02.342+01:00|W4|2.1|2.04|0.05|2.04|0.28;0001-01-01T00:00:02.342+01:00|W5|1.7|1.58|0.04|1.58|0.63;0001-01-01T00:00:02.342+01:00|W6|1.1|0.67|0.17|0.67|0.81;0001-01-01T00:00:02.342+01:00|W7|3.1|3.06|0.51|3.06|0.33;0001-01-01T00:00:02.342+01:00|W8|2.6|2.24|0.18|2.24|1.21;0001-01-01T00:00:02.342+01:00|W9|2.9|2.86|0.13|2.86|0.58;0001-01-01T00:00:02.342+01:00|W10|1.3|1.19|0.12|1.19|0.40;0001-01-01T00:00:02.342+01:00|W11|2.5|2.08|0.17|2.08|1.22;0001-01-01T00:00:02.342+01:00|W12|2.5|2.45|0.16|2.45|0.58"
1.00;3.00;0001-01-01T00:00:02.7880000+01:00;1.35;0.05;-0.09;6.2;-11.337;-8.845;-1.573;-5.693;2.681;-3.650;93.054;-13.194;93.991;"0001-01-01T00:00:02.843+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:02.843+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:02.843+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:02.843+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:02.843+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:02.843+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:02.843+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:02.843+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:02.843+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:02.843+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:02.843+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:02.843+01:00|W12|2.4|2.35|0.02|2.35|0.54"
2.00;3.02;0001-01-01T00:00:02.8280000+01:00;2.40;0.06;-0.22;11.0;-10.460;-5.464;0.255;-7.123;5.139;-5.959;93.495;-10.743;94.119;"0001-01-01T00:00:02.843+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:02.843+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:02.843+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:02.843+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:02.843+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:02.843+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:02.843+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:02.843+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:02.843+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:02.843+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:02.843+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:02.843+01:00|W12|2.4|2.35|0.02|2.35|0.54"
3.00;3.05;0001-01-01T00:00:02.8680000+01:00;3.44;0.08;-0.34;16.6;-7.839;-1.124;1.059;-6.190;7.972;-8.684;94.087;-10.584;94.689;"0001-01-01T00:00:02.843+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:02.843+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:02.843+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:02.843+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:02.843+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:02.843+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:02.843+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:02.843+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:02.843+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:02.843+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:02.843+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:02.843+01:00|W12|2.4|2.35|0.02|2.35|0.54"
4.00;3.10;0001-01-01T00:00:02.9080000+01:00;4.47;0.09;-0.47;22.4;-3.588;3.896;-0.555;-3.240;10.853;-11.636;93.961;-11.729;94.700;"0001-01-01T00:00:02.843+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:02.843+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:02.843+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:02.843+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:02.843+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:02.843+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:02.843+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:02.843+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:02.843+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:02.843+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:02.843+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:02.843+01:00|W12|2.4|2.35|0.02|2.35|0.54"
5.00;3.16;0001-01-01T00:00:02.9470000+01:00;5.51;0.11;-0.60;28.2;0.662;8.915;-2.168;-0.291;13.734;-14.588;93.836;-12.874;94.725;"0001-01-01T00:00:02.843+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:02.843+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:02.843+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:02.843+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:02.843+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:02.843+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:02.843+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:02.843+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:02.843+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:02.843+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:02.843+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:02.843+01:00|W12|2.4|2.35|0.02|2.35|0.54"
6.00;3.23;0001-01-01T00:00:02.9870000+01:00;6.55;0.12;-0.74;32.7;5.773;12.538;-2.959;-1.376;15.871;-17.255;93.206;-14.007;94.261;"0001-01-01T00:00:03.092+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:03.092+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:03.092+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:03.092+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:03.092+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:03.092+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:03.092+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:03.092+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:03.092+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:03.092+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:03.092+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:03.092+01:00|W12|2.4|2.35|0.02|2.35|0.54"
7.00;3.29;0001-01-01T00:00:03.0270000+01:00;7.58;0.13;-0.90;35.9;9.789;15.152;-4.227;-3.382;17.231;-19.595;93.376;-15.004;94.578;"0001-01-01T00:00:03.092+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:03.092+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:03.092+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:03.092+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:03.092+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:03.092+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:03.092+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:03.092+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:03.092+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:03.092+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:03.092+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:03.092+01:00|W12|2.4|2.35|0.02|2.35|0.54"
8.00;3.37;0001-01-01T00:00:03.0670000+01:00;8.61;0.14;-1.07;38.2;12.798;17.119;-2.344;-7.277;18.026;-21.605;93.339;-15.395;94.604;"0001-01-01T00:00:03.092+01:00|W1|2.2|2.16|0.04|2.16|0.24;0001-01-01T00:00:03.092+01:00|W2|1.4|1.39|0.51|1.39|0.22;0001-01-01T00:00:03.092+01:00|W3|2.2|2.09|0.07|2.09|0.74;0001-01-01T00:00:03.092+01:00|W4|2.1|2.02|0.03|2.02|0.43;0001-01-01T00:00:03.092+01:00|W5|1.6|1.54|0.09|1.54|0.03;0001-01-01T00:00:03.092+01:00|W6|1.3|0.75|0.05|0.75|1.07;0001-01-01T00:00:03.092+01:00|W7|3.0|2.94|0.23|2.94|0.36;0001-01-01T00:00:03.092+01:00|W8|2.6|2.25|0.10|2.25|1.13;0001-01-01T00:00:03.092+01:00|W9|2.8|2.74|0.05|2.74|0.50;0001-01-01T00:00:03.092+01:00|W10|1.2|1.23|0.10|1.23|0.21;0001-01-01T00:00:03.092+01:00|W11|2.6|2.14|0.29|2.14|1.39;0001-01-01T00:00:03.092+01:00|W12|2.4|2.35|0.02|2.35|0.54"
