Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-66.81;NaN;0001-01-01T00:00:00.1170000+01:00;-60.75;0.00;26.61;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.0|1.02|0.01|1.02|0.13;0001-01-01T00:00:00.000+01:00|W2|1.5|1.41|0.23|1.41|0.05;0001-01-01T00:00:00.000+01:00|W3|1.0|1.00|0.10|1.00|0.28;0001-01-01T00:00:00.000+01:00|W4|1.3|1.16|0.12|1.16|0.52;0001-01-01T00:00:00.000+01:00|W5|1.2|1.23|0.15|1.23|0.01;0001-01-01T00:00:00.000+01:00|W6|0.7|0.24|0.24|0.24|0.66;0001-01-01T00:00:00.000+01:00|W7|1.1|0.96|0.11|0.96|0.40;0001-01-01T00:00:00.000+01:00|W8|1.2|1.04|0.11|1.04|0.46;0001-01-01T00:00:00.000+01:00|W9|1.0|0.74|0.06|0.74|0.70;0001-01-01T00:00:00.000+01:00|W10|1.0|0.98|0.08|0.98|0.18;0001-01-01T00:00:00.000+01:00|W11|1.2|0.45|0.14|0.45|0.48;0001-01-01T00:00:00.000+01:00|W12|0.3|-0.14|0.04|-0.14|0.03"
0.00;2.93;0001-01-01T00:00:02.5780000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;96.335;-19.600;98.308;"0001-01-01T00:00:02.499+01:00|W1|1.1|1.00|0.01|1.00|0.28;0001-01-01T00:00:02.499+01:00|W2|1.3|1.17|0.27|1.17|0.20;0001-01-01T00:00:02.499+01:00|W3|0.9|0.79|0.06|0.79|0.06;0001-01-01T00:00:02.499+01:00|W4|1.5|1.43|0.12|1.43|0.23;0001-01-01T00:00:02.499+01:00|W5|1.2|1.13|0.10|1.13|0.22;0001-01-01T00:00:02.499+01:00|W6|0.8|0.41|0.07|0.41|0.70;0001-01-01T00:00:02.499+01:00|W7|1.1|1.02|0.07|1.02|0.33;0001-01-01T00:00:02.499+01:00|W8|1.2|1.00|0.06|1.00|0.54;0001-01-01T00:00:02.499+01:00|W9|0.8|0.69|0.18|0.69|0.41;0001-01-01T00:00:02.499+01:00|W10|1.0|1.01|0.01|1.01|0.00;0001-01-01T00:00:02.499+01:00|W11|1.0|0.58|0.03|0.58|0.83;0001-01-01T00:00:02.499+01:00|W12|0.3|-0.23|0.08|-0.23|0.02"
1.00;2.91;0001-01-01T00:00:02.7380000+01:00;1.30;0.01;-0.17;2.8;-10.698;-10.218;-5.783;1.907;1.433;-1.427;96.435;-10.847;97.043;"0001-01-01T00:00:02.749+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:02.749+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:02.749+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:02.749+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:02.749+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:02.749+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:02.749+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:02.749+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:02.749+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:02.749+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:02.749+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:02.749+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
2.00;2.94;0001-01-01T00:00:02.7990000+01:00;2.38;0.01;-0.29;4.9;-9.122;-7.963;-8.109;2.602;2.511;-2.431;97.821;-9.552;98.287;"0001-01-01T00:00:02.749+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:02.749+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:02.749+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:02.749+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:02.749+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:02.749+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:02.749+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:02.749+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:02.749+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:02.749+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:02.749+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:02.749+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
3.00;2.99;0001-01-01T00:00:02.8370000+01:00;3.43;0.02;-0.40;7.1;-6.314;-4.618;-8.554;2.817;3.725;-3.448;98.568;-10.430;99.119;"0001-01-01T00:00:02.749+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:02.749+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:02.749+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:02.749+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:02.749+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:02.749+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:02.749+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:02.749+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:02.749+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:02.749+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:02.749+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:02.749+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
4.00;3.05;0001-01-01T00:00:02.8750000+01:00;4.47;0.02;-0.52;9.7;-2.539;-0.478;-7.988;2.843;5.135;-4.565;98.464;-11.762;99.166;"0001-01-01T00:00:02.749+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:02.749+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:02.749+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:02.749+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:02.749+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:02.749+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:02.749+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:02.749+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:02.749+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:02.749+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:02.749+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:02.749+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
5.00;3.13;0001-01-01T00:00:02.9130000+01:00;5.51;0.03;-0.63;12.2;1.237;3.664;-7.422;2.868;6.546;-5.682;98.361;-13.093;99.230;"0001-01-01T00:00:03.004+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:03.004+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:03.004+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:03.004+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:03.004+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:03.004+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:03.004+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:03.004+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:03.004+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:03.004+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:03.004+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:03.004+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
6.00;3.20;0001-01-01T00:00:02.9510000+01:00;6.54;0.04;-0.77;15.0;4.383;6.605;-5.175;1.591;7.976;-7.059;97.291;-12.700;98.118;"0001-01-01T00:00:03.004+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:03.004+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:03.004+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:03.004+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:03.004+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:03.004+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:03.004+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:03.004+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:03.004+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:03.004+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:03.004+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:03.004+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
7.00;3.28;0001-01-01T00:00:02.9900000+01:00;7.58;0.04;-0.92;17.4;6.698;8.716;-2.655;-0.583;9.155;-8.390;96.799;-13.361;97.718;"0001-01-01T00:00:03.004+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:03.004+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:03.004+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:03.004+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:03.004+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:03.004+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:03.004+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:03.004+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:03.004+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:03.004+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:03.004+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:03.004+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
8.00;3.35;0001-01-01T00:00:03.0280000+01:00;8.61;0.04;-1.08;19.5;8.489;10.346;-0.079;-3.271;10.158;-9.667;96.778;-14.876;97.915;"0001-01-01T00:00:03.004+01:00|W1|1.3|1.12|0.22|1.12|0.45;0001-01-01T00:00:03.004+01:00|W2|1.3|1.19|0.24|1.19|0.25;0001-01-01T00:00:03.004+01:00|W3|0.9|0.86|0.00|0.86|0.10;0001-01-01T00:00:03.004+01:00|W4|1.4|1.37|0.06|1.37|0.23;0001-01-01T00:00:03.004+01:00|W5|1.3|1.28|0.24|1.28|0.35;0001-01-01T00:00:03.004+01:00|W6|0.8|0.41|0.06|0.41|0.68;0001-01-01T00:00:03.004+01:00|W7|1.1|0.99|0.03|0.99|0.32;0001-01-01T00:00:03.004+01:00|W8|1.2|1.03|0.04|1.03|0.54;0001-01-01T00:00:03.004+01:00|W9|0.8|0.68|0.15|0.68|0.41;0001-01-01T00:00:03.004+01:00|W10|1.0|0.96|0.06|0.96|0.03;0001-01-01T00:00:03.004+01:00|W11|1.1|0.63|0.00|0.63|0.82;0001-01-01T00:00:03.004+01:00|W12|0.4|-0.22|0.09|-0.22|0.00"
