Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.45;NaN;0001-01-01T00:00:00.0820000+01:00;-81.30;0.00;43.01;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.4|1.27|0.22|1.27|0.20;0001-01-01T00:00:00.000+01:00|W2|0.5|0.46|0.15|0.46|0.08;0001-01-01T00:00:00.000+01:00|W3|1.1|1.11|0.14|1.11|0.27;0001-01-01T00:00:00.000+01:00|W4|1.9|1.87|0.22|1.87|0.07;0001-01-01T00:00:00.000+01:00|W5|1.4|1.17|0.02|1.17|0.74;0001-01-01T00:00:00.000+01:00|W6|1.7|1.56|0.13|1.56|0.62;0001-01-01T00:00:00.000+01:00|W7|1.7|1.64|0.18|1.64|0.08;0001-01-01T00:00:00.000+01:00|W8|1.4|1.38|0.27|1.38|0.22;0001-01-01T00:00:00.000+01:00|W9|1.5|1.45|0.21|1.45|0.39;0001-01-01T00:00:00.000+01:00|W10|2.7|2.65|0.25|2.65|0.29;0001-01-01T00:00:00.000+01:00|W11|1.5|1.31|0.35|1.31|0.61;0001-01-01T00:00:00.000+01:00|W12|1.6|1.43|0.14|1.43|0.63"
0.00;2.93;0001-01-01T00:00:04.2480000+01:00;0.02;0.00;-0.00;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;93.457;-19.014;95.372;"0001-01-01T00:00:04.256+01:00|W1|1.0|0.78|0.26|0.78|0.11;0001-01-01T00:00:04.256+01:00|W2|0.7|0.61|0.11|0.61|0.30;0001-01-01T00:00:04.256+01:00|W3|1.3|1.22|0.09|1.22|0.08;0001-01-01T00:00:04.256+01:00|W4|2.0|1.75|0.04|1.75|0.75;0001-01-01T00:00:04.256+01:00|W5|2.1|2.02|0.32|2.02|0.72;0001-01-01T00:00:04.256+01:00|W6|1.6|1.47|0.04|1.47|0.54;0001-01-01T00:00:04.256+01:00|W7|1.8|1.71|0.11|1.71|0.35;0001-01-01T00:00:04.256+01:00|W8|1.4|1.37|0.05|1.37|0.05;0001-01-01T00:00:04.256+01:00|W9|1.6|1.53|0.07|1.53|0.55;0001-01-01T00:00:04.256+01:00|W10|2.4|2.39|0.16|2.39|0.15;0001-01-01T00:00:04.256+01:00|W11|1.9|1.57|0.21|1.57|1.14;0001-01-01T00:00:04.256+01:00|W12|1.3|1.21|0.10|1.21|0.48"
1.00;2.95;0001-01-01T00:00:04.4370000+01:00;1.35;0.00;-0.14;3.2;-9.114;-9.426;1.226;1.500;2.075;-1.198;92.181;-10.276;92.752;"0001-01-01T00:00:04.497+01:00|W1|1.0|0.80|0.25|0.80|0.10;0001-01-01T00:00:04.497+01:00|W2|0.6|0.59|0.05|0.59|0.24;0001-01-01T00:00:04.497+01:00|W3|1.3|1.24|0.14|1.24|0.16;0001-01-01T00:00:04.497+01:00|W4|2.1|1.94|0.13|1.94|0.52;0001-01-01T00:00:04.497+01:00|W5|2.1|2.03|0.29|2.03|0.69;0001-01-01T00:00:04.497+01:00|W6|1.6|1.48|0.04|1.48|0.52;0001-01-01T00:00:04.497+01:00|W7|1.7|1.67|0.07|1.67|0.33;0001-01-01T00:00:04.497+01:00|W8|1.4|1.35|0.04|1.35|0.06;0001-01-01T00:00:04.497+01:00|W9|1.6|1.53|0.06|1.53|0.56;0001-01-01T00:00:04.497+01:00|W10|2.5|2.45|0.10|2.45|0.10;0001-01-01T00:00:04.497+01:00|W11|1.8|1.52|0.10|1.52|1.05;0001-01-01T00:00:04.497+01:00|W12|1.2|1.14|0.15|1.14|0.47"
2.00;2.98;0001-01-01T00:00:04.4770000+01:00;2.39;0.00;-0.25;6.4;-6.734;-7.550;0.765;1.534;3.605;-2.888;93.629;-10.185;94.181;"0001-01-01T00:00:04.497+01:00|W1|1.0|0.80|0.25|0.80|0.10;0001-01-01T00:00:04.497+01:00|W2|0.6|0.59|0.05|0.59|0.24;0001-01-01T00:00:04.497+01:00|W3|1.3|1.24|0.14|1.24|0.16;0001-01-01T00:00:04.497+01:00|W4|2.1|1.94|0.13|1.94|0.52;0001-01-01T00:00:04.497+01:00|W5|2.1|2.03|0.29|2.03|0.69;0001-01-01T00:00:04.497+01:00|W6|1.6|1.48|0.04|1.48|0.52;0001-01-01T00:00:04.497+01:00|W7|1.7|1.67|0.07|1.67|0.33;0001-01-01T00:00:04.497+01:00|W8|1.4|1.35|0.04|1.35|0.06;0001-01-01T00:00:04.497+01:00|W9|1.6|1.53|0.06|1.53|0.56;0001-01-01T00:00:04.497+01:00|W10|2.5|2.45|0.10|2.45|0.10;0001-01-01T00:00:04.497+01:00|W11|1.8|1.52|0.10|1.52|1.05;0001-01-01T00:00:04.497+01:00|W12|1.2|1.14|0.15|1.14|0.47"
3.00;3.01;0001-01-01T00:00:04.5160000+01:00;3.43;-0.00;-0.38;9.0;-3.994;-3.991;0.237;6.967;5.748;-5.296;94.023;-12.704;94.885;"0001-01-01T00:00:04.497+01:00|W1|1.0|0.80|0.25|0.80|0.10;0001-01-01T00:00:04.497+01:00|W2|0.6|0.59|0.05|0.59|0.24;0001-01-01T00:00:04.497+01:00|W3|1.3|1.24|0.14|1.24|0.16;0001-01-01T00:00:04.497+01:00|W4|2.1|1.94|0.13|1.94|0.52;0001-01-01T00:00:04.497+01:00|W5|2.1|2.03|0.29|2.03|0.69;0001-01-01T00:00:04.497+01:00|W6|1.6|1.48|0.04|1.48|0.52;0001-01-01T00:00:04.497+01:00|W7|1.7|1.67|0.07|1.67|0.33;0001-01-01T00:00:04.497+01:00|W8|1.4|1.35|0.04|1.35|0.06;0001-01-01T00:00:04.497+01:00|W9|1.6|1.53|0.06|1.53|0.56;0001-01-01T00:00:04.497+01:00|W10|2.5|2.45|0.10|2.45|0.10;0001-01-01T00:00:04.497+01:00|W11|1.8|1.52|0.10|1.52|1.05;0001-01-01T00:00:04.497+01:00|W12|1.2|1.14|0.15|1.14|0.47"
4.00;3.04;0001-01-01T00:00:04.5550000+01:00;4.47;-0.01;-0.53;11.7;-1.240;-1.326;-0.295;7.841;7.940;-8.006;94.525;-14.175;95.598;"0001-01-01T00:00:04.497+01:00|W1|1.0|0.80|0.25|0.80|0.10;0001-01-01T00:00:04.497+01:00|W2|0.6|0.59|0.05|0.59|0.24;0001-01-01T00:00:04.497+01:00|W3|1.3|1.24|0.14|1.24|0.16;0001-01-01T00:00:04.497+01:00|W4|2.1|1.94|0.13|1.94|0.52;0001-01-01T00:00:04.497+01:00|W5|2.1|2.03|0.29|2.03|0.69;0001-01-01T00:00:04.497+01:00|W6|1.6|1.48|0.04|1.48|0.52;0001-01-01T00:00:04.497+01:00|W7|1.7|1.67|0.07|1.67|0.33;0001-01-01T00:00:04.497+01:00|W8|1.4|1.35|0.04|1.35|0.06;0001-01-01T00:00:04.497+01:00|W9|1.6|1.53|0.06|1.53|0.56;0001-01-01T00:00:04.497+01:00|W10|2.5|2.45|0.10|2.45|0.10;0001-01-01T00:00:04.497+01:00|W11|1.8|1.52|0.10|1.52|1.05;0001-01-01T00:00:04.497+01:00|W12|1.2|1.14|0.15|1.14|0.47"
5.00;3.09;0001-01-01T00:00:04.5950000+01:00;5.50;-0.01;-0.68;16.0;1.563;0.531;-0.836;5.939;10.171;-10.514;95.035;-14.844;96.191;"0001-01-01T00:00:04.497+01:00|W1|1.0|0.80|0.25|0.80|0.10;0001-01-01T00:00:04.497+01:00|W2|0.6|0.59|0.05|0.59|0.24;0001-01-01T00:00:04.497+01:00|W3|1.3|1.24|0.14|1.24|0.16;0001-01-01T00:00:04.497+01:00|W4|2.1|1.94|0.13|1.94|0.52;0001-01-01T00:00:04.497+01:00|W5|2.1|2.03|0.29|2.03|0.69;0001-01-01T00:00:04.497+01:00|W6|1.6|1.48|0.04|1.48|0.52;0001-01-01T00:00:04.497+01:00|W7|1.7|1.67|0.07|1.67|0.33;0001-01-01T00:00:04.497+01:00|W8|1.4|1.35|0.04|1.35|0.06;0001-01-01T00:00:04.497+01:00|W9|1.6|1.53|0.06|1.53|0.56;0001-01-01T00:00:04.497+01:00|W10|2.5|2.45|0.10|2.45|0.10;0001-01-01T00:00:04.497+01:00|W11|1.8|1.52|0.10|1.52|1.05;0001-01-01T00:00:04.497+01:00|W12|1.2|1.14|0.15|1.14|0.47"
6.00;3.15;0001-01-01T00:00:04.6360000+01:00;6.53;0.01;-0.82;22.3;4.345;2.055;-1.099;4.594;12.421;-12.361;95.389;-15.699;96.686;"0001-01-01T00:00:04.752+01:00|W1|1.0|0.87|0.21|0.87|0.11;0001-01-01T00:00:04.752+01:00|W2|0.6|0.57|0.00|0.57|0.16;0001-01-01T00:00:04.752+01:00|W3|1.4|1.26|0.20|1.26|0.15;0001-01-01T00:00:04.752+01:00|W4|2.1|1.95|0.10|1.95|0.35;0001-01-01T00:00:04.752+01:00|W5|2.3|2.09|0.33|2.09|0.87;0001-01-01T00:00:04.752+01:00|W6|1.6|1.51|0.01|1.51|0.56;0001-01-01T00:00:04.752+01:00|W7|1.7|1.61|0.02|1.61|0.40;0001-01-01T00:00:04.752+01:00|W8|1.4|1.37|0.04|1.37|0.02;0001-01-01T00:00:04.752+01:00|W9|1.7|1.56|0.08|1.56|0.57;0001-01-01T00:00:04.752+01:00|W10|2.4|2.39|0.15|2.39|0.15;0001-01-01T00:00:04.752+01:00|W11|1.8|1.47|0.03|1.47|1.01;0001-01-01T00:00:04.752+01:00|W12|1.2|1.13|0.14|1.13|0.48"
7.00;3.20;0001-01-01T00:00:04.6750000+01:00;7.56;0.03;-0.99;24.0;6.184;3.503;0.602;3.315;14.154;-14.117;96.303;-17.852;97.959;"0001-01-01T00:00:04.752+01:00|W1|1.0|0.87|0.21|0.87|0.11;0001-01-01T00:00:04.752+01:00|W2|0.6|0.57|0.00|0.57|0.16;0001-01-01T00:00:04.752+01:00|W3|1.4|1.26|0.20|1.26|0.15;0001-01-01T00:00:04.752+01:00|W4|2.1|1.95|0.10|1.95|0.35;0001-01-01T00:00:04.752+01:00|W5|2.3|2.09|0.33|2.09|0.87;0001-01-01T00:00:04.752+01:00|W6|1.6|1.51|0.01|1.51|0.56;0001-01-01T00:00:04.752+01:00|W7|1.7|1.61|0.02|1.61|0.40;0001-01-01T00:00:04.752+01:00|W8|1.4|1.37|0.04|1.37|0.02;0001-01-01T00:00:04.752+01:00|W9|1.7|1.56|0.08|1.56|0.57;0001-01-01T00:00:04.752+01:00|W10|2.4|2.39|0.15|2.39|0.15;0001-01-01T00:00:04.752+01:00|W11|1.8|1.47|0.03|1.47|1.01;0001-01-01T00:00:04.752+01:00|W12|1.2|1.13|0.14|1.13|0.48"
8.00;3.23;0001-01-01T00:00:04.7140000+01:00;8.58;0.01;-1.20;28.0;7.552;4.922;2.275;2.062;15.368;-15.838;95.897;-18.691;97.708;"0001-01-01T00:00:04.752+01:00|W1|1.0|0.87|0.21|0.87|0.11;0001-01-01T00:00:04.752+01:00|W2|0.6|0.57|0.00|0.57|0.16;0001-01-01T00:00:04.752+01:00|W3|1.4|1.26|0.20|1.26|0.15;0001-01-01T00:00:04.752+01:00|W4|2.1|1.95|0.10|1.95|0.35;0001-01-01T00:00:04.752+01:00|W5|2.3|2.09|0.33|2.09|0.87;0001-01-01T00:00:04.752+01:00|W6|1.6|1.51|0.01|1.51|0.56;0001-01-01T00:00:04.752+01:00|W7|1.7|1.61|0.02|1.61|0.40;0001-01-01T00:00:04.752+01:00|W8|1.4|1.37|0.04|1.37|0.02;0001-01-01T00:00:04.752+01:00|W9|1.7|1.56|0.08|1.56|0.57;0001-01-01T00:00:04.752+01:00|W10|2.4|2.39|0.15|2.39|0.15;0001-01-01T00:00:04.752+01:00|W11|1.8|1.47|0.03|1.47|1.01;0001-01-01T00:00:04.752+01:00|W12|1.2|1.13|0.14|1.13|0.48"
