Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-92.27,,0.0,-80.31,0.0,42.22,,,,,,,,0.0,0.0,0.0,1.5,1.4,0.26,1.4,0.08,1.6,1.45,0.11,1.45,0.33,1.2,1.16,0.08,1.16,0.07,1.3,1.23,0.22,1.23,0.21,1.6,1.53,0.21,1.53,0.12,1.8,1.45,0.05,1.45,1.07,2.2,2.13,0.05,2.13,0.34,2.6,2.58,0.19,2.58,0.31,2.3,2.22,0.24,2.22,0.76,1.8,1.77,0.09,1.77,0.3,2.1,0.9,0.27,0.9,1.88,1.4,1.31,0.15,1.31,0.18
0.0,2.93,4.135,0.01,0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.056,-19.543,98.024,1.6,1.42,0.07,1.42,0.61,1.5,1.41,0.09,1.41,0.18,1.7,1.51,0.4,1.51,0.43,1.7,1.71,0.07,1.71,0.01,1.4,1.28,0.0,1.28,0.52,2.6,2.44,0.2,2.44,0.87,1.8,1.66,0.21,1.66,0.71,3.0,2.96,0.29,2.96,0.33,2.1,1.89,0.29,1.89,0.8,1.2,1.13,0.43,1.13,0.13,2.1,0.97,0.07,0.97,1.88,1.4,1.19,0.13,1.19,0.04
1.0,2.92,4.264,1.23,-0.01,-0.16,1.5,-8.217,-9.361,3.053,1.294,0.612,-0.929,96.065,-14.128,97.1,1.6,1.42,0.07,1.42,0.61,1.5,1.43,0.06,1.43,0.19,1.8,1.65,0.47,1.65,0.41,1.7,1.71,0.07,1.71,0.01,1.4,1.27,0.03,1.27,0.57,2.6,2.44,0.2,2.44,0.87,1.9,1.71,0.12,1.71,0.78,3.0,2.96,0.29,2.96,0.33,2.1,1.89,0.29,1.89,0.8,1.2,1.13,0.43,1.13,0.13,2.1,0.97,0.07,0.97,1.88,1.4,1.19,0.13,1.19,0.04
2.0,2.93,4.362,2.38,-0.02,-0.3,3.1,-4.056,-6.269,5.158,2.286,1.21,-1.866,96.299,-10.486,96.873,1.6,1.42,0.07,1.42,0.61,1.5,1.43,0.06,1.43,0.19,1.8,1.65,0.47,1.65,0.41,1.7,1.71,0.07,1.71,0.01,1.4,1.27,0.03,1.27,0.57,2.6,2.44,0.2,2.44,0.87,1.9,1.71,0.12,1.71,0.78,3.0,2.96,0.29,2.96,0.33,2.1,1.89,0.29,1.89,0.8,1.2,1.13,0.43,1.13,0.13,2.1,0.97,0.07,0.97,1.88,1.4,1.19,0.13,1.19,0.04
3.0,2.96,4.401,3.42,-0.03,-0.43,4.6,1.818,-1.27,5.426,2.7,1.806,-2.832,96.884,-10.357,97.441,1.6,1.42,0.07,1.42,0.61,1.5,1.43,0.06,1.43,0.19,1.8,1.65,0.47,1.65,0.41,1.7,1.71,0.07,1.71,0.01,1.4,1.27,0.03,1.27,0.57,2.6,2.44,0.2,2.44,0.87,1.9,1.71,0.12,1.71,0.78,3.0,2.96,0.29,2.96,0.33,2.1,1.89,0.29,1.89,0.8,1.2,1.13,0.43,1.13,0.13,2.1,0.97,0.07,0.97,1.88,1.4,1.19,0.13,1.19,0.04
4.0,3.01,4.44,4.46,-0.04,-0.55,6.9,8.295,5.372,5.257,3.138,2.913,-4.09,95.847,-12.557,96.677,1.6,1.48,0.04,1.48,0.37,1.5,1.42,0.04,1.42,0.22,1.8,1.71,0.47,1.71,0.38,1.8,1.82,0.14,1.82,0.08,1.8,1.76,0.33,1.76,0.44,2.7,2.45,0.21,2.45,1.09,2.0,1.86,0.04,1.86,0.81,3.1,3.11,0.39,3.11,0.3,2.2,2.08,0.08,2.08,0.82,0.9,0.94,0.56,0.94,0.09,2.1,0.96,0.1,0.96,1.91,1.4,1.16,0.18,1.16,0.08
5.0,3.06,4.479,5.49,-0.05,-0.7,9.8,13.529,10.922,3.438,-0.202,4.479,-5.58,95.009,-13.868,96.024,1.6,1.48,0.04,1.48,0.37,1.5,1.42,0.04,1.42,0.22,1.8,1.71,0.47,1.71,0.38,1.8,1.82,0.14,1.82,0.08,1.8,1.76,0.33,1.76,0.44,2.7,2.45,0.21,2.45,1.09,2.0,1.86,0.04,1.86,0.81,3.1,3.11,0.39,3.11,0.3,2.2,2.08,0.08,2.08,0.82,0.9,0.94,0.56,0.94,0.09,2.1,0.96,0.1,0.96,1.91,1.4,1.16,0.18,1.16,0.08
6.0,3.12,4.518,6.53,-0.06,-0.85,12.9,17.715,15.579,4.258,-3.477,6.227,-7.262,94.67,-15.149,95.88,1.6,1.48,0.04,1.48,0.37,1.5,1.42,0.04,1.42,0.22,1.8,1.71,0.47,1.71,0.38,1.8,1.82,0.14,1.82,0.08,1.8,1.76,0.33,1.76,0.44,2.7,2.45,0.21,2.45,1.09,2.0,1.86,0.04,1.86,0.81,3.1,3.11,0.39,3.11,0.3,2.2,2.08,0.08,2.08,0.82,0.9,0.94,0.56,0.94,0.09,2.1,0.96,0.1,0.96,1.91,1.4,1.16,0.18,1.16,0.08
7.0,3.18,4.557,7.56,-0.07,-1.01,16.2,20.484,18.923,7.838,-5.771,8.106,-9.093,94.75,-16.558,96.19,1.6,1.48,0.04,1.48,0.37,1.5,1.42,0.04,1.42,0.22,1.8,1.71,0.47,1.71,0.38,1.8,1.82,0.14,1.82,0.08,1.8,1.76,0.33,1.76,0.44,2.7,2.45,0.21,2.45,1.09,2.0,1.86,0.04,1.86,0.81,3.1,3.11,0.39,3.11,0.3,2.2,2.08,0.08,2.08,0.82,0.9,0.94,0.56,0.94,0.09,2.1,0.96,0.1,0.96,1.91,1.4,1.16,0.18,1.16,0.08
8.0,3.22,4.596,8.58,-0.08,-1.21,20.0,20.554,19.529,9.191,-9.369,10.328,-11.008,94.658,-17.464,96.259,1.6,1.48,0.04,1.48,0.37,1.5,1.42,0.04,1.42,0.22,1.8,1.71,0.47,1.71,0.38,1.8,1.82,0.14,1.82,0.08,1.8,1.76,0.33,1.76,0.44,2.7,2.45,0.21,2.45,1.09,2.0,1.86,0.04,1.86,0.81,3.1,3.11,0.39,3.11,0.3,2.2,2.08,0.08,2.08,0.82,0.9,0.94,0.56,0.94,0.09,2.1,0.96,0.1,0.96,1.91,1.4,1.16,0.18,1.16,0.08
