Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-6.46,,0.113,-14.13,0.0,2.95,,,,,,,,0.0,0.0,0.0,1.6,1.49,0.09,1.49,0.27,0.7,0.44,0.02,0.44,0.48,2.1,2.01,0.27,2.01,0.11,1.8,1.44,0.05,1.44,1.03,1.4,0.91,0.04,0.91,0.96,1.4,1.31,0.09,1.31,0.33,2.0,1.88,0.12,1.88,0.28,1.9,1.55,0.85,1.55,1.02,1.5,1.37,0.39,1.37,0.57,1.5,1.3,0.48,1.3,0.82,1.2,1.08,0.14,1.08,0.42,1.5,1.35,0.08,1.35,0.56
0.0,2.93,2.396,0.08,0.0,-0.02,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.097,-19.755,99.086,1.9,1.84,0.26,1.84,0.36,0.8,0.53,0.12,0.53,0.61,2.4,2.39,0.2,2.39,0.34,1.7,1.51,0.18,1.51,0.72,1.5,1.06,0.18,1.06,0.96,1.9,1.86,0.27,1.86,0.3,2.2,2.11,0.13,2.11,0.58,1.7,1.15,0.23,1.15,1.09,1.3,1.24,0.25,1.24,0.24,1.9,1.29,0.14,1.29,1.25,1.4,1.32,0.18,1.32,0.45,1.3,1.18,0.12,1.18,0.6
1.0,2.91,2.75,1.34,0.02,-0.18,3.2,-10.564,-10.358,-3.383,1.625,1.365,-1.92,96.452,-10.515,97.024,2.2,2.11,0.53,2.11,0.47,0.8,0.53,0.12,0.53,0.61,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.97,0.04,0.97,0.83,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.3,1.29,0.19,1.29,0.2,1.9,1.41,0.22,1.41,1.22,1.4,1.35,0.19,1.35,0.47,1.3,1.1,0.18,1.1,0.61
2.0,2.95,2.799,2.38,0.02,-0.29,5.3,-6.919,-6.802,-4.471,0.347,2.514,-2.815,96.207,-10.11,96.736,2.2,2.11,0.53,2.11,0.47,0.8,0.53,0.12,0.53,0.61,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.97,0.04,0.97,0.83,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.3,1.29,0.19,1.29,0.2,1.9,1.41,0.22,1.41,1.22,1.4,1.35,0.19,1.35,0.47,1.3,1.1,0.18,1.1,0.61
3.0,3.0,2.839,3.43,0.02,-0.39,7.3,-3.181,-3.163,-5.49,-1.024,3.66,-3.68,95.972,-9.977,96.49,2.2,2.11,0.53,2.11,0.47,0.8,0.53,0.12,0.53,0.61,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.97,0.04,0.97,0.83,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.3,1.29,0.19,1.29,0.2,1.9,1.41,0.22,1.41,1.22,1.4,1.35,0.19,1.35,0.47,1.3,1.1,0.18,1.1,0.61
4.0,3.06,2.878,4.47,0.02,-0.51,9.6,0.966,0.917,-6.066,-0.08,4.891,-4.752,96.254,-10.97,96.877,2.2,2.11,0.53,2.11,0.47,0.8,0.55,0.12,0.55,0.6,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.9,0.02,0.9,0.88,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.4,1.34,0.12,1.34,0.2,1.9,1.41,0.22,1.41,1.22,1.5,1.39,0.22,1.39,0.48,1.3,1.1,0.18,1.1,0.61
5.0,3.12,2.917,5.5,0.02,-0.65,12.4,5.295,5.171,-5.683,3.175,6.288,-6.146,96.878,-13.066,97.755,2.2,2.11,0.53,2.11,0.47,0.8,0.55,0.12,0.55,0.6,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.9,0.02,0.9,0.88,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.4,1.34,0.12,1.34,0.2,1.9,1.41,0.22,1.41,1.22,1.5,1.39,0.22,1.39,0.48,1.3,1.1,0.18,1.1,0.61
6.0,3.18,2.956,6.54,0.02,-0.79,15.7,7.848,7.381,-3.252,2.949,7.995,-7.853,95.813,-13.359,96.74,2.2,2.11,0.53,2.11,0.47,0.8,0.55,0.12,0.55,0.6,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.9,0.02,0.9,0.88,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.4,1.34,0.12,1.34,0.2,1.9,1.41,0.22,1.41,1.22,1.5,1.39,0.22,1.39,0.48,1.3,1.1,0.18,1.1,0.61
7.0,3.25,2.995,7.57,0.01,-0.95,18.9,9.936,9.14,-3.169,0.746,9.51,-9.685,95.354,-14.297,96.421,2.2,2.11,0.53,2.11,0.47,0.8,0.55,0.12,0.55,0.6,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.9,0.02,0.9,0.88,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.4,1.34,0.12,1.34,0.2,1.9,1.41,0.22,1.41,1.22,1.5,1.39,0.22,1.39,0.48,1.3,1.1,0.18,1.1,0.61
8.0,3.33,3.034,8.6,0.01,-1.11,22.0,11.943,10.822,-3.473,-1.78,10.99,-11.534,94.997,-15.339,96.228,2.2,2.11,0.53,2.11,0.47,0.8,0.55,0.12,0.55,0.6,2.6,2.53,0.31,2.53,0.32,1.6,1.4,0.22,1.4,0.8,1.3,0.9,0.02,0.9,0.88,1.9,1.87,0.28,1.87,0.36,2.2,2.08,0.11,2.08,0.67,1.7,1.16,0.19,1.16,0.97,1.4,1.34,0.12,1.34,0.2,1.9,1.41,0.22,1.41,1.22,1.5,1.39,0.22,1.39,0.48,1.3,1.1,0.18,1.1,0.61
