Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-91.29,,0.016,-79.78,0.0,41.8,,,,,,,,0.0,0.0,0.0,1.2,1.09,0.02,1.09,0.13,1.0,0.91,0.29,0.91,0.28,1.3,1.17,0.04,1.17,0.54,1.3,1.04,0.14,1.04,0.76,1.5,1.47,0.13,1.47,0.17,1.3,0.89,0.29,0.89,0.94,1.9,1.51,0.04,1.51,1.09,1.3,0.93,0.04,0.93,0.77,1.2,0.49,0.26,0.49,1.08,1.4,0.88,0.02,0.88,1.07,1.6,1.25,0.41,1.25,1.02,0.9,0.59,0.03,0.59,0.62
0.0,2.93,4.1,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.484,-19.426,97.44,0.9,0.72,0.22,0.72,0.13,0.5,0.5,0.27,0.5,0.19,1.0,0.91,0.28,0.91,0.36,1.4,0.9,0.06,0.9,1.07,1.5,1.39,0.07,1.39,0.55,1.2,0.71,0.11,0.71,0.93,2.1,1.67,0.27,1.67,1.2,1.9,1.33,0.44,1.33,1.36,1.2,0.75,0.06,0.75,0.86,1.2,0.83,0.11,0.83,0.8,1.2,0.81,0.26,0.81,0.93,0.9,0.68,0.02,0.68,0.52
1.0,2.87,4.275,1.34,0.0,-0.22,4.2,-11.426,-10.449,-0.486,-0.354,1.777,-2.518,95.812,-16.942,97.298,0.9,0.75,0.1,0.75,0.1,0.6,0.6,0.15,0.6,0.16,1.0,0.88,0.27,0.88,0.39,1.3,0.81,0.06,0.81,1.0,1.4,1.3,0.17,1.3,0.46,1.0,0.52,0.26,0.52,0.85,2.2,1.77,0.39,1.77,1.34,2.0,1.3,0.41,1.3,1.45,1.1,0.8,0.14,0.8,0.6,1.2,0.89,0.04,0.89,0.83,1.1,0.72,0.35,0.72,0.86,0.9,0.74,0.04,0.74,0.59
2.0,2.87,4.335,2.37,0.01,-0.36,6.5,-9.579,-8.208,1.109,-2.896,2.747,-3.849,95.372,-12.802,96.227,0.9,0.75,0.1,0.75,0.1,0.6,0.6,0.15,0.6,0.16,1.0,0.88,0.27,0.88,0.39,1.3,0.81,0.06,0.81,1.0,1.4,1.3,0.17,1.3,0.46,1.0,0.52,0.26,0.52,0.85,2.2,1.77,0.39,1.77,1.34,2.0,1.3,0.41,1.3,1.45,1.1,0.8,0.14,0.8,0.6,1.2,0.89,0.04,0.89,0.83,1.1,0.72,0.35,0.72,0.86,0.9,0.74,0.04,0.74,0.59
3.0,2.89,4.375,3.41,0.01,-0.5,9.3,-7.032,-5.258,1.446,-5.139,3.864,-5.462,94.852,-10.761,95.461,0.9,0.75,0.1,0.75,0.1,0.6,0.6,0.15,0.6,0.16,1.0,0.88,0.27,0.88,0.39,1.3,0.81,0.06,0.81,1.0,1.4,1.3,0.17,1.3,0.46,1.0,0.52,0.26,0.52,0.85,2.2,1.77,0.39,1.77,1.34,2.0,1.3,0.41,1.3,1.45,1.1,0.8,0.14,0.8,0.6,1.2,0.89,0.04,0.89,0.83,1.1,0.72,0.35,0.72,0.86,0.9,0.74,0.04,0.74,0.59
4.0,2.94,4.414,4.45,0.01,-0.62,13.3,-2.392,-0.186,-1.996,-6.481,5.417,-7.922,94.095,-15.02,95.287,0.9,0.75,0.1,0.75,0.1,0.7,0.7,0.0,0.7,0.01,0.9,0.84,0.28,0.84,0.41,1.3,0.81,0.06,0.81,1.0,1.3,1.2,0.28,1.2,0.37,1.0,0.52,0.26,0.52,0.85,2.2,1.69,0.34,1.69,1.37,2.0,1.3,0.41,1.3,1.45,1.1,0.83,0.1,0.83,0.57,1.2,0.89,0.04,0.89,0.83,1.1,0.67,0.38,0.67,0.83,0.9,0.74,0.04,0.74,0.59
5.0,2.97,4.453,5.48,-0.02,-0.79,16.6,-0.522,2.457,-0.005,-6.029,7.386,-11.188,94.551,-15.331,95.787,0.9,0.75,0.1,0.75,0.1,0.7,0.7,0.0,0.7,0.01,0.9,0.84,0.28,0.84,0.41,1.3,0.81,0.06,0.81,1.0,1.3,1.2,0.28,1.2,0.37,1.0,0.52,0.26,0.52,0.85,2.2,1.69,0.34,1.69,1.37,2.0,1.3,0.41,1.3,1.45,1.1,0.83,0.1,0.83,0.57,1.2,0.89,0.04,0.89,0.83,1.1,0.67,0.38,0.67,0.83,0.9,0.74,0.04,0.74,0.59
6.0,3.01,4.492,6.51,-0.05,-0.96,19.9,1.28,5.037,2.101,-5.538,9.359,-14.463,95.032,-15.552,96.301,0.9,0.75,0.1,0.75,0.1,0.7,0.7,0.0,0.7,0.01,0.9,0.84,0.28,0.84,0.41,1.3,0.81,0.06,0.81,1.0,1.3,1.2,0.28,1.2,0.37,1.0,0.52,0.26,0.52,0.85,2.2,1.69,0.34,1.69,1.37,2.0,1.3,0.41,1.3,1.45,1.1,0.83,0.1,0.83,0.57,1.2,0.89,0.04,0.89,0.83,1.1,0.67,0.38,0.67,0.83,0.9,0.74,0.04,0.74,0.59
7.0,3.06,4.531,7.53,-0.04,-1.13,25.2,3.067,7.451,4.191,-5.832,11.316,-17.428,95.266,-16.729,96.728,0.9,0.75,0.1,0.75,0.1,0.7,0.7,0.0,0.7,0.01,0.9,0.84,0.28,0.84,0.41,1.3,0.81,0.06,0.81,1.0,1.3,1.2,0.28,1.2,0.37,1.0,0.52,0.26,0.52,0.85,2.2,1.69,0.34,1.69,1.37,2.0,1.3,0.41,1.3,1.45,1.1,0.83,0.1,0.83,0.57,1.2,0.89,0.04,0.89,0.83,1.1,0.67,0.38,0.67,0.83,0.9,0.74,0.04,0.74,0.59
8.0,3.1,4.569,8.56,0.02,-1.32,32.9,4.655,9.498,6.358,-7.575,13.281,-19.908,95.151,-18.911,97.012,0.9,0.75,0.1,0.75,0.1,0.7,0.7,0.0,0.7,0.01,0.9,0.84,0.28,0.84,0.41,1.3,0.81,0.06,0.81,1.0,1.3,1.2,0.28,1.2,0.37,1.0,0.52,0.26,0.52,0.85,2.2,1.69,0.34,1.69,1.37,2.0,1.3,0.41,1.3,1.45,1.1,0.83,0.1,0.83,0.57,1.2,0.89,0.04,0.89,0.83,1.1,0.67,0.38,0.67,0.83,0.9,0.74,0.04,0.74,0.59
