Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.68,,0.0,-81.67,-0.0,43.31,,,,,,,,0.0,0.0,0.0,0.6,-0.58,0.15,-0.58,0.2,1.1,-0.34,0.0,-0.34,0.09,0.8,0.61,0.06,0.61,0.48,1.1,-0.99,0.02,-0.99,0.41,1.1,0.29,0.02,0.29,0.93,2.1,-0.42,0.06,-0.42,2.08,3.0,0.51,0.31,0.51,2.62,2.2,-0.63,0.05,-0.63,1.81,1.3,-0.82,0.54,-0.82,1.01,1.9,-1.34,0.24,-1.34,1.37,1.3,-0.74,0.26,-0.74,1.01,2.1,-1.74,0.3,-1.74,0.88
0.0,2.93,4.095,0.03,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.569,-19.851,99.568,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.06,0.11,-0.06,0.69,1.1,0.3,0.54,0.3,1.09,3.1,-0.54,0.07,-0.54,2.94,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
1.0,2.87,4.246,1.34,0.01,-0.22,3.7,-11.16,-9.75,1.073,4.658,2.045,-1.712,99.323,-14.647,100.401,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
2.0,2.87,4.311,2.37,0.01,-0.36,5.5,-8.934,-6.095,-1.037,6.244,2.969,-2.617,98.206,-13.363,99.118,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
3.0,2.88,4.349,3.41,0.02,-0.5,7.4,-6.711,-2.444,-3.144,7.828,3.89,-3.52,97.09,-12.081,97.849,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
4.0,2.92,4.387,4.44,0.03,-0.65,9.2,-1.795,3.711,-6.534,7.058,4.911,-4.304,97.658,-13.743,98.625,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
5.0,2.95,4.425,5.47,0.04,-0.81,11.7,0.895,7.121,-6.399,8.42,6.09,-5.01,97.583,-15.35,98.785,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
6.0,2.99,4.463,6.5,0.06,-0.97,13.4,2.176,9.232,-3.835,9.858,7.583,-5.779,97.561,-16.901,99.015,0.5,-0.34,0.01,-0.34,0.28,0.9,-0.88,0.03,-0.88,0.01,0.8,0.57,0.02,0.57,0.38,0.7,-0.7,0.19,-0.7,0.19,0.8,-0.05,0.1,-0.05,0.7,1.2,0.41,0.47,0.41,1.08,3.0,-0.53,0.04,-0.53,2.91,2.2,-0.53,0.01,-0.53,2.15,1.8,-0.92,0.06,-0.92,1.26,1.6,-1.04,0.33,-1.04,1.16,1.3,-0.99,0.0,-0.99,0.83,1.8,-1.42,0.16,-1.42,0.98
7.0,3.03,4.501,7.53,0.08,-1.15,13.7,2.705,10.953,0.236,9.749,9.476,-6.71,98.087,-18.418,99.804,0.5,-0.46,0.08,-0.46,0.27,0.8,-0.7,0.0,-0.7,0.2,0.9,0.59,0.0,0.59,0.41,0.8,-0.78,0.1,-0.78,0.04,0.8,-0.05,0.09,-0.05,0.69,1.2,0.55,0.41,0.55,1.03,3.0,-0.51,0.02,-0.51,2.9,2.2,-0.47,0.0,-0.47,2.16,1.6,-0.85,0.14,-0.85,1.23,1.5,-1.06,0.34,-1.06,1.05,1.5,-1.1,0.18,-1.1,1.02,1.7,-1.43,0.23,-1.43,0.84
8.0,3.07,4.538,8.55,0.07,-1.35,18.4,3.22,9.859,4.194,7.145,11.316,-7.743,98.732,-20.222,100.783,0.5,-0.46,0.08,-0.46,0.27,0.8,-0.7,0.0,-0.7,0.2,0.9,0.59,0.0,0.59,0.41,0.8,-0.78,0.1,-0.78,0.04,0.8,-0.05,0.09,-0.05,0.69,1.2,0.55,0.41,0.55,1.03,3.0,-0.51,0.02,-0.51,2.9,2.2,-0.47,0.0,-0.47,2.16,1.6,-0.85,0.14,-0.85,1.23,1.5,-1.06,0.34,-1.06,1.05,1.5,-1.1,0.18,-1.1,1.02,1.7,-1.43,0.23,-1.43,0.84
