Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.83,,0.054,-81.73,0.0,43.35,,,,,,,,0.0,0.0,0.0,0.8,0.57,0.22,0.57,0.07,0.5,0.37,0.01,0.37,0.11,0.6,0.35,0.21,0.35,0.26,1.1,0.38,0.15,0.38,0.79,1.9,1.67,0.11,1.67,0.56,1.1,0.35,0.19,0.35,1.0,1.7,0.51,0.16,0.51,1.56,0.9,-0.3,0.05,-0.3,0.78,1.0,0.76,0.03,0.76,0.67,0.9,-0.28,0.23,-0.28,0.23,0.7,0.01,0.01,0.01,0.03,0.5,0.12,0.06,0.12,0.13
0.0,2.93,4.155,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,100.108,-20.367,102.159,0.8,0.28,0.0,0.28,0.66,0.7,0.35,0.16,0.35,0.62,0.9,0.59,0.28,0.59,0.37,1.4,0.03,0.26,0.03,1.4,2.3,1.71,0.38,1.71,1.44,1.3,0.79,0.09,0.79,0.92,1.5,0.12,0.07,0.12,1.14,0.4,-0.26,0.2,-0.26,0.32,0.8,0.6,0.14,0.6,0.54,1.3,-1.0,0.06,-1.0,0.85,0.6,0.46,0.09,0.46,0.29,0.2,-0.08,0.19,-0.08,0.03
1.0,2.9,4.278,1.24,-0.02,-0.18,2.7,-10.146,-10.014,-2.362,-1.414,0.914,-1.867,97.915,-15.295,99.103,0.8,0.28,0.0,0.28,0.66,0.7,0.35,0.16,0.35,0.62,0.9,0.59,0.28,0.59,0.37,1.4,0.03,0.26,0.03,1.4,2.3,1.71,0.38,1.71,1.44,1.3,0.79,0.09,0.79,0.92,1.5,0.12,0.07,0.12,1.14,0.4,-0.26,0.2,-0.26,0.32,0.8,0.6,0.14,0.6,0.54,1.3,-1.0,0.06,-1.0,0.85,0.6,0.46,0.09,0.46,0.29,0.2,-0.08,0.19,-0.08,0.03
2.0,2.89,4.367,2.38,-0.04,-0.34,5.4,-8.782,-8.688,-4.711,-0.637,1.868,-3.564,97.585,-11.915,98.311,0.8,0.28,0.0,0.28,0.66,0.7,0.35,0.16,0.35,0.62,0.9,0.59,0.28,0.59,0.37,1.4,0.03,0.26,0.03,1.4,2.3,1.71,0.38,1.71,1.44,1.3,0.79,0.09,0.79,0.92,1.5,0.12,0.07,0.12,1.14,0.4,-0.26,0.2,-0.26,0.32,0.8,0.6,0.14,0.6,0.54,1.3,-1.0,0.06,-1.0,0.85,0.6,0.46,0.09,0.46,0.29,0.2,-0.08,0.19,-0.08,0.03
3.0,2.92,4.405,3.41,-0.04,-0.47,7.9,-7.005,-7.319,-6.862,3.237,2.925,-5.025,99.786,-11.444,100.441,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
4.0,2.96,4.443,4.45,-0.05,-0.6,11.1,-1.025,-2.931,-7.136,5.122,4.439,-6.663,99.206,-14.897,100.318,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
5.0,3.01,4.48,5.49,-0.05,-0.75,14.1,2.793,-0.505,-5.631,5.454,5.819,-8.263,98.988,-15.775,100.237,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
6.0,3.06,4.517,6.52,-0.04,-0.91,16.9,5.884,1.262,-3.53,5.263,7.154,-9.849,98.893,-15.789,100.145,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
7.0,3.13,4.554,7.55,-0.04,-1.06,19.8,8.852,2.987,-1.612,5.195,8.482,-11.417,98.825,-15.928,100.1,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
8.0,3.19,4.591,8.57,-0.04,-1.24,22.2,9.773,4.008,-2.75,7.171,9.707,-12.675,99.224,-18.167,100.874,0.8,0.29,0.02,0.29,0.62,0.8,0.47,0.23,0.47,0.64,0.9,0.6,0.26,0.6,0.41,1.3,0.26,0.17,0.26,1.29,2.5,1.85,0.57,1.85,1.61,1.4,0.82,0.16,0.82,1.01,1.6,0.15,0.04,0.15,1.23,0.4,-0.11,0.22,-0.11,0.32,0.8,0.48,0.12,0.48,0.65,1.2,-0.96,0.16,-0.96,0.78,0.6,0.47,0.07,0.47,0.29,0.2,-0.13,0.16,-0.13,0.01
