Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
,,0.019,-82.29,-0.0,43.8,,,,,,,,0.0,0.0,0.0,0.1,-0.04,0.12,-0.04,0.09,1.4,0.94,0.03,0.94,0.74,1.1,1.05,0.06,1.05,0.13,0.7,0.57,0.12,0.57,0.14,0.8,0.17,0.04,0.17,0.79,0.7,0.58,0.11,0.58,0.35,1.0,0.48,0.12,0.48,0.43,0.9,0.72,0.04,0.72,0.24,0.4,0.02,0.05,0.02,0.37,0.3,-0.05,0.02,-0.05,0.26,1.0,-0.7,0.16,-0.7,0.55,0.3,-0.28,0.04,-0.28,0.03
0.0,2.93,4.257,0.03,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.141,-19.764,99.131,0.3,-0.17,0.04,-0.17,0.24,0.4,0.42,0.5,0.42,0.01,0.9,0.81,0.1,0.81,0.4,0.7,0.56,0.01,0.56,0.12,0.7,-0.02,0.01,-0.02,0.55,0.5,0.3,0.09,0.3,0.1,0.7,-0.08,0.04,-0.08,0.01,0.6,0.45,0.16,0.45,0.15,0.7,0.24,0.26,0.24,0.32,0.2,-0.16,0.05,-0.16,0.06,0.8,-0.72,0.07,-0.72,0.16,0.2,-0.19,0.0,-0.19,0.01
1.0,2.89,4.434,1.33,-0.0,-0.19,1.7,-9.936,-9.448,-5.229,1.077,1.022,-0.706,96.17,-14.701,97.288,0.3,-0.16,0.01,-0.16,0.21,0.5,0.43,0.43,0.43,0.09,0.9,0.82,0.07,0.82,0.41,0.7,0.56,0.03,0.56,0.14,0.5,-0.13,0.18,-0.13,0.4,0.6,0.42,0.02,0.42,0.09,0.8,-0.08,0.09,-0.08,0.06,0.5,0.35,0.21,0.35,0.08,0.6,0.15,0.14,0.15,0.32,0.2,-0.14,0.07,-0.14,0.05,1.0,-0.78,0.23,-0.78,0.25,0.2,-0.2,0.01,-0.2,0.02
2.0,2.89,4.478,2.38,-0.01,-0.34,3.0,-8.429,-7.581,-7.542,-0.708,1.68,-1.36,96.405,-11.424,97.083,0.3,-0.16,0.01,-0.16,0.21,0.5,0.43,0.43,0.43,0.09,0.9,0.82,0.07,0.82,0.41,0.7,0.56,0.03,0.56,0.14,0.5,-0.13,0.18,-0.13,0.4,0.6,0.42,0.02,0.42,0.09,0.8,-0.08,0.09,-0.08,0.06,0.5,0.35,0.21,0.35,0.08,0.6,0.15,0.14,0.15,0.32,0.2,-0.14,0.07,-0.14,0.05,1.0,-0.78,0.23,-0.78,0.25,0.2,-0.2,0.01,-0.2,0.02
3.0,2.94,4.516,3.42,-0.02,-0.45,4.1,-6.24,-5.13,-4.385,-10.053,1.855,-2.251,99.545,-10.492,100.101,0.3,-0.16,0.01,-0.16,0.21,0.5,0.43,0.43,0.43,0.09,0.9,0.82,0.07,0.82,0.41,0.7,0.56,0.03,0.56,0.14,0.5,-0.13,0.18,-0.13,0.4,0.6,0.42,0.02,0.42,0.09,0.8,-0.08,0.09,-0.08,0.06,0.5,0.35,0.21,0.35,0.08,0.6,0.15,0.14,0.15,0.32,0.2,-0.14,0.07,-0.14,0.05,1.0,-0.78,0.23,-0.78,0.25,0.2,-0.2,0.01,-0.2,0.02
4.0,2.98,4.554,4.46,-0.03,-0.58,5.2,-1.46,-0.066,-6.278,-4.234,2.372,-2.871,99.688,-13.019,100.545,0.3,-0.16,0.01,-0.16,0.21,0.5,0.43,0.43,0.43,0.09,0.9,0.82,0.07,0.82,0.41,0.7,0.56,0.03,0.56,0.14,0.5,-0.13,0.18,-0.13,0.4,0.6,0.42,0.02,0.42,0.09,0.8,-0.08,0.09,-0.08,0.06,0.5,0.35,0.21,0.35,0.08,0.6,0.15,0.14,0.15,0.32,0.2,-0.14,0.07,-0.14,0.05,1.0,-0.78,0.23,-0.78,0.25,0.2,-0.2,0.01,-0.2,0.02
5.0,3.03,4.591,5.49,-0.04,-0.73,7.1,1.448,3.092,-7.021,0.83,3.055,-4.057,99.819,-14.486,100.872,0.3,-0.16,0.01,-0.16,0.21,0.5,0.43,0.43,0.43,0.09,0.9,0.82,0.07,0.82,0.41,0.7,0.56,0.03,0.56,0.14,0.5,-0.13,0.18,-0.13,0.4,0.6,0.42,0.02,0.42,0.09,0.8,-0.08,0.09,-0.08,0.06,0.5,0.35,0.21,0.35,0.08,0.6,0.15,0.14,0.15,0.32,0.2,-0.14,0.07,-0.14,0.05,1.0,-0.78,0.23,-0.78,0.25,0.2,-0.2,0.01,-0.2,0.02
6.0,3.08,4.628,6.52,-0.05,-0.89,9.4,3.201,4.926,-6.342,2.994,3.845,-5.583,99.842,-15.345,101.016,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
7.0,3.14,4.666,7.55,-0.06,-1.05,11.7,5.106,6.511,-4.103,-0.231,4.679,-7.079,99.355,-16.57,100.728,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
8.0,3.21,4.703,8.58,-0.06,-1.21,14.0,7.011,8.097,-1.864,-3.457,5.513,-8.576,98.867,-17.795,100.456,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
9.0,3.28,4.741,9.6,-0.06,-1.4,15.7,8.08,8.836,0.726,-7.913,6.398,-10.025,98.551,-18.243,100.227,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
10.0,3.35,4.778,10.63,-0.06,-1.59,17.5,8.591,9.055,3.53,-11.957,7.311,-11.394,98.414,-18.704,100.181,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
11.0,3.43,4.815,11.65,-0.08,-1.78,20.5,9.094,9.376,6.286,-12.846,8.208,-12.633,98.45,-20.519,100.568,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
12.0,3.51,4.853,12.66,-0.09,-2.0,23.0,8.669,9.371,8.111,-14.856,9.264,-13.976,97.991,-20.693,100.154,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
13.0,3.58,4.89,13.68,-0.09,-2.22,24.9,8.52,9.597,8.981,-16.439,10.259,-14.973,97.666,-21.169,99.935,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
14.0,3.66,4.927,14.69,-0.1,-2.45,26.6,8.619,10.006,9.224,-17.656,11.204,-15.717,97.463,-21.952,99.906,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
15.0,3.76,4.964,15.7,-0.1,-2.68,28.2,8.717,10.414,9.466,-18.873,12.148,-16.461,97.26,-22.734,99.883,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
16.0,3.85,5.002,16.71,-0.11,-2.92,29.2,8.653,10.883,10.924,-21.108,12.789,-16.87,97.214,-23.581,100.035,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
17.0,3.94,5.039,17.72,-0.11,-3.17,30.2,8.182,10.996,11.942,-22.674,13.372,-17.274,97.178,-24.414,100.2,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
18.0,4.03,5.076,18.72,-0.12,-3.43,31.2,7.44,10.804,12.648,-23.97,13.869,-17.702,97.148,-25.2,100.366,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
19.0,4.12,5.113,19.72,-0.12,-3.69,31.9,6.79,10.503,13.783,-26.418,14.118,-18.135,97.16,-25.872,100.548,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.12,0.08,-0.12,0.0,1.1,-0.8,0.3,-0.8,0.26,0.2,-0.21,0.02,-0.21,0.04
