Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-94.79,,0.118,-82.61,-0.0,44.06,,,,,,,,0.0,0.0,0.0,0.9,0.63,0.13,0.63,0.57,0.8,0.09,0.49,0.09,0.01,1.1,0.56,0.05,0.56,0.86,1.8,1.55,0.23,1.55,0.73,1.5,0.45,0.0,0.45,1.44,1.7,0.76,0.27,0.76,1.53,2.2,-0.16,0.12,-0.16,2.17,2.2,-0.22,0.66,-0.22,2.11,1.2,-0.69,0.04,-0.69,0.74,1.0,0.78,0.24,0.78,0.54,0.3,-0.1,0.11,-0.1,0.32,0.9,-0.83,0.13,-0.83,0.21
0.0,2.93,4.273,0.02,-0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,99.551,-20.254,101.59,0.8,0.49,0.04,0.49,0.51,0.9,0.82,0.02,0.82,0.34,1.2,0.67,0.02,0.67,0.85,2.1,1.14,0.02,1.14,1.82,1.2,0.25,0.16,0.25,1.16,1.3,0.87,0.21,0.87,0.98,1.9,0.06,0.11,0.06,1.58,2.1,-0.41,0.1,-0.41,2.06,2.1,-1.35,0.61,-1.35,1.45,0.4,-0.19,0.25,-0.19,0.26,0.9,-0.13,0.43,-0.13,0.87,0.2,-0.19,0.4,-0.19,0.08
1.0,2.94,4.465,1.35,-0.01,-0.15,3.0,-8.974,-8.57,-5.152,4.635,1.089,-1.954,95.645,-10.459,96.216,0.8,0.48,0.03,0.48,0.49,0.9,0.85,0.04,0.85,0.39,1.2,0.66,0.02,0.66,0.8,2.1,1.29,0.0,1.29,1.71,1.2,0.19,0.16,0.19,1.12,1.3,0.96,0.19,0.96,0.85,1.9,-0.02,0.1,-0.02,1.63,2.1,-0.31,0.12,-0.31,2.05,2.2,-1.58,0.61,-1.58,1.52,0.4,-0.2,0.18,-0.2,0.31,1.0,-0.18,0.44,-0.18,0.91,0.2,-0.18,0.33,-0.18,0.13
2.0,2.98,4.391,2.39,-0.0,-0.25,5.4,-8.035,-7.514,-3.281,0.539,1.826,-3.595,98.213,-9.669,98.688,0.8,0.48,0.03,0.48,0.49,0.9,0.85,0.04,0.85,0.39,1.2,0.66,0.02,0.66,0.8,2.1,1.29,0.0,1.29,1.71,1.2,0.19,0.16,0.19,1.12,1.3,0.96,0.19,0.96,0.85,1.9,-0.02,0.1,-0.02,1.63,2.1,-0.31,0.12,-0.31,2.05,2.2,-1.58,0.61,-1.58,1.52,0.4,-0.2,0.18,-0.2,0.31,1.0,-0.18,0.44,-0.18,0.91,0.2,-0.18,0.33,-0.18,0.13
3.0,3.04,4.474,3.43,0.0,-0.35,8.6,-3.66,-3.662,-0.8,-0.5,3.0,-5.615,98.349,-10.271,98.885,0.8,0.48,0.03,0.48,0.49,0.9,0.85,0.04,0.85,0.39,1.2,0.66,0.02,0.66,0.8,2.1,1.29,0.0,1.29,1.71,1.2,0.19,0.16,0.19,1.12,1.3,0.96,0.19,0.96,0.85,1.9,-0.02,0.1,-0.02,1.63,2.1,-0.31,0.12,-0.31,2.05,2.2,-1.58,0.61,-1.58,1.52,0.4,-0.2,0.18,-0.2,0.31,1.0,-0.18,0.44,-0.18,0.91,0.2,-0.18,0.33,-0.18,0.13
4.0,3.11,4.582,4.47,0.01,-0.46,12.1,1.947,0.902,-0.828,0.749,4.413,-7.683,97.803,-11.344,98.461,0.8,0.48,0.03,0.48,0.49,0.9,0.85,0.04,0.85,0.39,1.2,0.66,0.02,0.66,0.8,2.1,1.29,0.0,1.29,1.71,1.2,0.19,0.16,0.19,1.12,1.3,0.96,0.19,0.96,0.85,1.9,-0.02,0.1,-0.02,1.63,2.1,-0.31,0.12,-0.31,2.05,2.2,-1.58,0.61,-1.58,1.52,0.4,-0.2,0.18,-0.2,0.31,1.0,-0.18,0.44,-0.18,0.91,0.2,-0.18,0.33,-0.18,0.13
5.0,3.17,4.62,5.51,0.01,-0.59,15.3,6.991,4.575,-4.918,3.089,5.92,-9.509,97.864,-12.281,98.632,0.8,0.48,0.03,0.48,0.49,0.9,0.85,0.04,0.85,0.39,1.2,0.66,0.02,0.66,0.8,2.1,1.29,0.0,1.29,1.71,1.2,0.19,0.16,0.19,1.12,1.3,0.96,0.19,0.96,0.85,1.9,-0.02,0.1,-0.02,1.63,2.1,-0.31,0.12,-0.31,2.05,2.2,-1.58,0.61,-1.58,1.52,0.4,-0.2,0.18,-0.2,0.31,1.0,-0.18,0.44,-0.18,0.91,0.2,-0.18,0.33,-0.18,0.13
6.0,3.24,4.658,6.55,0.02,-0.73,18.0,9.901,7.041,-4.586,0.027,7.604,-10.62,97.693,-13.297,98.595,0.7,0.47,0.05,0.47,0.44,1.0,0.89,0.03,0.89,0.32,1.1,0.65,0.08,0.65,0.76,2.1,1.38,0.06,1.38,1.58,1.1,0.19,0.24,0.19,0.87,1.4,1.12,0.11,1.12,0.75,1.9,0.0,0.06,0.0,1.71,2.1,-0.38,0.06,-0.38,2.1,2.2,-1.53,0.51,-1.53,1.51,0.4,-0.17,0.11,-0.17,0.39,1.0,-0.24,0.48,-0.24,0.97,0.3,-0.23,0.24,-0.23,0.13
7.0,3.33,4.697,7.59,0.02,-0.87,20.6,12.813,9.507,-4.253,-3.035,9.289,-11.731,97.522,-14.314,98.568,0.7,0.47,0.05,0.47,0.44,1.0,0.89,0.03,0.89,0.32,1.1,0.65,0.08,0.65,0.76,2.1,1.38,0.06,1.38,1.58,1.1,0.19,0.24,0.19,0.87,1.4,1.12,0.11,1.12,0.75,1.9,0.0,0.06,0.0,1.71,2.1,-0.38,0.06,-0.38,2.1,2.2,-1.53,0.51,-1.53,1.51,0.4,-0.17,0.11,-0.17,0.39,1.0,-0.24,0.48,-0.24,0.97,0.3,-0.23,0.24,-0.23,0.13
8.0,3.41,4.735,8.62,0.03,-1.03,23.0,13.943,10.873,-3.356,-5.553,10.862,-12.667,97.47,-15.296,98.663,0.7,0.47,0.05,0.47,0.44,1.0,0.89,0.03,0.89,0.32,1.1,0.65,0.08,0.65,0.76,2.1,1.38,0.06,1.38,1.58,1.1,0.19,0.24,0.19,0.87,1.4,1.12,0.11,1.12,0.75,1.9,0.0,0.06,0.0,1.71,2.1,-0.38,0.06,-0.38,2.1,2.2,-1.53,0.51,-1.53,1.51,0.4,-0.17,0.11,-0.17,0.39,1.0,-0.24,0.48,-0.24,0.97,0.3,-0.23,0.24,-0.23,0.13
