Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-92.1,,0.109,-79.91,0.0,41.9,,,,,,,,0.0,0.0,0.0,1.3,1.29,0.06,1.29,0.31,1.0,0.42,0.03,0.42,0.94,1.7,1.6,0.02,1.6,0.7,0.9,0.57,0.03,0.57,0.61,2.4,1.9,0.04,1.9,1.23,1.7,1.62,0.4,1.62,0.41,2.0,1.98,0.16,1.98,0.06,1.4,1.34,0.17,1.34,0.19,2.2,2.16,0.07,2.16,0.46,1.7,1.39,1.04,1.39,0.7,2.0,1.75,0.16,1.75,0.71,2.7,2.62,0.28,2.62,0.65
0.0,2.93,4.224,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,94.876,-19.303,96.82,0.9,0.75,0.32,0.75,0.17,0.8,0.32,0.11,0.32,0.69,1.3,1.29,0.21,1.29,0.32,0.8,0.55,0.05,0.55,0.56,1.7,1.37,0.37,1.37,0.99,1.5,1.51,0.02,1.51,0.12,2.4,2.29,0.22,2.29,0.6,1.4,1.31,0.16,1.31,0.33,2.0,2.0,0.19,2.0,0.34,0.6,0.33,0.82,0.33,0.48,2.1,1.77,0.11,1.77,1.04,2.7,2.6,0.06,2.6,0.64
1.0,2.91,4.389,1.32,0.0,-0.18,2.2,-9.312,-9.991,-1.627,8.318,1.298,-0.977,94.359,-11.865,95.105,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
2.0,2.93,4.441,2.38,-0.0,-0.3,4.7,-5.587,-6.807,-1.674,8.029,2.32,-2.353,94.946,-11.25,95.613,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
3.0,2.97,4.48,3.42,-0.01,-0.42,7.1,-1.687,-3.431,-1.539,6.75,3.309,-3.773,95.66,-11.419,96.342,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
4.0,3.02,4.519,4.46,-0.01,-0.54,10.2,2.031,0.37,-2.638,7.0,4.566,-5.64,96.201,-12.086,96.959,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
5.0,3.08,4.558,5.5,-0.02,-0.68,14.6,5.402,4.872,-5.641,9.809,6.343,-8.352,96.379,-13.588,97.335,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
6.0,3.15,4.597,6.53,-0.03,-0.82,19.5,8.611,7.568,-1.306,7.129,8.447,-11.242,95.884,-13.365,96.815,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.9,1.48,0.18,1.48,1.11,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
7.0,3.21,4.636,7.56,-0.04,-0.98,24.5,10.934,10.278,0.857,6.017,10.668,-14.263,96.135,-15.54,97.389,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.8,1.47,0.23,1.47,0.98,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
8.0,3.27,4.674,8.59,-0.05,-1.16,29.3,12.596,12.384,3.553,3.979,12.833,-17.211,96.232,-17.314,97.784,0.9,0.8,0.34,0.8,0.03,0.8,0.29,0.11,0.29,0.67,1.4,1.31,0.16,1.31,0.36,0.8,0.54,0.05,0.54,0.57,1.8,1.47,0.23,1.47,0.98,1.5,1.51,0.03,1.51,0.09,2.4,2.25,0.2,2.25,0.66,1.4,1.3,0.14,1.3,0.26,2.0,1.98,0.22,1.98,0.26,0.8,0.22,0.56,0.22,0.41,2.1,1.78,0.1,1.78,1.08,2.7,2.67,0.11,2.67,0.53
