Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
,,0.021,-81.9,-0.0,43.49,,,,,,,,0.0,0.0,0.0,0.4,-0.15,0.03,-0.15,0.17,0.7,0.29,0.02,0.29,0.45,0.2,-0.08,0.2,-0.08,0.06,0.6,0.26,0.05,0.26,0.29,0.5,0.38,0.2,0.38,0.28,1.1,0.73,0.06,0.73,0.81,0.5,0.22,0.06,0.22,0.35,1.1,1.03,0.09,1.03,0.48,1.3,0.93,0.01,0.93,0.89,0.8,0.59,0.02,0.59,0.5,0.5,-0.07,0.04,-0.07,0.41,0.3,0.29,0.02,0.29,0.05
0.0,2.93,4.406,0.04,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.579,-19.649,98.558,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,-0.03,0.06,-0.03,0.08,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.62,0.03,0.62,0.39,0.4,0.04,0.09,0.04,0.4,0.4,0.4,0.06,0.4,0.03
1.0,2.9,4.579,1.29,-0.02,-0.19,2.2,-12.012,-10.37,-3.386,1.119,2.26,-1.522,95.517,-12.911,96.395,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,-0.03,0.06,-0.03,0.08,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.62,0.03,0.62,0.39,0.4,0.04,0.09,0.04,0.4,0.4,0.4,0.06,0.4,0.03
2.0,2.91,4.649,2.38,-0.02,-0.32,6.2,-11.197,-9.43,-3.167,2.049,4.343,-2.787,96.344,-11.74,97.062,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
3.0,2.95,4.687,3.42,-0.03,-0.44,10.4,-8.55,-7.04,-2.244,2.656,6.476,-3.991,97.092,-12.698,97.92,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
4.0,2.99,4.697,4.46,-0.03,-0.58,13.6,-4.339,-2.968,-1.631,2.557,8.689,-5.212,97.216,-13.883,98.202,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
5.0,3.04,4.544,5.49,-0.0,-0.72,14.8,-0.987,0.294,0.04,0.308,10.626,-6.415,98.322,-13.634,99.263,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,-0.03,0.06,-0.03,0.08,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.62,0.03,0.62,0.39,0.4,0.04,0.09,0.04,0.4,0.4,0.4,0.06,0.4,0.03
6.0,3.1,4.712,6.52,-0.07,-0.87,18.2,2.354,2.014,1.706,-2.686,12.556,-7.367,97.309,-14.235,98.346,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
7.0,3.16,4.84,7.55,-0.1,-1.03,21.5,4.548,3.446,4.103,-5.818,14.214,-8.273,96.756,-15.369,97.973,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
8.0,3.21,4.878,8.58,-0.08,-1.22,24.2,5.718,4.877,7.156,-8.949,15.63,-9.178,96.968,-16.838,98.422,0.8,-0.69,0.31,-0.69,0.35,0.6,0.33,0.06,0.33,0.32,0.3,0.0,0.04,0.0,0.07,0.6,0.21,0.01,0.21,0.28,0.5,0.39,0.01,0.39,0.23,1.6,1.34,0.54,1.34,0.79,0.7,0.5,0.11,0.5,0.44,1.2,1.11,0.32,1.11,0.55,1.1,0.59,0.05,0.59,0.86,0.7,0.59,0.04,0.59,0.39,0.4,0.03,0.09,0.03,0.38,0.4,0.4,0.06,0.4,0.03
