Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-90.82,,0.086,-79.5,0.0,41.57,,,,,,,,0.0,0.0,0.0,0.6,0.51,0.35,0.51,0.29,1.4,0.75,0.22,0.75,1.03,0.7,0.57,0.46,0.57,0.35,1.4,0.83,0.01,0.83,0.93,2.9,2.24,0.46,2.24,1.77,2.7,2.6,0.05,2.6,0.88,3.3,2.93,0.35,2.93,1.49,1.7,1.58,0.02,1.58,0.37,1.9,1.84,0.11,1.84,0.16,0.3,0.22,0.02,0.22,0.15,1.1,0.88,0.02,0.88,0.59,1.6,1.04,0.28,1.04,0.81
0.0,2.93,4.153,0.05,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,94.196,-19.164,96.126,1.7,1.31,0.68,1.31,0.31,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
1.0,2.95,4.348,1.31,0.0,-0.14,1.6,-9.272,-9.085,0.075,0.808,0.964,-0.703,92.645,-11.822,93.396,1.7,1.31,0.68,1.31,0.31,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
2.0,2.99,4.417,2.39,0.01,-0.24,4.5,-5.94,-6.007,0.332,-1.413,2.461,-2.063,94.341,-10.195,94.891,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
3.0,3.03,4.457,3.43,0.01,-0.36,8.0,-2.411,-2.99,-2.717,1.298,4.297,-3.753,95.422,-10.998,96.054,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
4.0,3.07,4.496,4.47,0.01,-0.5,12.1,0.986,-0.444,-5.514,5.742,6.298,-5.775,95.318,-12.526,96.138,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
5.0,3.12,4.535,5.51,0.01,-0.64,16.5,4.157,1.345,-0.928,3.168,8.274,-8.269,94.997,-13.636,95.971,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
6.0,3.16,4.574,6.54,0.01,-0.81,19.5,6.306,2.525,0.707,2.366,9.483,-10.111,95.199,-14.77,96.338,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
7.0,3.22,4.613,7.57,0.0,-0.97,22.5,8.449,3.704,2.339,1.565,10.689,-11.95,95.4,-15.902,96.717,1.7,1.33,0.64,1.33,0.06,1.4,0.65,0.07,0.65,1.21,1.6,1.5,0.67,1.5,0.33,1.6,1.1,0.11,1.1,1.01,3.4,2.7,0.28,2.7,2.02,3.3,3.2,0.41,3.2,0.73,2.5,1.92,0.22,1.92,1.57,1.5,1.46,0.21,1.46,0.06,0.9,0.35,0.24,0.35,0.61,0.6,0.56,0.01,0.56,0.05,1.2,0.95,0.02,0.95,0.59,1.3,1.22,0.13,1.22,0.19
8.0,3.28,4.652,8.59,0.01,-1.15,25.0,10.016,4.934,5.595,-0.362,11.622,-13.565,95.49,-17.255,97.037,1.7,1.36,0.64,1.36,0.03,1.4,0.69,0.06,0.69,1.16,1.6,1.57,0.64,1.57,0.39,1.6,0.98,0.03,0.98,0.98,3.3,2.51,0.12,2.51,2.04,2.9,2.75,0.03,2.75,0.71,2.7,2.1,0.02,2.1,1.62,1.2,1.2,0.42,1.2,0.02,0.9,0.13,0.1,0.13,0.7,0.6,0.5,0.03,0.5,0.15,1.3,1.08,0.07,1.08,0.46,1.2,1.23,0.14,1.23,0.07
