Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-94.75,,0.0,-82.42,-0.0,43.91,,,,,,,,0.0,0.0,0.0,0.8,0.23,0.14,0.23,0.81,1.3,0.23,0.54,0.23,0.89,1.1,0.69,0.11,0.69,0.88,1.4,0.32,0.01,0.32,1.26,1.0,-0.66,0.21,-0.66,0.77,1.7,-0.63,0.33,-0.63,1.57,1.6,0.38,0.11,0.38,0.8,1.7,-0.39,0.15,-0.39,1.45,2.4,-2.34,0.12,-2.34,0.3,1.4,0.58,0.36,0.58,1.16,1.5,-1.46,0.23,-1.46,0.39,1.6,1.56,0.39,1.56,0.38
0.0,2.93,4.215,0.03,-0.0,-0.01,0.0,,-11.5,,0.0,,0.0,97.577,-19.852,99.576,0.7,0.27,0.16,0.27,0.57,1.6,0.84,0.22,0.84,0.95,1.0,0.74,0.12,0.74,0.52,0.8,-0.2,0.24,-0.2,0.78,1.2,0.49,0.26,0.49,1.03,2.1,-1.78,0.31,-1.78,1.1,2.0,-0.35,0.58,-0.35,1.69,2.2,-0.54,0.26,-0.54,1.84,1.7,-1.64,0.36,-1.64,0.2,1.1,0.31,0.23,0.31,1.06,1.4,-1.25,0.01,-1.25,0.24,1.8,1.74,0.16,1.74,0.25
1.0,2.91,4.358,1.28,-0.01,-0.18,4.0,,-10.811,,-6.133,,-2.432,95.823,-14.703,96.945,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.64,0.3,0.64,0.94,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.3,0.41,0.02,0.41,1.27,1.3,-1.05,0.13,-1.05,0.14,1.6,1.64,0.01,1.64,0.08
2.0,2.91,4.427,2.38,-0.01,-0.32,7.9,,-8.789,,-7.707,,-4.574,96.232,-12.256,97.011,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.64,0.3,0.64,0.94,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.3,0.41,0.02,0.41,1.27,1.3,-1.05,0.13,-1.05,0.14,1.6,1.64,0.01,1.64,0.08
3.0,2.94,4.465,3.42,-0.01,-0.45,11.9,,-5.498,,-6.41,,-6.606,96.542,-12.499,97.348,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.64,0.3,0.64,0.94,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.3,0.41,0.02,0.41,1.27,1.3,-1.05,0.13,-1.05,0.14,1.6,1.64,0.01,1.64,0.08
4.0,2.97,4.504,4.45,-0.02,-0.59,15.9,,-1.338,,-3.877,,-8.634,95.84,-14.656,96.956,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
5.0,3.01,4.542,5.49,-0.01,-0.75,17.9,,1.979,,-2.383,,-10.547,97.312,-15.065,98.472,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
6.0,3.05,4.58,6.51,-0.01,-0.92,25.0,,3.653,,-3.652,,-12.1,97.665,-16.341,99.026,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
7.0,3.1,4.618,7.54,-0.0,-1.1,27.2,,4.994,,-5.483,,-13.579,97.791,-17.793,99.404,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
8.0,3.14,4.656,8.56,0.01,-1.28,29.4,,6.136,,-7.897,,-14.996,97.822,-19.052,99.672,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
9.0,3.19,4.694,9.58,0.02,-1.48,31.6,,6.427,,-12.816,,-16.145,97.446,-19.479,99.38,0.8,0.36,0.06,0.36,0.64,1.6,1.13,0.23,1.13,0.79,0.9,0.7,0.16,0.7,0.48,0.7,-0.18,0.31,-0.18,0.61,1.2,0.51,0.25,0.51,0.79,2.0,-1.9,0.22,-1.9,0.68,2.1,-0.49,0.63,-0.49,1.86,1.9,-0.5,0.08,-0.5,1.62,1.9,-1.9,0.04,-1.9,0.12,1.5,0.49,0.17,0.49,1.4,1.2,-0.76,0.21,-0.76,0.14,1.6,1.64,0.01,1.64,0.08
10.0,3.24,4.731,10.6,0.04,-1.69,33.2,,6.373,,-13.869,,-16.956,97.606,-20.77,99.796,1.0,0.4,0.17,0.4,0.92,1.5,1.29,0.18,1.29,0.66,0.9,0.68,0.08,0.68,0.55,0.6,0.05,0.3,0.05,0.54,1.4,0.4,0.42,0.4,1.0,1.8,-1.68,0.02,-1.68,0.61,2.1,-0.45,0.59,-0.45,1.91,1.5,-0.52,0.46,-0.52,1.33,2.0,-2.0,0.14,-2.0,0.34,1.5,0.49,0.19,0.49,1.41,1.1,-0.48,0.26,-0.48,0.14,1.7,1.67,0.04,1.67,0.1
11.0,3.3,4.769,11.61,0.04,-1.92,34.3,,6.109,,-15.542,,-17.474,97.744,-21.913,100.174,1.0,0.4,0.17,0.4,0.92,1.5,1.29,0.18,1.29,0.66,0.9,0.68,0.08,0.68,0.55,0.6,0.05,0.3,0.05,0.54,1.4,0.4,0.42,0.4,1.0,1.8,-1.68,0.02,-1.68,0.61,2.1,-0.45,0.59,-0.45,1.91,1.5,-0.52,0.46,-0.52,1.33,2.0,-2.0,0.14,-2.0,0.34,1.5,0.49,0.19,0.49,1.41,1.1,-0.48,0.26,-0.48,0.14,1.7,1.67,0.04,1.67,0.1
12.0,3.36,4.806,12.62,0.05,-2.15,34.9,,5.711,,-18.318,,-17.785,97.788,-22.804,100.413,1.0,0.4,0.17,0.4,0.92,1.5,1.29,0.18,1.29,0.66,0.9,0.68,0.08,0.68,0.55,0.6,0.05,0.3,0.05,0.54,1.4,0.4,0.42,0.4,1.0,1.8,-1.68,0.02,-1.68,0.61,2.1,-0.45,0.59,-0.45,1.91,1.5,-0.52,0.46,-0.52,1.33,2.0,-2.0,0.14,-2.0,0.34,1.5,0.49,0.19,0.49,1.41,1.1,-0.48,0.26,-0.48,0.14,1.7,1.67,0.04,1.67,0.1
