Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-95.02,,0.0,-82.52,0.0,43.99,,,,,,,,0.0,0.0,0.0,0.8,-0.08,0.04,-0.08,0.78,0.5,-0.45,0.07,-0.45,0.09,0.8,0.44,0.04,0.44,0.61,0.6,-0.57,0.16,-0.57,0.09,0.8,0.2,0.15,0.2,0.73,1.8,-0.82,0.2,-0.82,1.57,2.2,-1.19,0.19,-1.19,1.82,1.8,-1.66,0.02,-1.66,0.64,1.0,-0.74,0.34,-0.74,0.64,1.9,-1.73,0.09,-1.73,0.63,1.4,-0.88,0.12,-0.88,1.03,2.2,-2.07,0.28,-2.07,0.78
0.0,2.93,4.045,0.05,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.828,-19.903,99.832,0.8,-0.26,0.01,-0.26,0.79,0.7,-0.6,0.07,-0.6,0.23,0.7,0.41,0.04,0.41,0.58,0.6,-0.54,0.01,-0.54,0.28,0.8,0.3,0.04,0.3,0.72,2.1,-1.11,0.2,-1.11,1.77,2.8,-0.94,0.6,-0.94,2.63,2.7,-1.81,0.5,-1.81,1.92,1.3,-1.01,0.02,-1.01,0.81,1.6,-1.31,0.41,-1.31,0.97,1.3,-0.94,0.04,-0.94,0.89,1.8,-1.76,0.3,-1.76,0.46
1.0,2.81,4.285,1.33,-0.01,-0.27,5.4,-11.896,-13.905,-0.41,6.413,3.212,-2.319,96.196,-15.917,97.504,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
2.0,2.8,4.323,2.36,-0.01,-0.43,9.4,-9.212,-12.802,-0.956,6.343,5.149,-4.414,95.881,-15.539,97.132,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
3.0,2.8,4.362,3.4,-0.01,-0.59,13.6,-5.71,-11.01,-1.325,5.26,7.077,-6.616,96.114,-16.477,97.516,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
4.0,2.81,4.4,4.43,-0.02,-0.75,17.7,-2.235,-9.204,-1.727,4.261,8.989,-8.817,96.359,-17.359,97.91,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
5.0,2.83,4.438,5.45,-0.02,-0.92,21.6,0.583,-6.921,-3.161,5.713,10.539,-11.056,96.973,-16.662,98.394,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
6.0,2.85,4.476,6.48,-0.04,-1.11,24.3,2.507,-4.22,-1.555,2.169,12.06,-13.373,97.218,-17.82,98.84,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
7.0,2.89,4.514,7.5,-0.03,-1.29,27.0,4.081,-2.07,1.234,-1.379,13.57,-15.537,97.413,-19.157,99.28,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
8.0,2.95,4.552,8.52,0.04,-1.46,30.1,5.562,-1.021,4.204,-1.945,15.073,-17.416,97.74,-19.71,99.708,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
9.0,2.97,4.589,9.53,-0.01,-1.7,35.2,5.775,0.012,9.613,-2.502,16.487,-19.266,97.942,-20.991,100.166,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
10.0,2.99,4.626,10.54,-0.03,-1.93,37.7,5.595,0.636,12.51,-3.9,17.483,-20.254,97.958,-21.99,100.396,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
11.0,3.03,4.663,11.55,-0.03,-2.16,39.2,5.262,1.102,14.431,-5.624,18.319,-20.909,97.902,-22.88,100.54,0.8,-0.29,0.06,-0.29,0.72,0.7,-0.61,0.08,-0.61,0.23,0.7,0.42,0.03,0.42,0.58,0.6,-0.45,0.04,-0.45,0.45,0.9,0.32,0.19,0.32,0.86,2.0,-1.06,0.11,-1.06,1.73,2.9,-0.69,0.67,-0.69,2.82,2.6,-1.81,0.36,-1.81,1.87,1.1,-0.77,0.17,-0.77,0.84,1.6,-1.29,0.46,-1.29,0.87,1.3,-0.9,0.05,-0.9,0.97,1.8,-1.68,0.35,-1.68,0.43
12.0,3.08,4.7,12.56,-0.03,-2.39,40.6,4.945,1.559,16.341,-7.331,19.131,-21.543,97.851,-23.768,100.696,0.7,-0.27,0.12,-0.27,0.66,0.7,-0.61,0.02,-0.61,0.2,0.7,0.4,0.04,0.4,0.56,0.8,-0.34,0.14,-0.34,0.66,1.0,0.31,0.27,0.31,0.95,1.9,-1.01,0.0,-1.01,1.65,2.9,-0.49,0.64,-0.49,2.87,2.6,-1.81,0.31,-1.81,1.86,1.0,-0.71,0.28,-0.71,0.73,1.5,-1.28,0.5,-1.28,0.79,1.4,-0.88,0.06,-0.88,1.03,1.7,-1.64,0.35,-1.64,0.45
