Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
0.0,,0.0,-83.89,-0.0,45.08,,,,,,,,0.0,0.0,0.0,0.7,0.61,0.15,0.61,0.25,1.5,0.62,0.28,0.62,1.04,0.8,-0.23,0.15,-0.23,0.33,1.4,-1.31,0.38,-1.31,0.43,0.7,0.35,0.14,0.35,0.61,1.7,-0.18,0.19,-0.18,1.7,1.5,-0.39,0.43,-0.39,1.42,1.9,-0.4,0.11,-0.4,1.85,1.1,-0.95,0.16,-0.95,0.59,0.8,-0.46,0.31,-0.46,0.01,0.9,-0.17,0.42,-0.17,0.9,1.3,0.78,0.27,0.78,0.96
0.0,2.93,4.405,0.02,-0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,98.086,-19.956,100.096,1.4,0.57,0.4,0.57,1.25,0.7,0.12,0.34,0.12,0.65,0.9,0.12,0.05,0.12,0.71,2.2,-1.41,0.3,-1.41,1.6,0.8,0.34,0.07,0.34,0.75,1.4,0.63,0.38,0.63,1.22,1.3,-0.52,0.15,-0.52,1.18,1.5,-0.11,0.25,-0.11,1.39,0.9,-0.74,0.14,-0.74,0.34,1.3,-1.0,0.41,-1.0,0.05,0.9,-0.51,0.07,-0.51,0.75,1.0,-0.03,0.23,-0.03,0.14
1.0,2.86,4.58,1.34,-0.01,-0.23,5.5,-12.72,-10.006,-1.969,-7.387,2.325,-3.307,96.907,-16.732,98.342,1.4,0.57,0.4,0.57,1.25,0.7,0.12,0.34,0.12,0.65,0.9,0.12,0.05,0.12,0.71,2.2,-1.41,0.3,-1.41,1.6,0.8,0.34,0.07,0.34,0.75,1.4,0.63,0.38,0.63,1.22,1.3,-0.52,0.15,-0.52,1.18,1.5,-0.11,0.25,-0.11,1.39,0.9,-0.74,0.14,-0.74,0.34,1.3,-1.0,0.41,-1.0,0.05,0.9,-0.51,0.07,-0.51,0.75,1.0,-0.03,0.23,-0.03,0.14
2.0,2.85,4.618,2.37,-0.01,-0.38,10.0,-11.867,-6.834,-2.368,-8.279,4.53,-5.532,96.601,-14.384,97.667,1.4,0.57,0.4,0.57,1.25,0.7,0.12,0.34,0.12,0.65,0.9,0.12,0.05,0.12,0.71,2.2,-1.41,0.3,-1.41,1.6,0.8,0.34,0.07,0.34,0.75,1.4,0.63,0.38,0.63,1.22,1.3,-0.52,0.15,-0.52,1.18,1.5,-0.11,0.25,-0.11,1.39,0.9,-0.74,0.14,-0.74,0.34,1.3,-1.0,0.41,-1.0,0.05,0.9,-0.51,0.07,-0.51,0.75,1.0,-0.03,0.23,-0.03,0.14
3.0,2.87,4.656,3.41,-0.02,-0.51,15.3,-10.134,-2.639,-0.903,-7.762,7.207,-8.146,97.172,-14.668,98.274,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
4.0,2.91,4.694,4.44,-0.03,-0.65,20.6,-8.402,1.552,0.561,-7.247,9.881,-10.757,97.743,-14.952,98.881,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
5.0,2.95,4.732,5.47,-0.04,-0.81,25.5,-5.667,5.558,-3.262,-3.972,12.151,-13.345,98.084,-14.848,99.204,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
6.0,3.0,4.77,6.5,-0.05,-0.97,29.8,-2.139,9.304,-3.098,-4.248,14.078,-15.816,97.536,-15.549,98.772,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
7.0,3.05,4.808,7.53,-0.06,-1.13,33.4,1.926,12.358,-0.661,-6.82,15.558,-18.162,96.989,-16.757,98.43,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
8.0,3.11,4.846,8.56,-0.08,-1.31,36.2,6.103,13.974,-1.166,-7.972,16.395,-20.395,98.189,-17.659,99.765,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
