Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.74,,0.071,-81.79,0.0,43.4,,,,,,,,0.0,0.0,0.0,0.4,0.38,0.19,0.38,0.1,0.7,0.6,0.04,0.6,0.24,0.6,0.43,0.05,0.43,0.41,1.7,0.91,0.62,0.91,1.29,1.2,0.72,0.25,0.72,0.89,0.6,0.26,0.04,0.26,0.49,1.3,0.8,0.09,0.8,0.83,1.1,-0.92,0.16,-0.92,0.36,0.6,-0.28,0.15,-0.28,0.54,0.4,-0.12,0.01,-0.12,0.39,0.7,-0.68,0.09,-0.68,0.17,0.9,-0.85,0.05,-0.85,0.34
0.0,2.93,4.161,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,98.03,-19.944,100.039,0.5,0.45,0.01,0.45,0.14,1.2,0.64,0.19,0.64,0.84,0.8,0.55,0.09,0.55,0.5,1.9,0.66,0.11,0.66,1.74,0.6,0.44,0.33,0.44,0.02,1.3,0.45,0.52,0.45,1.19,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.96,0.04,-0.96,0.25
1.0,2.88,4.303,1.34,0.01,-0.21,2.9,-8.516,-9.408,-1.814,10.681,1.44,-1.534,96.104,-14.381,97.174,0.5,0.45,0.01,0.45,0.14,1.2,0.64,0.19,0.64,0.84,0.8,0.55,0.09,0.55,0.5,1.9,0.66,0.11,0.66,1.74,0.6,0.44,0.33,0.44,0.02,1.3,0.45,0.52,0.45,1.19,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.96,0.04,-0.96,0.25
2.0,2.88,4.289,2.38,-0.0,-0.34,4.9,-4.662,-6.752,-0.143,11.165,2.38,-2.587,95.737,-13.148,96.637,0.5,0.45,0.01,0.45,0.14,1.2,0.64,0.19,0.64,0.84,0.8,0.55,0.09,0.55,0.5,1.9,0.66,0.11,0.66,1.74,0.6,0.44,0.33,0.44,0.02,1.3,0.45,0.52,0.45,1.19,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.96,0.04,-0.96,0.25
3.0,2.92,4.404,3.42,-0.0,-0.47,7.7,-0.862,-4.479,0.062,5.115,3.858,-3.843,99.084,-11.11,99.707,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
4.0,2.94,4.452,4.45,-0.01,-0.62,11.3,2.364,-1.994,-3.272,5.303,5.781,-5.556,99.679,-12.82,100.502,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
5.0,2.98,4.489,5.48,-0.02,-0.78,15.1,5.493,0.526,-7.196,6.532,7.778,-7.345,99.814,-15.156,100.96,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
6.0,3.03,4.526,6.51,-0.03,-0.93,19.0,8.494,2.914,-10.189,7.243,9.843,-9.219,99.83,-17.148,101.293,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
7.0,3.08,4.563,7.54,-0.04,-1.11,23.5,10.874,4.665,-8.616,5.408,12.248,-11.515,99.256,-17.455,100.779,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
8.0,3.13,4.601,8.56,-0.03,-1.3,28.0,12.232,6.103,-4.863,6.676,14.618,-13.738,99.223,-18.699,100.97,0.5,0.45,0.01,0.45,0.14,1.1,0.64,0.14,0.64,0.8,0.8,0.55,0.09,0.55,0.5,1.9,0.61,0.11,0.61,1.76,0.6,0.44,0.33,0.44,0.02,1.3,0.42,0.49,0.42,1.21,1.2,0.7,0.01,0.7,0.98,0.6,-0.44,0.14,-0.44,0.27,0.7,-0.3,0.05,-0.3,0.61,0.6,-0.34,0.0,-0.34,0.53,0.8,-0.77,0.12,-0.77,0.22,1.0,-0.95,0.02,-0.95,0.25
