Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.86;NaN;0001-01-01T00:00:00.0440000+01:00;-83.30;0.00;44.61;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.6|0.62|0.08|0.62|0.01;0001-01-01T00:00:00.000+01:00|W2|0.4|0.24|0.14|0.24|0.32;0001-01-01T00:00:00.000+01:00|W3|0.4|0.39|0.11|0.39|0.18;0001-01-01T00:00:00.000+01:00|W4|0.7|0.57|0.04|0.57|0.28;0001-01-01T00:00:00.000+01:00|W5|0.7|0.47|0.13|0.47|0.35;0001-01-01T00:00:00.000+01:00|W6|0.8|0.75|0.04|0.75|0.07;0001-01-01T00:00:00.000+01:00|W7|1.1|0.91|0.05|0.91|0.57;0001-01-01T00:00:00.000+01:00|W8|0.8|0.77|0.05|0.77|0.08;0001-01-01T00:00:00.000+01:00|W9|0.7|0.65|0.01|0.65|0.35;0001-01-01T00:00:00.000+01:00|W10|0.1|0.07|0.05|0.07|0.06;0001-01-01T00:00:00.000+01:00|W11|0.8|0.59|0.05|0.59|0.26;0001-01-01T00:00:00.000+01:00|W12|0.9|0.55|0.07|0.55|0.71"
0.00;2.93;0001-01-01T00:00:04.2400000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;98.317;-20.003;100.332;"0001-01-01T00:00:04.250+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.250+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.250+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.250+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.250+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.250+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.250+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.250+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.250+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.250+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.250+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.250+01:00|W12|0.9|0.05|0.11|0.05|0.83"
1.00;2.84;0001-01-01T00:00:04.4290000+01:00;1.31;-0.01;-0.24;4.0;-10.931;-11.135;-2.196;5.360;2.102;-1.963;94.551;-12.435;95.368;"0001-01-01T00:00:04.497+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.497+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.497+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.497+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.497+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.497+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.497+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.497+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.497+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.497+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.497+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.497+01:00|W12|0.9|0.05|0.11|0.05|0.83"
2.00;2.84;0001-01-01T00:00:04.4800000+01:00;2.37;-0.01;-0.39;7.0;-10.231;-10.660;-2.332;1.693;3.752;-3.353;96.479;-12.676;97.309;"0001-01-01T00:00:04.497+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.497+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.497+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.497+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.497+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.497+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.497+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.497+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.497+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.497+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.497+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.497+01:00|W12|0.9|0.05|0.11|0.05|0.83"
3.00;2.87;0001-01-01T00:00:04.5180000+01:00;3.41;-0.02;-0.52;10.8;-7.370;-9.168;-2.502;1.427;5.566;-5.327;97.599;-12.756;98.429;"0001-01-01T00:00:04.497+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.497+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.497+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.497+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.497+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.497+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.497+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.497+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.497+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.497+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.497+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.497+01:00|W12|0.9|0.05|0.11|0.05|0.83"
4.00;2.91;0001-01-01T00:00:04.5560000+01:00;4.44;-0.02;-0.66;15.0;-3.254;-6.754;-3.483;4.256;7.394;-7.693;98.064;-13.406;98.976;"0001-01-01T00:00:04.497+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.497+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.497+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.497+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.497+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.497+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.497+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.497+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.497+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.497+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.497+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.497+01:00|W12|0.9|0.05|0.11|0.05|0.83"
5.00;2.94;0001-01-01T00:00:04.5940000+01:00;5.47;-0.02;-0.81;19.1;0.945;-3.625;-5.845;8.521;9.014;-10.127;98.695;-16.169;100.011;"0001-01-01T00:00:04.497+01:00|W1|0.5|0.44|0.13|0.44|0.13;0001-01-01T00:00:04.497+01:00|W2|0.5|0.36|0.06|0.36|0.27;0001-01-01T00:00:04.497+01:00|W3|0.8|0.69|0.26|0.69|0.34;0001-01-01T00:00:04.497+01:00|W4|0.7|0.54|0.09|0.54|0.34;0001-01-01T00:00:04.497+01:00|W5|1.0|0.96|0.21|0.96|0.32;0001-01-01T00:00:04.497+01:00|W6|1.5|1.49|0.37|1.49|0.07;0001-01-01T00:00:04.497+01:00|W7|0.9|0.85|0.12|0.85|0.03;0001-01-01T00:00:04.497+01:00|W8|0.9|0.72|0.21|0.72|0.60;0001-01-01T00:00:04.497+01:00|W9|0.8|0.70|0.00|0.70|0.33;0001-01-01T00:00:04.497+01:00|W10|0.4|0.10|0.14|0.10|0.31;0001-01-01T00:00:04.497+01:00|W11|1.0|0.96|0.03|0.96|0.05;0001-01-01T00:00:04.497+01:00|W12|0.9|0.05|0.11|0.05|0.83"
6.00;2.98;0001-01-01T00:00:04.6320000+01:00;6.50;-0.03;-0.98;22.1;4.210;-1.480;-5.751;6.371;10.111;-12.072;98.671;-16.996;100.125;"0001-01-01T00:00:04.751+01:00|W1|0.5|0.41|0.14|0.41|0.10;0001-01-01T00:00:04.751+01:00|W2|0.4|0.32|0.02|0.32|0.26;0001-01-01T00:00:04.751+01:00|W3|0.8|0.66|0.25|0.66|0.42;0001-01-01T00:00:04.751+01:00|W4|0.7|0.57|0.07|0.57|0.34;0001-01-01T00:00:04.751+01:00|W5|0.9|0.92|0.10|0.92|0.06;0001-01-01T00:00:04.751+01:00|W6|1.5|1.52|0.30|1.52|0.00;0001-01-01T00:00:04.751+01:00|W7|0.7|0.68|0.22|0.68|0.10;0001-01-01T00:00:04.751+01:00|W8|0.9|0.66|0.20|0.66|0.68;0001-01-01T00:00:04.751+01:00|W9|0.8|0.75|0.04|0.75|0.35;0001-01-01T00:00:04.751+01:00|W10|0.3|0.10|0.10|0.10|0.28;0001-01-01T00:00:04.751+01:00|W11|0.9|0.88|0.05|0.88|0.02;0001-01-01T00:00:04.751+01:00|W12|1.0|-0.02|0.18|-0.02|0.88"
7.00;3.03;0001-01-01T00:00:04.6690000+01:00;7.53;-0.03;-1.16;25.1;7.473;0.663;-5.657;4.222;11.207;-14.016;98.647;-17.823;100.246;"0001-01-01T00:00:04.751+01:00|W1|0.5|0.41|0.14|0.41|0.10;0001-01-01T00:00:04.751+01:00|W2|0.4|0.32|0.02|0.32|0.26;0001-01-01T00:00:04.751+01:00|W3|0.8|0.66|0.25|0.66|0.42;0001-01-01T00:00:04.751+01:00|W4|0.7|0.57|0.07|0.57|0.34;0001-01-01T00:00:04.751+01:00|W5|0.9|0.92|0.10|0.92|0.06;0001-01-01T00:00:04.751+01:00|W6|1.5|1.52|0.30|1.52|0.00;0001-01-01T00:00:04.751+01:00|W7|0.7|0.68|0.22|0.68|0.10;0001-01-01T00:00:04.751+01:00|W8|0.9|0.66|0.20|0.66|0.68;0001-01-01T00:00:04.751+01:00|W9|0.8|0.75|0.04|0.75|0.35;0001-01-01T00:00:04.751+01:00|W10|0.3|0.10|0.10|0.10|0.28;0001-01-01T00:00:04.751+01:00|W11|0.9|0.88|0.05|0.88|0.02;0001-01-01T00:00:04.751+01:00|W12|1.0|-0.02|0.18|-0.02|0.88"
8.00;3.08;0001-01-01T00:00:04.7070000+01:00;8.55;-0.04;-1.34;27.8;10.011;2.566;-4.575;1.814;12.166;-15.779;98.416;-18.549;100.151;"0001-01-01T00:00:04.751+01:00|W1|0.5|0.41|0.14|0.41|0.10;0001-01-01T00:00:04.751+01:00|W2|0.4|0.32|0.02|0.32|0.26;0001-01-01T00:00:04.751+01:00|W3|0.8|0.66|0.25|0.66|0.42;0001-01-01T00:00:04.751+01:00|W4|0.7|0.57|0.07|0.57|0.34;0001-01-01T00:00:04.751+01:00|W5|0.9|0.92|0.10|0.92|0.06;0001-01-01T00:00:04.751+01:00|W6|1.5|1.52|0.30|1.52|0.00;0001-01-01T00:00:04.751+01:00|W7|0.7|0.68|0.22|0.68|0.10;0001-01-01T00:00:04.751+01:00|W8|0.9|0.66|0.20|0.66|0.68;0001-01-01T00:00:04.751+01:00|W9|0.8|0.75|0.04|0.75|0.35;0001-01-01T00:00:04.751+01:00|W10|0.3|0.10|0.10|0.10|0.28;0001-01-01T00:00:04.751+01:00|W11|0.9|0.88|0.05|0.88|0.02;0001-01-01T00:00:04.751+01:00|W12|1.0|-0.02|0.18|-0.02|0.88"
