Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.11;NaN;0001-01-01T00:00:00.0000000+01:00;-82.83;0.00;44.23;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.095+01:00|W1|0.8|-0.19|0.00|-0.19|0.73;0001-01-01T00:00:00.095+01:00|W2|1.0|-0.85|0.13|-0.85|0.42;0001-01-01T00:00:00.095+01:00|W3|0.6|0.11|0.06|0.11|0.59;0001-01-01T00:00:00.095+01:00|W4|0.7|0.16|0.29|0.16|0.53;0001-01-01T00:00:00.095+01:00|W5|1.0|-0.18|0.04|-0.18|0.91;0001-01-01T00:00:00.095+01:00|W6|2.1|-1.11|0.05|-1.11|1.76;0001-01-01T00:00:00.095+01:00|W7|0.8|-0.06|0.24|-0.06|0.70;0001-01-01T00:00:00.095+01:00|W8|1.3|-1.10|0.16|-1.10|0.09;0001-01-01T00:00:00.095+01:00|W9|1.3|-1.04|0.07|-1.04|0.84;0001-01-01T00:00:00.095+01:00|W10|1.3|-1.11|0.04|-1.11|0.66;0001-01-01T00:00:00.095+01:00|W11|1.1|-0.56|0.02|-0.56|0.92;0001-01-01T00:00:00.095+01:00|W12|1.1|-1.03|0.01|-1.03|0.23"
0.00;2.93;0001-01-01T00:00:04.0290000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;100.035;-20.352;102.085;"0001-01-01T00:00:04.096+01:00|W1|0.8|-0.20|0.01|-0.20|0.78;0001-01-01T00:00:04.096+01:00|W2|1.0|-0.88|0.04|-0.88|0.38;0001-01-01T00:00:04.096+01:00|W3|0.6|0.09|0.03|0.09|0.60;0001-01-01T00:00:04.096+01:00|W4|1.0|-0.54|0.15|-0.54|0.83;0001-01-01T00:00:04.096+01:00|W5|0.5|-0.02|0.43|-0.02|0.48;0001-01-01T00:00:04.096+01:00|W6|1.9|-1.56|0.13|-1.56|0.96;0001-01-01T00:00:04.096+01:00|W7|1.4|0.38|0.21|0.38|0.96;0001-01-01T00:00:04.096+01:00|W8|1.7|-1.71|0.13|-1.71|0.16;0001-01-01T00:00:04.096+01:00|W9|1.3|-0.93|0.06|-0.93|0.82;0001-01-01T00:00:04.096+01:00|W10|1.5|-1.32|0.14|-1.32|0.58;0001-01-01T00:00:04.096+01:00|W11|1.1|-0.66|0.03|-0.66|0.90;0001-01-01T00:00:04.096+01:00|W12|0.6|-0.62|0.25|-0.62|0.05"
1.00;2.89;0001-01-01T00:00:04.1800000+01:00;1.25;0.02;-0.19;3.0;-9.760;-9.493;-1.620;4.292;1.713;-1.356;97.311;-14.080;98.326;"0001-01-01T00:00:04.096+01:00|W1|0.8|-0.20|0.01|-0.20|0.78;0001-01-01T00:00:04.096+01:00|W2|1.0|-0.88|0.04|-0.88|0.38;0001-01-01T00:00:04.096+01:00|W3|0.6|0.09|0.03|0.09|0.60;0001-01-01T00:00:04.096+01:00|W4|1.0|-0.54|0.15|-0.54|0.83;0001-01-01T00:00:04.096+01:00|W5|0.5|-0.02|0.43|-0.02|0.48;0001-01-01T00:00:04.096+01:00|W6|1.9|-1.56|0.13|-1.56|0.96;0001-01-01T00:00:04.096+01:00|W7|1.4|0.38|0.21|0.38|0.96;0001-01-01T00:00:04.096+01:00|W8|1.7|-1.71|0.13|-1.71|0.16;0001-01-01T00:00:04.096+01:00|W9|1.3|-0.93|0.06|-0.93|0.82;0001-01-01T00:00:04.096+01:00|W10|1.5|-1.32|0.14|-1.32|0.58;0001-01-01T00:00:04.096+01:00|W11|1.1|-0.66|0.03|-0.66|0.90;0001-01-01T00:00:04.096+01:00|W12|0.6|-0.62|0.25|-0.62|0.05"
2.00;2.89;0001-01-01T00:00:04.2700000+01:00;2.38;0.05;-0.34;5.0;-7.500;-6.343;-3.247;6.514;3.033;-2.414;97.608;-10.178;98.143;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
3.00;2.93;0001-01-01T00:00:04.3090000+01:00;3.42;0.07;-0.46;6.1;-4.199;-2.192;-3.811;6.915;4.118;-3.209;99.573;-9.979;100.083;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
4.00;2.98;0001-01-01T00:00:04.3470000+01:00;4.46;0.11;-0.59;7.6;1.056;1.948;-0.789;7.314;5.580;-4.002;98.197;-15.195;99.390;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
5.00;3.02;0001-01-01T00:00:04.3840000+01:00;5.49;0.08;-0.74;10.9;3.574;5.969;-0.510;7.701;6.843;-4.772;99.015;-15.630;100.251;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
6.00;3.06;0001-01-01T00:00:04.4210000+01:00;6.51;0.08;-0.91;13.4;5.196;8.437;1.327;6.090;8.165;-5.291;99.415;-16.430;100.768;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
7.00;3.11;0001-01-01T00:00:04.4590000+01:00;7.54;0.08;-1.08;15.0;6.320;9.755;4.494;2.990;9.542;-5.623;99.365;-17.801;100.952;"0001-01-01T00:00:04.343+01:00|W1|0.8|-0.20|0.02|-0.20|0.80;0001-01-01T00:00:04.343+01:00|W2|1.0|-0.82|0.09|-0.82|0.39;0001-01-01T00:00:04.343+01:00|W3|0.6|0.10|0.01|0.10|0.59;0001-01-01T00:00:04.343+01:00|W4|1.0|-0.45|0.08|-0.45|0.82;0001-01-01T00:00:04.343+01:00|W5|0.5|-0.03|0.39|-0.03|0.50;0001-01-01T00:00:04.343+01:00|W6|2.2|-1.68|0.18|-1.68|1.28;0001-01-01T00:00:04.343+01:00|W7|1.4|0.29|0.18|0.29|0.95;0001-01-01T00:00:04.343+01:00|W8|1.9|-1.86|0.24|-1.86|0.05;0001-01-01T00:00:04.343+01:00|W9|1.3|-0.93|0.04|-0.93|0.88;0001-01-01T00:00:04.343+01:00|W10|1.5|-1.30|0.11|-1.30|0.57;0001-01-01T00:00:04.343+01:00|W11|1.1|-0.69|0.02|-0.69|0.88;0001-01-01T00:00:04.343+01:00|W12|0.6|-0.57|0.28|-0.57|0.06"
8.00;3.17;0001-01-01T00:00:04.4960000+01:00;8.57;0.09;-1.26;16.7;7.443;11.073;7.660;-0.109;10.919;-5.956;99.315;-19.172;101.154;"0001-01-01T00:00:04.598+01:00|W1|0.8|-0.27|0.03|-0.27|0.73;0001-01-01T00:00:04.598+01:00|W2|1.0|-0.82|0.08|-0.82|0.47;0001-01-01T00:00:04.598+01:00|W3|0.6|0.11|0.01|0.11|0.58;0001-01-01T00:00:04.598+01:00|W4|0.9|-0.35|0.05|-0.35|0.85;0001-01-01T00:00:04.598+01:00|W5|1.0|-0.10|0.10|-0.10|0.98;0001-01-01T00:00:04.598+01:00|W6|2.4|-1.74|0.39|-1.74|1.49;0001-01-01T00:00:04.598+01:00|W7|1.4|0.31|0.17|0.31|0.96;0001-01-01T00:00:04.598+01:00|W8|1.9|-1.87|0.21|-1.87|0.03;0001-01-01T00:00:04.598+01:00|W9|1.3|-0.83|0.04|-0.83|0.97;0001-01-01T00:00:04.598+01:00|W10|1.6|-1.39|0.21|-1.39|0.64;0001-01-01T00:00:04.598+01:00|W11|1.1|-0.70|0.02|-0.70|0.89;0001-01-01T00:00:04.598+01:00|W12|0.6|-0.58|0.24|-0.58|0.11"
