Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
NaN;NaN;0001-01-01T00:00:00.0000000+01:00;-83.25;0.00;44.56;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.050+01:00|W1|1.5|0.45|0.30|0.45|0.69;0001-01-01T00:00:00.050+01:00|W2|1.9|-0.86|0.19|-0.86|1.41;0001-01-01T00:00:00.050+01:00|W3|0.7|0.07|0.03|0.07|0.64;0001-01-01T00:00:00.050+01:00|W4|0.7|-0.36|0.11|-0.36|0.45;0001-01-01T00:00:00.050+01:00|W5|0.7|0.23|0.00|0.23|0.71;0001-01-01T00:00:00.050+01:00|W6|0.3|-0.08|0.02|-0.08|0.10;0001-01-01T00:00:00.050+01:00|W7|1.6|0.53|0.17|0.53|1.51;0001-01-01T00:00:00.050+01:00|W8|1.7|-0.95|0.02|-0.95|1.43;0001-01-01T00:00:00.050+01:00|W9|1.0|-0.20|0.13|-0.20|0.90;0001-01-01T00:00:00.050+01:00|W10|0.4|-0.11|0.08|-0.11|0.06;0001-01-01T00:00:00.050+01:00|W11|0.7|-0.34|0.13|-0.34|0.08;0001-01-01T00:00:00.050+01:00|W12|0.4|-0.31|0.19|-0.31|0.00"
0.00;2.93;0001-01-01T00:00:04.1980000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.378;-19.812;99.373;"0001-01-01T00:00:04.294+01:00|W1|1.1|-0.37|0.09|-0.37|0.95;0001-01-01T00:00:04.294+01:00|W2|1.4|0.17|0.44|0.17|1.04;0001-01-01T00:00:04.294+01:00|W3|0.6|0.11|0.07|0.11|0.56;0001-01-01T00:00:04.294+01:00|W4|0.8|-0.56|0.04|-0.56|0.50;0001-01-01T00:00:04.294+01:00|W5|0.8|0.43|0.13|0.43|0.64;0001-01-01T00:00:04.294+01:00|W6|0.8|-0.73|0.21|-0.73|0.01;0001-01-01T00:00:04.294+01:00|W7|0.8|0.11|0.48|0.11|0.78;0001-01-01T00:00:04.294+01:00|W8|1.5|-0.54|0.14|-0.54|1.40;0001-01-01T00:00:04.294+01:00|W9|0.7|-0.27|0.09|-0.27|0.65;0001-01-01T00:00:04.294+01:00|W10|0.4|-0.34|0.02|-0.34|0.17;0001-01-01T00:00:04.294+01:00|W11|0.9|-0.24|0.04|-0.24|0.50;0001-01-01T00:00:04.294+01:00|W12|0.6|0.15|0.15|0.15|0.54"
1.00;2.89;0001-01-01T00:00:04.4320000+01:00;1.34;0.01;-0.20;3.7;-10.204;-10.234;-2.530;2.214;1.971;-1.790;96.804;-12.732;97.638;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
2.00;2.91;0001-01-01T00:00:04.4710000+01:00;2.38;0.00;-0.32;5.0;-8.106;-6.956;-6.637;2.878;2.876;-2.580;97.173;-9.095;97.598;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
3.00;2.95;0001-01-01T00:00:04.5100000+01:00;3.42;-0.00;-0.44;6.4;-5.112;-2.896;-8.738;1.670;3.906;-3.339;98.827;-9.786;99.311;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
4.00;3.01;0001-01-01T00:00:04.5480000+01:00;4.46;0.00;-0.55;9.6;0.046;1.072;-3.459;0.490;5.574;-4.080;96.636;-14.520;97.721;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
5.00;3.06;0001-01-01T00:00:04.5850000+01:00;5.49;0.00;-0.70;12.7;2.884;3.751;-2.306;-0.336;7.312;-5.430;97.069;-14.188;98.100;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
6.00;3.12;0001-01-01T00:00:04.6230000+01:00;6.53;0.00;-0.85;15.7;5.630;6.378;-1.316;-1.148;9.052;-6.804;97.605;-13.657;98.556;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
7.00;3.20;0001-01-01T00:00:04.5540000+01:00;7.56;0.00;-1.00;18.9;7.996;8.582;-0.349;-2.766;10.866;-8.254;98.063;-14.333;99.105;"0001-01-01T00:00:04.544+01:00|W1|0.9|-0.27|0.24|-0.27|0.81;0001-01-01T00:00:04.544+01:00|W2|1.4|0.38|0.38|0.38|0.93;0001-01-01T00:00:04.544+01:00|W3|0.6|0.14|0.03|0.14|0.59;0001-01-01T00:00:04.544+01:00|W4|0.7|-0.56|0.07|-0.56|0.45;0001-01-01T00:00:04.544+01:00|W5|0.7|0.31|0.19|0.31|0.63;0001-01-01T00:00:04.544+01:00|W6|0.7|-0.70|0.16|-0.70|0.09;0001-01-01T00:00:04.544+01:00|W7|0.7|-0.08|0.47|-0.08|0.74;0001-01-01T00:00:04.544+01:00|W8|1.6|-0.56|0.10|-0.56|1.41;0001-01-01T00:00:04.544+01:00|W9|0.7|-0.28|0.07|-0.28|0.66;0001-01-01T00:00:04.544+01:00|W10|0.5|-0.40|0.06|-0.40|0.18;0001-01-01T00:00:04.544+01:00|W11|0.8|-0.25|0.15|-0.25|0.65;0001-01-01T00:00:04.544+01:00|W12|0.6|0.17|0.15|0.17|0.54"
8.00;3.27;0001-01-01T00:00:04.2530000+01:00;8.59;-0.00;-1.16;22.4;9.540;9.872;0.567;-6.124;12.839;-9.867;98.353;-17.612;99.917;"0001-01-01T00:00:04.294+01:00|W1|1.1|-0.37|0.09|-0.37|0.95;0001-01-01T00:00:04.294+01:00|W2|1.4|0.17|0.44|0.17|1.04;0001-01-01T00:00:04.294+01:00|W3|0.6|0.11|0.07|0.11|0.56;0001-01-01T00:00:04.294+01:00|W4|0.8|-0.56|0.04|-0.56|0.50;0001-01-01T00:00:04.294+01:00|W5|0.8|0.43|0.13|0.43|0.64;0001-01-01T00:00:04.294+01:00|W6|0.8|-0.73|0.21|-0.73|0.01;0001-01-01T00:00:04.294+01:00|W7|0.8|0.11|0.48|0.11|0.78;0001-01-01T00:00:04.294+01:00|W8|1.5|-0.54|0.14|-0.54|1.40;0001-01-01T00:00:04.294+01:00|W9|0.7|-0.27|0.09|-0.27|0.65;0001-01-01T00:00:04.294+01:00|W10|0.4|-0.34|0.02|-0.34|0.17;0001-01-01T00:00:04.294+01:00|W11|0.9|-0.24|0.04|-0.24|0.50;0001-01-01T00:00:04.294+01:00|W12|0.6|0.15|0.15|0.15|0.54"
