Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.09;NaN;0001-01-01T00:00:00.0000000+01:00;-82.57;0.00;44.03;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.097+01:00|W1|0.7|0.53|0.02|0.53|0.20;0001-01-01T00:00:00.097+01:00|W2|0.7|0.50|0.24|0.50|0.17;0001-01-01T00:00:00.097+01:00|W3|1.0|0.37|0.14|0.37|0.66;0001-01-01T00:00:00.097+01:00|W4|1.7|-0.68|0.02|-0.68|1.41;0001-01-01T00:00:00.097+01:00|W5|1.2|0.75|0.24|0.75|0.82;0001-01-01T00:00:00.097+01:00|W6|3.2|1.33|0.68|1.33|2.86;0001-01-01T00:00:00.097+01:00|W7|3.2|-0.13|0.31|-0.13|3.24;0001-01-01T00:00:00.097+01:00|W8|2.5|-0.29|0.25|-0.29|2.28;0001-01-01T00:00:00.097+01:00|W9|3.8|-3.31|1.03|-3.31|1.15;0001-01-01T00:00:00.097+01:00|W10|1.1|-1.03|0.13|-1.03|0.41;0001-01-01T00:00:00.097+01:00|W11|0.8|-0.58|0.02|-0.58|0.39;0001-01-01T00:00:00.097+01:00|W12|1.8|1.16|0.19|1.16|1.14"
0.00;2.93;0001-01-01T00:00:04.1720000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.169;-19.769;99.159;"0001-01-01T00:00:04.098+01:00|W1|1.1|-0.01|0.31|-0.01|0.90;0001-01-01T00:00:04.098+01:00|W2|1.1|0.75|0.07|0.75|0.19;0001-01-01T00:00:04.098+01:00|W3|0.7|0.19|0.16|0.19|0.49;0001-01-01T00:00:04.098+01:00|W4|1.3|-0.51|0.38|-0.51|1.04;0001-01-01T00:00:04.098+01:00|W5|0.8|0.51|0.05|0.51|0.39;0001-01-01T00:00:04.098+01:00|W6|3.9|2.58|1.02|2.58|2.84;0001-01-01T00:00:04.098+01:00|W7|3.4|-0.40|0.16|-0.40|3.09;0001-01-01T00:00:04.098+01:00|W8|3.8|-1.78|1.14|-1.78|3.34;0001-01-01T00:00:04.098+01:00|W9|3.2|-2.51|0.37|-2.51|1.80;0001-01-01T00:00:04.098+01:00|W10|1.1|-0.92|0.01|-0.92|0.60;0001-01-01T00:00:04.098+01:00|W11|1.0|-0.67|0.07|-0.67|0.70;0001-01-01T00:00:04.098+01:00|W12|2.2|2.16|0.17|2.16|0.16"
1.00;2.89;0001-01-01T00:00:04.3690000+01:00;1.34;-0.02;-0.20;2.6;-10.160;-9.546;2.687;-1.630;1.223;-1.380;95.431;-12.424;96.240;"0001-01-01T00:00:04.348+01:00|W1|1.4|0.06|0.58|0.06|1.17;0001-01-01T00:00:04.348+01:00|W2|1.3|1.05|0.24|1.05|0.45;0001-01-01T00:00:04.348+01:00|W3|0.7|0.19|0.08|0.19|0.50;0001-01-01T00:00:04.348+01:00|W4|1.3|-0.53|0.39|-0.53|1.05;0001-01-01T00:00:04.348+01:00|W5|1.0|0.59|0.11|0.59|0.59;0001-01-01T00:00:04.348+01:00|W6|4.0|2.61|1.08|2.61|2.91;0001-01-01T00:00:04.348+01:00|W7|3.5|-0.40|0.15|-0.40|3.10;0001-01-01T00:00:04.348+01:00|W8|3.9|-1.82|1.11|-1.82|3.38;0001-01-01T00:00:04.348+01:00|W9|3.3|-2.69|0.28|-2.69|1.73;0001-01-01T00:00:04.348+01:00|W10|1.2|-1.02|0.06|-1.02|0.58;0001-01-01T00:00:04.348+01:00|W11|1.0|-0.68|0.04|-0.68|0.75;0001-01-01T00:00:04.348+01:00|W12|2.2|2.14|0.25|2.14|0.03"
2.00;2.91;0001-01-01T00:00:04.4080000+01:00;2.38;-0.03;-0.32;4.1;-8.028;-7.168;3.455;-2.842;1.953;-2.203;95.220;-10.811;95.837;"0001-01-01T00:00:04.348+01:00|W1|1.4|0.06|0.58|0.06|1.17;0001-01-01T00:00:04.348+01:00|W2|1.3|1.05|0.24|1.05|0.45;0001-01-01T00:00:04.348+01:00|W3|0.7|0.19|0.08|0.19|0.50;0001-01-01T00:00:04.348+01:00|W4|1.3|-0.53|0.39|-0.53|1.05;0001-01-01T00:00:04.348+01:00|W5|1.0|0.59|0.11|0.59|0.59;0001-01-01T00:00:04.348+01:00|W6|4.0|2.61|1.08|2.61|2.91;0001-01-01T00:00:04.348+01:00|W7|3.5|-0.40|0.15|-0.40|3.10;0001-01-01T00:00:04.348+01:00|W8|3.9|-1.82|1.11|-1.82|3.38;0001-01-01T00:00:04.348+01:00|W9|3.3|-2.69|0.28|-2.69|1.73;0001-01-01T00:00:04.348+01:00|W10|1.2|-1.02|0.06|-1.02|0.58;0001-01-01T00:00:04.348+01:00|W11|1.0|-0.68|0.04|-0.68|0.75;0001-01-01T00:00:04.348+01:00|W12|2.2|2.14|0.25|2.14|0.03"
3.00;2.95;0001-01-01T00:00:04.4470000+01:00;3.42;-0.04;-0.44;6.2;-5.084;-4.289;5.605;-6.534;2.896;-3.278;96.284;-10.482;96.856;"0001-01-01T00:00:04.348+01:00|W1|1.4|0.06|0.58|0.06|1.17;0001-01-01T00:00:04.348+01:00|W2|1.3|1.05|0.24|1.05|0.45;0001-01-01T00:00:04.348+01:00|W3|0.7|0.19|0.08|0.19|0.50;0001-01-01T00:00:04.348+01:00|W4|1.3|-0.53|0.39|-0.53|1.05;0001-01-01T00:00:04.348+01:00|W5|1.0|0.59|0.11|0.59|0.59;0001-01-01T00:00:04.348+01:00|W6|4.0|2.61|1.08|2.61|2.91;0001-01-01T00:00:04.348+01:00|W7|3.5|-0.40|0.15|-0.40|3.10;0001-01-01T00:00:04.348+01:00|W8|3.9|-1.82|1.11|-1.82|3.38;0001-01-01T00:00:04.348+01:00|W9|3.3|-2.69|0.28|-2.69|1.73;0001-01-01T00:00:04.348+01:00|W10|1.2|-1.02|0.06|-1.02|0.58;0001-01-01T00:00:04.348+01:00|W11|1.0|-0.68|0.04|-0.68|0.75;0001-01-01T00:00:04.348+01:00|W12|2.2|2.14|0.25|2.14|0.03"
4.00;2.99;0001-01-01T00:00:04.4860000+01:00;4.45;-0.05;-0.58;8.5;-1.646;-0.851;2.485;-3.920;4.041;-4.496;96.607;-11.745;97.321;"0001-01-01T00:00:04.595+01:00|W1|1.5|0.22|0.63|0.22|1.24;0001-01-01T00:00:04.595+01:00|W2|1.5|1.23|0.37|1.23|0.62;0001-01-01T00:00:04.595+01:00|W3|0.7|0.23|0.03|0.23|0.52;0001-01-01T00:00:04.595+01:00|W4|1.3|-0.44|0.34|-0.44|1.15;0001-01-01T00:00:04.595+01:00|W5|0.9|0.58|0.06|0.58|0.57;0001-01-01T00:00:04.595+01:00|W6|3.7|2.18|0.79|2.18|2.90;0001-01-01T00:00:04.595+01:00|W7|3.7|-0.26|0.01|-0.26|3.31;0001-01-01T00:00:04.595+01:00|W8|3.9|-1.85|1.09|-1.85|3.44;0001-01-01T00:00:04.595+01:00|W9|3.2|-2.66|0.34|-2.66|1.64;0001-01-01T00:00:04.595+01:00|W10|1.2|-1.08|0.09|-1.08|0.55;0001-01-01T00:00:04.595+01:00|W11|1.1|-0.66|0.01|-0.66|0.85;0001-01-01T00:00:04.595+01:00|W12|2.1|2.09|0.33|2.09|0.11"
5.00;3.04;0001-01-01T00:00:04.5240000+01:00;5.49;-0.06;-0.72;10.9;1.821;2.618;-0.870;-1.030;5.197;-5.723;96.898;-13.079;97.780;"0001-01-01T00:00:04.595+01:00|W1|1.5|0.22|0.63|0.22|1.24;0001-01-01T00:00:04.595+01:00|W2|1.5|1.23|0.37|1.23|0.62;0001-01-01T00:00:04.595+01:00|W3|0.7|0.23|0.03|0.23|0.52;0001-01-01T00:00:04.595+01:00|W4|1.3|-0.44|0.34|-0.44|1.15;0001-01-01T00:00:04.595+01:00|W5|0.9|0.58|0.06|0.58|0.57;0001-01-01T00:00:04.595+01:00|W6|3.7|2.18|0.79|2.18|2.90;0001-01-01T00:00:04.595+01:00|W7|3.7|-0.26|0.01|-0.26|3.31;0001-01-01T00:00:04.595+01:00|W8|3.9|-1.85|1.09|-1.85|3.44;0001-01-01T00:00:04.595+01:00|W9|3.2|-2.66|0.34|-2.66|1.64;0001-01-01T00:00:04.595+01:00|W10|1.2|-1.08|0.09|-1.08|0.55;0001-01-01T00:00:04.595+01:00|W11|1.1|-0.66|0.01|-0.66|0.85;0001-01-01T00:00:04.595+01:00|W12|2.1|2.09|0.33|2.09|0.11"
6.00;3.11;0001-01-01T00:00:04.5630000+01:00;6.52;-0.07;-0.86;13.1;5.016;5.609;-1.609;-0.994;6.285;-6.920;97.047;-14.270;98.093;"0001-01-01T00:00:04.595+01:00|W1|1.5|0.22|0.63|0.22|1.24;0001-01-01T00:00:04.595+01:00|W2|1.5|1.23|0.37|1.23|0.62;0001-01-01T00:00:04.595+01:00|W3|0.7|0.23|0.03|0.23|0.52;0001-01-01T00:00:04.595+01:00|W4|1.3|-0.44|0.34|-0.44|1.15;0001-01-01T00:00:04.595+01:00|W5|0.9|0.58|0.06|0.58|0.57;0001-01-01T00:00:04.595+01:00|W6|3.7|2.18|0.79|2.18|2.90;0001-01-01T00:00:04.595+01:00|W7|3.7|-0.26|0.01|-0.26|3.31;0001-01-01T00:00:04.595+01:00|W8|3.9|-1.85|1.09|-1.85|3.44;0001-01-01T00:00:04.595+01:00|W9|3.2|-2.66|0.34|-2.66|1.64;0001-01-01T00:00:04.595+01:00|W10|1.2|-1.08|0.09|-1.08|0.55;0001-01-01T00:00:04.595+01:00|W11|1.1|-0.66|0.01|-0.66|0.85;0001-01-01T00:00:04.595+01:00|W12|2.1|2.09|0.33|2.09|0.11"
7.00;3.18;0001-01-01T00:00:04.6010000+01:00;7.56;-0.07;-1.01;15.2;7.649;7.689;2.211;-5.636;7.257;-8.060;96.956;-15.266;98.153;"0001-01-01T00:00:04.595+01:00|W1|1.5|0.22|0.63|0.22|1.24;0001-01-01T00:00:04.595+01:00|W2|1.5|1.23|0.37|1.23|0.62;0001-01-01T00:00:04.595+01:00|W3|0.7|0.23|0.03|0.23|0.52;0001-01-01T00:00:04.595+01:00|W4|1.3|-0.44|0.34|-0.44|1.15;0001-01-01T00:00:04.595+01:00|W5|0.9|0.58|0.06|0.58|0.57;0001-01-01T00:00:04.595+01:00|W6|3.7|2.18|0.79|2.18|2.90;0001-01-01T00:00:04.595+01:00|W7|3.7|-0.26|0.01|-0.26|3.31;0001-01-01T00:00:04.595+01:00|W8|3.9|-1.85|1.09|-1.85|3.44;0001-01-01T00:00:04.595+01:00|W9|3.2|-2.66|0.34|-2.66|1.64;0001-01-01T00:00:04.595+01:00|W10|1.2|-1.08|0.09|-1.08|0.55;0001-01-01T00:00:04.595+01:00|W11|1.1|-0.66|0.01|-0.66|0.85;0001-01-01T00:00:04.595+01:00|W12|2.1|2.09|0.33|2.09|0.11"
8.00;3.24;0001-01-01T00:00:04.6400000+01:00;8.59;-0.09;-1.19;17.2;9.188;8.889;5.318;-5.200;8.321;-9.148;97.059;-17.100;98.558;"0001-01-01T00:00:04.595+01:00|W1|1.5|0.22|0.63|0.22|1.24;0001-01-01T00:00:04.595+01:00|W2|1.5|1.23|0.37|1.23|0.62;0001-01-01T00:00:04.595+01:00|W3|0.7|0.23|0.03|0.23|0.52;0001-01-01T00:00:04.595+01:00|W4|1.3|-0.44|0.34|-0.44|1.15;0001-01-01T00:00:04.595+01:00|W5|0.9|0.58|0.06|0.58|0.57;0001-01-01T00:00:04.595+01:00|W6|3.7|2.18|0.79|2.18|2.90;0001-01-01T00:00:04.595+01:00|W7|3.7|-0.26|0.01|-0.26|3.31;0001-01-01T00:00:04.595+01:00|W8|3.9|-1.85|1.09|-1.85|3.44;0001-01-01T00:00:04.595+01:00|W9|3.2|-2.66|0.34|-2.66|1.64;0001-01-01T00:00:04.595+01:00|W10|1.2|-1.08|0.09|-1.08|0.55;0001-01-01T00:00:04.595+01:00|W11|1.1|-0.66|0.01|-0.66|0.85;0001-01-01T00:00:04.595+01:00|W12|2.1|2.09|0.33|2.09|0.11"
