Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.69;NaN;0001-01-01T00:00:00.0490000+01:00;-83.39;0.00;44.68;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.5|0.28|0.04|0.28|1.45;0001-01-01T00:00:00.000+01:00|W2|0.7|-0.54|0.06|-0.54|0.14;0001-01-01T00:00:00.000+01:00|W3|1.2|0.09|0.02|0.09|1.07;0001-01-01T00:00:00.000+01:00|W4|1.5|-0.52|0.09|-0.52|1.41;0001-01-01T00:00:00.000+01:00|W5|1.1|-0.25|0.05|-0.25|1.06;0001-01-01T00:00:00.000+01:00|W6|1.3|0.06|0.03|0.06|1.28;0001-01-01T00:00:00.000+01:00|W7|1.9|0.13|0.31|0.13|1.84;0001-01-01T00:00:00.000+01:00|W8|1.1|0.36|0.03|0.36|1.02;0001-01-01T00:00:00.000+01:00|W9|0.7|-0.25|0.11|-0.25|0.59;0001-01-01T00:00:00.000+01:00|W10|0.5|-0.24|0.24|-0.24|0.31;0001-01-01T00:00:00.000+01:00|W11|0.6|0.58|0.29|0.58|0.17;0001-01-01T00:00:00.000+01:00|W12|0.7|-0.02|0.13|-0.02|0.66"
0.00;2.93;0001-01-01T00:00:04.2320000+01:00;0.02;0.00;-0.00;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;100.176;-20.381;102.229;"0001-01-01T00:00:04.246+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.246+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.246+01:00|W3|1.0|0.15|0.11|0.15|0.94;0001-01-01T00:00:04.246+01:00|W4|2.4|0.84|0.84|0.84|2.26;0001-01-01T00:00:04.246+01:00|W5|1.2|-0.21|0.03|-0.21|1.20;0001-01-01T00:00:04.246+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.246+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.246+01:00|W8|1.6|0.20|0.16|0.20|1.54;0001-01-01T00:00:04.246+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.246+01:00|W10|0.9|-0.41|0.23|-0.41|0.66;0001-01-01T00:00:04.246+01:00|W11|0.8|0.48|0.22|0.48|0.50;0001-01-01T00:00:04.246+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
1.00;2.85;0001-01-01T00:00:04.3990000+01:00;1.34;0.00;-0.24;3.2;-12.066;-10.504;-5.531;6.404;0.972;-2.280;100.926;-12.917;101.750;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
2.00;2.83;0001-01-01T00:00:04.4360000+01:00;2.37;-0.00;-0.40;5.1;-13.052;-10.602;-4.339;0.050;1.567;-3.625;99.597;-14.051;100.585;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
3.00;2.85;0001-01-01T00:00:04.4740000+01:00;3.40;-0.00;-0.54;7.8;-12.610;-9.373;-1.718;-1.324;2.495;-5.437;100.114;-13.522;101.024;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
4.00;2.88;0001-01-01T00:00:04.5110000+01:00;4.44;-0.01;-0.68;11.0;-10.123;-6.379;0.442;-0.395;3.687;-7.420;100.788;-13.853;101.736;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
5.00;2.92;0001-01-01T00:00:04.5480000+01:00;5.47;-0.02;-0.84;14.5;-5.156;-1.322;0.839;1.006;5.108;-9.366;100.453;-16.738;101.841;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
6.00;2.96;0001-01-01T00:00:04.5850000+01:00;6.50;-0.03;-1.00;18.0;-2.257;0.876;1.454;-0.836;6.994;-10.979;99.412;-16.508;100.777;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
7.00;3.00;0001-01-01T00:00:04.6220000+01:00;7.52;-0.04;-1.18;20.7;0.385;3.515;0.299;-2.589;8.758;-11.972;99.277;-17.530;100.817;"0001-01-01T00:00:04.498+01:00|W1|1.4|0.48|0.13|0.48|1.20;0001-01-01T00:00:04.498+01:00|W2|0.5|-0.41|0.15|-0.41|0.01;0001-01-01T00:00:04.498+01:00|W3|1.0|0.16|0.10|0.16|0.93;0001-01-01T00:00:04.498+01:00|W4|2.5|0.93|0.86|0.93|2.29;0001-01-01T00:00:04.498+01:00|W5|1.3|-0.15|0.05|-0.15|1.24;0001-01-01T00:00:04.498+01:00|W6|1.9|0.43|0.09|0.43|1.82;0001-01-01T00:00:04.498+01:00|W7|2.0|-0.23|0.04|-0.23|1.89;0001-01-01T00:00:04.498+01:00|W8|1.5|0.20|0.11|0.20|1.51;0001-01-01T00:00:04.498+01:00|W9|1.0|0.03|0.17|0.03|0.96;0001-01-01T00:00:04.498+01:00|W10|0.9|-0.44|0.24|-0.44|0.67;0001-01-01T00:00:04.498+01:00|W11|0.8|0.47|0.25|0.47|0.56;0001-01-01T00:00:04.498+01:00|W12|1.0|-0.90|0.25|-0.90|0.37"
8.00;3.05;0001-01-01T00:00:04.6590000+01:00;8.54;-0.05;-1.37;23.0;2.900;6.375;-1.743;-4.298;10.462;-12.654;99.596;-19.177;101.429;"0001-01-01T00:00:04.749+01:00|W1|1.2|0.52|0.30|0.52|1.08;0001-01-01T00:00:04.749+01:00|W2|0.4|-0.36|0.17|-0.36|0.00;0001-01-01T00:00:04.749+01:00|W3|1.0|0.17|0.07|0.17|0.95;0001-01-01T00:00:04.749+01:00|W4|2.6|1.08|0.94|1.08|2.38;0001-01-01T00:00:04.749+01:00|W5|1.3|-0.10|0.05|-0.10|1.25;0001-01-01T00:00:04.749+01:00|W6|1.8|0.30|0.00|0.30|1.81;0001-01-01T00:00:04.749+01:00|W7|2.1|-0.18|0.09|-0.18|1.99;0001-01-01T00:00:04.749+01:00|W8|1.5|0.15|0.05|0.15|1.47;0001-01-01T00:00:04.749+01:00|W9|1.0|0.10|0.22|0.10|1.04;0001-01-01T00:00:04.749+01:00|W10|0.9|-0.45|0.23|-0.45|0.69;0001-01-01T00:00:04.749+01:00|W11|0.8|0.48|0.29|0.48|0.61;0001-01-01T00:00:04.749+01:00|W12|1.0|-0.92|0.21|-0.92|0.36"
