Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
NaN;NaN;0001-01-01T00:00:00.1030000+01:00;-62.72;0.00;28.14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.7|-0.27|0.37|-0.27|0.54;0001-01-01T00:00:00.000+01:00|W2|1.6|-1.25|0.17|-1.25|1.04;0001-01-01T00:00:00.000+01:00|W3|0.9|-0.16|0.03|-0.16|0.78;0001-01-01T00:00:00.000+01:00|W4|1.2|-0.96|0.76|-0.96|0.69;0001-01-01T00:00:00.000+01:00|W5|1.1|-0.49|0.09|-0.49|0.89;0001-01-01T00:00:00.000+01:00|W6|0.7|-0.67|0.05|-0.67|0.04;0001-01-01T00:00:00.000+01:00|W7|1.6|0.40|0.20|0.40|1.38;0001-01-01T00:00:00.000+01:00|W8|2.2|-1.36|0.01|-1.36|1.66;0001-01-01T00:00:00.000+01:00|W9|0.7|0.09|0.12|0.09|0.55;0001-01-01T00:00:00.000+01:00|W10|0.5|-0.43|0.15|-0.43|0.05;0001-01-01T00:00:00.000+01:00|W11|1.4|1.12|0.48|1.12|0.32;0001-01-01T00:00:00.000+01:00|W12|1.2|-1.04|0.03|-1.04|0.46"
0.00;2.93;0001-01-01T00:00:04.3120000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;96.722;-19.678;98.704;"0001-01-01T00:00:04.251+01:00|W1|1.4|-0.82|0.27|-0.82|0.72;0001-01-01T00:00:04.251+01:00|W2|2.0|-1.09|0.22|-1.09|1.62;0001-01-01T00:00:04.251+01:00|W3|0.9|-0.19|0.00|-0.19|0.87;0001-01-01T00:00:04.251+01:00|W4|2.0|-1.38|0.46|-1.38|1.08;0001-01-01T00:00:04.251+01:00|W5|1.1|-0.40|0.06|-0.40|0.99;0001-01-01T00:00:04.251+01:00|W6|0.6|-0.54|0.00|-0.54|0.27;0001-01-01T00:00:04.251+01:00|W7|1.5|0.41|0.01|0.41|1.36;0001-01-01T00:00:04.251+01:00|W8|2.1|-1.67|0.04|-1.67|1.28;0001-01-01T00:00:04.251+01:00|W9|1.2|0.57|0.30|0.57|1.08;0001-01-01T00:00:04.251+01:00|W10|0.2|-0.03|0.17|-0.03|0.21;0001-01-01T00:00:04.251+01:00|W11|0.9|0.70|0.05|0.70|0.52;0001-01-01T00:00:04.251+01:00|W12|1.4|-1.29|0.19|-1.29|0.46"
1.00;2.91;0001-01-01T00:00:04.4070000+01:00;1.34;-0.00;-0.18;3.0;-9.150;-8.592;-4.606;1.434;1.533;-1.467;94.898;-9.688;95.391;"0001-01-01T00:00:04.497+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.497+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.497+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.497+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.497+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.497+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.497+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.497+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.497+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.497+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.497+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.497+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
2.00;2.94;0001-01-01T00:00:04.5240000+01:00;2.39;-0.00;-0.29;4.4;-6.479;-5.791;-4.945;-2.320;2.365;-2.107;96.692;-9.370;97.146;"0001-01-01T00:00:04.497+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.497+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.497+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.497+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.497+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.497+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.497+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.497+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.497+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.497+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.497+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.497+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
3.00;2.99;0001-01-01T00:00:04.5810000+01:00;3.43;0.00;-0.40;5.6;-2.383;-2.701;-4.901;-2.662;3.319;-3.296;96.513;-11.441;97.189;"0001-01-01T00:00:04.497+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.497+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.497+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.497+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.497+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.497+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.497+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.497+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.497+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.497+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.497+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.497+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
4.00;3.05;0001-01-01T00:00:04.5290000+01:00;4.46;0.00;-0.52;7.6;1.377;0.472;-4.707;-1.979;4.398;-4.648;96.282;-12.919;97.145;"0001-01-01T00:00:04.497+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.497+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.497+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.497+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.497+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.497+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.497+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.497+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.497+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.497+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.497+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.497+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
5.00;3.09;0001-01-01T00:00:04.4420000+01:00;5.50;-0.00;-0.67;10.7;4.278;3.641;-4.473;-1.297;5.577;-5.999;96.659;-12.923;97.520;"0001-01-01T00:00:04.497+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.497+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.497+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.497+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.497+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.497+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.497+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.497+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.497+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.497+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.497+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.497+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
6.00;3.16;0001-01-01T00:00:04.6710000+01:00;6.53;-0.01;-0.81;13.9;7.179;6.809;-4.239;-0.615;6.756;-7.349;97.037;-12.928;97.894;"0001-01-01T00:00:04.749+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.749+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.749+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.749+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.749+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.749+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.749+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.749+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.749+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.749+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.749+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.749+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
7.00;3.22;0001-01-01T00:00:04.7340000+01:00;7.57;-0.01;-0.97;16.9;9.111;8.574;-2.972;-3.069;8.017;-9.132;97.352;-15.422;98.566;"0001-01-01T00:00:04.749+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.749+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.749+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.749+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.749+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.749+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.749+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.749+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.749+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.749+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.749+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.749+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
8.00;3.29;0001-01-01T00:00:04.7720000+01:00;8.60;-0.01;-1.14;20.2;9.782;8.957;-1.532;-4.158;9.338;-11.155;97.163;-16.797;98.604;"0001-01-01T00:00:04.749+01:00|W1|0.9|-0.31|0.26|-0.31|0.58;0001-01-01T00:00:04.749+01:00|W2|1.9|-1.29|0.16|-1.29|1.42;0001-01-01T00:00:04.749+01:00|W3|0.9|-0.20|0.00|-0.20|0.88;0001-01-01T00:00:04.749+01:00|W4|2.0|-1.68|0.41|-1.68|0.85;0001-01-01T00:00:04.749+01:00|W5|1.1|-0.41|0.06|-0.41|0.97;0001-01-01T00:00:04.749+01:00|W6|0.7|-0.61|0.07|-0.61|0.30;0001-01-01T00:00:04.749+01:00|W7|1.6|0.33|0.06|0.33|1.42;0001-01-01T00:00:04.749+01:00|W8|2.0|-1.56|0.03|-1.56|1.30;0001-01-01T00:00:04.749+01:00|W9|1.3|0.61|0.33|0.61|1.13;0001-01-01T00:00:04.749+01:00|W10|0.2|-0.01|0.16|-0.01|0.20;0001-01-01T00:00:04.749+01:00|W11|1.0|0.81|0.05|0.81|0.49;0001-01-01T00:00:04.749+01:00|W12|1.3|-1.26|0.13|-1.26|0.40"
