Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.89;NaN;0001-01-01T00:00:00.0790000+01:00;-81.69;0.00;43.33;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.8|1.58|0.10|1.58|0.58;0001-01-01T00:00:00.000+01:00|W2|1.7|1.64|0.22|1.64|0.36;0001-01-01T00:00:00.000+01:00|W3|1.6|1.22|0.08|1.22|0.38;0001-01-01T00:00:00.000+01:00|W4|1.4|0.94|0.11|0.94|0.96;0001-01-01T00:00:00.000+01:00|W5|2.3|2.24|0.85|2.24|0.17;0001-01-01T00:00:00.000+01:00|W6|1.2|0.13|0.06|0.13|1.13;0001-01-01T00:00:00.000+01:00|W7|2.4|0.58|0.14|0.58|2.13;0001-01-01T00:00:00.000+01:00|W8|1.4|0.93|0.17|0.93|0.94;0001-01-01T00:00:00.000+01:00|W9|0.2|-0.12|0.09|-0.12|0.14;0001-01-01T00:00:00.000+01:00|W10|0.4|-0.06|0.13|-0.06|0.38;0001-01-01T00:00:00.000+01:00|W11|0.4|0.23|0.07|0.23|0.34;0001-01-01T00:00:00.000+01:00|W12|0.3|-0.03|0.01|-0.03|0.27"
0.00;2.93;0001-01-01T00:00:04.3000000+01:00;0.05;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;93.234;-18.969;95.144;"0001-01-01T00:00:04.257+01:00|W1|1.8|1.58|0.04|1.58|0.60;0001-01-01T00:00:04.257+01:00|W2|2.1|2.07|0.11|2.07|0.08;0001-01-01T00:00:04.257+01:00|W3|1.7|1.47|0.13|1.47|0.49;0001-01-01T00:00:04.257+01:00|W4|1.5|1.43|0.13|1.43|0.49;0001-01-01T00:00:04.257+01:00|W5|1.5|1.47|0.21|1.47|0.02;0001-01-01T00:00:04.257+01:00|W6|1.4|0.16|0.19|0.16|1.40;0001-01-01T00:00:04.257+01:00|W7|2.0|1.41|0.13|1.41|0.98;0001-01-01T00:00:04.257+01:00|W8|1.3|1.05|0.04|1.05|0.55;0001-01-01T00:00:04.257+01:00|W9|0.6|0.19|0.16|0.19|0.11;0001-01-01T00:00:04.257+01:00|W10|0.6|0.31|0.09|0.31|0.45;0001-01-01T00:00:04.257+01:00|W11|0.6|0.47|0.14|0.47|0.35;0001-01-01T00:00:04.257+01:00|W12|0.3|-0.04|0.00|-0.04|0.24"
1.00;2.94;0001-01-01T00:00:04.4890000+01:00;1.35;0.02;-0.15;2.6;-8.197;-9.297;-5.717;5.640;1.640;-0.949;91.343;-9.589;91.849;"0001-01-01T00:00:04.498+01:00|W1|1.8|1.59|0.03|1.59|0.59;0001-01-01T00:00:04.498+01:00|W2|2.1|2.07|0.11|2.07|0.08;0001-01-01T00:00:04.498+01:00|W3|1.7|1.53|0.18|1.53|0.57;0001-01-01T00:00:04.498+01:00|W4|1.5|1.43|0.13|1.43|0.49;0001-01-01T00:00:04.498+01:00|W5|1.5|1.47|0.21|1.47|0.02;0001-01-01T00:00:04.498+01:00|W6|1.5|0.19|0.25|0.19|1.48;0001-01-01T00:00:04.498+01:00|W7|2.0|1.42|0.13|1.42|0.95;0001-01-01T00:00:04.498+01:00|W8|1.3|1.05|0.04|1.05|0.55;0001-01-01T00:00:04.498+01:00|W9|0.6|0.19|0.16|0.19|0.11;0001-01-01T00:00:04.498+01:00|W10|0.6|0.31|0.09|0.31|0.45;0001-01-01T00:00:04.498+01:00|W11|0.6|0.47|0.14|0.47|0.35;0001-01-01T00:00:04.498+01:00|W12|0.3|-0.04|0.00|-0.04|0.24"
2.00;2.97;0001-01-01T00:00:04.5300000+01:00;2.39;0.03;-0.26;4.9;-5.329;-7.796;0.712;1.807;3.030;-1.890;93.098;-9.243;93.559;"0001-01-01T00:00:04.498+01:00|W1|1.8|1.59|0.03|1.59|0.59;0001-01-01T00:00:04.498+01:00|W2|2.1|2.07|0.11|2.07|0.08;0001-01-01T00:00:04.498+01:00|W3|1.7|1.53|0.18|1.53|0.57;0001-01-01T00:00:04.498+01:00|W4|1.5|1.43|0.13|1.43|0.49;0001-01-01T00:00:04.498+01:00|W5|1.5|1.47|0.21|1.47|0.02;0001-01-01T00:00:04.498+01:00|W6|1.5|0.19|0.25|0.19|1.48;0001-01-01T00:00:04.498+01:00|W7|2.0|1.42|0.13|1.42|0.95;0001-01-01T00:00:04.498+01:00|W8|1.3|1.05|0.04|1.05|0.55;0001-01-01T00:00:04.498+01:00|W9|0.6|0.19|0.16|0.19|0.11;0001-01-01T00:00:04.498+01:00|W10|0.6|0.31|0.09|0.31|0.45;0001-01-01T00:00:04.498+01:00|W11|0.6|0.47|0.14|0.47|0.35;0001-01-01T00:00:04.498+01:00|W12|0.3|-0.04|0.00|-0.04|0.24"
3.00;3.01;0001-01-01T00:00:04.5700000+01:00;3.43;0.04;-0.38;9.0;-1.322;-4.048;-0.444;2.225;5.222;-3.785;93.550;-10.780;94.173;"0001-01-01T00:00:04.498+01:00|W1|1.8|1.59|0.03|1.59|0.59;0001-01-01T00:00:04.498+01:00|W2|2.1|2.07|0.11|2.07|0.08;0001-01-01T00:00:04.498+01:00|W3|1.7|1.53|0.18|1.53|0.57;0001-01-01T00:00:04.498+01:00|W4|1.5|1.43|0.13|1.43|0.49;0001-01-01T00:00:04.498+01:00|W5|1.5|1.47|0.21|1.47|0.02;0001-01-01T00:00:04.498+01:00|W6|1.5|0.19|0.25|0.19|1.48;0001-01-01T00:00:04.498+01:00|W7|2.0|1.42|0.13|1.42|0.95;0001-01-01T00:00:04.498+01:00|W8|1.3|1.05|0.04|1.05|0.55;0001-01-01T00:00:04.498+01:00|W9|0.6|0.19|0.16|0.19|0.11;0001-01-01T00:00:04.498+01:00|W10|0.6|0.31|0.09|0.31|0.45;0001-01-01T00:00:04.498+01:00|W11|0.6|0.47|0.14|0.47|0.35;0001-01-01T00:00:04.498+01:00|W12|0.3|-0.04|0.00|-0.04|0.24"
4.00;3.06;0001-01-01T00:00:04.6110000+01:00;4.47;0.05;-0.51;13.1;2.683;-0.301;-1.601;2.642;7.413;-5.679;94.003;-12.317;94.810;"0001-01-01T00:00:04.498+01:00|W1|1.8|1.59|0.03|1.59|0.59;0001-01-01T00:00:04.498+01:00|W2|2.1|2.07|0.11|2.07|0.08;0001-01-01T00:00:04.498+01:00|W3|1.7|1.53|0.18|1.53|0.57;0001-01-01T00:00:04.498+01:00|W4|1.5|1.43|0.13|1.43|0.49;0001-01-01T00:00:04.498+01:00|W5|1.5|1.47|0.21|1.47|0.02;0001-01-01T00:00:04.498+01:00|W6|1.5|0.19|0.25|0.19|1.48;0001-01-01T00:00:04.498+01:00|W7|2.0|1.42|0.13|1.42|0.95;0001-01-01T00:00:04.498+01:00|W8|1.3|1.05|0.04|1.05|0.55;0001-01-01T00:00:04.498+01:00|W9|0.6|0.19|0.16|0.19|0.11;0001-01-01T00:00:04.498+01:00|W10|0.6|0.31|0.09|0.31|0.45;0001-01-01T00:00:04.498+01:00|W11|0.6|0.47|0.14|0.47|0.35;0001-01-01T00:00:04.498+01:00|W12|0.3|-0.04|0.00|-0.04|0.24"
5.00;3.11;0001-01-01T00:00:04.6510000+01:00;5.50;0.06;-0.65;17.6;5.012;2.554;0.080;1.671;9.839;-7.790;94.063;-13.678;95.057;"0001-01-01T00:00:04.748+01:00|W1|1.8|1.60|0.02|1.60|0.59;0001-01-01T00:00:04.748+01:00|W2|2.1|2.02|0.00|2.02|0.02;0001-01-01T00:00:04.748+01:00|W3|1.8|1.56|0.22|1.56|0.67;0001-01-01T00:00:04.748+01:00|W4|1.6|1.51|0.20|1.51|0.47;0001-01-01T00:00:04.748+01:00|W5|1.5|1.53|0.14|1.53|0.02;0001-01-01T00:00:04.748+01:00|W6|1.6|0.23|0.29|0.23|1.53;0001-01-01T00:00:04.748+01:00|W7|2.0|1.37|0.18|1.37|0.98;0001-01-01T00:00:04.748+01:00|W8|1.3|1.08|0.00|1.08|0.54;0001-01-01T00:00:04.748+01:00|W9|0.6|0.24|0.14|0.24|0.18;0001-01-01T00:00:04.748+01:00|W10|0.6|0.34|0.12|0.34|0.46;0001-01-01T00:00:04.748+01:00|W11|0.6|0.47|0.13|0.47|0.35;0001-01-01T00:00:04.748+01:00|W12|0.3|-0.04|0.01|-0.04|0.26"
6.00;3.17;0001-01-01T00:00:04.6900000+01:00;6.54;0.07;-0.80;22.4;6.182;4.794;3.725;-0.261;12.430;-10.055;93.852;-14.918;95.037;"0001-01-01T00:00:04.748+01:00|W1|1.8|1.60|0.02|1.60|0.59;0001-01-01T00:00:04.748+01:00|W2|2.1|2.02|0.00|2.02|0.02;0001-01-01T00:00:04.748+01:00|W3|1.8|1.56|0.22|1.56|0.67;0001-01-01T00:00:04.748+01:00|W4|1.6|1.51|0.20|1.51|0.47;0001-01-01T00:00:04.748+01:00|W5|1.5|1.53|0.14|1.53|0.02;0001-01-01T00:00:04.748+01:00|W6|1.6|0.23|0.29|0.23|1.53;0001-01-01T00:00:04.748+01:00|W7|2.0|1.37|0.18|1.37|0.98;0001-01-01T00:00:04.748+01:00|W8|1.3|1.08|0.00|1.08|0.54;0001-01-01T00:00:04.748+01:00|W9|0.6|0.24|0.14|0.24|0.18;0001-01-01T00:00:04.748+01:00|W10|0.6|0.34|0.12|0.34|0.46;0001-01-01T00:00:04.748+01:00|W11|0.6|0.47|0.13|0.47|0.35;0001-01-01T00:00:04.748+01:00|W12|0.3|-0.04|0.01|-0.04|0.26"
7.00;3.24;0001-01-01T00:00:04.7300000+01:00;7.57;0.08;-0.95;27.1;7.258;6.920;7.423;-2.354;14.991;-12.302;93.624;-16.042;94.997;"0001-01-01T00:00:04.748+01:00|W1|1.8|1.60|0.02|1.60|0.59;0001-01-01T00:00:04.748+01:00|W2|2.1|2.02|0.00|2.02|0.02;0001-01-01T00:00:04.748+01:00|W3|1.8|1.56|0.22|1.56|0.67;0001-01-01T00:00:04.748+01:00|W4|1.6|1.51|0.20|1.51|0.47;0001-01-01T00:00:04.748+01:00|W5|1.5|1.53|0.14|1.53|0.02;0001-01-01T00:00:04.748+01:00|W6|1.6|0.23|0.29|0.23|1.53;0001-01-01T00:00:04.748+01:00|W7|2.0|1.37|0.18|1.37|0.98;0001-01-01T00:00:04.748+01:00|W8|1.3|1.08|0.00|1.08|0.54;0001-01-01T00:00:04.748+01:00|W9|0.6|0.24|0.14|0.24|0.18;0001-01-01T00:00:04.748+01:00|W10|0.6|0.34|0.12|0.34|0.46;0001-01-01T00:00:04.748+01:00|W11|0.6|0.47|0.13|0.47|0.35;0001-01-01T00:00:04.748+01:00|W12|0.3|-0.04|0.01|-0.04|0.26"
8.00;3.30;0001-01-01T00:00:04.7700000+01:00;8.60;0.10;-1.13;31.2;7.300;7.772;11.602;-6.092;17.162;-14.306;93.213;-15.918;94.571;"0001-01-01T00:00:04.748+01:00|W1|1.8|1.60|0.02|1.60|0.59;0001-01-01T00:00:04.748+01:00|W2|2.1|2.02|0.00|2.02|0.02;0001-01-01T00:00:04.748+01:00|W3|1.8|1.56|0.22|1.56|0.67;0001-01-01T00:00:04.748+01:00|W4|1.6|1.51|0.20|1.51|0.47;0001-01-01T00:00:04.748+01:00|W5|1.5|1.53|0.14|1.53|0.02;0001-01-01T00:00:04.748+01:00|W6|1.6|0.23|0.29|0.23|1.53;0001-01-01T00:00:04.748+01:00|W7|2.0|1.37|0.18|1.37|0.98;0001-01-01T00:00:04.748+01:00|W8|1.3|1.08|0.00|1.08|0.54;0001-01-01T00:00:04.748+01:00|W9|0.6|0.24|0.14|0.24|0.18;0001-01-01T00:00:04.748+01:00|W10|0.6|0.34|0.12|0.34|0.46;0001-01-01T00:00:04.748+01:00|W11|0.6|0.47|0.13|0.47|0.35;0001-01-01T00:00:04.748+01:00|W12|0.3|-0.04|0.01|-0.04|0.26"
