Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.04;NaN;0001-01-01T00:00:00.0890000+01:00;-82.43;0.00;43.91;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.5|1.45|0.14|1.45|0.42;0001-01-01T00:00:00.000+01:00|W2|0.9|0.50|0.02|0.50|0.73;0001-01-01T00:00:00.000+01:00|W3|1.0|0.55|0.10|0.55|0.72;0001-01-01T00:00:00.000+01:00|W4|1.1|0.77|0.01|0.77|0.70;0001-01-01T00:00:00.000+01:00|W5|0.8|0.75|0.24|0.75|0.04;0001-01-01T00:00:00.000+01:00|W6|2.0|1.84|0.24|1.84|0.61;0001-01-01T00:00:00.000+01:00|W7|0.5|0.02|0.05|0.02|0.50;0001-01-01T00:00:00.000+01:00|W8|0.8|0.69|0.03|0.69|0.33;0001-01-01T00:00:00.000+01:00|W9|0.5|0.43|0.04|0.43|0.07;0001-01-01T00:00:00.000+01:00|W10|0.8|-0.36|0.12|-0.36|0.48;0001-01-01T00:00:00.000+01:00|W11|0.5|-0.16|0.12|-0.16|0.28;0001-01-01T00:00:00.000+01:00|W12|0.9|0.12|0.16|0.12|0.63"
0.00;2.93;0001-01-01T00:00:04.3640000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;95.873;-19.506;97.837;"0001-01-01T00:00:04.251+01:00|W1|1.5|1.32|0.05|1.32|0.69;0001-01-01T00:00:04.251+01:00|W2|0.9|0.47|0.01|0.47|0.65;0001-01-01T00:00:04.251+01:00|W3|1.1|0.99|0.16|0.99|0.40;0001-01-01T00:00:04.251+01:00|W4|1.0|0.76|0.02|0.76|0.61;0001-01-01T00:00:04.251+01:00|W5|0.7|0.68|0.15|0.68|0.15;0001-01-01T00:00:04.251+01:00|W6|1.5|1.35|0.12|1.35|0.13;0001-01-01T00:00:04.251+01:00|W7|0.6|0.06|0.03|0.06|0.60;0001-01-01T00:00:04.251+01:00|W8|0.6|0.49|0.18|0.49|0.27;0001-01-01T00:00:04.251+01:00|W9|0.4|0.39|0.06|0.39|0.05;0001-01-01T00:00:04.251+01:00|W10|0.5|-0.21|0.11|-0.21|0.35;0001-01-01T00:00:04.251+01:00|W11|0.2|-0.09|0.30|-0.09|0.06;0001-01-01T00:00:04.251+01:00|W12|0.8|0.66|0.04|0.66|0.27"
1.00;2.86;0001-01-01T00:00:04.5600000+01:00;1.30;0.03;-0.22;2.3;-9.375;-12.109;-0.940;3.121;2.456;-2.260;93.621;-13.359;94.570;"0001-01-01T00:00:04.496+01:00|W1|1.5|1.33|0.04|1.33|0.67;0001-01-01T00:00:04.496+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.496+01:00|W3|1.0|0.89|0.13|0.89|0.55;0001-01-01T00:00:04.496+01:00|W4|1.0|0.73|0.05|0.73|0.60;0001-01-01T00:00:04.496+01:00|W5|0.7|0.69|0.15|0.69|0.13;0001-01-01T00:00:04.496+01:00|W6|1.6|1.41|0.08|1.41|0.19;0001-01-01T00:00:04.496+01:00|W7|0.6|0.07|0.01|0.07|0.59;0001-01-01T00:00:04.496+01:00|W8|0.6|0.57|0.09|0.57|0.26;0001-01-01T00:00:04.496+01:00|W9|0.4|0.36|0.08|0.36|0.03;0001-01-01T00:00:04.496+01:00|W10|0.6|-0.12|0.08|-0.12|0.33;0001-01-01T00:00:04.496+01:00|W11|0.1|-0.04|0.31|-0.04|0.05;0001-01-01T00:00:04.496+01:00|W12|0.8|0.64|0.04|0.64|0.32"
2.00;2.84;0001-01-01T00:00:04.6220000+01:00;2.37;0.03;-0.39;7.6;-6.380;-12.603;0.594;5.654;4.405;-4.094;93.834;-12.476;94.661;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
3.00;2.86;0001-01-01T00:00:04.6620000+01:00;3.41;0.03;-0.53;12.3;-1.738;-9.970;0.276;5.231;6.172;-6.149;94.217;-14.004;95.254;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
4.00;2.88;0001-01-01T00:00:04.7020000+01:00;4.44;0.04;-0.69;16.2;2.727;-5.996;-0.357;4.047;7.968;-8.300;94.406;-15.855;95.730;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
5.00;2.89;0001-01-01T00:00:04.7410000+01:00;5.46;0.04;-0.86;20.1;5.108;-3.146;1.073;4.776;9.926;-10.287;94.520;-16.534;95.957;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
6.00;2.93;0001-01-01T00:00:04.7800000+01:00;6.49;0.05;-1.03;24.0;7.493;-0.290;2.507;5.506;11.889;-12.278;94.633;-17.215;96.189;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
7.00;2.97;0001-01-01T00:00:04.8190000+01:00;7.52;0.06;-1.21;27.9;9.871;2.558;3.936;6.235;13.846;-14.263;94.747;-17.894;96.425;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
8.00;3.03;0001-01-01T00:00:04.8580000+01:00;8.54;0.06;-1.39;31.4;11.586;4.634;7.285;5.225;15.616;-16.150;94.520;-18.318;96.281;"0001-01-01T00:00:04.744+01:00|W1|1.5|1.40|0.06|1.40|0.56;0001-01-01T00:00:04.744+01:00|W2|0.8|0.46|0.00|0.46|0.64;0001-01-01T00:00:04.744+01:00|W3|1.0|0.83|0.10|0.83|0.57;0001-01-01T00:00:04.744+01:00|W4|1.0|0.73|0.04|0.73|0.61;0001-01-01T00:00:04.744+01:00|W5|0.8|0.75|0.10|0.75|0.12;0001-01-01T00:00:04.744+01:00|W6|1.7|1.54|0.10|1.54|0.31;0001-01-01T00:00:04.744+01:00|W7|0.6|0.08|0.02|0.08|0.56;0001-01-01T00:00:04.744+01:00|W8|0.6|0.54|0.11|0.54|0.24;0001-01-01T00:00:04.744+01:00|W9|0.4|0.34|0.12|0.34|0.01;0001-01-01T00:00:04.744+01:00|W10|0.5|-0.06|0.08|-0.06|0.35;0001-01-01T00:00:04.744+01:00|W11|0.1|-0.07|0.28|-0.07|0.07;0001-01-01T00:00:04.744+01:00|W12|0.8|0.62|0.03|0.62|0.38"
