Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.74;NaN;0001-01-01T00:00:00.0710000+01:00;-81.79;0.00;43.40;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.4|0.38|0.19|0.38|0.10;0001-01-01T00:00:00.000+01:00|W2|0.7|0.60|0.04|0.60|0.24;0001-01-01T00:00:00.000+01:00|W3|0.6|0.43|0.05|0.43|0.41;0001-01-01T00:00:00.000+01:00|W4|1.7|0.91|0.62|0.91|1.29;0001-01-01T00:00:00.000+01:00|W5|1.2|0.72|0.25|0.72|0.89;0001-01-01T00:00:00.000+01:00|W6|0.6|0.26|0.04|0.26|0.49;0001-01-01T00:00:00.000+01:00|W7|1.3|0.80|0.09|0.80|0.83;0001-01-01T00:00:00.000+01:00|W8|1.1|-0.92|0.16|-0.92|0.36;0001-01-01T00:00:00.000+01:00|W9|0.6|-0.28|0.15|-0.28|0.54;0001-01-01T00:00:00.000+01:00|W10|0.4|-0.12|0.01|-0.12|0.39;0001-01-01T00:00:00.000+01:00|W11|0.7|-0.68|0.09|-0.68|0.17;0001-01-01T00:00:00.000+01:00|W12|0.9|-0.85|0.05|-0.85|0.34"
0.00;2.93;0001-01-01T00:00:04.1610000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;98.030;-19.944;100.039;"0001-01-01T00:00:04.255+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.255+01:00|W2|1.2|0.64|0.19|0.64|0.84;0001-01-01T00:00:04.255+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.255+01:00|W4|1.9|0.66|0.11|0.66|1.74;0001-01-01T00:00:04.255+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.255+01:00|W6|1.3|0.45|0.52|0.45|1.19;0001-01-01T00:00:04.255+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.255+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.255+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.255+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.255+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.255+01:00|W12|1.0|-0.96|0.04|-0.96|0.25"
1.00;2.88;0001-01-01T00:00:04.3030000+01:00;1.34;0.01;-0.21;2.9;-8.516;-9.408;-1.814;10.681;1.440;-1.534;96.104;-14.381;97.174;"0001-01-01T00:00:04.255+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.255+01:00|W2|1.2|0.64|0.19|0.64|0.84;0001-01-01T00:00:04.255+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.255+01:00|W4|1.9|0.66|0.11|0.66|1.74;0001-01-01T00:00:04.255+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.255+01:00|W6|1.3|0.45|0.52|0.45|1.19;0001-01-01T00:00:04.255+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.255+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.255+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.255+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.255+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.255+01:00|W12|1.0|-0.96|0.04|-0.96|0.25"
2.00;2.88;0001-01-01T00:00:04.2890000+01:00;2.38;-0.00;-0.34;4.9;-4.662;-6.752;-0.143;11.165;2.380;-2.587;95.737;-13.148;96.637;"0001-01-01T00:00:04.255+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.255+01:00|W2|1.2|0.64|0.19|0.64|0.84;0001-01-01T00:00:04.255+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.255+01:00|W4|1.9|0.66|0.11|0.66|1.74;0001-01-01T00:00:04.255+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.255+01:00|W6|1.3|0.45|0.52|0.45|1.19;0001-01-01T00:00:04.255+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.255+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.255+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.255+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.255+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.255+01:00|W12|1.0|-0.96|0.04|-0.96|0.25"
3.00;2.92;0001-01-01T00:00:04.4040000+01:00;3.42;-0.00;-0.47;7.7;-0.862;-4.479;0.062;5.115;3.858;-3.843;99.084;-11.110;99.707;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
4.00;2.94;0001-01-01T00:00:04.4520000+01:00;4.45;-0.01;-0.62;11.3;2.364;-1.994;-3.272;5.303;5.781;-5.556;99.679;-12.820;100.502;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
5.00;2.98;0001-01-01T00:00:04.4890000+01:00;5.48;-0.02;-0.78;15.1;5.493;0.526;-7.196;6.532;7.778;-7.345;99.814;-15.156;100.960;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
6.00;3.03;0001-01-01T00:00:04.5260000+01:00;6.51;-0.03;-0.93;19.0;8.494;2.914;-10.189;7.243;9.843;-9.219;99.830;-17.148;101.293;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
7.00;3.08;0001-01-01T00:00:04.5630000+01:00;7.54;-0.04;-1.11;23.5;10.874;4.665;-8.616;5.408;12.248;-11.515;99.256;-17.455;100.779;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
8.00;3.13;0001-01-01T00:00:04.6010000+01:00;8.56;-0.03;-1.30;28.0;12.232;6.103;-4.863;6.676;14.618;-13.738;99.223;-18.699;100.970;"0001-01-01T00:00:04.502+01:00|W1|0.5|0.45|0.01|0.45|0.14;0001-01-01T00:00:04.502+01:00|W2|1.1|0.64|0.14|0.64|0.80;0001-01-01T00:00:04.502+01:00|W3|0.8|0.55|0.09|0.55|0.50;0001-01-01T00:00:04.502+01:00|W4|1.9|0.61|0.11|0.61|1.76;0001-01-01T00:00:04.502+01:00|W5|0.6|0.44|0.33|0.44|0.02;0001-01-01T00:00:04.502+01:00|W6|1.3|0.42|0.49|0.42|1.21;0001-01-01T00:00:04.502+01:00|W7|1.2|0.70|0.01|0.70|0.98;0001-01-01T00:00:04.502+01:00|W8|0.6|-0.44|0.14|-0.44|0.27;0001-01-01T00:00:04.502+01:00|W9|0.7|-0.30|0.05|-0.30|0.61;0001-01-01T00:00:04.502+01:00|W10|0.6|-0.34|0.00|-0.34|0.53;0001-01-01T00:00:04.502+01:00|W11|0.8|-0.77|0.12|-0.77|0.22;0001-01-01T00:00:04.502+01:00|W12|1.0|-0.95|0.02|-0.95|0.25"
