Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-92.44;NaN;0001-01-01T00:00:00.0000000+01:00;-80.60;0.00;42.45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.036+01:00|W1|1.8|1.64|0.32|1.64|0.40;0001-01-01T00:00:00.036+01:00|W2|1.1|0.49|0.02|0.49|0.99;0001-01-01T00:00:00.036+01:00|W3|1.7|1.63|0.07|1.63|0.37;0001-01-01T00:00:00.036+01:00|W4|1.5|0.25|0.34|0.25|1.25;0001-01-01T00:00:00.036+01:00|W5|2.2|1.82|0.01|1.82|1.20;0001-01-01T00:00:00.036+01:00|W6|2.3|1.31|0.19|1.31|1.72;0001-01-01T00:00:00.036+01:00|W7|1.2|0.36|0.14|0.36|1.11;0001-01-01T00:00:00.036+01:00|W8|1.5|0.80|0.18|0.80|1.22;0001-01-01T00:00:00.036+01:00|W9|0.5|-0.26|0.06|-0.26|0.27;0001-01-01T00:00:00.036+01:00|W10|0.9|-0.14|0.13|-0.14|0.90;0001-01-01T00:00:00.036+01:00|W11|0.5|0.26|0.01|0.26|0.45;0001-01-01T00:00:00.036+01:00|W12|0.7|-0.19|0.04|-0.19|0.52"
0.00;2.93;0001-01-01T00:00:04.1120000+01:00;0.02;0.00;-0.00;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;96.751;-19.684;98.734;"0001-01-01T00:00:04.039+01:00|W1|1.8|1.73|0.11|1.73|0.27;0001-01-01T00:00:04.039+01:00|W2|1.2|0.73|0.10|0.73|0.93;0001-01-01T00:00:04.039+01:00|W3|1.5|1.44|0.12|1.44|0.30;0001-01-01T00:00:04.039+01:00|W4|1.6|0.87|0.10|0.87|1.17;0001-01-01T00:00:04.039+01:00|W5|1.0|0.92|0.59|0.92|0.12;0001-01-01T00:00:04.039+01:00|W6|2.0|1.02|0.12|1.02|1.34;0001-01-01T00:00:04.039+01:00|W7|1.1|0.54|0.05|0.54|0.95;0001-01-01T00:00:04.039+01:00|W8|1.4|1.07|0.02|1.07|0.86;0001-01-01T00:00:04.039+01:00|W9|0.6|0.40|0.04|0.40|0.07;0001-01-01T00:00:04.039+01:00|W10|0.7|0.24|0.06|0.24|0.60;0001-01-01T00:00:04.039+01:00|W11|0.9|0.43|0.33|0.43|0.80;0001-01-01T00:00:04.039+01:00|W12|0.3|-0.14|0.33|-0.14|0.24"
1.00;2.91;0001-01-01T00:00:04.2670000+01:00;1.29;-0.02;-0.18;1.9;-10.080;-9.968;-1.000;2.035;1.552;-0.371;93.953;-14.672;95.095;"0001-01-01T00:00:04.289+01:00|W1|1.9|1.85|0.21|1.85|0.29;0001-01-01T00:00:04.289+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.289+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.289+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.289+01:00|W5|0.9|0.64|0.62|0.64|0.17;0001-01-01T00:00:04.289+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.289+01:00|W7|1.1|0.54|0.05|0.54|0.95;0001-01-01T00:00:04.289+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.289+01:00|W9|0.7|0.50|0.14|0.50|0.15;0001-01-01T00:00:04.289+01:00|W10|0.7|0.27|0.05|0.27|0.59;0001-01-01T00:00:04.289+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.289+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
2.00;2.91;0001-01-01T00:00:04.3300000+01:00;2.38;-0.03;-0.32;3.9;-8.026;-7.601;-1.365;-1.756;3.128;-0.817;96.011;-12.470;96.822;"0001-01-01T00:00:04.289+01:00|W1|1.9|1.85|0.21|1.85|0.29;0001-01-01T00:00:04.289+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.289+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.289+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.289+01:00|W5|0.9|0.64|0.62|0.64|0.17;0001-01-01T00:00:04.289+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.289+01:00|W7|1.1|0.54|0.05|0.54|0.95;0001-01-01T00:00:04.289+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.289+01:00|W9|0.7|0.50|0.14|0.50|0.15;0001-01-01T00:00:04.289+01:00|W10|0.7|0.27|0.05|0.27|0.59;0001-01-01T00:00:04.289+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.289+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
3.00;2.93;0001-01-01T00:00:04.3680000+01:00;3.42;-0.04;-0.46;6.7;-5.879;-5.101;-0.923;-4.144;5.051;-1.650;97.656;-12.577;98.466;"0001-01-01T00:00:04.289+01:00|W1|1.9|1.85|0.21|1.85|0.29;0001-01-01T00:00:04.289+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.289+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.289+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.289+01:00|W5|0.9|0.64|0.62|0.64|0.17;0001-01-01T00:00:04.289+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.289+01:00|W7|1.1|0.54|0.05|0.54|0.95;0001-01-01T00:00:04.289+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.289+01:00|W9|0.7|0.50|0.14|0.50|0.15;0001-01-01T00:00:04.289+01:00|W10|0.7|0.27|0.05|0.27|0.59;0001-01-01T00:00:04.289+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.289+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
4.00;2.96;0001-01-01T00:00:04.4070000+01:00;4.45;-0.05;-0.60;10.1;-3.804;-2.685;0.141;-3.691;7.302;-2.839;97.666;-14.207;98.696;"0001-01-01T00:00:04.289+01:00|W1|1.9|1.85|0.21|1.85|0.29;0001-01-01T00:00:04.289+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.289+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.289+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.289+01:00|W5|0.9|0.64|0.62|0.64|0.17;0001-01-01T00:00:04.289+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.289+01:00|W7|1.1|0.54|0.05|0.54|0.95;0001-01-01T00:00:04.289+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.289+01:00|W9|0.7|0.50|0.14|0.50|0.15;0001-01-01T00:00:04.289+01:00|W10|0.7|0.27|0.05|0.27|0.59;0001-01-01T00:00:04.289+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.289+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
5.00;3.01;0001-01-01T00:00:04.4450000+01:00;5.49;-0.05;-0.75;13.6;-1.730;-0.271;1.205;-3.239;9.551;-4.028;97.676;-15.835;98.953;"0001-01-01T00:00:04.539+01:00|W1|2.0|1.96|0.30|1.96|0.25;0001-01-01T00:00:04.539+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.539+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.539+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.539+01:00|W5|0.8|0.71|0.61|0.71|0.10;0001-01-01T00:00:04.539+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.539+01:00|W7|1.0|0.48|0.11|0.48|0.90;0001-01-01T00:00:04.539+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.539+01:00|W9|0.9|0.52|0.25|0.52|0.15;0001-01-01T00:00:04.539+01:00|W10|0.7|0.28|0.04|0.28|0.59;0001-01-01T00:00:04.539+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.539+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
6.00;3.06;0001-01-01T00:00:04.4830000+01:00;6.52;-0.05;-0.91;16.2;-0.675;1.020;0.921;-1.644;12.053;-6.008;97.454;-15.688;98.709;"0001-01-01T00:00:04.539+01:00|W1|2.0|1.96|0.30|1.96|0.25;0001-01-01T00:00:04.539+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.539+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.539+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.539+01:00|W5|0.8|0.71|0.61|0.71|0.10;0001-01-01T00:00:04.539+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.539+01:00|W7|1.0|0.48|0.11|0.48|0.90;0001-01-01T00:00:04.539+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.539+01:00|W9|0.9|0.52|0.25|0.52|0.15;0001-01-01T00:00:04.539+01:00|W10|0.7|0.28|0.04|0.28|0.59;0001-01-01T00:00:04.539+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.539+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
7.00;3.10;0001-01-01T00:00:04.5210000+01:00;7.54;-0.05;-1.09;21.1;0.120;2.170;4.028;0.099;14.533;-8.092;97.508;-16.974;98.974;"0001-01-01T00:00:04.539+01:00|W1|2.0|1.96|0.30|1.96|0.25;0001-01-01T00:00:04.539+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.539+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.539+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.539+01:00|W5|0.8|0.71|0.61|0.71|0.10;0001-01-01T00:00:04.539+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.539+01:00|W7|1.0|0.48|0.11|0.48|0.90;0001-01-01T00:00:04.539+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.539+01:00|W9|0.9|0.52|0.25|0.52|0.15;0001-01-01T00:00:04.539+01:00|W10|0.7|0.28|0.04|0.28|0.59;0001-01-01T00:00:04.539+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.539+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
8.00;3.15;0001-01-01T00:00:04.5580000+01:00;8.57;-0.06;-1.27;27.0;0.681;2.865;9.482;1.407;16.849;-10.194;97.717;-19.131;99.572;"0001-01-01T00:00:04.539+01:00|W1|2.0|1.96|0.30|1.96|0.25;0001-01-01T00:00:04.539+01:00|W2|1.2|0.64|0.08|0.64|0.97;0001-01-01T00:00:04.539+01:00|W3|1.7|1.70|0.14|1.70|0.16;0001-01-01T00:00:04.539+01:00|W4|1.6|0.83|0.04|0.83|1.17;0001-01-01T00:00:04.539+01:00|W5|0.8|0.71|0.61|0.71|0.10;0001-01-01T00:00:04.539+01:00|W6|2.1|1.01|0.14|1.01|1.41;0001-01-01T00:00:04.539+01:00|W7|1.0|0.48|0.11|0.48|0.90;0001-01-01T00:00:04.539+01:00|W8|1.4|1.04|0.00|1.04|0.92;0001-01-01T00:00:04.539+01:00|W9|0.9|0.52|0.25|0.52|0.15;0001-01-01T00:00:04.539+01:00|W10|0.7|0.28|0.04|0.28|0.59;0001-01-01T00:00:04.539+01:00|W11|0.9|0.44|0.28|0.44|0.76;0001-01-01T00:00:04.539+01:00|W12|0.2|-0.08|0.34|-0.08|0.23"
