Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-70.03;NaN;0001-01-01T00:00:00.1130000+01:00;-63.16;0.00;28.49;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.4|-0.10|0.16|-0.10|0.05;0001-01-01T00:00:00.000+01:00|W2|1.0|0.28|0.05|0.28|0.91;0001-01-01T00:00:00.000+01:00|W3|1.4|1.35|0.20|1.35|0.32;0001-01-01T00:00:00.000+01:00|W4|1.4|0.09|0.07|0.09|1.38;0001-01-01T00:00:00.000+01:00|W5|1.3|1.06|0.31|1.06|0.74;0001-01-01T00:00:00.000+01:00|W6|1.9|0.05|0.10|0.05|1.88;0001-01-01T00:00:00.000+01:00|W7|2.0|0.85|0.04|0.85|1.82;0001-01-01T00:00:00.000+01:00|W8|0.9|0.77|0.01|0.77|0.43;0001-01-01T00:00:00.000+01:00|W9|0.4|0.10|0.19|0.10|0.20;0001-01-01T00:00:00.000+01:00|W10|0.5|0.20|0.08|0.20|0.46;0001-01-01T00:00:00.000+01:00|W11|0.4|0.36|0.12|0.36|0.22;0001-01-01T00:00:00.000+01:00|W12|0.3|0.00|0.03|0.00|0.29"
0.00;2.93;0001-01-01T00:00:02.7920000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;93.207;-18.963;95.116;"0001-01-01T00:00:02.752+01:00|W1|0.7|-0.33|0.21|-0.33|0.31;0001-01-01T00:00:02.752+01:00|W2|1.0|0.20|0.05|0.20|0.91;0001-01-01T00:00:02.752+01:00|W3|1.6|1.48|0.22|1.48|0.08;0001-01-01T00:00:02.752+01:00|W4|1.3|0.09|0.07|0.09|1.16;0001-01-01T00:00:02.752+01:00|W5|1.6|1.12|0.33|1.12|1.16;0001-01-01T00:00:02.752+01:00|W6|1.3|0.32|0.33|0.32|1.23;0001-01-01T00:00:02.752+01:00|W7|2.2|0.67|0.13|0.67|1.99;0001-01-01T00:00:02.752+01:00|W8|1.3|1.18|0.38|1.18|0.46;0001-01-01T00:00:02.752+01:00|W9|1.0|0.73|0.47|0.73|0.48;0001-01-01T00:00:02.752+01:00|W10|0.4|0.18|0.05|0.18|0.39;0001-01-01T00:00:02.752+01:00|W11|0.5|0.42|0.11|0.42|0.14;0001-01-01T00:00:02.752+01:00|W12|0.4|-0.09|0.01|-0.09|0.36"
1.00;2.93;0001-01-01T00:00:02.8740000+01:00;1.35;-0.00;-0.16;1.4;-9.224;-8.216;0.345;3.584;0.495;-0.939;93.244;-11.902;94.001;"0001-01-01T00:00:02.752+01:00|W1|0.7|-0.33|0.21|-0.33|0.31;0001-01-01T00:00:02.752+01:00|W2|1.0|0.20|0.05|0.20|0.91;0001-01-01T00:00:02.752+01:00|W3|1.6|1.48|0.22|1.48|0.08;0001-01-01T00:00:02.752+01:00|W4|1.3|0.09|0.07|0.09|1.16;0001-01-01T00:00:02.752+01:00|W5|1.6|1.12|0.33|1.12|1.16;0001-01-01T00:00:02.752+01:00|W6|1.3|0.32|0.33|0.32|1.23;0001-01-01T00:00:02.752+01:00|W7|2.2|0.67|0.13|0.67|1.99;0001-01-01T00:00:02.752+01:00|W8|1.3|1.18|0.38|1.18|0.46;0001-01-01T00:00:02.752+01:00|W9|1.0|0.73|0.47|0.73|0.48;0001-01-01T00:00:02.752+01:00|W10|0.4|0.18|0.05|0.18|0.39;0001-01-01T00:00:02.752+01:00|W11|0.5|0.42|0.11|0.42|0.14;0001-01-01T00:00:02.752+01:00|W12|0.4|-0.09|0.01|-0.09|0.36"
2.00;2.95;0001-01-01T00:00:02.9930000+01:00;2.39;-0.00;-0.28;2.0;-6.454;-4.881;-0.914;4.528;0.820;-1.223;93.866;-11.092;94.520;"0001-01-01T00:00:03.002+01:00|W1|0.7|-0.34|0.19|-0.34|0.28;0001-01-01T00:00:03.002+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.002+01:00|W3|1.7|1.50|0.29|1.50|0.16;0001-01-01T00:00:03.002+01:00|W4|1.3|0.04|0.06|0.04|1.16;0001-01-01T00:00:03.002+01:00|W5|1.7|1.03|0.38|1.03|1.33;0001-01-01T00:00:03.002+01:00|W6|1.4|0.51|0.21|0.51|1.30;0001-01-01T00:00:03.002+01:00|W7|2.1|0.62|0.10|0.62|1.96;0001-01-01T00:00:03.002+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.002+01:00|W9|1.1|0.77|0.51|0.77|0.52;0001-01-01T00:00:03.002+01:00|W10|0.4|0.15|0.08|0.15|0.38;0001-01-01T00:00:03.002+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.002+01:00|W12|0.4|-0.09|0.02|-0.09|0.37"
3.00;2.98;0001-01-01T00:00:03.0450000+01:00;3.42;-0.01;-0.41;3.4;-2.027;-0.214;-2.083;5.623;1.564;-1.860;93.999;-12.003;94.762;"0001-01-01T00:00:03.002+01:00|W1|0.7|-0.34|0.19|-0.34|0.28;0001-01-01T00:00:03.002+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.002+01:00|W3|1.7|1.50|0.29|1.50|0.16;0001-01-01T00:00:03.002+01:00|W4|1.3|0.04|0.06|0.04|1.16;0001-01-01T00:00:03.002+01:00|W5|1.7|1.03|0.38|1.03|1.33;0001-01-01T00:00:03.002+01:00|W6|1.4|0.51|0.21|0.51|1.30;0001-01-01T00:00:03.002+01:00|W7|2.1|0.62|0.10|0.62|1.96;0001-01-01T00:00:03.002+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.002+01:00|W9|1.1|0.77|0.51|0.77|0.52;0001-01-01T00:00:03.002+01:00|W10|0.4|0.15|0.08|0.15|0.38;0001-01-01T00:00:03.002+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.002+01:00|W12|0.4|-0.09|0.02|-0.09|0.37"
4.00;3.02;0001-01-01T00:00:03.0850000+01:00;4.46;-0.01;-0.55;4.9;2.721;4.712;-3.236;6.749;2.388;-2.564;94.039;-13.239;94.967;"0001-01-01T00:00:03.002+01:00|W1|0.7|-0.34|0.19|-0.34|0.28;0001-01-01T00:00:03.002+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.002+01:00|W3|1.7|1.50|0.29|1.50|0.16;0001-01-01T00:00:03.002+01:00|W4|1.3|0.04|0.06|0.04|1.16;0001-01-01T00:00:03.002+01:00|W5|1.7|1.03|0.38|1.03|1.33;0001-01-01T00:00:03.002+01:00|W6|1.4|0.51|0.21|0.51|1.30;0001-01-01T00:00:03.002+01:00|W7|2.1|0.62|0.10|0.62|1.96;0001-01-01T00:00:03.002+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.002+01:00|W9|1.1|0.77|0.51|0.77|0.52;0001-01-01T00:00:03.002+01:00|W10|0.4|0.15|0.08|0.15|0.38;0001-01-01T00:00:03.002+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.002+01:00|W12|0.4|-0.09|0.02|-0.09|0.37"
5.00;3.07;0001-01-01T00:00:03.1250000+01:00;5.50;-0.02;-0.69;6.8;6.876;8.436;-3.058;5.888;3.359;-3.488;94.114;-14.324;95.199;"0001-01-01T00:00:03.002+01:00|W1|0.7|-0.34|0.19|-0.34|0.28;0001-01-01T00:00:03.002+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.002+01:00|W3|1.7|1.50|0.29|1.50|0.16;0001-01-01T00:00:03.002+01:00|W4|1.3|0.04|0.06|0.04|1.16;0001-01-01T00:00:03.002+01:00|W5|1.7|1.03|0.38|1.03|1.33;0001-01-01T00:00:03.002+01:00|W6|1.4|0.51|0.21|0.51|1.30;0001-01-01T00:00:03.002+01:00|W7|2.1|0.62|0.10|0.62|1.96;0001-01-01T00:00:03.002+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.002+01:00|W9|1.1|0.77|0.51|0.77|0.52;0001-01-01T00:00:03.002+01:00|W10|0.4|0.15|0.08|0.15|0.38;0001-01-01T00:00:03.002+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.002+01:00|W12|0.4|-0.09|0.02|-0.09|0.37"
6.00;3.13;0001-01-01T00:00:03.1650000+01:00;6.53;-0.02;-0.84;9.4;9.609;9.542;-0.281;1.187;4.609;-4.874;94.262;-15.142;95.474;"0001-01-01T00:00:03.254+01:00|W1|0.6|-0.33|0.12|-0.33|0.26;0001-01-01T00:00:03.254+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.254+01:00|W3|1.7|1.50|0.28|1.50|0.30;0001-01-01T00:00:03.254+01:00|W4|1.3|0.08|0.05|0.08|1.15;0001-01-01T00:00:03.254+01:00|W5|1.5|0.97|0.20|0.97|1.13;0001-01-01T00:00:03.254+01:00|W6|1.5|0.73|0.08|0.73|1.34;0001-01-01T00:00:03.254+01:00|W7|2.1|0.53|0.05|0.53|1.95;0001-01-01T00:00:03.254+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.254+01:00|W9|1.0|0.66|0.43|0.66|0.52;0001-01-01T00:00:03.254+01:00|W10|0.4|0.12|0.08|0.12|0.39;0001-01-01T00:00:03.254+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.254+01:00|W12|0.4|-0.09|0.04|-0.09|0.39"
7.00;3.16;0001-01-01T00:00:03.2040000+01:00;7.56;-0.03;-1.03;12.1;9.311;8.140;1.242;-1.184;5.631;-6.575;94.435;-16.514;95.871;"0001-01-01T00:00:03.254+01:00|W1|0.6|-0.33|0.12|-0.33|0.26;0001-01-01T00:00:03.254+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.254+01:00|W3|1.7|1.50|0.28|1.50|0.30;0001-01-01T00:00:03.254+01:00|W4|1.3|0.08|0.05|0.08|1.15;0001-01-01T00:00:03.254+01:00|W5|1.5|0.97|0.20|0.97|1.13;0001-01-01T00:00:03.254+01:00|W6|1.5|0.73|0.08|0.73|1.34;0001-01-01T00:00:03.254+01:00|W7|2.1|0.53|0.05|0.53|1.95;0001-01-01T00:00:03.254+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.254+01:00|W9|1.0|0.66|0.43|0.66|0.52;0001-01-01T00:00:03.254+01:00|W10|0.4|0.12|0.08|0.12|0.39;0001-01-01T00:00:03.254+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.254+01:00|W12|0.4|-0.09|0.04|-0.09|0.39"
8.00;3.21;0001-01-01T00:00:03.2420000+01:00;8.58;-0.04;-1.22;14.8;9.015;6.742;2.760;-3.548;6.649;-8.270;94.607;-17.881;96.286;"0001-01-01T00:00:03.254+01:00|W1|0.6|-0.33|0.12|-0.33|0.26;0001-01-01T00:00:03.254+01:00|W2|1.0|0.18|0.03|0.18|0.92;0001-01-01T00:00:03.254+01:00|W3|1.7|1.50|0.28|1.50|0.30;0001-01-01T00:00:03.254+01:00|W4|1.3|0.08|0.05|0.08|1.15;0001-01-01T00:00:03.254+01:00|W5|1.5|0.97|0.20|0.97|1.13;0001-01-01T00:00:03.254+01:00|W6|1.5|0.73|0.08|0.73|1.34;0001-01-01T00:00:03.254+01:00|W7|2.1|0.53|0.05|0.53|1.95;0001-01-01T00:00:03.254+01:00|W8|1.2|1.14|0.28|1.14|0.42;0001-01-01T00:00:03.254+01:00|W9|1.0|0.66|0.43|0.66|0.52;0001-01-01T00:00:03.254+01:00|W10|0.4|0.12|0.08|0.12|0.39;0001-01-01T00:00:03.254+01:00|W11|0.6|0.50|0.14|0.50|0.11;0001-01-01T00:00:03.254+01:00|W12|0.4|-0.09|0.04|-0.09|0.39"
