Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-95.02;NaN;0001-01-01T00:00:00.0000000+01:00;-82.52;0.00;43.99;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.042+01:00|W1|0.8|-0.08|0.04|-0.08|0.78;0001-01-01T00:00:00.042+01:00|W2|0.5|-0.45|0.07|-0.45|0.09;0001-01-01T00:00:00.042+01:00|W3|0.8|0.44|0.04|0.44|0.61;0001-01-01T00:00:00.042+01:00|W4|0.6|-0.57|0.16|-0.57|0.09;0001-01-01T00:00:00.042+01:00|W5|0.8|0.20|0.15|0.20|0.73;0001-01-01T00:00:00.042+01:00|W6|1.8|-0.82|0.20|-0.82|1.57;0001-01-01T00:00:00.042+01:00|W7|2.2|-1.19|0.19|-1.19|1.82;0001-01-01T00:00:00.042+01:00|W8|1.8|-1.66|0.02|-1.66|0.64;0001-01-01T00:00:00.042+01:00|W9|1.0|-0.74|0.34|-0.74|0.64;0001-01-01T00:00:00.042+01:00|W10|1.9|-1.73|0.09|-1.73|0.63;0001-01-01T00:00:00.042+01:00|W11|1.4|-0.88|0.12|-0.88|1.03;0001-01-01T00:00:00.042+01:00|W12|2.2|-2.07|0.28|-2.07|0.78"
0.00;2.93;0001-01-01T00:00:04.0450000+01:00;0.05;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;97.828;-19.903;99.832;"0001-01-01T00:00:04.043+01:00|W1|0.8|-0.26|0.01|-0.26|0.79;0001-01-01T00:00:04.043+01:00|W2|0.7|-0.60|0.07|-0.60|0.23;0001-01-01T00:00:04.043+01:00|W3|0.7|0.41|0.04|0.41|0.58;0001-01-01T00:00:04.043+01:00|W4|0.6|-0.54|0.01|-0.54|0.28;0001-01-01T00:00:04.043+01:00|W5|0.8|0.30|0.04|0.30|0.72;0001-01-01T00:00:04.043+01:00|W6|2.1|-1.11|0.20|-1.11|1.77;0001-01-01T00:00:04.043+01:00|W7|2.8|-0.94|0.60|-0.94|2.63;0001-01-01T00:00:04.043+01:00|W8|2.7|-1.81|0.50|-1.81|1.92;0001-01-01T00:00:04.043+01:00|W9|1.3|-1.01|0.02|-1.01|0.81;0001-01-01T00:00:04.043+01:00|W10|1.6|-1.31|0.41|-1.31|0.97;0001-01-01T00:00:04.043+01:00|W11|1.3|-0.94|0.04|-0.94|0.89;0001-01-01T00:00:04.043+01:00|W12|1.8|-1.76|0.30|-1.76|0.46"
1.00;2.81;0001-01-01T00:00:04.2850000+01:00;1.33;-0.01;-0.27;5.4;-11.896;-13.905;-0.410;6.413;3.212;-2.319;96.196;-15.917;97.504;"0001-01-01T00:00:04.293+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.293+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.293+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.293+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.293+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.293+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.293+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.293+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.293+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.293+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.293+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.293+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
2.00;2.80;0001-01-01T00:00:04.3230000+01:00;2.36;-0.01;-0.43;9.4;-9.212;-12.802;-0.956;6.343;5.149;-4.414;95.881;-15.539;97.132;"0001-01-01T00:00:04.293+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.293+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.293+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.293+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.293+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.293+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.293+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.293+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.293+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.293+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.293+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.293+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
3.00;2.80;0001-01-01T00:00:04.3620000+01:00;3.40;-0.01;-0.59;13.6;-5.710;-11.010;-1.325;5.260;7.077;-6.616;96.114;-16.477;97.516;"0001-01-01T00:00:04.293+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.293+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.293+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.293+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.293+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.293+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.293+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.293+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.293+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.293+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.293+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.293+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
4.00;2.81;0001-01-01T00:00:04.4000000+01:00;4.43;-0.02;-0.75;17.7;-2.235;-9.204;-1.727;4.261;8.989;-8.817;96.359;-17.359;97.910;"0001-01-01T00:00:04.293+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.293+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.293+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.293+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.293+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.293+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.293+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.293+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.293+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.293+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.293+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.293+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
5.00;2.83;0001-01-01T00:00:04.4380000+01:00;5.45;-0.02;-0.92;21.6;0.583;-6.921;-3.161;5.713;10.539;-11.056;96.973;-16.662;98.394;"0001-01-01T00:00:04.538+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.538+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.538+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.538+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.538+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.538+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.538+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.538+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.538+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.538+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.538+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.538+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
6.00;2.85;0001-01-01T00:00:04.4760000+01:00;6.48;-0.04;-1.11;24.3;2.507;-4.220;-1.555;2.169;12.060;-13.373;97.218;-17.820;98.840;"0001-01-01T00:00:04.538+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.538+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.538+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.538+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.538+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.538+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.538+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.538+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.538+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.538+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.538+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.538+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
7.00;2.89;0001-01-01T00:00:04.5140000+01:00;7.50;-0.03;-1.29;27.0;4.081;-2.070;1.234;-1.379;13.570;-15.537;97.413;-19.157;99.280;"0001-01-01T00:00:04.538+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.538+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.538+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.538+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.538+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.538+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.538+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.538+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.538+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.538+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.538+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.538+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
8.00;2.95;0001-01-01T00:00:04.5520000+01:00;8.52;0.04;-1.46;30.1;5.562;-1.021;4.204;-1.945;15.073;-17.416;97.740;-19.710;99.708;"0001-01-01T00:00:04.538+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.538+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.538+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.538+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.538+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.538+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.538+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.538+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.538+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.538+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.538+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.538+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
9.00;2.97;0001-01-01T00:00:04.5890000+01:00;9.53;-0.01;-1.70;35.2;5.775;0.012;9.613;-2.502;16.487;-19.266;97.942;-20.991;100.166;"0001-01-01T00:00:04.538+01:00|W1|0.8|-0.29|0.06|-0.29|0.72;0001-01-01T00:00:04.538+01:00|W2|0.7|-0.61|0.08|-0.61|0.23;0001-01-01T00:00:04.538+01:00|W3|0.7|0.42|0.03|0.42|0.58;0001-01-01T00:00:04.538+01:00|W4|0.6|-0.45|0.04|-0.45|0.45;0001-01-01T00:00:04.538+01:00|W5|0.9|0.32|0.19|0.32|0.86;0001-01-01T00:00:04.538+01:00|W6|2.0|-1.06|0.11|-1.06|1.73;0001-01-01T00:00:04.538+01:00|W7|2.9|-0.69|0.67|-0.69|2.82;0001-01-01T00:00:04.538+01:00|W8|2.6|-1.81|0.36|-1.81|1.87;0001-01-01T00:00:04.538+01:00|W9|1.1|-0.77|0.17|-0.77|0.84;0001-01-01T00:00:04.538+01:00|W10|1.6|-1.29|0.46|-1.29|0.87;0001-01-01T00:00:04.538+01:00|W11|1.3|-0.90|0.05|-0.90|0.97;0001-01-01T00:00:04.538+01:00|W12|1.8|-1.68|0.35|-1.68|0.43"
