Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-93.34;NaN;0001-01-01T00:00:00.0000000+01:00;-81.40;0.00;43.09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.056+01:00|W1|0.6|-0.17|0.19|-0.17|0.48;0001-01-01T00:00:00.056+01:00|W2|0.4|0.07|0.01|0.07|0.36;0001-01-01T00:00:00.056+01:00|W3|0.3|-0.13|0.11|-0.13|0.29;0001-01-01T00:00:00.056+01:00|W4|0.7|-0.15|0.02|-0.15|0.61;0001-01-01T00:00:00.056+01:00|W5|0.1|-0.11|0.10|-0.11|0.03;0001-01-01T00:00:00.056+01:00|W6|0.6|0.37|0.30|0.37|0.48;0001-01-01T00:00:00.056+01:00|W7|1.4|0.97|0.04|0.97|0.98;0001-01-01T00:00:00.056+01:00|W8|0.9|0.77|0.09|0.77|0.37;0001-01-01T00:00:00.056+01:00|W9|0.9|-0.02|0.06|-0.02|0.63;0001-01-01T00:00:00.056+01:00|W10|0.2|0.02|0.09|0.02|0.21;0001-01-01T00:00:00.056+01:00|W11|0.4|-0.05|0.11|-0.05|0.05;0001-01-01T00:00:00.056+01:00|W12|0.8|-0.68|0.10|-0.68|0.39"
0.00;2.93;0001-01-01T00:00:04.0370000+01:00;0.06;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;98.067;-19.952;100.076;"0001-01-01T00:00:04.052+01:00|W1|0.4|-0.08|0.15|-0.08|0.22;0001-01-01T00:00:04.052+01:00|W2|0.4|0.05|0.01|0.05|0.32;0001-01-01T00:00:04.052+01:00|W3|0.8|-0.35|0.22|-0.35|0.67;0001-01-01T00:00:04.052+01:00|W4|0.7|-0.26|0.01|-0.26|0.56;0001-01-01T00:00:04.052+01:00|W5|0.4|0.12|0.19|0.12|0.07;0001-01-01T00:00:04.052+01:00|W6|0.7|0.13|0.05|0.13|0.69;0001-01-01T00:00:04.052+01:00|W7|0.8|0.54|0.36|0.54|0.57;0001-01-01T00:00:04.052+01:00|W8|1.3|1.09|0.37|1.09|0.71;0001-01-01T00:00:04.052+01:00|W9|0.8|-0.03|0.05|-0.03|0.60;0001-01-01T00:00:04.052+01:00|W10|0.2|-0.15|0.06|-0.15|0.13;0001-01-01T00:00:04.052+01:00|W11|0.2|-0.11|0.09|-0.11|0.16;0001-01-01T00:00:04.052+01:00|W12|0.9|-0.81|0.05|-0.81|0.28"
1.00;2.87;0001-01-01T00:00:04.2220000+01:00;1.27;-0.01;-0.22;2.9;-10.320;-9.973;-1.335;1.230;1.558;-1.417;96.804;-12.795;97.649;"0001-01-01T00:00:04.306+01:00|W1|0.4|-0.20|0.13|-0.20|0.13;0001-01-01T00:00:04.306+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.306+01:00|W3|0.8|-0.32|0.21|-0.32|0.70;0001-01-01T00:00:04.306+01:00|W4|0.7|-0.23|0.00|-0.23|0.55;0001-01-01T00:00:04.306+01:00|W5|0.3|0.06|0.06|0.06|0.02;0001-01-01T00:00:04.306+01:00|W6|0.8|0.15|0.15|0.15|0.78;0001-01-01T00:00:04.306+01:00|W7|0.8|0.54|0.31|0.54|0.60;0001-01-01T00:00:04.306+01:00|W8|1.2|1.00|0.27|1.00|0.72;0001-01-01T00:00:04.306+01:00|W9|0.8|-0.06|0.04|-0.06|0.62;0001-01-01T00:00:04.306+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.306+01:00|W11|0.2|-0.11|0.07|-0.11|0.16;0001-01-01T00:00:04.306+01:00|W12|0.9|-0.81|0.04|-0.81|0.27"
2.00;2.86;0001-01-01T00:00:04.3210000+01:00;2.37;-0.02;-0.37;5.6;-7.846;-6.498;-2.129;2.251;2.895;-2.698;97.674;-9.934;98.180;"0001-01-01T00:00:04.306+01:00|W1|0.4|-0.20|0.13|-0.20|0.13;0001-01-01T00:00:04.306+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.306+01:00|W3|0.8|-0.32|0.21|-0.32|0.70;0001-01-01T00:00:04.306+01:00|W4|0.7|-0.23|0.00|-0.23|0.55;0001-01-01T00:00:04.306+01:00|W5|0.3|0.06|0.06|0.06|0.02;0001-01-01T00:00:04.306+01:00|W6|0.8|0.15|0.15|0.15|0.78;0001-01-01T00:00:04.306+01:00|W7|0.8|0.54|0.31|0.54|0.60;0001-01-01T00:00:04.306+01:00|W8|1.2|1.00|0.27|1.00|0.72;0001-01-01T00:00:04.306+01:00|W9|0.8|-0.06|0.04|-0.06|0.62;0001-01-01T00:00:04.306+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.306+01:00|W11|0.2|-0.11|0.07|-0.11|0.16;0001-01-01T00:00:04.306+01:00|W12|0.9|-0.81|0.04|-0.81|0.27"
3.00;2.91;0001-01-01T00:00:04.3590000+01:00;3.41;-0.02;-0.48;8.0;-3.966;-0.989;-2.164;3.066;4.108;-3.910;99.077;-10.308;99.612;"0001-01-01T00:00:04.306+01:00|W1|0.4|-0.20|0.13|-0.20|0.13;0001-01-01T00:00:04.306+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.306+01:00|W3|0.8|-0.32|0.21|-0.32|0.70;0001-01-01T00:00:04.306+01:00|W4|0.7|-0.23|0.00|-0.23|0.55;0001-01-01T00:00:04.306+01:00|W5|0.3|0.06|0.06|0.06|0.02;0001-01-01T00:00:04.306+01:00|W6|0.8|0.15|0.15|0.15|0.78;0001-01-01T00:00:04.306+01:00|W7|0.8|0.54|0.31|0.54|0.60;0001-01-01T00:00:04.306+01:00|W8|1.2|1.00|0.27|1.00|0.72;0001-01-01T00:00:04.306+01:00|W9|0.8|-0.06|0.04|-0.06|0.62;0001-01-01T00:00:04.306+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.306+01:00|W11|0.2|-0.11|0.07|-0.11|0.16;0001-01-01T00:00:04.306+01:00|W12|0.9|-0.81|0.04|-0.81|0.27"
4.00;2.97;0001-01-01T00:00:04.3970000+01:00;4.45;-0.03;-0.59;10.6;1.191;6.231;-1.238;3.733;5.399;-5.182;98.110;-11.317;98.761;"0001-01-01T00:00:04.306+01:00|W1|0.4|-0.20|0.13|-0.20|0.13;0001-01-01T00:00:04.306+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.306+01:00|W3|0.8|-0.32|0.21|-0.32|0.70;0001-01-01T00:00:04.306+01:00|W4|0.7|-0.23|0.00|-0.23|0.55;0001-01-01T00:00:04.306+01:00|W5|0.3|0.06|0.06|0.06|0.02;0001-01-01T00:00:04.306+01:00|W6|0.8|0.15|0.15|0.15|0.78;0001-01-01T00:00:04.306+01:00|W7|0.8|0.54|0.31|0.54|0.60;0001-01-01T00:00:04.306+01:00|W8|1.2|1.00|0.27|1.00|0.72;0001-01-01T00:00:04.306+01:00|W9|0.8|-0.06|0.04|-0.06|0.62;0001-01-01T00:00:04.306+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.306+01:00|W11|0.2|-0.11|0.07|-0.11|0.16;0001-01-01T00:00:04.306+01:00|W12|0.9|-0.81|0.04|-0.81|0.27"
5.00;3.02;0001-01-01T00:00:04.4350000+01:00;5.49;-0.03;-0.74;13.2;3.529;10.560;-0.726;5.151;6.960;-6.437;97.927;-12.313;98.699;"0001-01-01T00:00:04.556+01:00|W1|0.4|-0.21|0.11|-0.21|0.05;0001-01-01T00:00:04.556+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.556+01:00|W3|0.8|-0.34|0.21|-0.34|0.71;0001-01-01T00:00:04.556+01:00|W4|0.7|-0.22|0.01|-0.22|0.53;0001-01-01T00:00:04.556+01:00|W5|0.3|-0.08|0.01|-0.08|0.08;0001-01-01T00:00:04.556+01:00|W6|0.8|0.17|0.18|0.17|0.82;0001-01-01T00:00:04.556+01:00|W7|0.8|0.57|0.25|0.57|0.62;0001-01-01T00:00:04.556+01:00|W8|1.2|0.93|0.20|0.93|0.71;0001-01-01T00:00:04.556+01:00|W9|0.8|-0.08|0.05|-0.08|0.62;0001-01-01T00:00:04.556+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.556+01:00|W11|0.2|-0.12|0.05|-0.12|0.14;0001-01-01T00:00:04.556+01:00|W12|0.8|-0.79|0.02|-0.79|0.28"
6.00;3.09;0001-01-01T00:00:04.4720000+01:00;6.52;-0.03;-0.88;15.9;5.781;14.802;-0.226;6.591;8.530;-7.691;97.769;-13.308;98.672;"0001-01-01T00:00:04.556+01:00|W1|0.4|-0.21|0.11|-0.21|0.05;0001-01-01T00:00:04.556+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.556+01:00|W3|0.8|-0.34|0.21|-0.34|0.71;0001-01-01T00:00:04.556+01:00|W4|0.7|-0.22|0.01|-0.22|0.53;0001-01-01T00:00:04.556+01:00|W5|0.3|-0.08|0.01|-0.08|0.08;0001-01-01T00:00:04.556+01:00|W6|0.8|0.17|0.18|0.17|0.82;0001-01-01T00:00:04.556+01:00|W7|0.8|0.57|0.25|0.57|0.62;0001-01-01T00:00:04.556+01:00|W8|1.2|0.93|0.20|0.93|0.71;0001-01-01T00:00:04.556+01:00|W9|0.8|-0.08|0.05|-0.08|0.62;0001-01-01T00:00:04.556+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.556+01:00|W11|0.2|-0.12|0.05|-0.12|0.14;0001-01-01T00:00:04.556+01:00|W12|0.8|-0.79|0.02|-0.79|0.28"
7.00;3.15;0001-01-01T00:00:04.5100000+01:00;7.55;-0.04;-1.04;18.5;7.419;18.013;0.783;6.873;10.086;-8.904;97.861;-15.357;99.059;"0001-01-01T00:00:04.556+01:00|W1|0.4|-0.21|0.11|-0.21|0.05;0001-01-01T00:00:04.556+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.556+01:00|W3|0.8|-0.34|0.21|-0.34|0.71;0001-01-01T00:00:04.556+01:00|W4|0.7|-0.22|0.01|-0.22|0.53;0001-01-01T00:00:04.556+01:00|W5|0.3|-0.08|0.01|-0.08|0.08;0001-01-01T00:00:04.556+01:00|W6|0.8|0.17|0.18|0.17|0.82;0001-01-01T00:00:04.556+01:00|W7|0.8|0.57|0.25|0.57|0.62;0001-01-01T00:00:04.556+01:00|W8|1.2|0.93|0.20|0.93|0.71;0001-01-01T00:00:04.556+01:00|W9|0.8|-0.08|0.05|-0.08|0.62;0001-01-01T00:00:04.556+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.556+01:00|W11|0.2|-0.12|0.05|-0.12|0.14;0001-01-01T00:00:04.556+01:00|W12|0.8|-0.79|0.02|-0.79|0.28"
8.00;3.20;0001-01-01T00:00:04.5480000+01:00;8.58;-0.04;-1.22;21.0;7.772;19.071;2.855;4.736;11.616;-10.031;98.475;-19.604;100.408;"0001-01-01T00:00:04.556+01:00|W1|0.4|-0.21|0.11|-0.21|0.05;0001-01-01T00:00:04.556+01:00|W2|0.4|0.04|0.03|0.04|0.30;0001-01-01T00:00:04.556+01:00|W3|0.8|-0.34|0.21|-0.34|0.71;0001-01-01T00:00:04.556+01:00|W4|0.7|-0.22|0.01|-0.22|0.53;0001-01-01T00:00:04.556+01:00|W5|0.3|-0.08|0.01|-0.08|0.08;0001-01-01T00:00:04.556+01:00|W6|0.8|0.17|0.18|0.17|0.82;0001-01-01T00:00:04.556+01:00|W7|0.8|0.57|0.25|0.57|0.62;0001-01-01T00:00:04.556+01:00|W8|1.2|0.93|0.20|0.93|0.71;0001-01-01T00:00:04.556+01:00|W9|0.8|-0.08|0.05|-0.08|0.62;0001-01-01T00:00:04.556+01:00|W10|0.3|-0.19|0.09|-0.19|0.12;0001-01-01T00:00:04.556+01:00|W11|0.2|-0.12|0.05|-0.12|0.14;0001-01-01T00:00:04.556+01:00|W12|0.8|-0.79|0.02|-0.79|0.28"
