Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-90.32;NaN;0001-01-01T00:00:00.0270000+01:00;-79.36;0.00;41.46;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|1.2|0.82|0.20|0.82|0.61;0001-01-01T00:00:00.000+01:00|W2|1.9|1.40|0.28|1.40|0.62;0001-01-01T00:00:00.000+01:00|W3|1.9|1.74|0.00|1.74|0.60;0001-01-01T00:00:00.000+01:00|W4|1.5|1.42|0.15|1.42|0.39;0001-01-01T00:00:00.000+01:00|W5|2.0|1.92|0.44|1.92|0.56;0001-01-01T00:00:00.000+01:00|W6|0.7|0.40|0.21|0.40|0.53;0001-01-01T00:00:00.000+01:00|W7|1.4|1.37|0.03|1.37|0.24;0001-01-01T00:00:00.000+01:00|W8|0.5|0.30|0.00|0.30|0.43;0001-01-01T00:00:00.000+01:00|W9|1.1|0.95|0.37|0.95|0.31;0001-01-01T00:00:00.000+01:00|W10|0.7|0.71|0.27|0.71|0.16;0001-01-01T00:00:00.000+01:00|W11|0.7|0.70|0.03|0.70|0.15;0001-01-01T00:00:00.000+01:00|W12|0.2|0.04|0.03|0.04|0.05"
0.00;2.93;0001-01-01T00:00:03.9390000+01:00;0.05;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;94.949;-19.318;96.895;"0001-01-01T00:00:03.998+01:00|W1|1.3|1.05|0.01|1.05|0.57;0001-01-01T00:00:03.998+01:00|W2|1.0|0.79|0.48|0.79|0.41;0001-01-01T00:00:03.998+01:00|W3|1.6|1.46|0.23|1.46|0.38;0001-01-01T00:00:03.998+01:00|W4|1.4|1.34|0.27|1.34|0.28;0001-01-01T00:00:03.998+01:00|W5|0.9|0.45|0.75|0.45|0.11;0001-01-01T00:00:03.998+01:00|W6|0.7|0.46|0.05|0.46|0.40;0001-01-01T00:00:03.998+01:00|W7|1.9|1.84|0.43|1.84|0.23;0001-01-01T00:00:03.998+01:00|W8|0.3|0.11|0.03|0.11|0.26;0001-01-01T00:00:03.998+01:00|W9|1.2|1.10|0.08|1.10|0.36;0001-01-01T00:00:03.998+01:00|W10|0.8|0.80|0.09|0.80|0.12;0001-01-01T00:00:03.998+01:00|W11|0.6|0.52|0.03|0.52|0.24;0001-01-01T00:00:03.998+01:00|W12|0.1|0.10|0.05|0.10|0.01"
1.00;2.88;0001-01-01T00:00:04.1450000+01:00;1.34;-0.00;-0.21;5.2;-12.153;-13.042;1.084;-2.658;2.110;-3.198;94.962;-14.137;96.009;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
2.00;2.90;0001-01-01T00:00:04.1300000+01:00;2.38;-0.00;-0.33;9.4;-10.659;-13.108;0.476;-2.121;3.697;-5.914;94.867;-12.196;95.648;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
3.00;2.93;0001-01-01T00:00:04.1290000+01:00;3.42;0.00;-0.46;14.1;-7.182;-11.198;-1.950;2.120;5.482;-8.851;94.931;-11.273;95.599;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
4.00;2.97;0001-01-01T00:00:04.2790000+01:00;4.45;0.01;-0.59;19.0;-1.135;-6.202;-6.502;4.050;7.289;-11.817;92.894;-12.074;93.677;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
5.00;3.03;0001-01-01T00:00:04.3190000+01:00;5.49;0.01;-0.73;23.8;4.930;-1.191;-11.067;5.986;9.100;-14.791;90.852;-12.876;91.763;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
6.00;3.08;0001-01-01T00:00:04.3600000+01:00;6.52;0.01;-0.88;27.4;10.409;5.238;-7.994;8.035;10.803;-16.908;91.479;-14.081;92.560;"0001-01-01T00:00:04.246+01:00|W1|1.4|1.08|0.08|1.08|0.70;0001-01-01T00:00:04.246+01:00|W2|1.0|0.81|0.44|0.81|0.39;0001-01-01T00:00:04.246+01:00|W3|1.6|1.53|0.14|1.53|0.39;0001-01-01T00:00:04.246+01:00|W4|1.4|1.33|0.27|1.33|0.26;0001-01-01T00:00:04.246+01:00|W5|1.2|0.89|0.38|0.89|0.51;0001-01-01T00:00:04.246+01:00|W6|0.6|0.44|0.07|0.44|0.40;0001-01-01T00:00:04.246+01:00|W7|1.7|1.66|0.22|1.66|0.28;0001-01-01T00:00:04.246+01:00|W8|0.3|0.08|0.09|0.08|0.21;0001-01-01T00:00:04.246+01:00|W9|1.2|1.15|0.13|1.15|0.42;0001-01-01T00:00:04.246+01:00|W10|0.8|0.75|0.05|0.75|0.06;0001-01-01T00:00:04.246+01:00|W11|0.6|0.51|0.01|0.51|0.31;0001-01-01T00:00:04.246+01:00|W12|0.1|0.08|0.06|0.08|0.02"
7.00;3.14;0001-01-01T00:00:04.4000000+01:00;7.55;0.02;-1.05;30.6;13.289;8.825;-1.955;5.336;12.420;-18.806;91.991;-14.773;93.174;"0001-01-01T00:00:04.498+01:00|W1|1.4|1.06|0.06|1.06|0.71;0001-01-01T00:00:04.498+01:00|W2|1.1|0.85|0.37|0.85|0.39;0001-01-01T00:00:04.498+01:00|W3|1.7|1.65|0.01|1.65|0.37;0001-01-01T00:00:04.498+01:00|W4|1.4|1.29|0.24|1.29|0.25;0001-01-01T00:00:04.498+01:00|W5|1.4|0.87|0.17|0.87|0.90;0001-01-01T00:00:04.498+01:00|W6|0.6|0.44|0.08|0.44|0.38;0001-01-01T00:00:04.498+01:00|W7|1.6|1.50|0.05|1.50|0.30;0001-01-01T00:00:04.498+01:00|W8|0.3|0.07|0.07|0.07|0.22;0001-01-01T00:00:04.498+01:00|W9|1.3|1.23|0.18|1.23|0.37;0001-01-01T00:00:04.498+01:00|W10|0.7|0.69|0.00|0.69|0.01;0001-01-01T00:00:04.498+01:00|W11|0.6|0.48|0.01|0.48|0.34;0001-01-01T00:00:04.498+01:00|W12|0.1|0.08|0.06|0.08|0.00"
8.00;3.20;0001-01-01T00:00:04.4400000+01:00;8.58;0.03;-1.23;33.7;14.329;9.856;4.436;0.612;14.072;-20.387;92.284;-15.674;93.611;"0001-01-01T00:00:04.498+01:00|W1|1.4|1.06|0.06|1.06|0.71;0001-01-01T00:00:04.498+01:00|W2|1.1|0.85|0.37|0.85|0.39;0001-01-01T00:00:04.498+01:00|W3|1.7|1.65|0.01|1.65|0.37;0001-01-01T00:00:04.498+01:00|W4|1.4|1.29|0.24|1.29|0.25;0001-01-01T00:00:04.498+01:00|W5|1.4|0.87|0.17|0.87|0.90;0001-01-01T00:00:04.498+01:00|W6|0.6|0.44|0.08|0.44|0.38;0001-01-01T00:00:04.498+01:00|W7|1.6|1.50|0.05|1.50|0.30;0001-01-01T00:00:04.498+01:00|W8|0.3|0.07|0.07|0.07|0.22;0001-01-01T00:00:04.498+01:00|W9|1.3|1.23|0.18|1.23|0.37;0001-01-01T00:00:04.498+01:00|W10|0.7|0.69|0.00|0.69|0.01;0001-01-01T00:00:04.498+01:00|W11|0.6|0.48|0.01|0.48|0.34;0001-01-01T00:00:04.498+01:00|W12|0.1|0.08|0.06|0.08|0.00"
