Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
0.00;NaN;0001-01-01T00:00:00.0610000+01:00;-79.48;0.00;41.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.000+01:00|W1|0.6|0.62|0.04|0.62|0.09;0001-01-01T00:00:00.000+01:00|W2|1.9|1.76|0.53|1.76|0.07;0001-01-01T00:00:00.000+01:00|W3|2.3|2.05|0.21|2.05|0.87;0001-01-01T00:00:00.000+01:00|W4|2.0|2.02|0.02|2.02|0.07;0001-01-01T00:00:00.000+01:00|W5|1.6|1.51|0.07|1.51|0.61;0001-01-01T00:00:00.000+01:00|W6|2.0|1.95|0.17|1.95|0.58;0001-01-01T00:00:00.000+01:00|W7|2.1|2.08|0.06|2.08|0.16;0001-01-01T00:00:00.000+01:00|W8|1.8|1.77|0.12|1.77|0.37;0001-01-01T00:00:00.000+01:00|W9|2.1|2.09|0.16|2.09|0.16;0001-01-01T00:00:00.000+01:00|W10|1.2|1.02|0.01|1.02|0.66;0001-01-01T00:00:00.000+01:00|W11|1.7|1.60|0.05|1.60|0.45;0001-01-01T00:00:00.000+01:00|W12|2.0|1.94|0.30|1.94|0.63"
0.00;2.93;0001-01-01T00:00:04.1700000+01:00;0.02;0.00;-0.00;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;96.283;-19.589;98.255;"0001-01-01T00:00:04.251+01:00|W1|0.8|0.81|0.09|0.81|0.01;0001-01-01T00:00:04.251+01:00|W2|1.7|1.56|0.04|1.56|0.40;0001-01-01T00:00:04.251+01:00|W3|2.5|2.42|0.10|2.42|0.40;0001-01-01T00:00:04.251+01:00|W4|2.0|1.96|0.04|1.96|0.49;0001-01-01T00:00:04.251+01:00|W5|2.0|2.02|0.34|2.02|0.10;0001-01-01T00:00:04.251+01:00|W6|2.2|1.97|0.16|1.97|1.05;0001-01-01T00:00:04.251+01:00|W7|2.3|2.25|0.11|2.25|0.35;0001-01-01T00:00:04.251+01:00|W8|1.7|1.58|0.04|1.58|0.67;0001-01-01T00:00:04.251+01:00|W9|1.8|1.76|0.07|1.76|0.47;0001-01-01T00:00:04.251+01:00|W10|1.0|0.70|0.06|0.70|0.68;0001-01-01T00:00:04.251+01:00|W11|1.7|1.61|0.08|1.61|0.27;0001-01-01T00:00:04.251+01:00|W12|1.5|1.45|0.52|1.45|0.20"
1.00;2.87;0001-01-01T00:00:04.3190000+01:00;1.28;0.01;-0.21;3.4;-9.663;-9.523;-4.470;8.306;1.653;-1.809;95.950;-11.740;96.666;"0001-01-01T00:00:04.251+01:00|W1|0.8|0.81|0.09|0.81|0.01;0001-01-01T00:00:04.251+01:00|W2|1.7|1.56|0.04|1.56|0.40;0001-01-01T00:00:04.251+01:00|W3|2.5|2.42|0.10|2.42|0.40;0001-01-01T00:00:04.251+01:00|W4|2.0|1.96|0.04|1.96|0.49;0001-01-01T00:00:04.251+01:00|W5|2.0|2.02|0.34|2.02|0.10;0001-01-01T00:00:04.251+01:00|W6|2.2|1.97|0.16|1.97|1.05;0001-01-01T00:00:04.251+01:00|W7|2.3|2.25|0.11|2.25|0.35;0001-01-01T00:00:04.251+01:00|W8|1.7|1.58|0.04|1.58|0.67;0001-01-01T00:00:04.251+01:00|W9|1.8|1.76|0.07|1.76|0.47;0001-01-01T00:00:04.251+01:00|W10|1.0|0.70|0.06|0.70|0.68;0001-01-01T00:00:04.251+01:00|W11|1.7|1.61|0.08|1.61|0.27;0001-01-01T00:00:04.251+01:00|W12|1.5|1.45|0.52|1.45|0.20"
2.00;2.88;0001-01-01T00:00:04.3880000+01:00;2.38;0.01;-0.35;5.3;-6.942;-6.369;-2.151;7.990;2.551;-2.766;95.618;-9.966;96.136;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
3.00;2.92;0001-01-01T00:00:04.4270000+01:00;3.42;0.01;-0.47;7.5;-3.322;-1.579;-0.556;6.627;3.737;-3.799;95.699;-10.815;96.308;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
4.00;2.98;0001-01-01T00:00:04.4660000+01:00;4.45;0.01;-0.58;10.7;0.962;4.598;-2.575;7.611;5.559;-5.268;96.251;-12.166;97.017;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
5.00;3.06;0001-01-01T00:00:04.5050000+01:00;5.49;0.00;-0.70;14.0;5.259;10.795;-4.601;8.598;7.388;-6.742;96.805;-13.521;97.744;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
6.00;3.13;0001-01-01T00:00:04.3390000+01:00;6.53;0.00;-0.84;17.5;8.260;14.510;-0.969;4.261;9.548;-8.362;96.344;-13.403;97.272;"0001-01-01T00:00:04.251+01:00|W1|0.8|0.81|0.09|0.81|0.01;0001-01-01T00:00:04.251+01:00|W2|1.7|1.56|0.04|1.56|0.40;0001-01-01T00:00:04.251+01:00|W3|2.5|2.42|0.10|2.42|0.40;0001-01-01T00:00:04.251+01:00|W4|2.0|1.96|0.04|1.96|0.49;0001-01-01T00:00:04.251+01:00|W5|2.0|2.02|0.34|2.02|0.10;0001-01-01T00:00:04.251+01:00|W6|2.2|1.97|0.16|1.97|1.05;0001-01-01T00:00:04.251+01:00|W7|2.3|2.25|0.11|2.25|0.35;0001-01-01T00:00:04.251+01:00|W8|1.7|1.58|0.04|1.58|0.67;0001-01-01T00:00:04.251+01:00|W9|1.8|1.76|0.07|1.76|0.47;0001-01-01T00:00:04.251+01:00|W10|1.0|0.70|0.06|0.70|0.68;0001-01-01T00:00:04.251+01:00|W11|1.7|1.61|0.08|1.61|0.27;0001-01-01T00:00:04.251+01:00|W12|1.5|1.45|0.52|1.45|0.20"
7.00;3.20;0001-01-01T00:00:04.4200000+01:00;7.56;-0.00;-0.99;21.4;10.136;17.048;1.869;0.127;11.817;-10.182;96.127;-14.916;97.278;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
8.00;3.27;0001-01-01T00:00:04.6200000+01:00;8.59;-0.00;-1.16;25.3;11.115;18.476;3.471;-3.302;14.087;-12.134;95.984;-16.799;97.444;"0001-01-01T00:00:04.497+01:00|W1|0.9|0.91|0.17|0.91|0.05;0001-01-01T00:00:04.497+01:00|W2|1.6|1.50|0.07|1.50|0.38;0001-01-01T00:00:04.497+01:00|W3|2.4|2.32|0.22|2.32|0.35;0001-01-01T00:00:04.497+01:00|W4|2.0|1.98|0.06|1.98|0.44;0001-01-01T00:00:04.497+01:00|W5|2.1|2.10|0.42|2.10|0.15;0001-01-01T00:00:04.497+01:00|W6|2.0|1.77|0.05|1.77|0.97;0001-01-01T00:00:04.497+01:00|W7|2.3|2.26|0.13|2.26|0.35;0001-01-01T00:00:04.497+01:00|W8|1.7|1.55|0.04|1.55|0.68;0001-01-01T00:00:04.497+01:00|W9|1.8|1.75|0.07|1.75|0.47;0001-01-01T00:00:04.497+01:00|W10|1.1|0.81|0.07|0.81|0.73;0001-01-01T00:00:04.497+01:00|W11|1.6|1.58|0.14|1.58|0.15;0001-01-01T00:00:04.497+01:00|W12|1.4|1.38|0.57|1.38|0.10"
