Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-94.85;NaN;0001-01-01T00:00:00.0000000+01:00;-82.56;0.00;44.02;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.103+01:00|W1|1.1|-0.88|0.18|-0.88|0.36;0001-01-01T00:00:00.103+01:00|W2|0.4|0.27|0.02|0.27|0.23;0001-01-01T00:00:00.103+01:00|W3|0.3|0.20|0.05|0.20|0.19;0001-01-01T00:00:00.103+01:00|W4|0.7|0.45|0.11|0.45|0.55;0001-01-01T00:00:00.103+01:00|W5|0.8|0.27|0.43|0.27|0.73;0001-01-01T00:00:00.103+01:00|W6|1.0|0.43|0.02|0.43|0.88;0001-01-01T00:00:00.103+01:00|W7|0.9|0.39|0.21|0.39|0.78;0001-01-01T00:00:00.103+01:00|W8|0.7|0.65|0.09|0.65|0.31;0001-01-01T00:00:00.103+01:00|W9|0.1|0.01|0.05|0.01|0.04;0001-01-01T00:00:00.103+01:00|W10|0.6|-0.51|0.22|-0.51|0.21;0001-01-01T00:00:00.103+01:00|W11|0.4|-0.37|0.17|-0.37|0.07;0001-01-01T00:00:00.103+01:00|W12|0.3|-0.14|0.09|-0.14|0.20"
0.00;2.93;0001-01-01T00:00:04.1670000+01:00;0.03;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;98.404;-20.020;100.420;"0001-01-01T00:00:04.109+01:00|W1|0.6|-0.32|0.40|-0.32|0.42;0001-01-01T00:00:04.109+01:00|W2|0.6|0.14|0.01|0.14|0.46;0001-01-01T00:00:04.109+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.109+01:00|W4|0.7|0.35|0.00|0.35|0.56;0001-01-01T00:00:04.109+01:00|W5|1.7|0.20|0.46|0.20|1.51;0001-01-01T00:00:04.109+01:00|W6|0.9|0.06|0.02|0.06|0.91;0001-01-01T00:00:04.109+01:00|W7|0.8|0.65|0.08|0.65|0.38;0001-01-01T00:00:04.109+01:00|W8|0.4|0.41|0.21|0.41|0.14;0001-01-01T00:00:04.109+01:00|W9|0.4|-0.19|0.24|-0.19|0.07;0001-01-01T00:00:04.109+01:00|W10|0.5|-0.48|0.10|-0.48|0.19;0001-01-01T00:00:04.109+01:00|W11|0.7|-0.54|0.18|-0.54|0.01;0001-01-01T00:00:04.109+01:00|W12|0.3|-0.20|0.01|-0.20|0.20"
1.00;2.87;0001-01-01T00:00:04.1680000+01:00;1.34;0.00;-0.21;1.8;-7.894;-8.342;-3.427;2.242;0.759;-1.054;96.762;-15.625;98.015;"0001-01-01T00:00:04.109+01:00|W1|0.6|-0.32|0.40|-0.32|0.42;0001-01-01T00:00:04.109+01:00|W2|0.6|0.14|0.01|0.14|0.46;0001-01-01T00:00:04.109+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.109+01:00|W4|0.7|0.35|0.00|0.35|0.56;0001-01-01T00:00:04.109+01:00|W5|1.7|0.20|0.46|0.20|1.51;0001-01-01T00:00:04.109+01:00|W6|0.9|0.06|0.02|0.06|0.91;0001-01-01T00:00:04.109+01:00|W7|0.8|0.65|0.08|0.65|0.38;0001-01-01T00:00:04.109+01:00|W8|0.4|0.41|0.21|0.41|0.14;0001-01-01T00:00:04.109+01:00|W9|0.4|-0.19|0.24|-0.19|0.07;0001-01-01T00:00:04.109+01:00|W10|0.5|-0.48|0.10|-0.48|0.19;0001-01-01T00:00:04.109+01:00|W11|0.7|-0.54|0.18|-0.54|0.01;0001-01-01T00:00:04.109+01:00|W12|0.3|-0.20|0.01|-0.20|0.20"
2.00;2.85;0001-01-01T00:00:04.3080000+01:00;2.37;0.00;-0.38;3.2;-4.946;-5.719;-5.868;4.054;1.383;-1.953;95.608;-12.282;96.394;"0001-01-01T00:00:04.358+01:00|W1|0.6|-0.37|0.38|-0.37|0.39;0001-01-01T00:00:04.358+01:00|W2|0.5|0.14|0.04|0.14|0.42;0001-01-01T00:00:04.358+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.358+01:00|W4|0.7|0.32|0.01|0.32|0.56;0001-01-01T00:00:04.358+01:00|W5|1.8|0.19|0.54|0.19|1.50;0001-01-01T00:00:04.358+01:00|W6|0.9|0.09|0.04|0.09|0.85;0001-01-01T00:00:04.358+01:00|W7|0.7|0.63|0.11|0.63|0.34;0001-01-01T00:00:04.358+01:00|W8|0.4|0.38|0.20|0.38|0.13;0001-01-01T00:00:04.358+01:00|W9|0.5|-0.21|0.29|-0.21|0.03;0001-01-01T00:00:04.358+01:00|W10|0.5|-0.41|0.16|-0.41|0.18;0001-01-01T00:00:04.358+01:00|W11|0.7|-0.60|0.20|-0.60|0.04;0001-01-01T00:00:04.358+01:00|W12|0.3|-0.21|0.02|-0.21|0.21"
3.00;2.89;0001-01-01T00:00:04.4220000+01:00;3.41;0.01;-0.50;4.1;-0.810;-1.444;-4.176;6.300;2.300;-3.725;96.668;-11.152;97.310;"0001-01-01T00:00:04.358+01:00|W1|0.6|-0.37|0.38|-0.37|0.39;0001-01-01T00:00:04.358+01:00|W2|0.5|0.14|0.04|0.14|0.42;0001-01-01T00:00:04.358+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.358+01:00|W4|0.7|0.32|0.01|0.32|0.56;0001-01-01T00:00:04.358+01:00|W5|1.8|0.19|0.54|0.19|1.50;0001-01-01T00:00:04.358+01:00|W6|0.9|0.09|0.04|0.09|0.85;0001-01-01T00:00:04.358+01:00|W7|0.7|0.63|0.11|0.63|0.34;0001-01-01T00:00:04.358+01:00|W8|0.4|0.38|0.20|0.38|0.13;0001-01-01T00:00:04.358+01:00|W9|0.5|-0.21|0.29|-0.21|0.03;0001-01-01T00:00:04.358+01:00|W10|0.5|-0.41|0.16|-0.41|0.18;0001-01-01T00:00:04.358+01:00|W11|0.7|-0.60|0.20|-0.60|0.04;0001-01-01T00:00:04.358+01:00|W12|0.3|-0.21|0.02|-0.21|0.21"
4.00;2.94;0001-01-01T00:00:04.3620000+01:00;4.45;0.00;-0.63;7.8;4.757;2.827;-8.039;8.545;3.282;-5.495;97.594;-12.313;98.368;"0001-01-01T00:00:04.358+01:00|W1|0.6|-0.37|0.38|-0.37|0.39;0001-01-01T00:00:04.358+01:00|W2|0.5|0.14|0.04|0.14|0.42;0001-01-01T00:00:04.358+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.358+01:00|W4|0.7|0.32|0.01|0.32|0.56;0001-01-01T00:00:04.358+01:00|W5|1.8|0.19|0.54|0.19|1.50;0001-01-01T00:00:04.358+01:00|W6|0.9|0.09|0.04|0.09|0.85;0001-01-01T00:00:04.358+01:00|W7|0.7|0.63|0.11|0.63|0.34;0001-01-01T00:00:04.358+01:00|W8|0.4|0.38|0.20|0.38|0.13;0001-01-01T00:00:04.358+01:00|W9|0.5|-0.21|0.29|-0.21|0.03;0001-01-01T00:00:04.358+01:00|W10|0.5|-0.41|0.16|-0.41|0.18;0001-01-01T00:00:04.358+01:00|W11|0.7|-0.60|0.20|-0.60|0.04;0001-01-01T00:00:04.358+01:00|W12|0.3|-0.21|0.02|-0.21|0.21"
5.00;2.98;0001-01-01T00:00:04.3870000+01:00;5.48;-0.00;-0.78;12.5;8.668;5.737;-11.082;9.363;4.815;-7.782;97.970;-13.887;98.949;"0001-01-01T00:00:04.358+01:00|W1|0.6|-0.37|0.38|-0.37|0.39;0001-01-01T00:00:04.358+01:00|W2|0.5|0.14|0.04|0.14|0.42;0001-01-01T00:00:04.358+01:00|W3|0.3|0.17|0.00|0.17|0.19;0001-01-01T00:00:04.358+01:00|W4|0.7|0.32|0.01|0.32|0.56;0001-01-01T00:00:04.358+01:00|W5|1.8|0.19|0.54|0.19|1.50;0001-01-01T00:00:04.358+01:00|W6|0.9|0.09|0.04|0.09|0.85;0001-01-01T00:00:04.358+01:00|W7|0.7|0.63|0.11|0.63|0.34;0001-01-01T00:00:04.358+01:00|W8|0.4|0.38|0.20|0.38|0.13;0001-01-01T00:00:04.358+01:00|W9|0.5|-0.21|0.29|-0.21|0.03;0001-01-01T00:00:04.358+01:00|W10|0.5|-0.41|0.16|-0.41|0.18;0001-01-01T00:00:04.358+01:00|W11|0.7|-0.60|0.20|-0.60|0.04;0001-01-01T00:00:04.358+01:00|W12|0.3|-0.21|0.02|-0.21|0.21"
6.00;3.01;0001-01-01T00:00:04.5540000+01:00;6.51;-0.00;-0.95;17.4;10.121;7.056;-11.148;8.512;6.971;-10.673;97.751;-15.111;98.912;"0001-01-01T00:00:04.608+01:00|W1|0.6|-0.40|0.29|-0.40|0.46;0001-01-01T00:00:04.608+01:00|W2|0.5|0.14|0.07|0.14|0.40;0001-01-01T00:00:04.608+01:00|W3|0.3|0.15|0.03|0.15|0.25;0001-01-01T00:00:04.608+01:00|W4|0.7|0.31|0.03|0.31|0.54;0001-01-01T00:00:04.608+01:00|W5|1.9|0.38|0.61|0.38|1.57;0001-01-01T00:00:04.608+01:00|W6|0.9|0.12|0.04|0.12|0.85;0001-01-01T00:00:04.608+01:00|W7|0.7|0.59|0.14|0.59|0.31;0001-01-01T00:00:04.608+01:00|W8|0.5|0.41|0.15|0.41|0.14;0001-01-01T00:00:04.608+01:00|W9|0.5|-0.25|0.29|-0.25|0.05;0001-01-01T00:00:04.608+01:00|W10|0.5|-0.35|0.20|-0.35|0.13;0001-01-01T00:00:04.608+01:00|W11|0.7|-0.60|0.18|-0.60|0.00;0001-01-01T00:00:04.608+01:00|W12|0.3|-0.24|0.05|-0.24|0.23"
7.00;3.07;0001-01-01T00:00:04.5920000+01:00;7.54;-0.00;-1.12;22.3;11.574;8.375;-11.215;7.661;9.129;-13.565;97.532;-16.335;98.890;"0001-01-01T00:00:04.608+01:00|W1|0.6|-0.40|0.29|-0.40|0.46;0001-01-01T00:00:04.608+01:00|W2|0.5|0.14|0.07|0.14|0.40;0001-01-01T00:00:04.608+01:00|W3|0.3|0.15|0.03|0.15|0.25;0001-01-01T00:00:04.608+01:00|W4|0.7|0.31|0.03|0.31|0.54;0001-01-01T00:00:04.608+01:00|W5|1.9|0.38|0.61|0.38|1.57;0001-01-01T00:00:04.608+01:00|W6|0.9|0.12|0.04|0.12|0.85;0001-01-01T00:00:04.608+01:00|W7|0.7|0.59|0.14|0.59|0.31;0001-01-01T00:00:04.608+01:00|W8|0.5|0.41|0.15|0.41|0.14;0001-01-01T00:00:04.608+01:00|W9|0.5|-0.25|0.29|-0.25|0.05;0001-01-01T00:00:04.608+01:00|W10|0.5|-0.35|0.20|-0.35|0.13;0001-01-01T00:00:04.608+01:00|W11|0.7|-0.60|0.18|-0.60|0.00;0001-01-01T00:00:04.608+01:00|W12|0.3|-0.24|0.05|-0.24|0.23"
8.00;3.11;0001-01-01T00:00:04.6290000+01:00;8.56;-0.02;-1.31;25.2;11.132;9.002;-9.837;6.355;10.948;-16.039;97.704;-18.290;99.401;"0001-01-01T00:00:04.608+01:00|W1|0.6|-0.40|0.29|-0.40|0.46;0001-01-01T00:00:04.608+01:00|W2|0.5|0.14|0.07|0.14|0.40;0001-01-01T00:00:04.608+01:00|W3|0.3|0.15|0.03|0.15|0.25;0001-01-01T00:00:04.608+01:00|W4|0.7|0.31|0.03|0.31|0.54;0001-01-01T00:00:04.608+01:00|W5|1.9|0.38|0.61|0.38|1.57;0001-01-01T00:00:04.608+01:00|W6|0.9|0.12|0.04|0.12|0.85;0001-01-01T00:00:04.608+01:00|W7|0.7|0.59|0.14|0.59|0.31;0001-01-01T00:00:04.608+01:00|W8|0.5|0.41|0.15|0.41|0.14;0001-01-01T00:00:04.608+01:00|W9|0.5|-0.25|0.29|-0.25|0.05;0001-01-01T00:00:04.608+01:00|W10|0.5|-0.35|0.20|-0.35|0.13;0001-01-01T00:00:04.608+01:00|W11|0.7|-0.60|0.18|-0.60|0.00;0001-01-01T00:00:04.608+01:00|W12|0.3|-0.24|0.05|-0.24|0.23"
