Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
0.00;NaN;0001-01-01T00:00:00.0000000+01:00;-80.66;0.00;42.50;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.064+01:00|W1|1.2|0.09|0.11|0.09|1.16;0001-01-01T00:00:00.064+01:00|W2|0.5|-0.27|0.03|-0.27|0.44;0001-01-01T00:00:00.064+01:00|W3|0.8|-0.06|0.11|-0.06|0.73;0001-01-01T00:00:00.064+01:00|W4|1.2|-0.08|0.41|-0.08|1.21;0001-01-01T00:00:00.064+01:00|W5|1.1|0.11|0.08|0.11|1.07;0001-01-01T00:00:00.064+01:00|W6|1.3|-0.83|0.42|-0.83|0.88;0001-01-01T00:00:00.064+01:00|W7|2.3|-0.12|0.11|-0.12|2.25;0001-01-01T00:00:00.064+01:00|W8|1.7|-1.06|0.01|-1.06|1.27;0001-01-01T00:00:00.064+01:00|W9|1.3|-0.93|0.03|-0.93|0.83;0001-01-01T00:00:00.064+01:00|W10|0.5|0.08|0.15|0.08|0.34;0001-01-01T00:00:00.064+01:00|W11|0.6|-0.25|0.04|-0.25|0.53;0001-01-01T00:00:00.064+01:00|W12|0.7|-0.54|0.03|-0.54|0.19"
0.00;2.93;0001-01-01T00:00:04.2860000+01:00;0.04;0.00;-0.01;0.0;-11.500;-11.500;0.000;0.000;0.000;0.000;98.513;-20.043;100.531;"0001-01-01T00:00:04.315+01:00|W1|1.6|0.33|0.31|0.33|1.47;0001-01-01T00:00:04.315+01:00|W2|0.5|-0.06|0.05|-0.06|0.46;0001-01-01T00:00:04.315+01:00|W3|0.9|-0.12|0.05|-0.12|0.85;0001-01-01T00:00:04.315+01:00|W4|0.7|-0.27|0.45|-0.27|0.54;0001-01-01T00:00:04.315+01:00|W5|1.0|0.25|0.16|0.25|0.89;0001-01-01T00:00:04.315+01:00|W6|1.4|-0.55|0.09|-0.55|1.22;0001-01-01T00:00:04.315+01:00|W7|2.2|-0.01|0.07|-0.01|2.11;0001-01-01T00:00:04.315+01:00|W8|1.6|-0.63|0.02|-0.63|1.38;0001-01-01T00:00:04.315+01:00|W9|2.0|-1.62|0.31|-1.62|1.03;0001-01-01T00:00:04.315+01:00|W10|0.5|0.06|0.11|0.06|0.02;0001-01-01T00:00:04.315+01:00|W11|1.0|-0.61|0.17|-0.61|0.74;0001-01-01T00:00:04.315+01:00|W12|0.8|-0.77|0.07|-0.77|0.16"
1.00;2.85;0001-01-01T00:00:04.4660000+01:00;1.33;0.02;-0.24;3.3;-12.074;-12.512;-3.133;3.874;1.504;-1.903;99.568;-14.095;100.562;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
2.00;2.85;0001-01-01T00:00:04.5040000+01:00;2.37;0.02;-0.38;5.2;-9.624;-11.213;-4.396;3.615;2.227;-3.058;95.966;-12.625;96.796;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
3.00;2.88;0001-01-01T00:00:04.5430000+01:00;3.41;0.03;-0.51;7.1;-5.488;-9.647;-3.215;1.766;2.864;-4.341;98.070;-11.737;98.773;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
4.00;2.91;0001-01-01T00:00:04.5800000+01:00;4.44;0.03;-0.65;9.2;-2.376;-8.115;-3.729;2.428;4.016;-6.223;98.993;-13.144;99.862;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
5.00;2.95;0001-01-01T00:00:04.6180000+01:00;5.47;0.02;-0.81;11.2;0.489;-6.592;-4.648;3.692;5.292;-8.249;99.633;-15.099;100.772;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
6.00;3.00;0001-01-01T00:00:04.6550000+01:00;6.50;0.02;-0.96;13.8;3.360;-5.210;-5.569;4.131;6.570;-10.361;99.968;-16.864;101.383;"0001-01-01T00:00:04.560+01:00|W1|1.5|0.39|0.28|0.39|1.46;0001-01-01T00:00:04.560+01:00|W2|0.5|-0.06|0.03|-0.06|0.48;0001-01-01T00:00:04.560+01:00|W3|0.9|-0.12|0.04|-0.12|0.85;0001-01-01T00:00:04.560+01:00|W4|0.6|-0.30|0.48|-0.30|0.53;0001-01-01T00:00:04.560+01:00|W5|1.0|0.30|0.09|0.30|0.90;0001-01-01T00:00:04.560+01:00|W6|1.3|-0.52|0.01|-0.52|1.08;0001-01-01T00:00:04.560+01:00|W7|2.3|0.08|0.05|0.08|2.11;0001-01-01T00:00:04.560+01:00|W8|1.6|-0.63|0.01|-0.63|1.34;0001-01-01T00:00:04.560+01:00|W9|2.0|-1.64|0.28|-1.64|0.98;0001-01-01T00:00:04.560+01:00|W10|0.6|0.00|0.18|0.00|0.04;0001-01-01T00:00:04.560+01:00|W11|1.0|-0.70|0.19|-0.70|0.72;0001-01-01T00:00:04.560+01:00|W12|0.8|-0.75|0.07|-0.75|0.14"
7.00;3.05;0001-01-01T00:00:04.6930000+01:00;7.53;0.05;-1.14;20.4;6.268;-4.767;-6.502;-0.924;7.864;-13.046;98.270;-17.358;99.794;"0001-01-01T00:00:04.816+01:00|W1|1.5|0.41|0.22|0.41|1.46;0001-01-01T00:00:04.816+01:00|W2|0.5|-0.05|0.00|-0.05|0.51;0001-01-01T00:00:04.816+01:00|W3|0.9|-0.13|0.03|-0.13|0.86;0001-01-01T00:00:04.816+01:00|W4|0.6|-0.29|0.47|-0.29|0.51;0001-01-01T00:00:04.816+01:00|W5|1.0|0.23|0.12|0.23|0.91;0001-01-01T00:00:04.816+01:00|W6|1.2|-0.45|0.05|-0.45|1.04;0001-01-01T00:00:04.816+01:00|W7|2.2|0.28|0.07|0.28|2.08;0001-01-01T00:00:04.816+01:00|W8|1.5|-0.80|0.03|-0.80|1.22;0001-01-01T00:00:04.816+01:00|W9|2.0|-1.67|0.22|-1.67|0.99;0001-01-01T00:00:04.816+01:00|W10|0.6|-0.13|0.21|-0.13|0.10;0001-01-01T00:00:04.816+01:00|W11|1.2|-0.84|0.28|-0.84|0.80;0001-01-01T00:00:04.816+01:00|W12|0.8|-0.74|0.07|-0.74|0.00"
8.00;3.09;0001-01-01T00:00:04.7300000+01:00;8.55;0.07;-1.33;25.3;5.365;-4.993;-4.654;1.199;9.751;-15.584;98.786;-18.699;100.544;"0001-01-01T00:00:04.816+01:00|W1|1.5|0.41|0.22|0.41|1.46;0001-01-01T00:00:04.816+01:00|W2|0.5|-0.05|0.00|-0.05|0.51;0001-01-01T00:00:04.816+01:00|W3|0.9|-0.13|0.03|-0.13|0.86;0001-01-01T00:00:04.816+01:00|W4|0.6|-0.29|0.47|-0.29|0.51;0001-01-01T00:00:04.816+01:00|W5|1.0|0.23|0.12|0.23|0.91;0001-01-01T00:00:04.816+01:00|W6|1.2|-0.45|0.05|-0.45|1.04;0001-01-01T00:00:04.816+01:00|W7|2.2|0.28|0.07|0.28|2.08;0001-01-01T00:00:04.816+01:00|W8|1.5|-0.80|0.03|-0.80|1.22;0001-01-01T00:00:04.816+01:00|W9|2.0|-1.67|0.22|-1.67|0.99;0001-01-01T00:00:04.816+01:00|W10|0.6|-0.13|0.21|-0.13|0.10;0001-01-01T00:00:04.816+01:00|W11|1.2|-0.84|0.28|-0.84|0.80;0001-01-01T00:00:04.816+01:00|W12|0.8|-0.74|0.07|-0.74|0.00"
