Position;Height above ground [m];Time;X [m];Y [m];Z [m];Opening Angle [°];Stalling Angle Left [°];Stalling Angle Right [°];Roll Angle Left [°];Roll Angle Right [°];Yaw Angle Left [°];Yaw Angle Right [°];Speed hor. [km/h];Speed vert. [km/h];Speed resulting [km/h];WindTime|WindName|WindSpeed|WindSpeedTangent|WindTurbulence|WindSpeedCleanTan|WindSpeedCross
-94.75;NaN;0001-01-01T00:00:00.0000000+01:00;-82.42;0.00;43.91;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.000;0.000;0.000;"0001-01-01T00:00:00.100+01:00|W1|0.8|0.23|0.14|0.23|0.81;0001-01-01T00:00:00.100+01:00|W2|1.3|0.23|0.54|0.23|0.89;0001-01-01T00:00:00.100+01:00|W3|1.1|0.69|0.11|0.69|0.88;0001-01-01T00:00:00.100+01:00|W4|1.4|0.32|0.01|0.32|1.26;0001-01-01T00:00:00.100+01:00|W5|1.0|-0.66|0.21|-0.66|0.77;0001-01-01T00:00:00.100+01:00|W6|1.7|-0.63|0.33|-0.63|1.57;0001-01-01T00:00:00.100+01:00|W7|1.6|0.38|0.11|0.38|0.80;0001-01-01T00:00:00.100+01:00|W8|1.7|-0.39|0.15|-0.39|1.45;0001-01-01T00:00:00.100+01:00|W9|2.4|-2.34|0.12|-2.34|0.30;0001-01-01T00:00:00.100+01:00|W10|1.4|0.58|0.36|0.58|1.16;0001-01-01T00:00:00.100+01:00|W11|1.5|-1.46|0.23|-1.46|0.39;0001-01-01T00:00:00.100+01:00|W12|1.6|1.56|0.39|1.56|0.38"
0.00;2.93;0001-01-01T00:00:04.2150000+01:00;0.03;0.00;-0.01;0.0;NaN;-11.500;NaN;0.000;NaN;0.000;97.577;-19.852;99.576;"0001-01-01T00:00:04.095+01:00|W1|0.7|0.27|0.16|0.27|0.57;0001-01-01T00:00:04.095+01:00|W2|1.6|0.84|0.22|0.84|0.95;0001-01-01T00:00:04.095+01:00|W3|1.0|0.74|0.12|0.74|0.52;0001-01-01T00:00:04.095+01:00|W4|0.8|-0.20|0.24|-0.20|0.78;0001-01-01T00:00:04.095+01:00|W5|1.2|0.49|0.26|0.49|1.03;0001-01-01T00:00:04.095+01:00|W6|2.1|-1.78|0.31|-1.78|1.10;0001-01-01T00:00:04.095+01:00|W7|2.0|-0.35|0.58|-0.35|1.69;0001-01-01T00:00:04.095+01:00|W8|2.2|-0.54|0.26|-0.54|1.84;0001-01-01T00:00:04.095+01:00|W9|1.7|-1.64|0.36|-1.64|0.20;0001-01-01T00:00:04.095+01:00|W10|1.1|0.31|0.23|0.31|1.06;0001-01-01T00:00:04.095+01:00|W11|1.4|-1.25|0.01|-1.25|0.24;0001-01-01T00:00:04.095+01:00|W12|1.8|1.74|0.16|1.74|0.25"
1.00;2.91;0001-01-01T00:00:04.3580000+01:00;1.28;0.01;-0.18;4.0;NaN;-10.811;NaN;-6.133;NaN;-2.432;95.823;-14.703;96.945;"0001-01-01T00:00:04.346+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.346+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.346+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.346+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.346+01:00|W5|1.2|0.64|0.30|0.64|0.94;0001-01-01T00:00:04.346+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.346+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.346+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.346+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.346+01:00|W10|1.3|0.41|0.02|0.41|1.27;0001-01-01T00:00:04.346+01:00|W11|1.3|-1.05|0.13|-1.05|0.14;0001-01-01T00:00:04.346+01:00|W12|1.6|1.64|0.01|1.64|0.08"
2.00;2.91;0001-01-01T00:00:04.4270000+01:00;2.38;0.01;-0.32;7.9;NaN;-8.789;NaN;-7.707;NaN;-4.574;96.232;-12.256;97.011;"0001-01-01T00:00:04.346+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.346+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.346+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.346+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.346+01:00|W5|1.2|0.64|0.30|0.64|0.94;0001-01-01T00:00:04.346+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.346+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.346+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.346+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.346+01:00|W10|1.3|0.41|0.02|0.41|1.27;0001-01-01T00:00:04.346+01:00|W11|1.3|-1.05|0.13|-1.05|0.14;0001-01-01T00:00:04.346+01:00|W12|1.6|1.64|0.01|1.64|0.08"
3.00;2.94;0001-01-01T00:00:04.4650000+01:00;3.42;0.01;-0.45;11.9;NaN;-5.498;NaN;-6.410;NaN;-6.606;96.542;-12.499;97.348;"0001-01-01T00:00:04.346+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.346+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.346+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.346+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.346+01:00|W5|1.2|0.64|0.30|0.64|0.94;0001-01-01T00:00:04.346+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.346+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.346+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.346+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.346+01:00|W10|1.3|0.41|0.02|0.41|1.27;0001-01-01T00:00:04.346+01:00|W11|1.3|-1.05|0.13|-1.05|0.14;0001-01-01T00:00:04.346+01:00|W12|1.6|1.64|0.01|1.64|0.08"
4.00;2.97;0001-01-01T00:00:04.5040000+01:00;4.45;0.02;-0.59;15.9;NaN;-1.338;NaN;-3.877;NaN;-8.634;95.840;-14.656;96.956;"0001-01-01T00:00:04.603+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.603+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.603+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.603+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.603+01:00|W5|1.2|0.51|0.25|0.51|0.79;0001-01-01T00:00:04.603+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.603+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.603+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.603+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.603+01:00|W10|1.5|0.49|0.17|0.49|1.40;0001-01-01T00:00:04.603+01:00|W11|1.2|-0.76|0.21|-0.76|0.14;0001-01-01T00:00:04.603+01:00|W12|1.6|1.64|0.01|1.64|0.08"
5.00;3.01;0001-01-01T00:00:04.5420000+01:00;5.49;0.01;-0.75;17.9;NaN;1.979;NaN;-2.383;NaN;-10.547;97.312;-15.065;98.472;"0001-01-01T00:00:04.603+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.603+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.603+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.603+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.603+01:00|W5|1.2|0.51|0.25|0.51|0.79;0001-01-01T00:00:04.603+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.603+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.603+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.603+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.603+01:00|W10|1.5|0.49|0.17|0.49|1.40;0001-01-01T00:00:04.603+01:00|W11|1.2|-0.76|0.21|-0.76|0.14;0001-01-01T00:00:04.603+01:00|W12|1.6|1.64|0.01|1.64|0.08"
6.00;3.05;0001-01-01T00:00:04.5800000+01:00;6.51;0.01;-0.92;25.0;NaN;3.653;NaN;-3.652;NaN;-12.100;97.665;-16.341;99.026;"0001-01-01T00:00:04.603+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.603+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.603+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.603+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.603+01:00|W5|1.2|0.51|0.25|0.51|0.79;0001-01-01T00:00:04.603+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.603+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.603+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.603+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.603+01:00|W10|1.5|0.49|0.17|0.49|1.40;0001-01-01T00:00:04.603+01:00|W11|1.2|-0.76|0.21|-0.76|0.14;0001-01-01T00:00:04.603+01:00|W12|1.6|1.64|0.01|1.64|0.08"
7.00;3.10;0001-01-01T00:00:04.6180000+01:00;7.54;0.00;-1.10;27.2;NaN;4.994;NaN;-5.483;NaN;-13.579;97.791;-17.793;99.404;"0001-01-01T00:00:04.603+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.603+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.603+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.603+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.603+01:00|W5|1.2|0.51|0.25|0.51|0.79;0001-01-01T00:00:04.603+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.603+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.603+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.603+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.603+01:00|W10|1.5|0.49|0.17|0.49|1.40;0001-01-01T00:00:04.603+01:00|W11|1.2|-0.76|0.21|-0.76|0.14;0001-01-01T00:00:04.603+01:00|W12|1.6|1.64|0.01|1.64|0.08"
8.00;3.14;0001-01-01T00:00:04.6560000+01:00;8.56;-0.01;-1.28;29.4;NaN;6.136;NaN;-7.897;NaN;-14.996;97.822;-19.052;99.672;"0001-01-01T00:00:04.603+01:00|W1|0.8|0.36|0.06|0.36|0.64;0001-01-01T00:00:04.603+01:00|W2|1.6|1.13|0.23|1.13|0.79;0001-01-01T00:00:04.603+01:00|W3|0.9|0.70|0.16|0.70|0.48;0001-01-01T00:00:04.603+01:00|W4|0.7|-0.18|0.31|-0.18|0.61;0001-01-01T00:00:04.603+01:00|W5|1.2|0.51|0.25|0.51|0.79;0001-01-01T00:00:04.603+01:00|W6|2.0|-1.90|0.22|-1.90|0.68;0001-01-01T00:00:04.603+01:00|W7|2.1|-0.49|0.63|-0.49|1.86;0001-01-01T00:00:04.603+01:00|W8|1.9|-0.50|0.08|-0.50|1.62;0001-01-01T00:00:04.603+01:00|W9|1.9|-1.90|0.04|-1.90|0.12;0001-01-01T00:00:04.603+01:00|W10|1.5|0.49|0.17|0.49|1.40;0001-01-01T00:00:04.603+01:00|W11|1.2|-0.76|0.21|-0.76|0.14;0001-01-01T00:00:04.603+01:00|W12|1.6|1.64|0.01|1.64|0.08"
