Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.83,,0.076,-81.76,0.0,43.38,,,,,,,,0.0,0.0,0.0,0.5,0.16,0.05,0.16,0.42,0.6,0.11,0.01,0.11,0.53,1.3,1.17,0.31,1.17,0.1,0.8,0.29,0.11,0.29,0.74,1.7,1.4,1.06,1.4,0.89,1.2,0.3,0.07,0.3,1.12,1.7,1.13,0.12,1.13,1.13,1.9,1.9,0.41,1.9,0.35,1.6,1.48,0.07,1.48,0.44,1.9,1.71,0.22,1.71,0.62,1.3,1.05,0.07,1.05,0.76,1.1,0.75,0.05,0.75,0.47
0.0,2.93,4.237,0.06,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,94.373,-19.2,96.306,0.5,0.33,0.06,0.33,0.13,0.6,0.16,0.01,0.16,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.38,0.18,0.38,0.85,1.3,1.2,0.12,1.2,0.42,0.9,0.37,0.06,0.37,0.78,1.7,0.58,0.02,0.58,1.55,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
1.0,2.86,4.376,1.34,0.0,-0.23,4.2,-9.476,-10.402,-2.414,7.153,2.25,-2.028,94.349,-11.43,95.039,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
2.0,2.88,4.385,2.38,-0.0,-0.35,6.7,-5.125,-7.298,-1.876,6.334,3.546,-3.375,93.751,-11.007,94.395,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
3.0,2.92,4.503,3.42,-0.01,-0.47,8.5,0.262,-4.619,-0.12,6.368,5.343,-5.978,93.86,-11.77,94.597,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
4.0,2.95,4.557,4.45,-0.01,-0.61,13.6,3.327,-1.998,0.902,6.401,7.73,-8.523,94.287,-13.143,95.201,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
5.0,2.99,4.595,5.48,-0.0,-0.77,19.4,5.868,0.607,1.759,6.433,10.247,-11.053,94.785,-14.652,95.912,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
6.0,3.04,4.58,6.51,-0.0,-0.92,25.2,8.406,3.21,2.615,6.466,12.761,-13.58,95.281,-16.158,96.643,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
7.0,3.11,4.388,7.54,0.0,-1.07,31.0,10.942,5.809,3.469,6.499,15.271,-16.104,95.778,-17.663,97.393,0.5,0.33,0.06,0.33,0.13,0.6,0.19,0.02,0.19,0.51,1.1,0.95,0.25,0.95,0.2,1.0,0.43,0.17,0.43,0.82,1.2,1.14,0.17,1.14,0.36,1.0,0.43,0.03,0.43,0.79,1.6,0.68,0.11,0.68,1.35,1.4,1.36,0.41,1.36,0.15,2.2,2.16,0.16,2.16,0.36,1.4,1.38,0.36,1.38,0.31,1.4,1.26,0.07,1.26,0.59,1.3,1.16,0.06,1.16,0.38
8.0,3.17,4.63,8.57,0.0,-1.26,35.3,10.449,6.078,6.765,3.999,17.008,-18.634,95.244,-16.949,96.74,0.5,0.26,0.06,0.26,0.13,0.6,0.2,0.02,0.2,0.5,0.9,0.82,0.39,0.82,0.17,1.0,0.41,0.12,0.41,0.79,1.3,1.21,0.09,1.21,0.34,1.0,0.43,0.02,0.43,0.77,1.4,0.76,0.21,0.76,1.19,1.3,1.25,0.42,1.25,0.27,2.2,2.16,0.13,2.16,0.41,1.4,1.37,0.35,1.37,0.31,1.4,1.37,0.12,1.37,0.47,1.3,1.18,0.05,1.18,0.37
