Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-92.79,,0.119,-80.77,0.0,42.59,,,,,,,,0.0,0.0,0.0,1.3,1.34,0.05,1.34,0.02,0.8,0.45,0.21,0.45,0.26,0.6,0.57,0.04,0.57,0.17,0.9,0.74,0.05,0.74,0.38,0.5,0.35,0.11,0.35,0.29,0.5,-0.08,0.13,-0.08,0.33,0.2,0.18,0.07,0.18,0.06,0.5,0.34,0.04,0.34,0.31,0.7,0.56,0.04,0.56,0.18,0.5,0.47,0.05,0.47,0.16,0.4,-0.01,0.05,-0.01,0.35,1.0,0.95,0.1,0.95,0.17
0.0,2.93,4.172,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.3,-19.592,98.272,1.2,1.25,0.08,1.25,0.03,1.0,0.83,0.08,0.83,0.28,0.8,0.78,0.12,0.78,0.19,1.0,0.91,0.01,0.91,0.34,0.4,0.29,0.04,0.29,0.26,0.4,0.36,0.12,0.36,0.12,0.4,0.33,0.09,0.33,0.16,0.7,0.46,0.1,0.46,0.27,0.7,0.29,0.01,0.29,0.24,0.4,0.4,0.07,0.4,0.09,0.2,0.07,0.13,0.07,0.15,1.1,1.01,0.02,1.01,0.36
1.0,2.86,4.27,1.34,-0.0,-0.23,4.2,-9.684,-9.575,-5.087,4.352,1.785,-2.431,98.049,-13.092,98.92,1.2,1.25,0.08,1.25,0.03,1.0,0.83,0.08,0.83,0.28,0.8,0.78,0.12,0.78,0.19,1.0,0.91,0.01,0.91,0.34,0.4,0.29,0.04,0.29,0.26,0.4,0.36,0.12,0.36,0.12,0.4,0.33,0.09,0.33,0.16,0.7,0.46,0.1,0.46,0.27,0.7,0.29,0.01,0.29,0.24,0.4,0.4,0.07,0.4,0.09,0.2,0.07,0.13,0.07,0.15,1.1,1.01,0.02,1.01,0.36
2.0,2.88,4.371,2.38,-0.01,-0.35,7.0,-5.517,-5.999,-5.11,-0.332,3.132,-3.867,96.55,-11.033,97.181,1.2,1.25,0.08,1.25,0.03,1.0,0.83,0.08,0.83,0.28,0.8,0.78,0.12,0.78,0.19,1.0,0.91,0.01,0.91,0.34,0.4,0.29,0.04,0.29,0.26,0.4,0.36,0.12,0.36,0.12,0.4,0.33,0.09,0.33,0.16,0.7,0.46,0.1,0.46,0.27,0.7,0.29,0.01,0.29,0.24,0.4,0.4,0.07,0.4,0.09,0.2,0.07,0.13,0.07,0.15,1.1,1.01,0.02,1.01,0.36
3.0,2.93,4.41,3.42,-0.01,-0.46,10.8,0.449,-1.173,-4.211,-3.576,4.844,-5.942,97.46,-10.399,98.014,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
4.0,2.97,4.448,4.45,-0.02,-0.6,15.1,4.849,2.799,-3.288,-5.473,6.786,-8.503,97.816,-11.316,98.47,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
5.0,3.02,4.486,5.49,-0.02,-0.74,19.6,9.012,6.642,-2.362,-7.166,8.762,-11.137,98.089,-12.467,98.879,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
6.0,3.07,4.524,6.52,-0.03,-0.89,24.0,12.467,10.038,-1.289,-9.137,10.753,-13.702,98.376,-14.075,99.378,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
7.0,3.13,4.561,7.55,-0.03,-1.06,28.1,13.537,11.932,0.281,-12.044,12.791,-16.034,98.708,-17.225,100.2,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
8.0,3.19,4.599,8.58,-0.04,-1.24,31.8,13.218,12.331,4.794,-15.818,14.699,-17.875,98.468,-17.445,100.002,1.2,1.24,0.08,1.24,0.03,1.0,0.83,0.08,0.83,0.27,0.8,0.78,0.11,0.78,0.2,1.0,0.94,0.04,0.94,0.35,0.4,0.27,0.06,0.27,0.25,0.4,0.39,0.1,0.39,0.08,0.4,0.36,0.09,0.36,0.12,0.7,0.46,0.08,0.46,0.29,0.6,0.28,0.03,0.28,0.24,0.5,0.43,0.01,0.43,0.09,0.1,0.03,0.14,0.03,0.14,1.1,1.03,0.04,1.03,0.39
