Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-92.13,,0.0,-80.85,0.0,42.65,,,,,,,,0.0,0.0,0.0,1.6,1.39,0.13,1.39,0.78,2.2,2.08,0.27,2.08,0.15,1.3,1.08,0.01,1.08,0.59,1.6,0.77,0.08,0.77,1.37,1.8,0.89,0.12,0.89,1.36,1.5,-0.67,0.0,-0.67,1.38,2.4,1.75,0.49,1.75,1.13,1.7,1.49,0.36,1.49,0.7,1.0,0.66,0.09,0.66,0.74,1.1,1.01,0.26,1.01,0.26,0.7,0.66,0.15,0.66,0.0,0.8,-0.06,0.27,-0.06,0.41
0.0,2.93,4.051,0.04,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.746,-19.48,97.707,1.4,1.24,0.14,1.24,0.61,1.9,1.6,0.16,1.6,0.41,1.2,1.0,0.01,1.0,0.59,2.1,0.93,0.19,0.93,1.78,1.5,0.93,0.02,0.93,1.16,1.3,-0.79,0.05,-0.79,1.09,1.2,0.9,0.72,0.9,0.41,1.8,1.65,0.09,1.65,0.38,1.8,1.24,0.35,1.24,1.26,0.9,0.84,0.04,0.84,0.22,0.5,0.47,0.22,0.47,0.03,1.5,-1.01,0.27,-1.01,0.54
1.0,2.91,4.236,1.34,0.02,-0.18,2.3,-9.544,-9.456,-9.479,-0.198,1.197,-1.091,94.612,-12.005,95.378,1.4,1.24,0.13,1.24,0.61,2.0,1.68,0.08,1.68,0.39,1.3,1.0,0.02,1.0,0.59,2.0,0.87,0.14,0.87,1.79,1.4,0.73,0.14,0.73,1.13,1.2,-0.7,0.23,-0.7,0.91,1.1,0.89,0.72,0.89,0.35,1.7,1.56,0.06,1.56,0.5,1.6,1.2,0.12,1.2,1.09,0.9,0.87,0.0,0.87,0.18,0.5,0.4,0.22,0.4,0.06,1.6,-1.26,0.41,-1.26,0.67
2.0,2.93,4.275,2.38,0.03,-0.3,3.4,-6.184,-6.888,-9.855,-0.485,1.307,-2.087,94.699,-10.414,95.281,1.4,1.24,0.13,1.24,0.61,2.0,1.68,0.08,1.68,0.39,1.3,1.0,0.02,1.0,0.59,2.0,0.87,0.14,0.87,1.79,1.4,0.73,0.14,0.73,1.13,1.2,-0.7,0.23,-0.7,0.91,1.1,0.89,0.72,0.89,0.35,1.7,1.56,0.06,1.56,0.5,1.6,1.2,0.12,1.2,1.09,0.9,0.87,0.0,0.87,0.18,0.5,0.4,0.22,0.4,0.06,1.6,-1.26,0.41,-1.26,0.67
3.0,2.98,4.314,3.42,0.04,-0.41,4.6,-2.522,-4.138,-7.519,-1.831,1.204,-3.417,96.124,-11.555,96.831,1.4,1.24,0.13,1.24,0.61,2.0,1.68,0.08,1.68,0.39,1.3,1.0,0.02,1.0,0.59,2.0,0.87,0.14,0.87,1.79,1.4,0.73,0.14,0.73,1.13,1.2,-0.7,0.23,-0.7,0.91,1.1,0.89,0.72,0.89,0.35,1.7,1.56,0.06,1.56,0.5,1.6,1.2,0.12,1.2,1.09,0.9,0.87,0.0,0.87,0.18,0.5,0.4,0.22,0.4,0.06,1.6,-1.26,0.41,-1.26,0.67
4.0,3.04,4.353,4.46,0.06,-0.53,5.9,1.083,-1.435,-5.505,-2.613,1.122,-4.823,97.44,-12.654,98.275,1.4,1.24,0.13,1.24,0.61,2.0,1.68,0.08,1.68,0.39,1.3,1.0,0.02,1.0,0.59,2.0,0.87,0.14,0.87,1.79,1.4,0.73,0.14,0.73,1.13,1.2,-0.7,0.23,-0.7,0.91,1.1,0.89,0.72,0.89,0.35,1.7,1.56,0.06,1.56,0.5,1.6,1.2,0.12,1.2,1.09,0.9,0.87,0.0,0.87,0.18,0.5,0.4,0.22,0.4,0.06,1.6,-1.26,0.41,-1.26,0.67
5.0,3.1,4.391,5.5,0.08,-0.67,8.6,4.053,0.724,-7.737,4.134,1.321,-7.278,97.325,-13.237,98.23,1.4,1.24,0.13,1.24,0.61,2.0,1.68,0.08,1.68,0.39,1.3,1.0,0.02,1.0,0.59,2.0,0.87,0.14,0.87,1.79,1.4,0.73,0.14,0.73,1.13,1.2,-0.7,0.23,-0.7,0.91,1.1,0.89,0.72,0.89,0.35,1.7,1.56,0.06,1.56,0.5,1.6,1.2,0.12,1.2,1.09,0.9,0.87,0.0,0.87,0.18,0.5,0.4,0.22,0.4,0.06,1.6,-1.26,0.41,-1.26,0.67
6.0,3.16,4.429,6.54,0.09,-0.81,11.0,6.131,2.8,-2.647,-0.286,1.558,-9.43,96.8,-13.43,97.734,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
7.0,3.23,4.468,7.57,0.09,-0.96,12.9,7.344,4.664,1.811,-2.941,2.064,-11.279,96.397,-14.102,97.431,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
8.0,3.3,4.506,8.6,0.09,-1.13,14.7,7.883,6.119,2.707,-0.645,2.87,-12.84,96.256,-15.393,97.491,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
9.0,3.37,4.545,9.62,0.12,-1.31,17.6,8.418,6.612,3.597,-5.512,3.672,-14.164,95.917,-16.219,97.284,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
10.0,3.45,4.583,10.65,0.13,-1.5,20.2,8.155,6.94,5.134,-8.697,4.981,-15.443,95.937,-17.223,97.476,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
11.0,3.54,4.621,11.67,0.14,-1.69,22.9,7.764,7.242,6.775,-11.612,6.371,-16.715,96.014,-18.255,97.74,1.4,1.22,0.14,1.22,0.6,1.9,1.67,0.13,1.67,0.36,1.3,0.97,0.03,0.97,0.68,2.0,0.82,0.08,0.82,1.77,1.5,0.72,0.03,0.72,1.17,1.1,-0.63,0.24,-0.63,0.87,1.1,0.93,0.65,0.93,0.14,1.8,1.52,0.09,1.52,0.64,1.4,1.08,0.11,1.08,0.94,1.0,0.85,0.06,0.85,0.24,0.5,0.41,0.19,0.41,0.02,1.7,-1.33,0.42,-1.33,0.7
12.0,3.63,4.66,12.7,0.15,-1.89,25.4,7.55,7.655,8.888,-14.056,7.752,-17.871,95.999,-19.24,97.914,1.4,1.2,0.14,1.2,0.6,1.8,1.63,0.21,1.63,0.35,1.3,0.96,0.03,0.96,0.71,2.0,0.8,0.04,0.8,1.77,1.5,0.68,0.02,0.68,1.14,1.1,-0.7,0.23,-0.7,0.56,1.2,1.02,0.47,1.02,0.15,1.7,1.42,0.05,1.42,0.7,1.3,0.96,0.28,0.96,0.83,1.0,0.83,0.06,0.83,0.25,0.5,0.46,0.14,0.46,0.02,1.7,-1.39,0.41,-1.39,0.75
13.0,3.72,4.698,13.72,0.16,-2.09,27.5,7.845,8.39,12.363,-15.143,9.106,-18.692,95.719,-20.088,97.807,1.4,1.2,0.14,1.2,0.6,1.8,1.63,0.21,1.63,0.35,1.3,0.96,0.03,0.96,0.71,2.0,0.8,0.04,0.8,1.77,1.5,0.68,0.02,0.68,1.14,1.1,-0.7,0.23,-0.7,0.56,1.2,1.02,0.47,1.02,0.15,1.7,1.42,0.05,1.42,0.7,1.3,0.96,0.28,0.96,0.83,1.0,0.83,0.06,0.83,0.25,0.5,0.46,0.14,0.46,0.02,1.7,-1.39,0.41,-1.39,0.75
14.0,3.82,4.736,14.73,0.17,-2.31,29.2,7.618,8.722,9.438,-16.933,10.358,-19.13,95.149,-20.415,97.318,1.4,1.2,0.14,1.2,0.6,1.8,1.63,0.21,1.63,0.35,1.3,0.96,0.03,0.96,0.71,2.0,0.8,0.04,0.8,1.77,1.5,0.68,0.02,0.68,1.14,1.1,-0.7,0.23,-0.7,0.56,1.2,1.02,0.47,1.02,0.15,1.7,1.42,0.05,1.42,0.7,1.3,0.96,0.28,0.96,0.83,1.0,0.83,0.06,0.83,0.25,0.5,0.46,0.14,0.46,0.02,1.7,-1.39,0.41,-1.39,0.75
15.0,3.92,4.775,15.75,0.18,-2.53,30.0,7.617,9.189,12.15,-19.939,11.123,-19.255,94.91,-21.001,97.21,1.4,1.2,0.14,1.2,0.6,1.8,1.63,0.21,1.63,0.35,1.3,0.96,0.03,0.96,0.71,2.0,0.8,0.04,0.8,1.77,1.5,0.68,0.02,0.68,1.14,1.1,-0.7,0.23,-0.7,0.56,1.2,1.02,0.47,1.02,0.15,1.7,1.42,0.05,1.42,0.7,1.3,0.96,0.28,0.96,0.83,1.0,0.83,0.06,0.83,0.25,0.5,0.46,0.14,0.46,0.02,1.7,-1.39,0.41,-1.39,0.75
