Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-96.93,,0.005,-84.04,0.0,45.2,,,,,,,,0.0,0.0,0.0,1.2,-0.1,0.01,-0.1,1.21,0.4,-0.37,0.06,-0.37,0.09,1.0,0.12,0.14,0.12,0.85,1.4,-0.39,0.05,-0.39,1.3,1.2,0.9,0.14,0.9,0.84,1.2,-0.3,0.04,-0.3,1.05,1.3,-1.05,0.11,-1.05,0.56,1.9,-1.22,0.18,-1.22,1.46,1.2,-1.12,0.48,-1.12,0.46,2.3,-1.37,0.18,-1.37,1.7,0.5,-0.28,0.13,-0.28,0.41,1.4,-1.19,0.33,-1.19,0.59
0.0,2.93,4.253,0.05,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,98.318,-20.003,100.332,1.1,-0.13,0.12,-0.13,1.1,0.3,-0.3,0.08,-0.3,0.06,1.0,0.17,0.02,0.17,0.87,1.2,-0.35,0.06,-0.35,1.11,1.1,-0.41,0.27,-0.41,0.75,0.8,-0.15,0.34,-0.15,0.73,1.7,-1.39,0.2,-1.39,0.97,1.8,-0.29,0.12,-0.29,1.77,1.8,-1.08,0.32,-1.08,1.28,1.7,-1.08,0.03,-1.08,1.16,0.4,-0.06,0.02,-0.06,0.43,1.1,-0.76,0.29,-0.76,0.71
1.0,2.89,4.415,1.29,0.01,-0.2,3.7,-8.124,-7.823,-4.846,4.299,1.993,-1.738,96.749,-12.135,97.507,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
2.0,2.9,4.485,2.38,0.01,-0.33,6.0,-4.81,-4.097,-2.685,-0.367,3.722,-2.28,97.386,-10.009,97.9,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
3.0,2.94,4.523,3.42,0.02,-0.46,9.0,-1.538,-0.22,-2.13,-3.372,5.885,-3.143,98.492,-10.935,99.098,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
4.0,2.97,4.56,4.45,0.03,-0.59,13.5,1.707,3.822,-6.523,-0.539,8.697,-4.909,99.244,-13.209,100.121,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
5.0,3.03,4.598,5.49,0.03,-0.73,18.0,4.951,7.861,-10.914,2.294,11.507,-6.674,99.997,-15.482,101.191,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
6.0,3.09,4.635,6.52,0.04,-0.88,22.7,7.12,9.878,-7.697,-0.769,14.228,-8.697,100.262,-15.97,101.529,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
7.0,3.14,4.672,7.55,0.05,-1.05,26.8,8.509,10.553,-4.737,-3.967,16.512,-10.63,100.088,-16.615,101.461,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
8.0,3.19,4.709,8.58,0.06,-1.23,30.1,9.307,10.274,-4.712,-5.554,18.21,-12.309,99.528,-18.004,101.145,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
