dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-1. point,225.2546092758148,105.996,1.6,0.0,0.02,0.0,1.58,0.9,0.14,0.27,0.14,0.85,1.0,0.16,0.11,0.16,0.9,1.5,0.0,0.18,0.0,1.5,0.7,-0.05,0.02,-0.05,0.65,2.2,-1.22,0.22,-1.22,1.79,1.9,-0.27,0.02,-0.27,1.9,2.5,-1.5,0.4,-1.5,1.84,1.3,-0.22,0.03,-0.22,0.31,1.9,-1.19,0.19,-1.19,1.54,1.0,-0.69,0.08,-0.69,0.72,2.1,-1.72,0.18,-1.72,1.04
-1. point,214.75343885488772,107.62,0.5,0.01,0.03,0.01,0.47,0.2,-0.12,0.02,-0.12,0.18,0.6,0.42,0.01,0.42,0.47,1.1,0.25,0.09,0.25,1.07,0.5,0.35,0.36,0.35,0.37,1.5,0.16,0.01,0.16,1.39,1.7,-0.08,0.16,-0.08,1.71,1.9,0.09,0.14,0.09,1.85,1.8,-1.51,0.3,-1.51,0.67,1.4,-1.33,0.06,-1.33,0.38,1.1,-0.62,0.03,-0.62,0.91,0.7,-0.63,0.38,-0.63,0.21
-1. point,204.38775036679667,96.752,0.7,-0.2,0.02,-0.2,0.68,1.3,-1.07,0.09,-1.07,0.61,0.5,0.17,0.05,0.17,0.47,0.6,-0.42,0.01,-0.42,0.15,1.0,-0.16,0.13,-0.16,1.0,2.3,-1.99,0.41,-1.99,1.1,0.9,-0.3,0.27,-0.3,0.74,2.1,-1.62,0.27,-1.62,1.31,1.5,-0.92,0.26,-0.92,1.1,1.8,-1.25,0.35,-1.25,1.3,1.1,-0.51,0.0,-0.51,0.98,1.1,-1.03,0.26,-1.03,0.04
-1. point,218.3745575839823,98.984,1.2,-0.51,0.28,-0.51,1.05,0.9,-0.36,0.06,-0.36,0.81,1.1,-0.69,0.06,-0.69,0.82,1.6,-1.11,0.29,-1.11,1.15,0.8,-0.66,0.07,-0.66,0.46,1.3,-1.18,0.01,-1.18,0.42,1.4,-1.13,0.24,-1.13,0.76,1.3,-1.26,0.13,-1.26,0.34,1.8,-1.65,0.29,-1.65,0.73,2.0,-1.93,0.15,-1.93,0.6,1.0,-0.77,0.08,-0.77,0.49,2.0,-1.85,0.19,-1.85,0.59
-1. point,219.43930664308985,96.813,1.8,1.47,0.34,1.47,0.12,2.1,1.3,0.18,1.3,1.42,1.7,1.7,0.21,1.7,0.24,1.4,0.85,0.18,0.85,1.0,3.2,2.32,0.32,2.32,2.25,2.8,1.98,0.05,1.98,1.88,1.2,1.13,0.13,1.13,0.54,0.3,0.29,0.07,0.29,0.08,0.7,0.49,0.07,0.49,0.47,0.5,0.24,0.1,0.24,0.39,0.6,0.2,0.11,0.2,0.53,0.1,0.0,0.04,0.0,0.07
-1. point,206.32229787398163,96.434,1.8,1.77,0.08,1.77,0.09,1.3,0.38,0.03,0.38,1.19,2.5,2.42,0.22,2.42,0.66,1.6,0.48,0.04,0.48,1.41,2.9,2.72,0.23,2.72,1.0,3.3,3.23,0.29,3.23,0.49,1.1,0.87,0.09,0.87,0.6,1.0,0.91,0.13,0.91,0.13,0.9,0.8,0.14,0.8,0.25,0.3,0.09,0.05,0.09,0.24,0.6,0.53,0.2,0.53,0.05,0.1,0.06,0.04,0.06,0.07
-1. point,213.4674916702775,93.575,0.3,0.16,0.06,0.16,0.17,1.1,0.4,0.06,0.4,1.01,1.0,0.75,0.44,0.75,0.59,1.2,0.39,0.02,0.39,1.06,2.1,1.9,0.1,1.9,0.96,1.7,-0.17,0.22,-0.17,1.45,1.4,1.02,0.29,1.02,0.89,1.4,1.39,0.28,1.39,0.16,0.5,0.04,0.2,0.04,0.45,1.0,0.86,0.18,0.86,0.45,0.7,0.02,0.04,0.02,0.72,0.4,0.42,0.02,0.42,0.01
-1. point,205.14469552001583,87.763,0.3,0.06,0.0,0.06,0.22,1.2,0.31,0.09,0.31,1.11,1.1,0.93,0.02,0.93,0.47,1.3,0.18,0.14,0.18,1.08,1.0,0.78,0.08,0.78,0.53,1.2,0.16,0.05,0.16,1.17,3.7,3.67,0.78,3.67,0.07,1.1,1.1,0.06,1.1,0.21,0.9,-0.38,0.03,-0.38,0.81,0.6,0.08,0.06,0.08,0.61,0.5,-0.32,0.1,-0.32,0.32,0.4,0.23,0.19,0.23,0.35
-1. point,182.79112095503982,82.853,0.9,-0.18,0.23,-0.18,0.84,0.8,0.16,0.01,0.16,0.73,0.5,-0.07,0.05,-0.07,0.43,1.1,0.33,0.02,0.33,0.96,1.5,1.48,0.25,1.48,0.16,1.3,-0.05,0.28,-0.05,1.29,1.9,1.41,0.1,1.41,1.31,1.1,1.02,0.05,1.02,0.22,0.3,0.33,0.07,0.33,0.1,0.6,0.56,0.14,0.56,0.19,0.4,0.31,0.09,0.31,0.12,0.4,0.42,0.06,0.42,0.12
-1. point,194.86687507116238,93.969,0.3,0.01,0.22,0.01,0.05,0.9,0.34,0.09,0.34,0.83,0.8,0.31,0.25,0.31,0.72,1.0,0.0,0.0,0.0,0.98,1.8,1.16,0.07,1.16,1.38,1.2,0.18,0.25,0.18,1.15,1.4,0.72,0.25,0.72,1.14,1.6,1.3,0.02,1.3,0.89,0.4,0.02,0.07,0.02,0.36,0.8,0.7,0.22,0.7,0.26,0.3,-0.04,0.07,-0.04,0.32,0.5,0.43,0.06,0.43,0.13
-1. point,241.93811233453897,96.093,0.9,0.87,0.12,0.87,0.04,1.0,0.69,0.15,0.69,0.58,0.6,0.51,0.01,0.51,0.28,1.2,0.74,0.03,0.74,0.78,1.9,1.59,0.11,1.59,0.98,2.4,2.3,0.28,2.3,0.66,1.9,1.64,0.03,1.64,0.81,1.4,1.38,0.18,1.38,0.03,1.5,1.53,0.03,1.53,0.08,2.1,2.02,0.35,2.02,0.34,2.2,1.59,0.38,1.59,1.27,1.7,1.29,0.08,1.29,1.02
-1. point,215.91371355242816,98.896,0.2,0.11,0.01,0.11,0.11,0.7,0.23,0.07,0.23,0.59,0.5,0.43,0.14,0.43,0.18,0.8,0.07,0.11,0.07,0.49,0.9,0.73,0.02,0.73,0.47,1.3,0.64,0.19,0.64,1.02,0.7,0.14,0.0,0.14,0.01,0.4,0.34,0.22,0.34,0.16,0.7,0.7,0.05,0.7,0.06,0.5,0.41,0.06,0.41,0.24,0.5,-0.46,0.04,-0.46,0.05,0.2,0.0,0.04,0.0,0.15
-1. point,225.79735095877453,89.725,0.7,0.68,0.04,0.68,0.07,0.2,0.19,0.03,0.19,0.05,0.8,0.77,0.02,0.77,0.25,0.8,0.7,0.08,0.7,0.31,0.9,0.87,0.04,0.87,0.25,0.9,0.65,0.21,0.65,0.58,0.6,0.48,0.16,0.48,0.25,1.1,1.04,0.21,1.04,0.44,1.4,1.18,0.01,1.18,0.7,0.2,0.0,0.04,0.0,0.17,0.9,0.84,0.01,0.84,0.31,0.9,0.3,0.04,0.3,0.81
-1. point,214.9326987687076,102.268,1.5,1.39,0.09,1.39,0.64,0.8,0.51,0.01,0.51,0.44,1.2,0.99,0.41,0.99,0.52,0.6,0.44,0.14,0.44,0.28,1.0,0.96,0.1,0.96,0.1,1.6,1.53,0.17,1.53,0.4,0.3,0.18,0.02,0.18,0.02,0.9,0.87,0.05,0.87,0.08,0.5,0.35,0.02,0.35,0.36,0.2,0.13,0.13,0.13,0.09,1.2,1.02,0.11,1.02,0.38,1.2,1.02,0.44,1.02,0.52
-1. point,160.2514714441025,84.672,0.7,-0.35,0.02,-0.35,0.25,0.7,0.3,0.03,0.3,0.59,0.4,0.35,0.06,0.35,0.25,0.7,0.13,0.02,0.13,0.66,0.4,0.39,0.17,0.39,0.09,1.1,0.78,0.07,0.78,0.75,0.8,-0.04,0.0,-0.04,0.76,0.5,0.42,0.54,0.42,0.04,0.3,-0.14,0.07,-0.14,0.25,0.4,0.27,0.07,0.27,0.01,0.2,-0.03,0.11,-0.03,0.14,0.3,0.02,0.18,0.02,0.27
-1. point,200.0536495543133,98.86,0.8,-0.78,0.31,-0.78,0.24,0.4,0.18,0.04,0.18,0.29,0.4,-0.08,0.21,-0.08,0.39,0.5,-0.05,0.07,-0.05,0.4,0.3,-0.29,0.02,-0.29,0.18,0.4,0.05,0.21,0.05,0.34,1.1,0.84,0.17,0.84,0.64,0.8,0.59,0.25,0.59,0.44,0.7,0.09,0.12,0.09,0.43,0.1,-0.04,0.05,-0.04,0.03,0.3,-0.16,0.02,-0.16,0.21,0.8,-0.77,0.03,-0.77,0.14
-1. point,221.51756250916088,92.299,0.7,0.59,0.28,0.59,0.35,0.4,0.01,0.11,0.01,0.41,1.2,1.14,0.14,1.14,0.19,0.6,0.16,0.12,0.16,0.54,1.0,0.96,0.14,0.96,0.29,0.9,0.74,0.1,0.74,0.24,1.9,1.61,0.24,1.61,0.82,0.6,0.57,0.07,0.57,0.16,1.1,0.3,0.06,0.3,1.0,1.3,0.59,0.13,0.59,1.1,1.2,0.58,0.01,0.58,0.89,1.2,0.89,0.24,0.89,0.83
-1. point,204.06175070306537,98.487,0.8,0.8,0.02,0.8,0.06,0.7,0.71,0.12,0.71,0.06,0.7,0.61,0.09,0.61,0.27,1.2,1.14,0.07,1.14,0.42,0.8,0.64,0.22,0.64,0.44,1.0,0.44,0.09,0.44,0.89,1.0,0.69,0.02,0.69,0.71,1.1,0.17,0.07,0.17,1.04,0.4,0.13,0.05,0.13,0.36,0.9,0.71,0.0,0.71,0.6,0.4,0.4,0.05,0.4,0.09,0.6,-0.38,0.0,-0.38,0.38
-1. point,223.07863120433566,91.99,1.1,-0.88,0.21,-0.88,0.52,0.5,0.24,0.01,0.24,0.4,0.9,-0.71,0.23,-0.71,0.41,0.6,0.27,0.0,0.27,0.28,0.2,-0.13,0.25,-0.13,0.01,1.3,1.06,0.09,1.06,0.72,0.6,0.57,0.06,0.57,0.17,1.0,0.93,0.04,0.93,0.4,1.1,0.42,0.09,0.42,0.95,0.7,0.62,0.05,0.62,0.21,0.4,0.01,0.04,0.01,0.44,0.4,0.38,0.01,0.38,0.22
-1. point,206.76297057258586,99.779,1.1,1.15,0.09,1.15,0.02,0.5,0.14,0.0,0.14,0.39,1.1,1.04,0.09,1.04,0.18,0.4,0.25,0.06,0.25,0.27,1.5,1.36,0.25,1.36,0.64,1.1,0.88,0.24,0.88,0.43,0.9,0.92,0.03,0.92,0.19,0.7,0.62,0.02,0.62,0.37,0.8,0.67,0.02,0.67,0.42,0.4,0.21,0.06,0.21,0.28,1.4,1.22,0.14,1.22,0.61,1.0,0.73,0.15,0.73,0.57
-1. point,213.30052719109722,102.84,0.8,0.81,0.03,0.81,0.1,1.4,1.18,0.12,1.18,0.37,1.4,1.31,0.08,1.31,0.23,1.2,1.12,0.03,1.12,0.41,0.6,0.58,0.2,0.58,0.21,0.8,0.57,0.03,0.57,0.21,1.2,0.85,0.17,0.85,0.42,1.0,0.74,0.06,0.74,0.55,0.7,0.32,0.04,0.32,0.6,0.9,0.85,0.23,0.85,0.21,1.3,0.82,0.05,0.82,0.98,0.2,-0.16,0.04,-0.16,0.13
-1. point,189.19587839062459,95.616,0.2,-0.12,0.05,-0.12,0.05,0.5,0.32,0.07,0.32,0.24,0.7,-0.25,0.1,-0.25,0.66,0.6,0.15,0.02,0.15,0.29,0.3,-0.19,0.08,-0.19,0.18,0.7,-0.09,0.39,-0.09,0.56,0.7,0.29,0.16,0.29,0.67,1.1,1.04,0.05,1.04,0.3,1.9,1.21,0.07,1.21,0.52,0.6,0.52,0.03,0.52,0.17,0.5,0.51,0.04,0.51,0.12,0.2,0.17,0.0,0.17,0.16
-1. point,241.616204961505,107.793,0.2,-0.01,0.09,-0.01,0.14,0.6,0.29,0.0,0.29,0.45,1.1,0.91,0.11,0.91,0.2,0.9,0.36,0.0,0.36,0.75,1.6,1.13,0.12,1.13,1.18,1.5,0.9,0.02,0.9,1.15,1.2,1.17,0.0,1.17,0.28,1.0,0.98,0.04,0.98,0.0,0.8,0.74,0.07,0.74,0.19,0.6,0.61,0.04,0.61,0.1,0.9,0.88,0.23,0.88,0.17,0.6,0.52,0.01,0.52,0.36
-1. point,192.7448269085321,95.593,0.5,0.49,0.07,0.49,0.15,0.9,0.69,0.07,0.69,0.5,1.0,0.93,0.01,0.93,0.1,0.8,0.66,0.01,0.66,0.41,1.0,0.61,0.1,0.61,0.85,0.7,0.66,0.08,0.66,0.12,0.7,0.1,0.04,0.1,0.7,0.5,0.53,0.14,0.53,0.08,0.3,0.05,0.06,0.05,0.27,0.5,0.31,0.06,0.31,0.12,1.2,-0.92,0.2,-0.92,0.54,0.6,-0.45,0.06,-0.45,0.41
-1. point,199.25143562845415,93.951,1.9,1.83,0.37,1.83,0.39,1.0,0.4,0.07,0.4,0.81,1.7,1.61,0.59,1.61,0.31,1.3,0.53,0.08,0.53,0.96,1.3,0.87,0.67,0.87,0.88,1.3,0.34,0.19,0.34,1.29,1.6,1.14,0.01,1.14,0.85,1.2,1.16,0.19,1.16,0.04,0.9,0.77,0.16,0.77,0.26,0.7,0.69,0.06,0.69,0.14,1.3,1.07,0.05,1.07,0.74,1.1,0.89,0.19,0.89,0.12
-1. point,236.65491628106946,98.823,2.1,1.88,0.14,1.88,0.01,0.6,0.03,0.03,0.03,0.5,1.7,1.65,0.25,1.65,0.01,0.8,0.46,0.0,0.46,0.56,2.0,1.81,0.23,1.81,0.78,1.4,1.35,0.18,1.35,0.42,1.9,1.83,0.05,1.83,0.14,1.7,1.65,0.0,1.65,0.23,1.5,1.02,0.02,1.02,0.83,1.8,1.83,0.09,1.83,0.12,1.7,1.46,0.11,1.46,0.52,1.6,1.3,0.23,1.3,0.66
-1. point,230.09090268848092,103.349,1.6,1.51,0.03,1.51,0.29,1.3,0.84,0.13,0.84,0.68,1.5,0.99,0.16,0.99,0.6,1.5,1.44,0.16,1.44,0.03,2.1,1.88,0.17,1.88,0.87,1.8,1.52,0.06,1.52,0.77,0.8,0.72,0.65,0.72,0.04,1.2,1.07,0.11,1.07,0.3,1.2,0.93,0.13,0.93,0.71,1.2,1.12,0.15,1.12,0.26,0.6,0.44,0.23,0.44,0.25,1.2,1.08,0.09,1.08,0.16
-1. point,226.8345963472063,94.902,2.5,2.37,0.14,2.37,0.11,1.2,0.65,0.0,0.65,0.94,2.4,2.37,0.11,2.37,0.26,1.5,1.31,0.17,1.31,0.62,1.8,1.42,0.22,1.42,1.17,1.7,1.52,0.34,1.52,0.63,2.5,2.36,0.01,2.36,0.77,2.3,2.15,0.11,2.15,0.52,2.6,2.08,0.02,2.08,1.51,2.2,2.18,0.26,2.18,0.43,1.8,1.65,0.08,1.65,0.31,1.3,1.12,0.12,1.12,0.36
-1. point,239.24767041708054,93.372,1.8,1.82,0.17,1.82,0.09,0.7,0.11,0.0,0.11,0.63,2.3,2.22,0.56,2.22,0.01,1.1,0.74,0.0,0.74,0.66,1.3,1.24,0.21,1.24,0.5,1.0,0.7,0.59,0.7,0.42,2.0,1.67,0.48,1.67,0.65,1.7,1.69,0.16,1.69,0.17,3.2,3.21,0.31,3.21,0.27,3.2,3.08,0.27,3.08,0.65,2.7,1.06,0.14,1.06,2.3,1.5,1.49,0.16,1.49,0.05
-1. point,207.84422941231733,96.645,1.4,1.06,0.24,1.06,0.43,1.8,1.79,0.05,1.79,0.06,1.3,0.99,0.15,0.99,0.9,1.3,1.29,0.14,1.29,0.27,2.0,1.95,0.15,1.95,0.4,1.4,0.07,0.0,0.07,1.35,1.5,1.18,0.02,1.18,0.74,1.0,0.49,0.06,0.49,0.81,0.7,0.67,0.25,0.67,0.17,0.6,-0.45,0.11,-0.45,0.31,1.1,1.07,0.31,1.07,0.11,0.2,-0.2,0.14,-0.2,0.08
-1. point,186.1147124759351,98.244,1.3,1.22,0.04,1.22,0.46,1.6,1.6,0.02,1.6,0.0,1.9,1.57,0.3,1.57,0.71,1.9,0.76,0.09,0.76,1.74,1.1,0.64,0.13,0.64,0.79,1.4,0.05,0.26,0.05,1.41,1.8,1.62,0.11,1.62,0.23,2.0,1.14,0.09,1.14,1.69,1.5,0.85,0.05,0.85,1.25,1.1,0.78,0.07,0.78,0.79,1.0,0.86,0.17,0.86,0.39,1.2,-0.7,0.07,-0.7,0.9
-1. point,231.69207517737848,101.152,1.9,1.81,0.1,1.81,0.15,2.0,1.98,0.28,1.98,0.2,1.7,1.41,0.01,1.41,0.06,2.4,2.39,0.21,2.39,0.16,2.3,2.23,0.31,2.23,0.04,2.3,2.27,0.06,2.27,0.23,1.6,1.46,0.31,1.46,0.6,2.2,2.07,0.04,2.07,0.58,1.3,1.27,0.01,1.27,0.07,1.6,1.37,0.08,1.37,0.73,1.8,1.76,0.17,1.76,0.17,1.6,1.59,0.02,1.59,0.24
