dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-10. point,193.23749144511268,98.251,1.4,0.21,0.32,0.21,1.32,1.2,-0.6,0.23,-0.6,0.15,1.2,0.51,0.05,0.51,1.03,2.0,0.36,0.36,0.36,1.93,1.1,-0.24,0.09,-0.24,1.04,0.5,-0.3,0.21,-0.3,0.12,0.7,0.04,1.25,0.04,0.71,0.7,0.1,0.03,0.1,0.6,1.3,-0.94,0.05,-0.94,0.9,1.3,-1.23,0.0,-1.23,0.37,0.6,0.47,0.04,0.47,0.01,1.0,-0.95,0.05,-0.95,0.31
-10. point,188.63729959899234,100.344,0.7,0.64,0.02,0.64,0.36,0.3,0.13,0.03,0.13,0.12,0.8,-0.14,0.25,-0.14,0.61,0.6,0.58,0.02,0.58,0.03,0.4,-0.28,0.06,-0.28,0.3,0.6,0.17,0.06,0.17,0.1,0.5,-0.46,0.05,-0.46,0.22,1.0,0.99,0.1,0.99,0.14,1.5,1.02,0.38,1.02,0.81,0.4,0.38,0.06,0.38,0.16,0.6,0.03,0.04,0.03,0.47,0.6,-0.09,0.09,-0.09,0.49
-10. point,183.82165215229676,171.649,1.0,0.96,0.01,0.96,0.0,0.5,0.5,0.02,0.5,0.2,0.4,0.38,0.06,0.38,0.09,0.7,0.62,0.08,0.62,0.19,0.5,0.44,0.03,0.44,0.26,1.5,1.39,0.29,1.39,0.44,0.6,-0.05,0.14,-0.05,0.46,1.1,0.75,0.22,0.75,0.82,0.5,0.36,0.05,0.36,0.32,0.3,-0.13,0.01,-0.13,0.24,0.9,0.59,0.02,0.59,0.57,1.3,-0.27,0.1,-0.27,1.28
-10. point,179.474739448202,102.008,0.8,0.8,0.34,0.8,0.23,1.1,0.99,0.12,0.99,0.34,1.7,1.66,0.26,1.66,0.26,1.3,1.22,0.24,1.22,0.27,1.6,0.42,0.37,0.42,1.56,0.5,0.28,0.03,0.28,0.38,0.4,0.11,0.14,0.11,0.03,0.4,0.13,0.17,0.13,0.3,0.5,0.3,0.01,0.3,0.38,0.3,-0.21,0.14,-0.21,0.23,0.5,-0.32,0.12,-0.32,0.19,0.1,-0.06,0.05,-0.06,0.12
-10. point,179.88638358697415,113.262,1.1,1.07,0.12,1.07,0.12,0.8,0.71,0.15,0.71,0.29,0.6,0.53,0.18,0.53,0.18,1.0,0.95,0.08,0.95,0.17,0.2,0.11,0.05,0.11,0.01,0.5,0.53,0.02,0.53,0.01,0.2,0.12,0.14,0.12,0.05,0.6,0.55,0.09,0.55,0.13,0.9,0.12,0.04,0.12,0.76,0.8,0.75,0.17,0.75,0.21,0.4,-0.22,0.03,-0.22,0.25,1.0,0.86,0.02,0.86,0.37
-10. point,186.20930723247966,98.14,0.2,0.01,0.03,0.01,0.22,0.5,0.36,0.16,0.36,0.17,1.1,1.09,0.01,1.09,0.1,0.8,0.72,0.03,0.72,0.21,0.6,-0.18,0.06,-0.18,0.59,0.7,0.72,0.22,0.72,0.09,1.1,0.2,0.01,0.2,0.26,1.4,1.31,0.54,1.31,0.06,0.6,-0.24,0.01,-0.24,0.19,0.4,0.06,0.02,0.06,0.05,0.8,-0.61,0.02,-0.61,0.55,0.1,-0.07,0.07,-0.07,0.05
-10. point,194.16780732139918,106.456,2.1,1.96,0.11,1.96,0.65,1.0,0.66,0.07,0.66,0.55,2.0,1.99,0.35,1.99,0.1,1.4,1.22,0.11,1.22,0.51,1.4,1.27,0.08,1.27,0.54,0.9,0.91,0.07,0.91,0.1,1.5,1.19,0.22,1.19,0.89,0.9,0.82,0.3,0.82,0.19,2.2,2.14,0.08,2.14,0.65,0.5,0.0,0.01,0.0,0.22,0.9,0.54,0.62,0.54,0.59,1.6,1.47,0.07,1.47,0.2
-10. point,224.37627548383986,94.137,1.6,1.6,0.12,1.6,0.13,1.2,0.71,0.01,0.71,0.92,1.6,1.51,0.16,1.51,0.52,1.0,0.85,0.08,0.85,0.5,1.6,1.54,0.08,1.54,0.21,1.8,1.77,0.28,1.77,0.06,2.3,2.29,0.4,2.29,0.01,1.4,1.18,0.39,1.18,0.27,2.1,1.99,0.3,1.99,0.66,1.7,1.59,0.16,1.59,0.37,1.5,1.27,0.24,1.27,0.09,2.1,1.92,0.22,1.92,0.87
-10. point,210.62507756675132,103.833,2.0,1.84,0.16,1.84,0.72,0.8,0.75,0.1,0.75,0.38,1.6,1.49,0.1,1.49,0.53,1.3,1.08,0.12,1.08,0.31,1.2,0.97,0.23,0.97,0.71,1.2,1.06,0.02,1.06,0.55,0.9,0.71,0.08,0.71,0.57,0.2,0.07,0.1,0.07,0.01,0.4,0.15,0.04,0.15,0.17,0.6,0.32,0.13,0.32,0.53,0.6,0.63,0.03,0.63,0.01,0.5,-0.24,0.01,-0.24,0.34
-10. point,211.88939237253007,95.249,1.7,1.63,0.13,1.63,0.51,1.8,1.71,0.01,1.71,0.27,2.2,2.17,0.06,2.17,0.09,1.8,1.5,0.08,1.5,1.05,1.4,1.32,0.16,1.32,0.44,1.5,1.27,0.12,1.27,0.76,1.8,1.49,0.22,1.49,0.9,1.0,0.89,0.03,0.89,0.39,0.8,0.72,0.02,0.72,0.01,1.0,0.9,0.17,0.9,0.45,1.4,0.89,0.45,0.89,0.7,1.3,1.32,0.21,1.32,0.09
-10. point,240.47254209160764,95.772,1.4,1.12,0.01,1.12,0.76,1.4,1.35,0.12,1.35,0.22,2.2,2.16,0.25,2.16,0.49,2.3,2.27,0.01,2.27,0.56,1.8,1.75,0.25,1.75,0.01,1.6,1.24,0.18,1.24,0.98,1.5,1.53,0.19,1.53,0.04,1.3,1.15,0.03,1.15,0.51,1.6,1.62,0.36,1.62,0.03,1.2,1.18,0.18,1.18,0.11,1.5,1.29,0.21,1.29,0.4,1.3,1.08,0.15,1.08,0.06
-10. point,199.44042945200454,96.363,1.4,1.23,0.08,1.23,0.42,0.9,0.82,0.05,0.82,0.01,1.1,1.01,0.03,1.01,0.14,1.0,0.91,0.0,0.91,0.4,1.0,0.74,0.06,0.74,0.62,0.7,0.36,0.03,0.36,0.61,1.4,0.94,0.02,0.94,0.78,0.6,0.17,0.21,0.17,0.51,0.8,-0.12,0.09,-0.12,0.81,0.5,0.09,0.0,0.09,0.51,0.4,0.17,0.01,0.17,0.4,0.4,-0.24,0.1,-0.24,0.34
-10. point,221.74693797209466,96.347,0.6,0.37,0.15,0.37,0.44,0.2,0.17,0.0,0.17,0.11,0.9,0.82,0.13,0.82,0.25,0.5,0.55,0.16,0.55,0.06,0.5,0.44,0.06,0.44,0.19,0.4,0.23,0.11,0.23,0.26,0.6,0.48,0.12,0.48,0.24,0.6,0.03,0.0,0.03,0.61,1.0,0.91,0.0,0.91,0.3,0.4,0.28,0.11,0.28,0.17,1.3,1.05,0.02,1.05,0.81,1.1,0.35,0.08,0.35,0.79
-10. point,228.21668322013622,81.194,2.1,2.01,0.09,2.01,0.51,2.0,1.87,0.44,1.87,0.53,2.0,1.76,0.08,1.76,0.84,1.9,1.78,0.04,1.78,0.59,1.7,1.66,0.03,1.66,0.41,1.1,0.8,0.28,0.8,0.5,2.8,2.62,0.11,2.62,0.82,2.1,2.12,0.13,2.12,0.33,2.8,2.78,0.04,2.78,0.28,1.9,1.82,0.13,1.82,0.67,3.1,2.71,0.3,2.71,1.39,2.4,2.42,0.16,2.42,0.24
-10. point,197.485720496445,97.346,2.3,2.22,0.15,2.22,0.59,1.3,1.32,0.14,1.32,0.01,1.4,1.43,0.08,1.43,0.06,1.2,1.03,0.19,1.03,0.57,1.4,1.41,0.11,1.41,0.02,2.1,1.63,0.36,1.63,1.3,1.1,0.87,0.13,0.87,0.02,1.1,1.01,0.16,1.01,0.49,1.3,0.54,0.11,0.54,1.09,1.2,0.91,0.01,0.91,0.74,1.3,1.05,0.14,1.05,0.61,0.7,0.21,0.17,0.21,0.4
-10. point,194.9921742019407,86.264,2.3,2.21,0.18,2.21,0.57,1.7,1.67,0.21,1.67,0.25,1.9,1.88,0.05,1.88,0.3,1.8,1.77,0.13,1.77,0.2,1.0,0.93,0.15,0.93,0.35,2.4,1.85,0.1,1.85,1.56,1.7,1.72,0.16,1.72,0.16,2.4,2.04,0.04,2.04,1.02,2.0,1.99,0.02,1.99,0.25,1.7,1.55,0.07,1.55,0.61,2.2,1.91,0.19,1.91,0.8,1.8,1.67,0.32,1.67,0.78
-10. point,226.97186499652332,100.175,1.1,0.1,0.01,0.1,1.05,0.7,0.27,0.17,0.27,0.55,0.7,0.0,0.02,0.0,0.7,1.2,1.02,0.15,1.02,0.52,1.3,0.41,0.14,0.41,1.13,0.9,-0.13,0.04,-0.13,0.57,1.6,-0.08,0.08,-0.08,1.58,0.7,-0.23,0.31,-0.23,0.58,0.6,-0.34,0.09,-0.34,0.32,0.5,-0.41,0.15,-0.41,0.26,0.3,-0.17,0.07,-0.17,0.27,0.5,0.29,0.03,0.29,0.35
-10. point,207.53052835667336,107.949,1.5,0.45,0.23,0.45,1.39,1.2,0.3,0.08,0.3,1.14,0.7,0.61,0.1,0.61,0.31,2.6,-1.06,0.68,-1.06,2.3,0.8,0.25,0.1,0.25,0.77,0.8,-0.76,0.03,-0.76,0.33,1.7,-0.32,0.15,-0.32,1.69,2.6,1.07,0.09,1.07,2.36,0.4,0.14,0.13,0.14,0.15,0.6,0.45,0.13,0.45,0.24,1.0,-0.77,0.25,-0.77,0.35,1.1,-0.89,0.02,-0.89,0.62
-10. point,202.20551550341054,105.342,1.4,0.36,0.04,0.36,1.29,0.4,-0.36,0.06,-0.36,0.22,1.0,0.38,0.08,0.38,0.87,1.7,-0.05,0.36,-0.05,1.66,2.8,-0.14,1.34,-0.14,2.64,1.2,-0.51,0.43,-0.51,1.05,1.8,0.15,0.23,0.15,1.76,1.0,0.26,0.18,0.26,0.89,1.5,-0.66,0.16,-0.66,1.35,0.8,-0.63,0.07,-0.63,0.42,0.9,0.44,0.01,0.44,0.65,0.6,-0.53,0.28,-0.53,0.12
-10. point,198.22699765672687,96.495,1.1,0.09,0.38,0.09,0.85,0.7,-0.27,0.15,-0.27,0.55,1.1,-0.51,0.05,-0.51,0.94,1.2,-0.32,0.56,-0.32,1.14,1.5,0.22,0.41,0.22,0.94,2.1,-1.19,0.13,-1.19,1.71,1.2,-0.71,0.43,-0.71,0.76,1.1,0.2,0.33,0.2,1.05,1.6,-0.14,0.08,-0.14,1.45,1.3,0.11,0.1,0.11,1.27,0.4,0.24,0.12,0.24,0.38,0.9,-0.91,0.31,-0.91,0.21
-10. point,212.77754275298884,93.312,0.8,0.36,0.27,0.36,0.62,2.4,1.9,0.18,1.9,1.25,0.8,0.63,0.26,0.63,0.52,1.8,0.47,0.12,0.47,1.67,0.9,0.59,0.3,0.59,0.71,1.0,-0.66,0.3,-0.66,0.7,3.2,0.11,0.28,0.11,3.12,1.8,-0.68,0.02,-0.68,1.52,0.7,-0.65,0.13,-0.65,0.27,2.6,-1.6,0.29,-1.6,2.08,0.7,-0.21,0.04,-0.21,0.71,1.6,-1.06,0.06,-1.06,1.06
-10. point,188.19160980235011,103.952,1.2,0.31,0.01,0.31,1.17,0.3,0.25,0.01,0.25,0.05,0.6,0.35,0.06,0.35,0.39,0.7,-0.03,0.33,-0.03,0.69,0.7,-0.11,0.77,-0.11,0.6,1.7,-0.55,0.07,-0.55,1.51,1.5,0.31,0.07,0.31,1.45,0.6,-0.49,0.08,-0.49,0.24,0.7,0.44,0.06,0.44,0.38,0.8,-0.37,0.19,-0.37,0.74,0.3,-0.28,0.12,-0.28,0.08,1.3,0.83,0.19,0.83,0.8
-10. point,220.59274557428222,97.821,1.3,0.39,0.29,0.39,1.23,0.6,0.09,0.28,0.09,0.53,0.8,-0.2,0.15,-0.2,0.77,1.0,0.43,0.35,0.43,0.9,1.0,-0.07,0.07,-0.07,0.91,0.6,-0.46,0.05,-0.46,0.16,2.2,0.42,0.27,0.42,2.16,1.1,-0.2,0.29,-0.2,0.91,1.3,-0.16,0.2,-0.16,1.11,1.0,-0.87,0.01,-0.87,0.4,0.6,-0.45,0.08,-0.45,0.43,0.4,-0.34,0.12,-0.34,0.17
-10. point,210.27236004762966,108.898,0.9,0.19,0.06,0.19,0.76,0.7,-0.55,0.05,-0.55,0.25,0.8,0.01,0.04,0.01,0.76,1.0,-0.05,0.01,-0.05,1.0,1.1,0.33,0.04,0.33,1.0,0.6,-0.62,0.16,-0.62,0.15,1.0,0.01,0.1,0.01,0.93,0.8,-0.67,0.11,-0.67,0.49,1.5,-1.23,0.06,-1.23,0.75,1.3,-0.92,0.02,-0.92,0.89,0.8,-0.46,0.05,-0.46,0.59,0.9,0.1,0.13,0.1,0.8
-10. point,204.19324450137913,100.656,1.2,0.2,0.03,0.2,1.07,0.6,0.42,0.06,0.42,0.43,0.6,-0.16,0.01,-0.16,0.56,0.6,0.06,0.06,0.06,0.37,1.6,1.27,0.07,1.27,0.91,0.6,-0.23,0.08,-0.23,0.49,1.1,-0.39,0.29,-0.39,0.96,0.5,-0.41,0.63,-0.41,0.35,0.3,-0.29,0.07,-0.29,0.1,1.7,-1.39,0.06,-1.39,0.91,0.4,-0.4,0.53,-0.4,0.16,0.6,-0.59,0.25,-0.59,0.03
-10. point,193.31100589464637,99.183,1.7,0.28,0.04,0.28,1.63,0.3,0.23,0.04,0.23,0.18,1.0,0.17,0.01,0.17,0.93,1.7,0.44,0.11,0.44,1.58,1.7,-0.36,0.04,-0.36,1.65,1.5,-0.78,0.01,-0.78,1.23,1.9,0.16,0.05,0.16,1.84,2.5,-1.66,0.44,-1.66,1.76,1.1,-0.87,0.01,-0.87,0.26,1.0,0.29,0.09,0.29,0.42,0.6,0.16,0.13,0.16,0.32,1.8,-1.67,0.47,-1.67,0.5
-10. point,216.20629731809385,106.751,1.1,0.13,0.04,0.13,1.06,0.4,-0.25,0.0,-0.25,0.34,0.6,0.08,0.05,0.08,0.57,0.7,0.35,0.15,0.35,0.62,1.0,0.14,0.19,0.14,0.87,1.0,0.02,0.19,0.02,0.88,0.9,-0.15,0.13,-0.15,0.9,0.9,-0.44,0.13,-0.44,0.66,0.6,0.17,0.04,0.17,0.57,0.4,-0.14,0.02,-0.14,0.26,0.4,-0.22,0.02,-0.22,0.31,0.4,0.13,0.1,0.13,0.4
-10. point,210.83144784400642,90.507,1.9,0.12,0.29,0.12,1.89,0.8,0.43,0.14,0.43,0.42,0.8,0.28,0.11,0.28,0.75,1.2,-0.9,0.32,-0.9,0.78,1.0,0.39,0.3,0.39,0.83,1.7,0.36,0.37,0.36,1.54,1.4,-0.3,0.07,-0.3,1.38,1.1,-0.33,0.09,-0.33,0.9,0.6,-0.45,0.02,-0.45,0.26,1.1,-1.03,0.13,-1.03,0.42,0.8,-0.43,0.03,-0.43,0.72,2.0,1.9,0.79,1.9,0.6
-10. point,204.88672406966734,103.55,1.8,0.28,0.29,0.28,1.72,0.4,0.13,0.15,0.13,0.35,1.1,0.03,0.2,0.03,1.03,1.6,0.52,0.2,0.52,1.56,0.6,0.47,0.09,0.47,0.43,0.5,-0.49,0.1,-0.49,0.03,2.3,0.22,0.21,0.22,2.25,2.2,-0.74,0.32,-0.74,1.82,1.2,-1.09,0.1,-1.09,0.19,1.6,-1.26,0.02,-1.26,0.71,0.3,-0.26,0.01,-0.26,0.13,0.7,-0.64,0.08,-0.64,0.12
-10. point,215.6272754082841,110.265,1.0,-0.21,0.0,-0.21,0.96,0.6,-0.58,0.14,-0.58,0.24,0.8,0.23,0.02,0.23,0.76,1.1,-0.28,0.13,-0.28,1.07,1.2,0.13,0.22,0.13,1.16,2.0,-1.8,0.03,-1.8,0.93,2.9,-0.85,0.22,-0.85,2.8,1.9,-1.4,0.13,-1.4,1.23,2.8,-2.69,0.16,-2.69,0.59,2.9,-2.72,0.16,-2.72,0.96,0.4,0.17,0.01,0.17,0.31,1.6,-1.38,0.27,-1.38,0.6
-10. point,223.17413537415126,102.161,0.8,-0.43,0.01,-0.43,0.63,1.2,-0.98,0.1,-0.98,0.62,0.5,-0.13,0.06,-0.13,0.41,1.1,-0.57,0.19,-0.57,0.89,1.0,0.41,0.22,0.41,0.9,1.2,-0.05,0.02,-0.05,1.17,1.7,0.01,0.12,0.01,1.53,2.0,-0.99,0.15,-0.99,1.69,1.1,-1.08,0.22,-1.08,0.03,1.3,-1.23,0.17,-1.23,0.46,0.8,-0.4,0.03,-0.4,0.66,0.8,-0.67,0.33,-0.67,0.46
-10. point,217.35623869583313,96.755,1.4,-0.11,0.07,-0.11,1.33,0.5,-0.34,0.16,-0.34,0.26,1.0,-0.3,0.1,-0.3,0.92,1.9,-1.65,0.44,-1.65,0.9,1.5,-0.88,0.23,-0.88,1.26,1.0,-0.93,0.17,-0.93,0.24,1.7,-0.94,0.12,-0.94,1.16,2.2,-2.06,0.2,-2.06,0.68,1.3,-0.64,0.0,-0.64,1.07,2.0,-1.87,0.29,-1.87,0.29,0.6,-0.41,0.04,-0.41,0.41,1.8,-1.41,0.0,-1.41,1.03
-10. point,204.64769434322977,97.26,1.1,-0.22,0.07,-0.22,1.08,0.6,-0.41,0.19,-0.41,0.42,1.0,0.31,0.04,0.31,0.87,1.2,-0.29,0.47,-0.29,1.19,1.2,0.0,0.07,0.0,0.93,0.7,-0.29,0.34,-0.29,0.56,1.4,0.03,0.13,0.03,1.27,1.7,-0.24,0.21,-0.24,1.66,1.3,-0.95,0.17,-0.95,0.75,1.1,-0.25,0.2,-0.25,1.08,0.7,-0.28,0.02,-0.28,0.66,1.3,-1.2,0.26,-1.2,0.02
-10. point,204.79185213284245,101.546,1.1,0.07,0.03,0.07,1.04,0.8,-0.62,0.09,-0.62,0.53,0.8,-0.03,0.06,-0.03,0.7,2.0,-0.65,0.26,-0.65,1.89,1.3,0.64,0.17,0.64,1.13,1.0,-0.66,0.47,-0.66,0.36,2.1,-0.3,0.46,-0.3,2.0,1.6,-0.91,0.09,-0.91,1.27,1.7,-1.61,0.19,-1.61,0.39,1.1,-0.82,0.3,-0.82,0.64,1.0,-0.47,0.09,-0.47,0.88,0.5,0.02,0.11,0.02,0.46
-10. point,208.2015312143501,108.109,1.3,-0.28,0.01,-0.28,1.26,0.7,-0.61,0.01,-0.61,0.16,0.9,0.07,0.05,0.07,0.9,0.5,0.02,0.18,0.02,0.4,0.8,0.19,0.31,0.19,0.75,1.2,-0.97,0.11,-0.97,0.68,1.3,-0.91,0.08,-0.91,0.57,2.4,-0.64,0.61,-0.64,2.15,0.9,-0.04,0.25,-0.04,0.94,0.9,-0.73,0.01,-0.73,0.25,0.6,-0.01,0.0,-0.01,0.56,1.2,-0.81,0.17,-0.81,0.8
-10. point,212.25158421081335,91.736,0.4,-0.16,0.04,-0.16,0.3,0.4,-0.23,0.12,-0.23,0.37,0.6,-0.09,0.0,-0.09,0.59,1.8,-0.86,0.03,-0.86,1.6,1.2,-0.64,0.21,-0.64,0.89,0.9,-0.91,0.32,-0.91,0.04,1.1,-1.01,0.27,-1.01,0.21,2.3,-2.2,0.75,-2.2,0.49,1.2,-1.08,0.28,-1.08,0.5,1.7,-1.63,0.19,-1.63,0.16,0.4,-0.36,0.07,-0.36,0.23,1.6,-1.27,0.14,-1.27,0.76
-10. point,219.77254878623944,96.354,1.1,-0.01,0.08,-0.01,0.99,0.4,0.33,0.05,0.33,0.22,1.1,0.2,0.01,0.2,1.0,1.6,0.43,0.58,0.43,1.42,1.0,0.14,0.09,0.14,0.95,0.6,-0.26,0.14,-0.26,0.06,2.3,-0.98,0.33,-0.98,2.02,1.8,-0.09,0.1,-0.09,1.8,1.1,-0.92,0.18,-0.92,0.47,0.8,-0.64,0.46,-0.64,0.26,0.5,-0.37,0.01,-0.37,0.27,3.0,-2.58,0.15,-2.58,1.45
-10. point,207.13924060882331,108.987,0.8,-0.23,0.04,-0.23,0.79,0.7,-0.41,0.26,-0.41,0.57,0.8,0.11,0.04,0.11,0.76,1.5,-0.7,0.07,-0.7,1.33,1.7,-1.01,0.13,-1.01,1.15,0.6,0.08,0.67,0.08,0.62,1.7,-0.92,0.25,-0.92,1.47,1.1,-1.1,0.19,-1.1,0.16,1.7,-1.44,0.15,-1.44,0.75,1.4,-1.33,0.06,-1.33,0.13,0.8,-0.34,0.0,-0.34,0.71,1.8,-1.59,0.24,-1.59,0.72
