dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
10. point,186.20930723247966,98.551,0.2,-0.14,0.05,-0.14,0.16,0.5,0.41,0.35,0.41,0.2,1.0,0.87,0.01,0.87,0.44,0.7,0.58,0.03,0.58,0.16,0.4,-0.16,0.19,-0.16,0.36,0.6,0.41,0.0,0.41,0.04,0.9,-0.01,0.21,-0.01,0.11,0.5,0.33,0.17,0.33,0.02,0.6,0.18,0.12,0.18,0.37,0.1,-0.13,0.08,-0.13,0.03,1.1,-0.81,0.31,-0.81,0.25,0.2,-0.21,0.02,-0.21,0.04
10. point,194.16780732139918,94.726,1.6,1.5,0.21,1.5,0.34,1.0,0.72,0.11,0.72,0.56,2.5,2.43,0.41,2.43,0.48,1.2,1.16,0.02,1.16,0.31,1.4,1.37,0.25,1.37,0.16,1.2,1.16,0.06,1.16,0.17,2.1,1.97,0.09,1.97,0.62,1.4,1.32,0.02,1.32,0.38,1.5,1.32,0.59,1.32,0.43,0.5,0.42,0.03,0.42,0.18,1.8,1.5,0.28,1.5,0.92,1.4,1.34,0.02,1.34,0.01
10. point,224.37627548383986,96.733,1.6,1.54,0.01,1.54,0.47,1.0,0.65,0.12,0.65,0.68,1.9,1.82,0.08,1.82,0.38,1.2,0.93,0.03,0.93,0.53,2.0,1.93,0.09,1.93,0.31,1.6,1.6,0.52,1.6,0.0,3.0,2.94,0.64,2.94,0.51,1.8,1.82,0.05,1.82,0.01,2.5,2.52,0.19,2.52,0.13,1.1,0.96,0.42,0.96,0.61,1.9,1.73,0.14,1.73,0.03,1.9,1.64,0.04,1.64,0.8
10. point,210.62507756675132,97.315,2.1,1.92,0.03,1.92,0.79,1.0,0.9,0.06,0.9,0.39,1.8,1.69,0.05,1.69,0.46,2.0,2.02,0.13,2.02,0.03,1.2,1.14,0.33,1.14,0.42,1.4,1.29,0.08,1.29,0.32,1.0,0.68,0.06,0.68,0.75,0.5,0.14,0.15,0.14,0.21,0.8,0.6,0.05,0.6,0.18,0.7,0.3,0.1,0.3,0.65,1.1,1.09,0.12,1.09,0.14,0.7,-0.27,0.1,-0.27,0.56
10. point,211.88939237253007,93.84,1.9,1.83,0.17,1.83,0.36,1.9,1.86,0.03,1.86,0.3,2.4,2.39,0.08,2.39,0.14,2.1,1.92,0.19,1.92,0.86,1.4,1.35,0.12,1.35,0.3,1.5,1.11,0.36,1.11,1.05,1.7,1.69,0.04,1.69,0.15,0.9,0.68,0.09,0.68,0.51,0.8,0.74,0.11,0.74,0.37,2.1,2.07,0.16,2.07,0.01,1.6,1.22,0.0,1.22,0.91,1.5,1.15,0.44,1.15,0.61
10. point,240.47254209160764,94.706,1.4,1.25,0.36,1.25,0.56,1.2,1.13,0.28,1.13,0.02,1.7,1.62,0.24,1.62,0.39,2.8,2.8,0.45,2.8,0.39,1.2,1.15,0.1,1.15,0.23,1.8,1.59,0.16,1.59,0.91,2.0,1.89,0.11,1.89,0.54,0.9,0.63,0.06,0.63,0.53,2.3,2.17,0.18,2.17,0.7,1.1,1.02,0.48,1.02,0.3,1.8,1.67,0.14,1.67,0.44,0.9,0.83,0.08,0.83,0.1
10. point,199.44042945200454,97.533,1.4,1.32,0.03,1.32,0.43,0.6,0.52,0.26,0.52,0.02,1.2,1.06,0.17,1.06,0.33,1.1,0.88,0.03,0.88,0.69,0.7,0.6,0.11,0.6,0.36,0.8,0.26,0.04,0.26,0.77,1.4,0.94,0.12,0.94,0.91,0.7,0.07,0.17,0.07,0.71,1.0,0.14,0.04,0.14,0.94,0.6,-0.18,0.01,-0.18,0.55,0.6,0.18,0.13,0.18,0.38,0.6,-0.42,0.08,-0.42,0.41
10. point,221.74693797209466,94.174,1.0,0.73,0.16,0.73,0.57,0.3,0.15,0.0,0.15,0.23,1.0,0.89,0.01,0.89,0.29,0.4,0.42,0.1,0.42,0.09,0.3,0.28,0.0,0.28,0.09,0.5,0.15,0.12,0.15,0.51,1.1,1.07,0.1,1.07,0.17,0.5,0.1,0.01,0.1,0.36,0.9,0.73,0.07,0.73,0.5,0.2,-0.13,0.04,-0.13,0.03,0.8,0.34,0.03,0.34,0.4,1.0,0.43,0.15,0.43,0.77
10. point,228.21668322013622,92.815,2.2,2.16,0.04,2.16,0.24,1.4,1.39,0.51,1.39,0.22,2.2,2.09,0.07,2.09,0.74,2.1,2.02,0.03,2.02,0.43,1.6,1.54,0.09,1.54,0.03,1.3,0.75,0.05,0.75,1.07,3.0,2.94,0.23,2.94,0.36,2.6,2.25,0.1,2.25,1.13,2.8,2.74,0.05,2.74,0.5,1.2,1.23,0.1,1.23,0.21,2.6,2.14,0.29,2.14,1.39,2.4,2.35,0.02,2.35,0.54
10. point,197.485720496445,94.704,2.0,1.83,0.02,1.83,0.58,1.8,1.73,0.05,1.73,0.08,1.8,1.75,0.1,1.75,0.07,1.5,1.4,0.06,1.4,0.38,1.7,1.65,0.02,1.65,0.12,1.6,1.44,0.14,1.44,0.77,1.4,1.34,0.25,1.34,0.19,1.6,1.39,0.19,1.39,0.78,1.2,0.3,0.05,0.3,0.97,1.0,1.0,0.16,1.0,0.11,1.5,0.97,0.15,0.97,0.77,0.5,0.34,0.07,0.34,0.14
10. point,194.9921742019407,93.904,2.5,2.35,0.12,2.35,0.69,1.4,1.33,0.19,1.33,0.15,2.0,1.91,0.07,1.91,0.35,2.4,2.3,0.16,2.3,0.45,1.1,1.03,0.12,1.03,0.23,2.1,1.4,0.4,1.4,1.56,1.7,1.64,0.14,1.64,0.14,2.5,2.4,0.24,2.4,0.76,2.0,2.0,0.02,2.0,0.19,1.2,0.87,0.21,0.87,0.83,1.5,1.42,0.23,1.42,0.45,1.4,1.3,0.05,1.3,0.6
10. point,226.97186499652332,97.15,1.0,0.29,0.02,0.29,0.93,0.5,0.19,0.02,0.19,0.16,0.8,0.07,0.06,0.07,0.7,0.4,-0.08,0.13,-0.08,0.37,1.3,0.42,0.18,0.42,1.14,0.8,-0.76,0.39,-0.76,0.03,1.0,-0.13,0.01,-0.13,0.97,1.8,-1.37,0.14,-1.37,1.05,0.8,-0.47,0.07,-0.47,0.53,0.8,-0.68,0.2,-0.68,0.28,0.4,-0.21,0.08,-0.21,0.38,0.5,0.45,0.09,0.45,0.13
10. point,207.53052835667336,98.261,0.7,0.24,0.09,0.24,0.63,0.8,0.6,0.28,0.6,0.52,0.7,0.21,0.08,0.21,0.63,1.3,-0.81,0.4,-0.81,0.84,0.9,0.08,0.04,0.08,0.87,0.8,-0.76,0.25,-0.76,0.13,1.6,-0.25,0.03,-0.25,1.53,2.0,0.26,0.04,0.26,2.0,0.3,-0.04,0.18,-0.04,0.22,0.7,0.48,0.03,0.48,0.5,0.7,-0.5,0.1,-0.5,0.13,0.7,-0.49,0.27,-0.49,0.53
10. point,202.20551550341054,99.914,1.2,0.52,0.3,0.52,1.08,0.4,-0.36,0.17,-0.36,0.0,1.0,0.17,0.07,0.17,0.95,2.6,1.08,0.94,1.08,2.38,1.3,-0.1,0.05,-0.1,1.25,1.8,0.3,0.0,0.3,1.81,2.1,-0.18,0.09,-0.18,1.99,1.5,0.15,0.05,0.15,1.47,1.0,0.1,0.22,0.1,1.04,0.9,-0.45,0.23,-0.45,0.69,0.8,0.48,0.29,0.48,0.61,1.0,-0.92,0.21,-0.92,0.36
10. point,198.22699765672687,98.953,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1
10. point,212.77754275298884,99.306,1.0,0.47,0.24,0.47,0.74,2.2,1.76,0.44,1.76,0.98,1.3,0.9,0.07,0.9,0.8,1.6,1.03,0.22,1.03,1.17,1.3,0.5,0.09,0.5,1.19,0.9,-0.61,0.24,-0.61,0.51,2.9,-0.1,0.03,-0.1,2.91,1.8,-0.51,0.03,-0.51,1.74,1.4,-1.1,0.01,-1.1,0.79,1.6,-1.27,0.09,-1.27,0.86,0.8,-0.3,0.01,-0.3,0.77,2.7,-1.99,0.01,-1.99,1.72
10. point,188.19160980235011,98.378,1.2,0.63,0.4,0.63,0.96,0.3,0.17,0.04,0.17,0.12,0.5,0.5,0.09,0.5,0.07,1.3,-0.31,0.08,-0.31,1.08,0.9,-0.2,0.33,-0.2,0.83,2.1,-0.8,0.42,-0.8,1.96,1.5,-0.05,0.08,-0.05,1.46,0.6,0.0,0.09,0.0,0.56,1.2,1.05,0.02,1.05,0.17,1.4,-1.14,0.61,-1.14,0.57,0.5,-0.39,0.02,-0.39,0.04,1.2,-0.11,0.36,-0.11,1.1
10. point,220.59274557428222,98.338,0.9,0.4,0.74,0.4,0.76,0.3,0.14,0.12,0.14,0.07,1.0,-0.13,0.06,-0.13,0.93,1.6,0.44,0.14,0.44,1.54,0.8,0.37,0.09,0.37,0.65,1.0,-0.94,0.03,-0.94,0.04,2.5,0.22,0.49,0.22,2.41,1.7,0.02,0.42,0.02,1.54,1.3,-1.2,0.37,-1.2,0.44,0.8,-0.58,0.02,-0.58,0.47,0.8,-0.59,0.04,-0.59,0.44,0.4,-0.42,0.06,-0.42,0.02
10. point,210.27236004762966,100.956,0.8,0.12,0.01,0.12,0.8,0.4,-0.15,0.01,-0.15,0.37,0.7,0.17,0.07,0.17,0.61,1.6,0.01,0.18,0.01,1.54,0.9,0.05,0.13,0.05,0.82,0.4,-0.26,0.11,-0.26,0.16,1.3,-0.13,0.1,-0.13,1.25,0.5,-0.1,0.26,-0.1,0.43,1.4,-1.15,0.1,-1.15,0.64,1.1,-0.97,0.09,-0.97,0.47,0.9,-0.65,0.04,-0.65,0.58,0.5,0.0,0.05,0.0,0.38
10. point,204.19324450137913,100.618,1.3,0.14,0.09,0.14,1.26,0.4,0.15,0.06,0.15,0.37,0.6,-0.15,0.01,-0.15,0.55,0.3,-0.15,0.04,-0.15,0.26,1.3,0.99,0.1,0.99,0.79,1.0,-0.57,0.3,-0.57,0.75,2.0,-1.82,0.13,-1.82,0.85,1.6,0.66,0.14,0.66,1.22,0.7,-0.3,0.07,-0.3,0.3,1.7,-1.59,0.07,-1.59,0.35,1.1,-0.85,0.09,-0.85,0.13,1.3,-1.2,0.19,-1.2,0.21
10. point,193.31100589464637,97.712,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
10. point,216.20629731809385,97.422,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46
10. point,210.83144784400642,98.15,1.3,0.58,0.32,0.58,1.19,0.6,0.04,0.33,0.04,0.63,0.9,0.15,0.09,0.15,0.77,2.1,-1.34,0.2,-1.34,1.5,0.8,0.36,0.07,0.36,0.74,1.2,0.51,0.53,0.51,1.06,1.4,-0.64,0.06,-0.64,1.17,1.4,-0.15,0.28,-0.15,1.34,0.9,-0.73,0.12,-0.73,0.32,1.3,-1.06,0.34,-1.06,0.14,0.9,-0.47,0.06,-0.47,0.77,1.0,-0.08,0.23,-0.08,0.22
10. point,204.88672406966734,96.043,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68
10. point,215.6272754082841,98.196,0.8,-0.35,0.01,-0.35,0.76,0.3,-0.22,0.03,-0.22,0.17,0.7,0.05,0.11,0.05,0.66,1.1,-0.31,0.17,-0.31,1.01,1.2,0.38,0.05,0.38,1.07,1.7,-1.71,0.23,-1.71,0.19,2.5,-0.51,0.09,-0.51,2.43,1.0,-0.13,0.27,-0.13,0.68,2.3,-2.29,0.05,-2.29,0.43,2.1,-1.99,0.34,-1.99,0.42,0.2,0.11,0.03,0.11,0.19,1.4,-1.04,0.0,-1.04,0.93
10. point,223.17413537415126,102.333,1.0,-0.48,0.09,-0.48,0.84,1.2,-0.91,0.16,-0.91,0.79,0.6,-0.18,0.03,-0.18,0.56,1.0,-0.15,0.13,-0.15,0.93,0.9,-0.53,0.04,-0.53,0.7,1.0,-0.36,0.02,-0.36,0.89,1.5,-0.52,0.15,-0.52,1.44,1.7,-0.94,0.27,-0.94,1.39,1.3,-1.22,0.07,-1.22,0.01,1.7,-1.62,0.35,-1.62,0.62,0.9,-0.43,0.14,-0.43,0.78,1.3,-1.01,0.24,-1.01,0.69
10. point,217.35623869583313,98.465,1.6,0.11,0.04,0.11,1.55,1.0,-0.62,0.29,-0.62,0.71,0.8,-0.29,0.13,-0.29,0.73,0.9,-0.48,0.47,-0.48,0.8,1.2,-0.69,0.07,-0.69,0.95,0.8,-0.63,0.48,-0.63,0.43,1.8,-1.03,0.18,-1.03,1.21,1.1,-0.89,0.33,-0.89,0.43,1.5,-1.1,0.1,-1.1,1.04,1.9,-1.87,0.21,-1.87,0.22,0.6,-0.27,0.14,-0.27,0.45,2.0,-1.58,0.16,-1.58,1.25
10. point,204.64769434322977,99.521,1.2,-0.18,0.02,-0.18,1.15,0.5,0.39,0.04,0.39,0.3,1.0,0.51,0.04,0.51,0.8,1.4,-0.81,0.15,-0.81,1.14,0.9,-0.56,0.07,-0.56,0.67,0.9,-0.33,0.03,-0.33,0.82,1.3,-0.34,0.28,-0.34,1.17,2.0,-1.35,0.22,-1.35,1.27,1.7,-1.62,0.02,-1.62,0.16,1.5,-1.26,0.17,-1.26,0.87,0.9,-0.14,0.09,-0.14,0.85,0.8,-0.7,0.17,-0.7,0.43
10. point,204.79185213284245,99.261,1.1,0.01,0.06,0.01,1.14,0.9,-0.46,0.14,-0.46,0.72,0.7,0.08,0.02,0.08,0.7,1.6,-0.03,0.13,-0.03,1.6,1.1,0.51,0.06,0.51,0.93,1.7,-1.52,0.18,-1.52,0.7,2.7,-1.33,0.78,-1.33,2.25,1.4,-1.09,0.15,-1.09,0.79,1.4,-1.25,0.01,-1.25,0.59,0.9,-0.8,0.02,-0.8,0.11,1.0,-0.43,0.01,-0.43,0.85,1.1,-0.16,0.24,-0.16,1.04
10. point,208.2015312143501,99.047,1.1,-0.27,0.11,-0.27,1.07,0.4,-0.36,0.02,-0.36,0.08,1.0,0.17,0.02,0.17,0.91,1.2,-0.33,0.06,-0.33,1.1,1.1,-0.4,0.26,-0.4,0.79,0.8,-0.26,0.34,-0.26,0.73,1.8,-1.45,0.29,-1.45,1.11,1.8,-0.28,0.12,-0.28,1.77,1.7,-0.97,0.21,-0.97,1.27,1.6,-0.95,0.03,-0.95,1.1,0.5,-0.04,0.01,-0.04,0.46,1.1,-0.76,0.28,-0.76,0.73
10. point,212.25158421081335,99.402,0.4,0.0,0.08,0.0,0.4,0.5,-0.37,0.25,-0.37,0.3,0.6,-0.14,0.1,-0.14,0.39,1.5,-0.8,0.01,-0.8,1.16,1.3,-0.75,0.11,-0.75,1.0,0.7,-0.71,0.11,-0.71,0.2,1.3,-1.2,0.16,-1.2,0.42,1.3,-1.25,0.29,-1.25,0.42,1.8,-1.65,0.07,-1.65,0.36,1.3,-1.24,0.07,-1.24,0.47,0.5,-0.15,0.01,-0.15,0.5,0.9,-0.67,0.31,-0.67,0.58
10. point,219.77254878623944,100.976,1.3,0.22,0.13,0.22,1.27,0.6,0.09,0.07,0.09,0.62,0.7,-0.25,0.04,-0.25,0.41,0.7,0.4,0.08,0.4,0.49,0.3,-0.03,0.01,-0.03,0.09,1.1,-0.2,0.01,-0.2,1.08,1.7,0.13,0.5,0.13,1.7,1.4,-0.24,0.03,-0.24,1.37,1.0,-0.75,0.17,-0.75,0.57,1.4,-0.85,0.09,-0.85,1.14,0.9,-0.69,0.09,-0.69,0.59,2.5,-2.23,0.47,-2.23,0.63
10. point,207.13924060882331,99.816,1.0,-0.09,0.1,-0.09,0.99,0.6,-0.49,0.17,-0.49,0.21,0.7,0.27,0.12,0.27,0.67,0.8,-0.2,0.21,-0.2,0.78,1.8,0.32,0.32,0.32,1.59,0.7,-0.5,0.23,-0.5,0.08,1.0,-0.57,0.04,-0.57,0.75,1.6,-0.97,0.23,-0.97,1.08,2.0,-1.67,0.06,-1.67,0.81,1.9,-1.48,0.31,-1.48,1.06,0.8,-0.04,0.02,-0.04,0.83,1.0,-0.92,0.15,-0.92,0.26
