dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
55. point,193.23749144511268,93.677,1.1,-0.44,0.02,-0.44,0.97,1.1,-0.97,0.06,-0.97,0.17,1.2,0.67,0.16,0.67,0.99,1.4,-0.23,0.1,-0.23,1.39,1.0,-0.09,0.12,-0.09,1.01,0.6,-0.58,0.17,-0.58,0.06,2.4,-0.04,0.43,-0.04,2.19,0.8,-0.17,0.08,-0.17,0.79,1.6,-0.94,0.02,-0.94,1.17,1.3,-1.08,0.11,-1.08,0.61,0.8,0.26,0.13,0.26,0.66,1.2,-1.03,0.0,-1.03,0.46
55. point,188.63729959899234,94.099,0.8,0.68,0.04,0.68,0.48,0.3,0.07,0.1,0.07,0.14,0.4,0.2,0.03,0.2,0.13,0.6,0.39,0.04,0.39,0.11,0.4,-0.25,0.06,-0.25,0.29,0.7,0.66,0.13,0.66,0.02,0.5,-0.34,0.12,-0.34,0.25,0.7,0.7,0.1,0.7,0.12,0.7,0.56,0.21,0.56,0.32,0.4,0.35,0.04,0.35,0.05,0.7,0.25,0.29,0.25,0.36,0.5,-0.03,0.12,-0.03,0.45
55. point,183.82165215229676,82.465,1.0,1.0,0.01,1.0,0.05,0.6,0.54,0.08,0.54,0.19,0.3,0.22,0.18,0.22,0.09,0.7,0.56,0.24,0.56,0.23,0.6,0.57,0.05,0.57,0.14,0.9,0.87,0.26,0.87,0.03,0.7,0.22,0.03,0.22,0.48,1.0,0.76,0.11,0.76,0.58,0.5,0.49,0.09,0.49,0.18,0.3,-0.18,0.01,-0.18,0.15,1.0,0.62,0.13,0.62,0.72,1.4,-0.41,0.23,-0.41,0.86
55. point,179.474739448202,94.146,1.4,1.39,0.16,1.39,0.02,1.2,1.23,0.08,1.23,0.05,1.2,1.08,0.05,1.08,0.05,1.6,1.62,0.03,1.62,0.05,0.9,0.41,0.06,0.41,0.79,0.4,0.29,0.1,0.29,0.29,0.2,0.04,0.09,0.04,0.14,0.1,0.09,0.09,0.09,0.02,0.4,0.27,0.18,0.27,0.3,0.6,-0.2,0.06,-0.2,0.52,0.3,-0.24,0.09,-0.24,0.09,0.2,-0.11,0.29,-0.11,0.1
55. point,179.88638358697415,100.233,1.2,1.22,0.05,1.22,0.07,1.0,0.82,0.06,0.82,0.16,0.8,0.78,0.02,0.78,0.24,0.9,0.83,0.09,0.83,0.11,0.3,0.24,0.12,0.24,0.12,0.7,0.64,0.13,0.64,0.14,0.4,0.39,0.07,0.39,0.04,0.7,0.52,0.02,0.52,0.4,0.9,0.42,0.15,0.42,0.36,0.6,0.55,0.01,0.55,0.01,0.4,-0.12,0.13,-0.12,0.26,1.0,0.96,0.05,0.96,0.34
55. point,186.20930723247966,95.078,0.3,-0.25,0.01,-0.25,0.06,0.8,0.4,0.15,0.4,0.4,1.1,1.01,0.08,1.01,0.3,0.7,0.55,0.07,0.55,0.13,0.5,-0.08,0.07,-0.08,0.5,0.6,0.19,0.02,0.19,0.12,1.1,0.27,0.36,0.27,0.31,0.8,0.72,0.11,0.72,0.07,0.5,0.04,0.06,0.04,0.37,0.2,-0.11,0.0,-0.11,0.06,1.1,-0.88,0.27,-0.88,0.15,0.1,-0.04,0.06,-0.04,0.05
55. point,194.16780732139918,91.735,1.8,1.73,0.31,1.73,0.41,1.0,0.63,0.01,0.63,0.59,2.4,2.34,0.12,2.34,0.43,1.2,1.09,0.09,1.09,0.32,1.6,1.47,0.31,1.47,0.02,0.9,0.88,0.3,0.88,0.3,1.7,1.54,0.34,1.54,0.79,1.3,1.2,0.04,1.2,0.38,2.2,2.06,0.38,2.06,0.85,0.4,0.03,0.08,0.03,0.44,1.9,1.43,0.11,1.43,1.18,1.3,1.23,0.19,1.23,0.24
55. point,224.37627548383986,93.914,1.6,1.51,0.02,1.51,0.45,0.9,0.65,0.01,0.65,0.59,1.7,1.69,0.12,1.69,0.31,1.1,0.88,0.05,0.88,0.49,1.9,1.85,0.13,1.85,0.03,2.2,2.15,0.78,2.15,0.06,2.7,2.63,0.06,2.63,0.32,1.9,1.88,0.1,1.88,0.34,2.7,2.72,0.12,2.72,0.22,1.3,0.98,0.25,0.98,0.71,1.8,1.52,0.18,1.52,0.25,1.8,1.63,0.07,1.63,0.68
55. point,210.62507756675132,94.161,2.4,2.23,0.26,2.23,0.84,1.0,0.96,0.08,0.96,0.4,1.9,1.82,0.16,1.82,0.53,1.7,1.66,0.17,1.66,0.1,1.4,1.29,0.38,1.29,0.48,1.3,1.14,0.03,1.14,0.59,0.8,0.57,0.2,0.57,0.54,0.5,0.18,0.11,0.18,0.2,0.5,0.38,0.28,0.38,0.28,0.4,0.03,0.23,0.03,0.43,0.9,0.89,0.17,0.89,0.03,0.5,-0.35,0.15,-0.35,0.42
55. point,211.88939237253007,88.86,1.9,1.85,0.13,1.85,0.49,1.8,1.8,0.01,1.8,0.17,2.4,2.35,0.04,2.35,0.23,2.1,1.73,0.12,1.73,1.22,1.3,1.27,0.14,1.27,0.21,1.6,1.14,0.15,1.14,1.11,1.4,1.42,0.22,1.42,0.18,1.1,0.98,0.22,0.98,0.51,0.7,0.72,0.09,0.72,0.04,1.7,1.64,0.2,1.64,0.38,2.0,1.56,0.31,1.56,0.9,1.2,0.8,0.05,0.8,0.18
55. point,240.47254209160764,93.466,1.4,1.1,0.23,1.1,0.49,1.3,1.27,0.1,1.27,0.12,1.6,1.45,0.17,1.45,0.6,2.6,2.61,0.16,2.61,0.18,1.5,1.48,0.29,1.48,0.04,1.6,1.38,0.28,1.38,0.77,1.9,1.82,0.17,1.82,0.5,1.1,0.71,0.17,0.71,0.77,2.3,2.26,0.03,2.26,0.35,1.1,1.03,0.22,1.03,0.36,1.8,1.74,0.19,1.74,0.57,0.9,0.74,0.0,0.74,0.45
55. point,199.44042945200454,94.063,1.4,1.35,0.01,1.35,0.35,0.8,0.74,0.02,0.74,0.16,1.3,1.16,0.14,1.16,0.28,1.0,0.86,0.1,0.86,0.52,0.8,0.66,0.09,0.66,0.36,0.8,0.15,0.11,0.15,0.77,1.1,0.81,0.17,0.81,0.67,0.9,0.13,0.22,0.13,0.83,0.9,0.15,0.01,0.15,0.9,0.6,-0.1,0.02,-0.1,0.6,0.5,-0.1,0.01,-0.1,0.29,0.6,-0.22,0.02,-0.22,0.5
55. point,221.74693797209466,91.792,0.8,0.42,0.03,0.42,0.67,0.3,0.2,0.03,0.2,0.21,1.0,1.01,0.08,1.01,0.24,0.3,0.29,0.15,0.29,0.12,0.5,0.52,0.19,0.52,0.15,0.3,0.12,0.23,0.12,0.15,1.0,0.97,0.01,0.97,0.11,0.7,0.39,0.12,0.39,0.33,0.8,0.57,0.08,0.57,0.27,0.3,-0.28,0.07,-0.28,0.1,0.9,0.67,0.19,0.67,0.42,0.8,-0.7,0.2,-0.7,0.12
55. point,228.21668322013622,92.772,2.0,1.88,0.21,1.88,0.48,1.4,1.37,0.33,1.37,0.03,2.0,1.86,0.14,1.86,0.76,2.0,1.99,0.03,1.99,0.36,1.7,1.6,0.05,1.6,0.16,1.7,1.29,0.31,1.29,1.11,3.1,3.0,0.12,3.0,0.74,1.7,1.46,0.73,1.46,0.75,2.7,2.54,0.23,2.54,0.78,2.1,1.95,0.67,1.95,0.75,2.6,2.27,0.13,2.27,1.19,2.4,2.34,0.07,2.34,0.54
55. point,197.485720496445,91.08,1.9,1.81,0.02,1.81,0.35,1.7,1.7,0.01,1.7,0.21,1.6,1.59,0.16,1.59,0.02,1.4,1.33,0.04,1.33,0.48,1.6,1.58,0.03,1.58,0.11,1.6,1.43,0.12,1.43,0.7,1.4,1.05,0.03,1.05,0.29,1.4,1.13,0.32,1.13,0.75,1.2,0.25,0.08,0.25,1.01,1.2,1.16,0.16,1.16,0.21,1.2,0.83,0.14,0.83,0.79,0.5,0.32,0.01,0.32,0.3
55. point,194.9921742019407,89.678,2.6,2.42,0.13,2.42,0.76,1.5,1.44,0.04,1.44,0.26,1.8,1.75,0.15,1.75,0.17,2.2,2.11,0.11,2.11,0.27,1.2,1.21,0.04,1.21,0.21,2.3,1.63,0.3,1.63,1.64,2.2,2.22,0.41,2.22,0.17,2.4,2.01,0.25,2.01,1.12,1.8,1.79,0.07,1.79,0.29,1.6,1.46,0.18,1.46,0.65,1.7,1.64,0.28,1.64,0.15,1.4,1.18,0.04,1.18,0.74
55. point,226.97186499652332,94.233,0.8,0.21,0.21,0.21,0.71,0.1,0.08,0.32,0.08,0.04,0.8,0.05,0.02,0.05,0.7,1.2,0.67,0.48,0.67,0.0,1.5,0.31,0.31,0.31,1.39,0.8,-0.82,0.16,-0.82,0.13,1.3,-0.17,0.26,-0.17,1.28,1.3,-0.47,0.31,-0.47,1.21,0.7,-0.42,0.03,-0.42,0.57,0.8,-0.54,0.08,-0.54,0.53,0.4,-0.24,0.05,-0.24,0.36,0.6,0.62,0.07,0.62,0.1
55. point,207.53052835667336,95.48,1.0,0.13,0.22,0.13,0.84,1.0,0.67,0.27,0.67,0.53,0.7,0.31,0.09,0.31,0.66,1.5,-0.36,0.33,-0.36,1.39,1.0,0.17,0.09,0.17,0.98,0.9,-0.87,0.04,-0.87,0.03,1.6,-0.23,0.01,-0.23,1.47,2.3,0.45,0.17,0.45,2.19,0.2,-0.03,0.29,-0.03,0.06,0.7,0.54,0.03,0.54,0.42,0.6,-0.41,0.03,-0.41,0.11,0.9,-0.77,0.03,-0.77,0.46
55. point,202.20551550341054,95.516,1.1,0.54,0.26,0.54,0.96,0.3,-0.29,0.2,-0.29,0.07,1.0,0.27,0.05,0.27,0.95,1.8,0.22,0.16,0.22,1.73,0.9,0.03,0.29,0.03,0.88,1.7,0.21,0.2,0.21,1.72,2.2,-0.02,0.16,-0.02,2.12,1.3,0.28,0.12,0.28,1.29,1.1,-0.33,0.17,-0.33,1.02,0.9,-0.68,0.16,-0.68,0.53,0.9,0.44,0.14,0.44,0.66,1.0,-0.85,0.11,-0.85,0.39
55. point,198.22699765672687,95.092,0.7,0.41,0.08,0.41,0.48,1.1,-0.47,0.02,-0.47,0.95,0.9,-0.28,0.0,-0.28,0.82,1.8,-0.82,0.18,-0.82,1.6,0.4,0.0,0.06,0.0,0.24,2.6,-1.14,0.29,-1.14,2.38,0.6,0.3,0.28,0.3,0.02,1.4,-0.59,0.22,-0.59,1.23,1.3,-0.01,0.17,-0.01,1.25,1.4,-0.3,0.24,-0.3,1.34,0.2,0.09,0.06,0.09,0.2,1.5,-1.4,0.26,-1.4,0.33
55. point,212.77754275298884,94.701,1.1,0.09,0.14,0.09,0.97,2.1,1.77,0.18,1.77,0.63,1.0,0.76,0.14,0.76,0.64,1.6,1.02,0.18,1.02,1.23,1.4,0.54,0.11,0.54,1.31,0.4,-0.19,0.5,-0.19,0.33,2.8,0.12,0.19,0.12,2.74,1.9,-0.31,0.08,-0.31,1.91,1.0,-0.52,0.18,-0.52,0.9,1.5,-1.05,0.03,-1.05,1.0,0.7,-0.15,0.1,-0.15,0.71,2.0,-1.65,0.55,-1.65,1.13
55. point,188.19160980235011,95.178,1.3,0.23,0.3,0.23,1.24,0.3,0.09,0.0,0.09,0.14,0.6,0.36,0.08,0.36,0.03,1.1,-0.6,0.07,-0.6,0.8,1.8,-0.51,0.68,-0.51,1.71,2.0,-0.57,0.03,-0.57,1.8,1.5,0.23,0.03,0.23,1.44,0.4,-0.05,0.17,-0.05,0.39,1.0,-0.68,0.17,-0.68,0.13,1.0,-0.83,0.01,-0.83,0.37,0.5,-0.44,0.04,-0.44,0.14,1.0,0.18,0.09,0.18,0.96
55. point,220.59274557428222,96.306,0.9,0.33,0.46,0.33,0.81,0.2,0.07,0.13,0.07,0.08,1.0,-0.08,0.06,-0.08,1.02,1.7,0.61,0.17,0.61,1.61,0.8,0.12,0.07,0.12,0.74,0.5,-0.51,0.41,-0.51,0.12,2.5,0.45,0.09,0.45,2.42,1.5,0.24,0.5,0.24,1.27,1.5,-1.31,0.04,-1.31,0.63,1.1,-0.96,0.23,-0.96,0.39,0.7,-0.55,0.08,-0.55,0.02,0.3,-0.19,0.16,-0.19,0.21
55. point,210.27236004762966,98.082,0.8,0.11,0.01,0.11,0.79,0.5,-0.27,0.11,-0.27,0.42,0.7,0.05,0.01,0.05,0.64,1.2,0.0,0.24,0.0,1.22,0.9,0.17,0.13,0.17,0.85,0.4,-0.27,0.05,-0.27,0.32,1.1,0.03,0.2,0.03,1.01,0.4,-0.1,0.18,-0.1,0.31,1.5,-1.27,0.1,-1.27,0.58,1.2,-1.0,0.14,-1.0,0.6,0.9,-0.65,0.0,-0.65,0.58,0.6,0.01,0.02,0.01,0.5
55. point,204.19324450137913,97.384,1.4,0.26,0.11,0.26,1.32,0.4,0.18,0.02,0.18,0.3,0.6,-0.14,0.0,-0.14,0.56,0.4,-0.26,0.01,-0.26,0.13,1.3,1.07,0.09,1.07,0.68,0.6,-0.2,0.58,-0.2,0.52,1.8,-1.61,0.11,-1.61,0.82,1.4,0.46,0.27,0.46,0.65,0.7,-0.17,0.24,-0.17,0.5,1.7,-1.59,0.03,-1.59,0.39,1.1,-1.01,0.01,-1.01,0.12,1.1,-1.08,0.07,-1.08,0.13
55. point,193.31100589464637,93.768,1.7,0.18,0.54,0.18,1.65,0.2,-0.03,0.09,-0.03,0.08,1.1,0.07,0.08,0.07,1.05,1.5,-0.07,0.25,-0.07,1.4,1.6,0.36,0.29,0.36,1.55,1.6,0.12,0.1,0.12,1.4,1.9,-0.34,0.36,-0.34,1.84,2.9,-1.66,0.24,-1.66,2.36,1.2,-1.11,0.3,-1.11,0.54,1.0,-0.78,0.01,-0.78,0.1,0.8,0.2,0.04,0.2,0.39,1.2,-1.13,0.07,-1.13,0.31
55. point,216.20629731809385,96.167,1.2,0.04,0.1,0.04,1.11,0.3,-0.12,0.07,-0.12,0.32,0.7,0.01,0.05,0.01,0.59,0.9,0.09,0.11,0.09,0.91,0.9,0.75,0.18,0.75,0.47,1.2,-0.35,0.05,-0.35,1.15,1.2,-0.11,0.12,-0.11,1.17,1.2,0.39,0.3,0.39,1.12,0.6,0.35,0.11,0.35,0.42,0.4,-0.35,0.08,-0.35,0.07,0.4,-0.1,0.06,-0.1,0.33,0.4,-0.29,0.12,-0.29,0.31
55. point,210.83144784400642,94.935,1.7,0.41,0.39,0.41,1.63,0.6,-0.52,0.08,-0.52,0.35,1.0,0.26,0.13,0.26,0.93,1.5,-1.1,0.52,-1.1,0.87,0.7,0.35,0.09,0.35,0.61,1.0,-0.2,0.34,-0.2,0.83,1.7,-1.28,0.15,-1.28,0.96,1.2,-0.64,0.36,-0.64,0.94,0.9,-0.58,0.07,-0.58,0.42,1.3,-1.15,0.16,-1.15,0.33,0.9,-0.47,0.05,-0.47,0.79,0.5,0.25,0.47,0.25,0.33
55. point,204.88672406966734,94.366,1.2,0.43,0.17,0.43,1.08,0.4,0.19,0.14,0.19,0.22,0.9,0.25,0.13,0.25,0.82,1.7,0.83,0.15,0.83,1.49,0.8,0.7,0.19,0.7,0.28,0.6,-0.42,0.06,-0.42,0.37,2.5,0.06,0.07,0.06,2.48,1.8,-0.56,0.21,-0.56,1.73,1.3,-1.1,0.05,-1.1,0.62,1.9,-1.58,0.23,-1.58,1.0,0.3,-0.19,0.05,-0.19,0.25,0.8,-0.59,0.18,-0.59,0.5
55. point,215.6272754082841,97.653,0.9,-0.2,0.02,-0.2,0.86,0.3,-0.25,0.06,-0.25,0.19,0.8,0.04,0.16,0.04,0.78,0.9,-0.26,0.02,-0.26,0.9,1.3,0.29,0.02,0.29,1.13,2.1,-2.0,0.25,-2.0,0.17,2.6,-0.41,0.19,-0.41,2.58,1.9,-1.42,0.75,-1.42,0.89,2.5,-2.27,0.07,-2.27,0.87,2.4,-2.38,0.5,-2.38,0.37,0.3,0.1,0.06,0.1,0.23,1.4,-1.27,0.02,-1.27,0.66
55. point,223.17413537415126,99.765,0.9,-0.21,0.0,-0.21,0.86,1.3,-1.12,0.13,-1.12,0.55,0.6,-0.14,0.01,-0.14,0.57,0.9,-0.09,0.07,-0.09,0.78,0.6,-0.2,0.27,-0.2,0.55,0.8,-0.32,0.15,-0.32,0.71,1.4,-0.49,0.01,-0.49,1.29,1.6,-0.77,0.17,-0.77,1.42,0.9,-0.87,0.4,-0.87,0.19,1.6,-0.98,0.11,-0.98,1.16,0.8,-0.43,0.01,-0.43,0.67,1.0,-0.91,0.44,-0.91,0.42
55. point,217.35623869583313,96.253,1.5,0.21,0.08,0.21,1.46,0.9,-0.49,0.07,-0.49,0.74,0.8,-0.33,0.03,-0.33,0.74,1.4,-0.51,0.13,-0.51,1.1,1.4,-0.72,0.12,-0.72,1.06,0.5,-0.23,0.3,-0.23,0.34,1.6,-1.15,0.16,-1.15,0.82,1.2,-1.04,0.1,-1.04,0.57,1.4,-0.77,0.24,-0.77,1.09,1.5,-1.32,0.22,-1.32,0.73,0.7,-0.35,0.13,-0.35,0.55,2.1,-1.5,0.05,-1.5,1.4
55. point,204.64769434322977,96.608,1.4,-0.2,0.17,-0.2,1.37,0.5,0.4,0.03,0.4,0.23,1.1,0.42,0.05,0.42,0.85,2.0,-1.23,0.27,-1.23,1.44,1.0,-0.63,0.03,-0.63,0.74,1.0,-0.61,0.07,-0.61,0.8,1.6,-0.32,0.11,-0.32,1.59,2.0,-1.12,0.09,-1.12,1.5,1.4,-1.35,0.15,-1.35,0.28,1.3,-1.01,0.24,-1.01,0.89,0.9,-0.13,0.07,-0.13,0.89,0.8,-0.72,0.02,-0.72,0.4
55. point,204.79185213284245,97.08,1.2,-0.04,0.0,-0.04,1.14,1.0,-0.43,0.0,-0.43,0.85,0.9,0.14,0.07,0.14,0.71,1.7,0.04,0.08,0.04,1.65,1.1,0.59,0.04,0.59,0.91,1.7,-1.61,0.11,-1.61,0.38,2.6,-1.02,0.25,-1.02,2.34,1.3,-0.91,0.13,-0.91,0.87,1.6,-1.35,0.11,-1.35,0.72,0.6,-0.61,0.23,-0.61,0.05,0.7,-0.23,0.12,-0.23,0.7,0.7,-0.12,0.16,-0.12,0.72
55. point,208.2015312143501,95.641,1.3,-0.23,0.08,-0.23,1.29,0.5,-0.51,0.1,-0.51,0.13,1.0,0.11,0.03,0.11,0.89,1.0,-0.3,0.13,-0.3,0.95,1.4,-0.07,0.2,-0.07,0.99,0.9,-0.01,0.1,-0.01,0.91,1.6,-1.16,0.03,-1.16,1.07,1.2,-0.32,0.56,-0.32,1.13,1.3,-0.68,0.22,-0.68,1.09,1.1,-0.38,0.26,-0.38,0.95,0.5,-0.01,0.04,-0.01,0.5,1.1,-0.68,0.13,-0.68,0.8
55. point,212.25158421081335,95.843,0.5,0.15,0.02,0.15,0.43,0.4,-0.27,0.13,-0.27,0.35,0.6,-0.11,0.06,-0.11,0.53,2.1,-1.28,0.45,-1.28,1.62,1.2,-0.84,0.06,-0.84,0.88,1.3,-1.19,0.34,-1.19,0.21,1.6,-1.43,0.29,-1.43,0.61,1.2,-1.16,0.37,-1.16,0.2,1.9,-1.77,0.09,-1.77,0.43,1.9,-1.83,0.42,-1.83,0.04,0.7,-0.33,0.11,-0.33,0.51,1.2,-0.99,0.13,-0.99,0.72
55. point,219.77254878623944,96.473,0.9,0.44,0.37,0.44,0.83,0.5,0.04,0.2,0.04,0.49,1.1,-0.21,0.4,-0.21,0.2,0.6,0.24,0.01,0.24,0.52,0.6,-0.19,0.24,-0.19,0.25,0.8,-0.34,0.23,-0.34,0.68,1.8,-0.24,0.42,-0.24,1.76,1.5,-0.43,0.07,-0.43,1.46,0.9,-0.67,0.15,-0.67,0.57,1.6,-0.11,0.09,-0.11,1.55,0.7,-0.6,0.29,-0.6,0.31,2.7,-2.55,0.52,-2.55,0.74
55. point,207.13924060882331,96.915,1.0,-0.24,0.01,-0.24,0.94,0.5,-0.47,0.13,-0.47,0.23,0.8,0.3,0.01,0.3,0.74,1.2,-0.48,0.19,-0.48,1.09,1.9,0.84,0.3,0.84,1.38,1.2,-0.67,0.28,-0.67,0.94,1.1,-0.78,0.07,-0.78,0.69,1.4,-1.17,0.0,-1.17,0.6,2.0,-1.59,0.05,-1.59,1.1,1.6,-1.02,0.04,-1.02,1.19,0.8,-0.1,0.07,-0.1,0.77,1.2,-1.16,0.14,-1.16,0.2
